inning,is_bot,outs,score_diff_bat,bases_idx,mean,count,LI
6,0,1,-10,3,0.00047448277,20,0.012947271
6,0,1,-10,4,0.00036052862,3,0.009837789
6,0,1,-10,5,0.0008992553,11,0.02453809
6,0,1,-10,6,0.0,3,0.0
6,0,1,-10,7,0.0018684665,3,0.05098508
6,0,1,-9,0,0.0094055915,85,0.25665155
6,0,1,-9,1,0.017588723,44,0.4799457
6,0,1,-9,2,0.00468066,18,0.12772176
6,0,1,-9,3,0.03624205,12,0.9889413
6,0,1,-9,4,0.0010412931,2,0.028413896
6,0,1,-9,5,0.02211548,5,0.6034679
6,0,1,-9,7,0.040462214,3,1.1040975
6,0,1,-8,0,0.004287287,155,0.11698774
6,0,1,-8,1,0.012688627,80,0.34623614
6,0,1,-8,2,0.0053514363,15,0.14602531
6,0,1,-8,3,0.024046702,29,0.65616536
6,0,1,-8,4,0.004147753,4,0.11318026
6,0,1,-8,5,0.016859986,11,0.46006054
6,0,1,-8,6,0.04359362,7,1.1895446
6,0,1,-8,7,0.022204928,8,0.60590863
6,0,1,-7,0,0.006463987,255,0.17638361
6,0,1,-7,1,0.021800505,109,0.59487313
6,0,1,-7,2,0.008052409,23,0.21972708
6,0,1,-7,3,0.024976306,30,0.68153155
6,0,1,-7,4,0.007930683,9,0.21640554
6,0,1,-7,5,0.03870749,15,1.0562161
6,0,1,-7,6,0.047582824,6,1.2983985
6,0,1,-7,7,0.029846422,9,0.8144231
6,0,1,-6,0,0.0064953957,373,0.17724067
6,0,1,-6,1,0.011720109,168,0.31980807
6,0,1,-6,2,0.013194344,47,0.36003572
6,0,1,-6,3,0.049794503,54,1.3587488
6,0,1,-6,4,0.010808698,15,0.2949383
6,0,1,-6,5,0.027700728,10,0.7558732
6,0,1,-6,6,0.022739004,11,0.620482
6,0,1,-6,7,0.043379832,15,1.1837109
6,0,1,-5,0,0.00845711,552,0.23077023
6,0,1,-5,1,0.026886947,274,0.7336675
6,0,1,-5,2,0.033743702,56,0.9207686
6,0,1,-5,3,0.03498967,81,0.9547675
6,0,1,-5,4,0.025054667,18,0.68366987
6,0,1,-5,5,0.049084034,31,1.3393621
6,0,1,-5,6,0.09923215,23,2.70776
6,0,1,-5,7,0.07213528,22,1.9683644
6,0,1,-4,0,0.008219552,896,0.22428796
6,0,1,-4,1,0.017210254,385,0.46961838
6,0,1,-4,2,0.03952915,82,1.0786368
6,0,1,-4,3,0.03721578,131,1.0155116
6,0,1,-4,4,0.055879313,20,1.5247859
6,0,1,-4,5,0.057229675,53,1.5616333
6,0,1,-4,6,0.03775113,22,1.0301198
6,0,1,-4,7,0.06781523,33,1.8504827
6,0,1,-3,0,0.011353172,1237,0.30979544
6,0,1,-3,1,0.05494442,530,1.4992752
6,0,1,-3,2,0.04606672,117,1.2570283
6,0,1,-3,3,0.08943265,169,2.4403598
6,0,1,-3,4,0.052216087,43,1.4248269
6,0,1,-3,5,0.09248506,75,2.5236514
6,0,1,-3,6,0.09602447,38,2.6202316
6,0,1,-3,7,0.10718543,60,2.9247823
6,0,1,-2,0,0.026503777,1756,0.7232119
6,0,1,-2,1,0.068715036,791,1.8750358
6,0,1,-2,2,0.059707224,197,1.6292385
6,0,1,-2,3,0.08184539,235,2.2333252
6,0,1,-2,4,0.057903226,53,1.5800126
6,0,1,-2,5,0.13189411,101,3.5990112
6,0,1,-2,6,0.06206694,52,1.6936283
6,0,1,-2,7,0.12230541,82,3.337363
6,0,1,-1,0,0.045644756,2173,1.2455142
6,0,1,-1,1,0.08581038,924,2.3415186
6,0,1,-1,2,0.087558754,249,2.3892267
6,0,1,-1,3,0.12943545,298,3.5319214
6,0,1,-1,4,0.09147141,76,2.495992
6,0,1,-1,5,0.1353391,151,3.6930149
6,0,1,-1,6,0.14933072,68,4.074806
6,0,1,-1,7,0.18793282,126,5.128146
6,0,1,0,0,0.041939046,2538,1.144396
6,0,1,0,1,0.08000315,1204,2.1830559
6,0,1,0,2,0.08678412,298,2.368089
6,0,1,0,3,0.10525313,378,2.8720553
6,0,1,0,4,0.11553138,82,3.1525192
6,0,1,0,5,0.09304251,190,2.5388625
6,0,1,0,6,0.0775814,83,2.1169734
6,0,1,0,7,0.14066604,132,3.8383718
6,0,1,1,0,0.017284118,2154,0.47163388
6,0,1,1,1,0.035418782,1021,0.96647674
6,0,1,1,2,0.054561164,263,1.4888173
6,0,1,1,3,0.06255892,382,1.7070531
6,0,1,1,4,0.06140874,85,1.675668
6,0,1,1,5,0.06570921,151,1.7930155
6,0,1,1,6,0.06340168,110,1.7300495
6,0,1,1,7,0.091694616,157,2.5020823
6,0,1,2,0,0.023179801,1631,0.6325101
6,0,1,2,1,0.04224504,793,1.1527457
6,0,1,2,2,0.03323329,213,0.9068409
6,0,1,2,3,0.048099007,320,1.3124837
6,0,1,2,4,0.03888315,71,1.0610094
6,0,1,2,5,0.06320108,142,1.7245758
6,0,1,2,6,0.03383162,73,0.9231676
6,0,1,2,7,0.0433841,120,1.1838274
6,0,1,3,0,0.0052174674,1196,0.14236969
6,0,1,3,1,0.0271495,502,0.7408318
6,0,1,3,2,0.022248194,168,0.6070892
6,0,1,3,3,0.027527621,226,0.75114965
6,0,1,3,4,0.03770115,50,1.0287559
6,0,1,3,5,0.03176289,97,0.866718
6,0,1,3,6,0.027998485,59,0.76399815
6,0,1,3,7,0.043122772,96,1.1766964
6,0,1,4,0,0.005169338,754,0.14105637
6,0,1,4,1,0.01407255,372,0.38399944
6,0,1,4,2,0.025113547,113,0.6852765
6,0,1,4,3,0.024465915,160,0.6676045
6,0,1,4,4,0.020923749,33,0.57094896
6,0,1,4,5,0.025640776,91,0.6996631
6,0,1,4,6,0.041615836,45,1.1355765
6,0,1,4,7,0.032810487,64,0.89530385
6,0,1,5,0,0.009044142,560,0.24678865
6,0,1,5,1,0.008560582,271,0.23359367
6,0,1,5,2,0.0269541,74,0.73549986
6,0,1,5,3,0.019636283,102,0.5358177
6,0,1,5,4,0.011422473,20,0.31168646
6,0,1,5,5,0.018853303,57,0.51445246
6,0,1,5,6,0.014267207,29,0.38931108
6,0,1,5,7,0.0388185,36,1.0592453
6,0,1,6,0,0.0052926783,346,0.14442198
6,0,1,6,1,0.011228871,176,0.3064036
6,0,1,6,2,0.019450776,60,0.53075576
6,0,1,6,3,0.006869207,75,0.18744092
6,0,1,6,4,0.0034585004,16,0.09437253
6,0,1,6,5,0.015792679,36,0.4309368
6,0,1,6,6,0.029817415,18,0.81363153
6,0,1,6,7,0.006971972,36,0.19024508
6,0,1,7,0,0.004714128,207,0.128635
6,0,1,7,1,0.0086806435,104,0.23686981
6,0,1,7,2,0.008709256,39,0.23765054
6,0,1,7,3,0.011239053,51,0.30668142
6,0,1,7,4,0.010942459,10,0.29858825
6,0,1,7,5,0.0006771903,22,0.018478576
6,0,1,7,6,0.0031657724,19,0.086384825
6,0,1,7,7,0.0074374313,18,0.20294611
6,0,1,8,0,0.00796767,130,0.21741483
6,0,1,8,1,0.0013482396,66,0.03678958
6,0,1,8,2,0.02738145,20,0.74716103
6,0,1,8,3,0.0016794276,40,0.04582675
6,0,1,8,4,0.016061291,4,0.43826646
6,0,1,8,5,0.0017785301,19,0.048530973
6,0,1,8,6,0.0016927057,9,0.04618907
6,0,1,8,7,0.004347757,15,0.118637785
6,0,1,9,0,0.00029600176,88,0.008077037
6,0,1,9,1,0.0014049873,46,0.038338065
6,0,1,9,2,0.00034128502,16,0.009312687
6,0,1,9,3,0.010264654,15,0.2800929
6,0,1,9,4,0.0018675327,1,0.0509596
6,0,1,9,5,0.0019720483,11,0.053811528
6,0,1,9,6,0.0013049444,3,0.03560818
6,0,1,9,7,0.0016655134,7,0.04544707
6,0,1,10,0,0.0,92,0.0
6,0,1,10,1,0.0,66,0.0
6,0,1,10,2,0.0,12,0.0
6,0,1,10,3,0.0,25,0.0
6,0,1,10,4,0.0,5,0.0
6,0,1,10,5,0.0,10,0.0
6,0,1,10,6,0.0,9,0.0
6,0,1,10,7,0.0,8,0.0
6,0,2,-10,0,0.00010238223,90,0.0027937167
6,0,2,-10,1,0.00012605864,46,0.003439778
6,0,2,-10,2,0.00061796675,21,0.016862536
6,0,2,-10,3,0.0,29,0.0
6,0,2,-10,4,0.0,4,0.0
6,0,2,-10,5,0.0024295687,5,0.066295944
6,0,2,-10,6,0.0,1,0.0
6,0,2,-10,7,0.005679945,3,0.15498938
6,0,2,-9,0,0.0018974631,61,0.051776312
6,0,2,-9,1,0.0033625693,38,0.09175485
6,0,2,-9,2,0.0044643027,14,0.12181798
6,0,2,-9,3,0.005090093,17,0.13889399
6,0,2,-9,4,0.0065107495,4,0.17765963
6,0,2,-9,5,0.007640076,5,0.20847571
6,0,2,-9,6,0.0068306127,3,0.18638778
6,0,2,-9,7,0.008987765,3,0.24525027
6,0,2,-8,0,0.001713126,101,0.046746284
6,0,2,-8,1,0.0035075035,55,0.09570969
6,0,2,-8,2,0.004178384,20,0.114016086
6,0,2,-8,3,0.0052822083,20,0.14413628
6,0,2,-8,4,0.009554148,3,0.26070523
6,0,2,-8,5,0.006824384,6,0.18621781
6,0,2,-8,6,0.014047205,7,0.38330784
6,0,2,-8,7,0.0072077685,7,0.19667928
6,0,2,-7,0,0.006416914,184,0.17509913
6,0,2,-7,1,0.008639559,97,0.23574874
6,0,2,-7,2,0.010414191,33,0.2841733
6,0,2,-7,3,0.024933785,37,0.68037134
6,0,2,-7,4,0.011163186,11,0.30461127
6,0,2,-7,5,0.031012502,16,0.846242
6,0,2,-7,6,0.015077293,6,0.41141596
6,0,2,-7,7,0.012649451,7,0.34516716
6,0,2,-6,0,0.0047575408,271,0.12981962
6,0,2,-6,1,0.008266134,149,0.22555904
6,0,2,-6,2,0.010999198,53,0.3001365
6,0,2,-6,3,0.009591287,60,0.26171866
6,0,2,-6,4,0.009448051,13,0.25781018
6,0,2,-6,5,0.029608646,21,0.8079348
6,0,2,-6,6,0.0064253104,11,0.17532825
6,0,2,-6,7,0.024921095,25,0.68002504
6,0,2,-5,0,0.0076246876,404,0.20805581
6,0,2,-5,1,0.014335331,203,0.39116997
6,0,2,-5,2,0.053307343,69,1.4546041
6,0,2,-5,3,0.026437536,76,0.7214044
6,0,2,-5,4,0.010220184,22,0.27887943
6,0,2,-5,5,0.015099208,39,0.41201398
6,0,2,-5,6,0.06282931,14,1.7144312
6,0,2,-5,7,0.0502324,22,1.3706977
6,0,2,-4,0,0.0070419246,650,0.19215387
6,0,2,-4,1,0.013547465,322,0.36967137
6,0,2,-4,2,0.04260189,98,1.1624831
6,0,2,-4,3,0.02445243,114,0.6672365
6,0,2,-4,4,0.0072453334,25,0.19770432
6,0,2,-4,5,0.05456594,66,1.4889476
6,0,2,-4,6,0.03258593,23,0.88917637
6,0,2,-4,7,0.032978427,42,0.8998864
6,0,2,-3,0,0.022004165,889,0.60043037
6,0,2,-3,1,0.013746008,441,0.37508905
6,0,2,-3,2,0.046042055,140,1.2563553
6,0,2,-3,3,0.04998197,187,1.3638643
6,0,2,-3,4,0.03976156,42,1.0849786
6,0,2,-3,5,0.024214327,68,0.66073936
6,0,2,-3,6,0.038089164,33,1.0393437
6,0,2,-3,7,0.07798777,61,2.128062
6,0,2,-2,0,0.017382089,1290,0.47430724
6,0,2,-2,1,0.04333494,649,1.1824859
6,0,2,-2,2,0.056007136,204,1.5282737
6,0,2,-2,3,0.09037337,276,2.4660294
6,0,2,-2,4,0.05216047,69,1.4233093
6,0,2,-2,5,0.07295543,100,1.9907439
6,0,2,-2,6,0.14740948,44,4.022381
6,0,2,-2,7,0.15145078,95,4.1326566
6,0,2,-1,0,0.013919426,1599,0.37982112
6,0,2,-1,1,0.041352715,813,1.1283967
6,0,2,-1,2,0.06552049,265,1.7878658
6,0,2,-1,3,0.09232378,359,2.5192506
6,0,2,-1,4,0.07361288,92,2.008684
6,0,2,-1,5,0.09802474,154,2.6748133
6,0,2,-1,6,0.09845654,61,2.686596
6,0,2,-1,7,0.1642669,115,4.4823713
6,0,2,0,0,0.022775687,1809,0.621483
6,0,2,0,1,0.047569066,908,1.2980231
6,0,2,0,2,0.0737342,332,2.0119944
6,0,2,0,3,0.09019387,416,2.4611313
6,0,2,0,4,0.07226417,107,1.9718815
6,0,2,0,5,0.14442757,203,3.941013
6,0,2,0,6,0.110391356,80,3.0122628
6,0,2,0,7,0.15584666,144,4.2526073
6,0,2,1,0,0.021832043,1573,0.5957337
6,0,2,1,1,0.04269631,869,1.1650596
6,0,2,1,2,0.041089322,272,1.1212095
6,0,2,1,3,0.07471321,382,2.0387087
6,0,2,1,4,0.04915582,93,1.341321
6,0,2,1,5,0.07743759,166,2.113049
6,0,2,1,6,0.06947699,86,1.8958274
6,0,2,1,7,0.109006405,149,2.9744713
6,0,2,2,0,0.006919012,1211,0.18879995
6,0,2,2,1,0.03233248,642,0.88226044
6,0,2,2,2,0.036367938,266,0.99237645
6,0,2,2,3,0.061199594,329,1.669961
6,0,2,2,4,0.032736927,87,0.89329666
6,0,2,2,5,0.056948073,144,1.5539492
6,0,2,2,6,0.07602362,69,2.0744662
6,0,2,2,7,0.0730725,130,1.9939384
6,0,2,3,0,0.016754033,925,0.45716938
6,0,2,3,1,0.020820612,473,0.56813467
6,0,2,3,2,0.032027572,180,0.87394035
6,0,2,3,3,0.038603265,249,1.0533721
6,0,2,3,4,0.023586262,67,0.6436013
6,0,2,3,5,0.03400561,109,0.9279153
6,0,2,3,6,0.06355912,60,1.7343457
6,0,2,3,7,0.04219586,100,1.1514037
6,0,2,4,0,0.0073797842,631,0.2013731
6,0,2,4,1,0.016848428,325,0.45974517
6,0,2,4,2,0.039463945,148,1.0768576
6,0,2,4,3,0.022809908,175,0.6224168
6,0,2,4,4,0.0673621,40,1.8381181
6,0,2,4,5,0.03642715,88,0.9939922
6,0,2,4,6,0.01591975,51,0.43440422
6,0,2,4,7,0.01646264,71,0.44921815
6,0,2,5,0,0.015091203,448,0.41179556
6,0,2,5,1,0.00911326,242,0.24867466
6,0,2,5,2,0.008872139,114,0.24209517
6,0,2,5,3,0.016003648,121,0.43669355
6,0,2,5,4,0.017265176,37,0.47111702
6,0,2,5,5,0.031864256,76,0.86948395
6,0,2,5,6,0.018683689,43,0.50982416
6,0,2,5,7,0.06206854,46,1.6936721
6,0,2,6,0,0.0047885356,267,0.13066538
6,0,2,6,1,0.0053481706,181,0.1459362
6,0,2,6,2,0.033043835,81,0.9016713
6,0,2,6,3,0.0069002495,90,0.18828797
6,0,2,6,4,0.010945728,21,0.29867744
6,0,2,6,5,0.0057754903,46,0.15759653
6,0,2,6,6,0.009729678,23,0.26549494
6,0,2,6,7,0.012558271,28,0.3426791
6,0,2,7,0,0.002246838,167,0.06130975
6,0,2,7,1,0.004065813,111,0.110944346
6,0,2,7,2,0.0030888505,49,0.08428585
6,0,2,7,3,0.013128894,57,0.35824978
6,0,2,7,4,0.044960067,8,1.226831
6,0,2,7,5,0.0039979,31,0.1090912
6,0,2,7,6,0.0037750246,22,0.10300957
6,0,2,7,7,0.026929026,18,0.7348157
6,0,2,8,0,0.0029104408,111,0.079417564
6,0,2,8,1,0.006009498,77,0.16398193
6,0,2,8,2,0.004869505,29,0.13287479
6,0,2,8,3,0.0075119687,43,0.20498003
6,0,2,8,4,0.048025075,5,1.3104663
6,0,2,8,5,0.008233959,17,0.22468106
6,0,2,8,6,0.005277934,14,0.14401965
6,0,2,8,7,0.0050523514,7,0.13786414
6,0,2,9,0,0.003979958,72,0.108601615
6,0,2,9,1,0.008822593,56,0.24074319
6,0,2,9,2,0.0073926593,28,0.20172442
6,0,2,9,3,0.02171768,28,0.59261304
6,0,2,9,4,0.004366207,7,0.119141236
6,0,2,9,5,0.003347805,8,0.09135197
6,0,2,9,6,0.003973448,12,0.10842398
6,0,2,9,7,0.0033078378,9,0.090261385
6,0,2,10,0,0.0,95,0.0
6,0,2,10,1,0.0,69,0.0
6,0,2,10,2,0.0,21,0.0
6,0,2,10,3,0.0,49,0.0
6,0,2,10,4,0.0,6,0.0
6,0,2,10,5,0.0,22,0.0
6,0,2,10,6,0.0,9,0.0
6,0,2,10,7,0.0,13,0.0
6,1,0,-10,0,0.00021468104,203,0.0058580283
6,1,0,-10,1,0.0003775714,43,0.010302839
6,1,0,-10,2,0.00064841885,15,0.017693486
6,1,0,-10,3,0.0,11,0.0
6,1,0,-10,5,0.0,1,0.0
6,1,0,-10,6,0.0,1,0.0
6,1,0,-10,7,0.0029636458,1,0.08086938
6,1,0,-9,0,0.002952737,174,0.0805717
6,1,0,-9,1,0.010991295,39,0.29992083
6,1,0,-9,2,0.0069608693,6,0.1899421
6,1,0,-9,3,0.0006749165,11,0.018416531
6,1,0,-9,4,0.00012590643,2,0.0034356245
6,1,0,-9,5,0.0014918074,3,0.040707134
6,1,0,-9,7,0.021497345,4,0.5866007
6,1,0,-8,0,0.009134927,230,0.2492659
6,1,0,-8,1,0.015728336,66,0.42918107
6,1,0,-8,2,0.013630705,14,0.37194276
6,1,0,-8,3,0.03176664,13,0.8668202
6,1,0,-8,5,0.032707553,3,0.8924951
6,1,0,-8,7,0.024524668,5,0.6692077
6,1,0,-7,0,0.0034245513,358,0.09344616
6,1,0,-7,1,0.014517073,88,0.39612916
6,1,0,-7,2,0.022254644,16,0.60726523
6,1,0,-7,3,0.016933683,21,0.46207154
6,1,0,-7,4,0.0013216631,1,0.036064386
6,1,0,-7,5,0.031303946,7,0.8541947
6,1,0,-7,6,0.008775385,2,0.23945503
6,1,0,-7,7,0.016754556,6,0.4571837
6,1,0,-6,0,0.0061642556,581,0.16820481
6,1,0,-6,1,0.009697909,111,0.26462805
6,1,0,-6,2,0.015546681,27,0.42422423
6,1,0,-6,3,0.033351116,36,0.91005605
6,1,0,-6,4,0.07184553,1,1.960458
6,1,0,-6,5,0.05423125,11,1.4798149
6,1,0,-6,6,0.065752655,2,1.7942009
6,1,0,-6,7,0.083071925,6,2.266794
6,1,0,-5,0,0.024655107,908,0.672767
6,1,0,-5,1,0.029698037,220,0.810374
6,1,0,-5,2,0.038893674,55,1.0612966
6,1,0,-5,3,0.04199931,53,1.1460404
6,1,0,-5,4,0.048925407,4,1.3350337
6,1,0,-5,5,0.06538929,20,1.7842858
6,1,0,-5,6,0.095810935,8,2.614405
6,1,0,-5,7,0.07740205,9,2.1120794
6,1,0,-4,0,0.029264286,1241,0.7985382
6,1,0,-4,1,0.040892906,306,1.1158499
6,1,0,-4,2,0.04696061,79,1.2814201
6,1,0,-4,3,0.029625999,76,0.8084083
6,1,0,-4,4,0.022233397,7,0.60668546
6,1,0,-4,5,0.06619994,23,1.8064061
6,1,0,-4,6,0.081361055,18,2.2201092
6,1,0,-4,7,0.07779666,13,2.1228473
6,1,0,-3,0,0.031508334,1757,0.85977185
6,1,0,-3,1,0.0555098,407,1.5147028
6,1,0,-3,2,0.035511136,97,0.9689968
6,1,0,-3,3,0.066479295,105,1.8140289
6,1,0,-3,4,0.09745631,14,2.6593027
6,1,0,-3,5,0.0691433,35,1.886722
6,1,0,-3,6,0.09941708,29,2.7128065
6,1,0,-3,7,0.114707336,36,3.1300335
6,1,0,-2,0,0.049593654,2359,1.3532683
6,1,0,-2,1,0.08763865,558,2.3914068
6,1,0,-2,2,0.06381098,131,1.7412182
6,1,0,-2,3,0.09496139,138,2.5912232
6,1,0,-2,4,0.09993084,17,2.7268252
6,1,0,-2,5,0.09158164,33,2.4989998
6,1,0,-2,6,0.1329151,22,3.6268709
6,1,0,-2,7,0.115828484,32,3.1606264
6,1,0,-1,0,0.076116644,2977,2.0770044
6,1,0,-1,1,0.0812373,733,2.2167325
6,1,0,-1,2,0.05942094,173,1.6214266
6,1,0,-1,3,0.09185868,181,2.5065591
6,1,0,-1,4,0.08026248,16,2.1901324
6,1,0,-1,5,0.10113787,60,2.7597616
6,1,0,-1,6,0.122854196,40,3.3523378
6,1,0,-1,7,0.12727742,47,3.4730349
6,1,0,0,0,0.032267768,3284,0.8804946
6,1,0,0,1,0.06878727,811,1.8770068
6,1,0,0,2,0.05726984,173,1.5627294
6,1,0,0,3,0.08993052,221,2.4539454
6,1,0,0,4,0.08478442,29,2.313523
6,1,0,0,5,0.06359675,71,1.7353724
6,1,0,0,6,0.07540415,35,2.0575626
6,1,0,0,7,0.08953485,59,2.4431486
6,1,0,1,0,0.040485818,2832,1.1047416
6,1,0,1,1,0.03892572,753,1.062171
6,1,0,1,2,0.04521191,186,1.2337031
6,1,0,1,3,0.0320542,221,0.874667
6,1,0,1,4,0.086527236,17,2.3610795
6,1,0,1,5,0.042324707,52,1.1549196
6,1,0,1,6,0.03516797,41,0.9596328
6,1,0,1,7,0.02568481,60,0.7008646
6,1,0,2,0,0.020163884,2257,0.5502144
6,1,0,2,1,0.019437024,583,0.5303805
6,1,0,2,2,0.023740107,147,0.64779925
6,1,0,2,3,0.029852502,146,0.81458896
6,1,0,2,4,0.013055611,16,0.3562501
6,1,0,2,5,0.01863004,74,0.50836027
6,1,0,2,6,0.015525697,26,0.42365164
6,1,0,2,7,0.030686377,46,0.837343
6,1,0,3,0,0.0071034534,1545,0.19383281
6,1,0,3,1,0.016468816,397,0.44938663
6,1,0,3,2,0.02582179,105,0.7046024
6,1,0,3,3,0.02965942,128,0.80932033
6,1,0,3,4,0.027241167,14,0.7433331
6,1,0,3,5,0.05993912,48,1.6355662
6,1,0,3,6,0.014624279,16,0.39905453
6,1,0,3,7,0.022277936,44,0.60790086
6,1,0,4,0,0.010120596,1151,0.27616197
6,1,0,4,1,0.0072213523,298,0.19704995
6,1,0,4,2,0.0077383993,84,0.21115866
6,1,0,4,3,0.023533097,73,0.6421505
6,1,0,4,4,0.01240749,7,0.33856472
6,1,0,4,5,0.024362946,38,0.66479474
6,1,0,4,6,0.01109489,33,0.30274764
6,1,0,4,7,0.013555064,29,0.3698787
6,1,0,5,0,0.0031882632,773,0.08699854
6,1,0,5,1,0.009754076,208,0.2661607
6,1,0,5,2,0.012560582,49,0.34274217
6,1,0,5,3,0.004192691,62,0.11440648
6,1,0,5,4,0.0045967796,6,0.1254329
6,1,0,5,5,0.005403883,28,0.14745642
6,1,0,5,6,0.0051483214,10,0.14048289
6,1,0,5,7,0.0017684237,22,0.048255198
6,1,0,6,0,0.00418676,500,0.11424465
6,1,0,6,1,0.009127955,142,0.24907565
6,1,0,6,2,0.013120214,37,0.35801294
6,1,0,6,3,0.008777551,56,0.23951414
6,1,0,6,4,0.0098187085,5,0.26792434
6,1,0,6,5,0.0063578207,15,0.17348665
6,1,0,6,6,0.0060750046,12,0.16576941
6,1,0,6,7,0.0055733253,25,0.15208003
6,1,0,7,0,0.0,313,0.0
6,1,0,7,1,1.1830829e-05,86,0.00032282932
6,1,0,7,2,1.35660175e-05,25,0.00037017761
6,1,0,7,3,3.103552e-05,29,0.0008468701
6,1,0,7,4,0.0,3,0.0
6,1,0,7,5,0.0,5,0.0
6,1,0,7,6,0.0,2,0.0
6,1,0,7,7,0.00013999145,9,0.0038199641
6,1,0,8,0,6.1503965e-06,193,0.00016782664
6,1,0,8,1,3.0589104e-05,45,0.0008346887
6,1,0,8,2,9.810611e-05,19,0.0026770337
6,1,0,8,3,0.00018063684,12,0.00492906
6,1,0,8,4,0.0003991127,4,0.010890638
6,1,0,8,5,0.00076052547,4,0.020752553
6,1,0,8,6,0.00054191053,4,0.01478718
6,1,0,8,7,0.0002925098,4,0.007981751
6,1,0,9,0,0.0001609512,131,0.0043918956
6,1,0,9,1,0.00028950316,35,0.007899709
6,1,0,9,2,0.00026257834,12,0.0071650078
6,1,0,9,3,0.000265193,10,0.0072363545
6,1,0,9,4,0.00014489889,3,0.003953874
6,1,0,9,5,0.0007747412,5,0.02114046
6,1,0,9,6,0.0012316108,4,0.033607118
6,1,0,9,7,0.00063818693,6,0.017414287
6,1,0,10,0,0.0,177,0.0
6,1,0,10,1,0.0,43,0.0
6,1,0,10,2,0.0,14,0.0
6,1,0,10,3,0.0,17,0.0
6,1,0,10,4,0.0,3,0.0
6,1,0,10,5,0.0,5,0.0
6,1,0,10,6,0.0,3,0.0
6,1,0,10,7,0.0,7,0.0
6,1,1,-10,0,0.00018076443,143,0.0049325414
6,1,1,-10,1,0.0,67,0.0
6,1,1,-10,2,0.0015088146,21,0.041171215
6,1,1,-10,3,0.0014759611,24,0.040274736
6,1,1,-10,4,0.000282252,3,0.007701846
6,1,1,-10,5,0.00029187422,11,0.007964408
6,1,1,-10,6,0.0019457273,4,0.053093303
6,1,1,-10,7,0.0005136986,5,0.014017358
6,1,1,-9,0,0.0069698365,124,0.1901868
6,1,1,-9,1,0.012092207,70,0.32996157
6,1,1,-9,2,0.0038563774,11,0.10522945
6,1,1,-9,3,0.0011849081,18,0.032332737
6,1,1,-9,4,0.010856395,3,0.2962398
6,1,1,-9,5,0.0077006407,12,0.21012835
6,1,1,-9,6,0.012402149,5,0.338419
6,1,1,-9,7,0.01780981,3,0.4859785
6,1,1,-8,0,0.0018567601,147,0.050665647
6,1,1,-8,1,0.0028447302,80,0.07762451
6,1,1,-8,2,0.027380219,19,0.7471275
6,1,1,-8,3,0.010573589,28,0.28852284
6,1,1,-8,4,0.002722538,6,0.07429024
6,1,1,-8,5,0.04106469,7,1.1205374
6,1,1,-8,6,0.004363462,6,0.11906633
6,1,1,-8,7,0.04245018,8,1.1583433
6,1,1,-7,0,0.0039404025,257,0.10752226
6,1,1,-7,1,0.010018943,126,0.27338815
6,1,1,-7,2,0.024569465,26,0.67043006
6,1,1,-7,3,0.026849885,38,0.7326562
6,1,1,-7,4,0.011511756,4,0.31412274
6,1,1,-7,5,0.034177978,15,0.93261874
6,1,1,-7,6,0.0020595745,5,0.056199867
6,1,1,-7,7,0.070544645,9,1.9249606
6,1,1,-6,0,0.0026958343,442,0.073561564
6,1,1,-6,1,0.012175339,193,0.33223
6,1,1,-6,2,0.025010692,36,0.6824699
6,1,1,-6,3,0.022670357,54,0.61860883
6,1,1,-6,4,0.024733763,11,0.6749133
6,1,1,-6,5,0.03814193,24,1.0407835
6,1,1,-6,6,0.03232008,13,0.881922
6,1,1,-6,7,0.019799491,13,0.5402712
6,1,1,-5,0,0.021975072,617,0.59963655
6,1,1,-5,1,0.025613287,295,0.698913
6,1,1,-5,2,0.053976428,75,1.4728615
6,1,1,-5,3,0.047013216,93,1.2828555
6,1,1,-5,4,0.040405367,16,1.1025463
6,1,1,-5,5,0.077636845,44,2.1184864
6,1,1,-5,6,0.046614733,14,1.2719821
6,1,1,-5,7,0.050512377,26,1.3783375
6,1,1,-4,0,0.01561745,855,0.4261553
6,1,1,-4,1,0.030306488,417,0.82697695
6,1,1,-4,2,0.03398244,107,0.9272831
6,1,1,-4,3,0.059537426,145,1.6246052
6,1,1,-4,4,0.036087524,28,0.98472476
6,1,1,-4,5,0.056979254,47,1.5548
6,1,1,-4,6,0.102998294,35,2.8105273
6,1,1,-4,7,0.11146325,34,3.0415115
6,1,1,-3,0,0.018513724,1251,0.5051863
6,1,1,-3,1,0.03895624,558,1.0630038
6,1,1,-3,2,0.061982043,127,1.6913117
6,1,1,-3,3,0.07522536,194,2.0526838
6,1,1,-3,4,0.04711591,46,1.2856578
6,1,1,-3,5,0.08463986,83,2.3095784
6,1,1,-3,6,0.08866871,36,2.4195142
6,1,1,-3,7,0.073925756,58,2.0172215
6,1,1,-2,0,0.028778799,1661,0.78529066
6,1,1,-2,1,0.0695613,774,1.8981279
6,1,1,-2,2,0.08510546,191,2.3222833
6,1,1,-2,3,0.1230246,256,3.3569875
6,1,1,-2,4,0.040983092,58,1.1183108
6,1,1,-2,5,0.09751836,124,2.6609957
6,1,1,-2,6,0.11935548,49,3.256868
6,1,1,-2,7,0.11931961,90,3.2558892
6,1,1,-1,0,0.06759694,2071,1.8445262
6,1,1,-1,1,0.10535719,936,2.8748949
