inning,is_bot,outs,score_diff,bases_idx,wins,total,win_rate
3,0,2,3,7,168,199,0.8442211055276382
3,0,2,4,0,868,1036,0.8378378378378378
3,0,2,4,1,540,645,0.8372093023255814
3,0,2,4,2,264,313,0.8434504792332268
3,0,2,4,3,311,366,0.8497267759562842
3,0,2,4,4,87,99,0.8787878787878788
3,0,2,4,5,156,179,0.8715083798882681
3,0,2,4,6,88,107,0.822429906542056
3,0,2,4,7,124,143,0.8671328671328671
3,0,2,5,0,499,569,0.8769771528998243
3,0,2,5,1,322,370,0.8702702702702703
3,0,2,5,2,169,185,0.9135135135135135
3,0,2,5,3,179,198,0.9040404040404041
3,0,2,5,4,71,78,0.9102564102564102
3,0,2,5,5,96,114,0.8421052631578947
3,0,2,5,6,40,45,0.8888888888888888
3,0,2,5,7,58,61,0.9508196721311475
3,0,2,6,0,282,305,0.9245901639344263
3,0,2,6,1,184,201,0.9154228855721394
3,0,2,6,2,105,117,0.8974358974358975
3,0,2,6,3,111,124,0.8951612903225806
3,0,2,6,4,38,41,0.926829268292683
3,0,2,6,5,51,55,0.9272727272727272
3,0,2,6,6,33,35,0.9428571428571428
3,0,2,6,7,41,43,0.9534883720930233
3,0,2,7,0,154,163,0.9447852760736196
3,0,2,7,1,105,111,0.9459459459459459
3,0,2,7,2,51,55,0.9272727272727272
3,0,2,7,3,54,58,0.9310344827586207
3,0,2,7,4,20,21,0.9523809523809523
3,0,2,7,5,38,43,0.8837209302325582
3,0,2,7,6,13,13,1.0
3,0,2,7,7,22,22,1.0
3,0,2,8,0,89,92,0.967391304347826
3,0,2,8,1,47,50,0.94
3,0,2,8,2,23,25,0.92
3,0,2,8,3,21,24,0.875
3,0,2,8,4,9,9,1.0
3,0,2,8,5,25,25,1.0
3,0,2,8,6,8,8,1.0
3,0,2,8,7,7,7,1.0
3,0,2,9,0,32,34,0.9411764705882353
3,0,2,9,1,27,28,0.9642857142857143
3,0,2,9,2,16,17,0.9411764705882353
3,0,2,9,3,15,16,0.9375
3,0,2,9,5,5,5,1.0
3,0,2,9,6,1,1,1.0
3,0,2,9,7,6,6,1.0
3,0,2,10,0,53,54,0.9814814814814815
3,0,2,10,1,35,36,0.9722222222222222
3,0,2,10,2,13,13,1.0
3,0,2,10,3,22,23,0.9565217391304348
3,0,2,10,4,2,2,1.0
3,0,2,10,5,5,6,0.8333333333333334
3,0,2,10,6,7,7,1.0
3,0,2,10,7,10,10,1.0
3,1,0,-10,0,4,100,0.04
3,1,0,-10,1,0,19,0.0
3,1,0,-10,2,1,4,0.25
3,1,0,-10,3,0,5,0.0
3,1,0,-10,6,0,1,0.0
3,1,0,-10,7,0,3,0.0
3,1,0,-9,0,3,78,0.038461538461538464
3,1,0,-9,1,2,19,0.10526315789473684
3,1,0,-9,2,0,5,0.0
3,1,0,-9,3,0,4,0.0
3,1,0,-9,4,0,1,0.0
3,1,0,-9,5,0,1,0.0
3,1,0,-9,7,0,2,0.0
3,1,0,-8,0,10,204,0.049019607843137254
3,1,0,-8,1,3,46,0.06521739130434782
3,1,0,-8,2,2,10,0.2
3,1,0,-8,3,1,9,0.1111111111111111
3,1,0,-8,4,0,2,0.0
3,1,0,-8,5,0,3,0.0
3,1,0,-8,6,0,1,0.0
3,1,0,-7,0,19,379,0.05013192612137203
3,1,0,-7,1,7,85,0.08235294117647059
3,1,0,-7,2,1,9,0.1111111111111111
3,1,0,-7,3,2,24,0.08333333333333333
3,1,0,-7,4,0,6,0.0
3,1,0,-7,5,0,3,0.0
3,1,0,-7,6,1,1,1.0
3,1,0,-7,7,1,4,0.25
3,1,0,-6,0,64,747,0.0856760374832664
3,1,0,-6,1,21,160,0.13125
3,1,0,-6,2,2,42,0.047619047619047616
3,1,0,-6,3,4,39,0.10256410256410256
3,1,0,-6,4,3,8,0.375
3,1,0,-6,5,1,8,0.125
3,1,0,-6,6,2,10,0.2
3,1,0,-6,7,2,8,0.25
3,1,0,-5,0,148,1281,0.11553473848555816
3,1,0,-5,1,47,297,0.15824915824915825
3,1,0,-5,2,19,65,0.2923076923076923
3,1,0,-5,3,16,77,0.2077922077922078
3,1,0,-5,4,2,9,0.2222222222222222
3,1,0,-5,5,8,21,0.38095238095238093
3,1,0,-5,6,1,13,0.07692307692307693
3,1,0,-5,7,3,17,0.17647058823529413
3,1,0,-4,0,390,2350,0.16595744680851063
3,1,0,-4,1,119,567,0.20987654320987653
3,1,0,-4,2,19,112,0.16964285714285715
3,1,0,-4,3,28,142,0.19718309859154928
3,1,0,-4,4,7,16,0.4375
3,1,0,-4,5,12,45,0.26666666666666666
3,1,0,-4,6,4,21,0.19047619047619047
3,1,0,-4,7,10,41,0.24390243902439024
3,1,0,-3,0,993,3957,0.25094768764215314
3,1,0,-3,1,287,952,0.3014705882352941
3,1,0,-3,2,61,196,0.3112244897959184
3,1,0,-3,3,81,233,0.34763948497854075
3,1,0,-3,4,7,27,0.25925925925925924
3,1,0,-3,5,23,65,0.35384615384615387
3,1,0,-3,6,14,42,0.3333333333333333
3,1,0,-3,7,23,56,0.4107142857142857
3,1,0,-2,0,2176,6461,0.3367899705927875
3,1,0,-2,1,554,1502,0.36884154460719043
3,1,0,-2,2,166,365,0.4547945205479452
3,1,0,-2,3,173,371,0.46630727762803237
3,1,0,-2,4,16,48,0.3333333333333333
3,1,0,-2,5,53,102,0.5196078431372549
3,1,0,-2,6,32,55,0.5818181818181818
3,1,0,-2,7,50,87,0.5747126436781609
3,1,0,-1,0,4777,10279,0.46473392353341764
3,1,0,-1,1,1259,2458,0.5122050447518307
3,1,0,-1,2,297,540,0.55
3,1,0,-1,3,317,555,0.5711711711711712
3,1,0,-1,4,44,82,0.5365853658536586
3,1,0,-1,5,102,165,0.6181818181818182
3,1,0,-1,6,52,81,0.6419753086419753
3,1,0,-1,7,84,129,0.6511627906976745
3,1,0,0,0,10310,17775,0.580028129395218
3,1,0,0,1,2615,4128,0.6334786821705426
3,1,0,0,2,614,940,0.6531914893617021
3,1,0,0,3,635,946,0.671247357293869
3,1,0,0,4,95,142,0.6690140845070423
3,1,0,0,5,267,348,0.7672413793103449
3,1,0,0,6,128,166,0.7710843373493976
3,1,0,0,7,162,209,0.7751196172248804
3,1,0,1,0,6260,8862,0.7063868201308959
3,1,0,1,1,1691,2275,0.7432967032967033
3,1,0,1,2,434,563,0.7708703374777975
3,1,0,1,3,540,679,0.7952871870397643
3,1,0,1,4,77,105,0.7333333333333333
3,1,0,1,5,196,246,0.7967479674796748
3,1,0,1,6,111,128,0.8671875
3,1,0,1,7,153,191,0.8010471204188482
3,1,0,2,0,3999,5009,0.7983629466959473
3,1,0,2,1,1055,1283,0.8222915042868277
3,1,0,2,2,323,385,0.8389610389610389
3,1,0,2,3,341,406,0.8399014778325123
3,1,0,2,4,65,71,0.9154929577464789
3,1,0,2,5,153,167,0.9161676646706587
3,1,0,2,6,75,84,0.8928571428571429
3,1,0,2,7,101,111,0.9099099099099099
3,1,0,3,0,2365,2748,0.8606259097525473
3,1,0,3,1,674,765,0.8810457516339869
3,1,0,3,2,220,250,0.88
3,1,0,3,3,262,288,0.9097222222222222
3,1,0,3,4,33,36,0.9166666666666666
3,1,0,3,5,99,102,0.9705882352941176
3,1,0,3,6,59,69,0.855072463768116
3,1,0,3,7,84,89,0.9438202247191011
3,1,0,4,0,1395,1522,0.9165571616294349
3,1,0,4,1,382,408,0.9362745098039216
3,1,0,4,2,130,138,0.9420289855072463
3,1,0,4,3,131,141,0.9290780141843972
3,1,0,4,4,17,18,0.9444444444444444
3,1,0,4,5,46,48,0.9583333333333334
3,1,0,4,6,37,40,0.925
3,1,0,4,7,53,57,0.9298245614035088
3,1,0,5,0,763,811,0.9408138101109741
3,1,0,5,1,192,204,0.9411764705882353
3,1,0,5,2,74,77,0.961038961038961
3,1,0,5,3,57,58,0.9827586206896551
3,1,0,5,4,9,9,1.0
3,1,0,5,5,28,30,0.9333333333333333
3,1,0,5,6,17,17,1.0
3,1,0,5,7,25,26,0.9615384615384616
3,1,0,6,0,419,433,0.9676674364896074
3,1,0,6,1,104,106,0.9811320754716981
3,1,0,6,2,40,41,0.975609756097561
3,1,0,6,3,48,48,1.0
3,1,0,6,4,6,6,1.0
3,1,0,6,5,16,16,1.0
3,1,0,6,6,11,12,0.9166666666666666
3,1,0,6,7,12,12,1.0
3,1,0,7,0,227,231,0.9826839826839827
3,1,0,7,1,46,46,1.0
3,1,0,7,2,22,22,1.0
3,1,0,7,3,12,12,1.0
3,1,0,7,4,5,5,1.0
3,1,0,7,5,7,7,1.0
3,1,0,7,6,4,4,1.0
3,1,0,7,7,4,4,1.0
3,1,0,8,0,102,105,0.9714285714285714
3,1,0,8,1,29,29,1.0
3,1,0,8,2,11,12,0.9166666666666666
3,1,0,8,3,7,7,1.0
3,1,0,8,5,3,3,1.0
3,1,0,8,7,2,2,1.0
3,1,0,9,0,61,61,1.0
3,1,0,9,1,12,12,1.0
3,1,0,9,2,5,5,1.0
3,1,0,9,3,6,6,1.0
3,1,0,9,5,2,2,1.0
3,1,0,9,6,1,1,1.0
3,1,0,9,7,3,3,1.0
3,1,0,10,0,50,50,1.0
3,1,0,10,1,12,12,1.0
3,1,0,10,2,6,6,1.0
3,1,0,10,3,4,4,1.0
3,1,0,10,4,1,1,1.0
3,1,0,10,5,2,2,1.0
3,1,0,10,6,3,3,1.0
3,1,0,10,7,1,1,1.0
3,1,1,-10,0,3,79,0.0379746835443038
3,1,1,-10,1,1,28,0.03571428571428571
3,1,1,-10,2,0,9,0.0
3,1,1,-10,3,0,4,0.0
3,1,1,-10,4,0,1,0.0
3,1,1,-10,5,0,5,0.0
3,1,1,-10,7,0,3,0.0
3,1,1,-9,0,2,55,0.03636363636363636
3,1,1,-9,1,1,15,0.06666666666666667
3,1,1,-9,2,0,4,0.0
3,1,1,-9,3,0,7,0.0
3,1,1,-9,4,0,1,0.0
3,1,1,-9,5,0,5,0.0
3,1,1,-9,7,0,4,0.0
3,1,1,-8,0,5,146,0.03424657534246575
3,1,1,-8,1,2,62,0.03225806451612903
3,1,1,-8,2,3,15,0.2
3,1,1,-8,3,1,9,0.1111111111111111
3,1,1,-8,4,0,7,0.0
3,1,1,-8,5,2,9,0.2222222222222222
3,1,1,-8,6,0,5,0.0
3,1,1,-8,7,0,5,0.0
3,1,1,-7,0,12,279,0.043010752688172046
3,1,1,-7,1,7,121,0.05785123966942149
3,1,1,-7,2,0,29,0.0
3,1,1,-7,3,3,47,0.06382978723404255
3,1,1,-7,4,1,9,0.1111111111111111
3,1,1,-7,5,1,15,0.06666666666666667
3,1,1,-7,6,2,12,0.16666666666666666
3,1,1,-7,7,1,14,0.07142857142857142
3,1,1,-6,0,38,527,0.07210626185958255
3,1,1,-6,1,22,223,0.09865470852017937
3,1,1,-6,2,5,70,0.07142857142857142
3,1,1,-6,3,7,75,0.09333333333333334
3,1,1,-6,4,2,12,0.16666666666666666
3,1,1,-6,5,2,32,0.0625
3,1,1,-6,6,1,13,0.07692307692307693
3,1,1,-6,7,4,20,0.2
3,1,1,-5,0,80,900,0.08888888888888889
3,1,1,-5,1,51,406,0.12561576354679804
3,1,1,-5,2,19,106,0.1792452830188679
3,1,1,-5,3,23,140,0.16428571428571428
3,1,1,-5,4,6,28,0.21428571428571427
3,1,1,-5,5,9,44,0.20454545454545456
3,1,1,-5,6,5,25,0.2
3,1,1,-5,7,6,29,0.20689655172413793
3,1,1,-4,0,240,1651,0.145366444579043
3,1,1,-4,1,147,759,0.19367588932806323
3,1,1,-4,2,43,209,0.20574162679425836
3,1,1,-4,3,47,265,0.17735849056603772
3,1,1,-4,4,8,53,0.1509433962264151
3,1,1,-4,5,16,95,0.16842105263157894
3,1,1,-4,6,22,62,0.3548387096774194
3,1,1,-4,7,14,83,0.1686746987951807
3,1,1,-3,0,635,2780,0.22841726618705036
3,1,1,-3,1,331,1222,0.27086743044189854
3,1,1,-3,2,97,357,0.27170868347338933
3,1,1,-3,3,107,383,0.2793733681462141
3,1,1,-3,4,31,84,0.36904761904761907
3,1,1,-3,5,60,204,0.29411764705882354
3,1,1,-3,6,38,110,0.34545454545454546
3,1,1,-3,7,28,118,0.23728813559322035
3,1,1,-2,0,1407,4544,0.30963908450704225
3,1,1,-2,1,670,2036,0.3290766208251473
3,1,1,-2,2,207,583,0.35506003430531735
3,1,1,-2,3,255,653,0.3905053598774885
3,1,1,-2,4,70,186,0.3763440860215054
3,1,1,-2,5,123,292,0.4212328767123288
3,1,1,-2,6,70,153,0.45751633986928103
3,1,1,-2,7,83,189,0.43915343915343913
3,1,1,-1,0,3151,7199,0.43769968051118213
3,1,1,-1,1,1520,3223,0.4716103009618368
3,1,1,-1,2,470,1008,0.4662698412698413
3,1,1,-1,3,539,1038,0.5192678227360308
3,1,1,-1,4,143,263,0.5437262357414449
3,1,1,-1,5,260,481,0.5405405405405406
3,1,1,-1,6,148,265,0.5584905660377358
3,1,1,-1,7,190,316,0.6012658227848101
3,1,1,0,0,6941,12546,0.5532440618523833
3,1,1,0,1,3190,5396,0.5911786508524833
3,1,1,0,2,988,1628,0.6068796068796068
3,1,1,0,3,1095,1758,0.6228668941979523
3,1,1,0,4,307,478,0.6422594142259415
3,1,1,0,5,551,849,0.6489988221436984
3,1,1,0,6,291,452,0.6438053097345132
3,1,1,0,7,336,517,0.6499032882011605
3,1,1,1,0,4320,6357,0.6795658329400661
3,1,1,1,1,2343,3284,0.7134591961023142
3,1,1,1,2,763,1069,0.7137511693171188
3,1,1,1,3,1046,1438,0.7273991655076495
3,1,1,1,4,255,333,0.7657657657657657
3,1,1,1,5,521,668,0.7799401197604791
3,1,1,1,6,254,329,0.7720364741641338
3,1,1,1,7,373,485,0.7690721649484537
3,1,1,2,0,2955,3761,0.7856952938048392
3,1,1,2,1,1625,2009,0.8088601294176208
3,1,1,2,2,492,618,0.7961165048543689
3,1,1,2,3,718,909,0.7898789878987899
3,1,1,2,4,175,207,0.8454106280193237
3,1,1,2,5,396,457,0.8665207877461707
3,1,1,2,6,206,234,0.8803418803418803
3,1,1,2,7,288,343,0.8396501457725948
3,1,1,3,0,1795,2124,0.8451035781544256
3,1,1,3,1,1056,1236,0.8543689320388349
3,1,1,3,2,373,436,0.8555045871559633
3,1,1,3,3,527,591,0.8917089678510999
3,1,1,3,4,121,136,0.8897058823529411
3,1,1,3,5,254,287,0.8850174216027874
3,1,1,3,6,136,153,0.8888888888888888
3,1,1,3,7,200,227,0.8810572687224669
3,1,1,4,0,1109,1223,0.9067865903515945
3,1,1,4,1,610,659,0.9256449165402124
3,1,1,4,2,276,298,0.9261744966442953
3,1,1,4,3,327,355,0.9211267605633803
3,1,1,4,4,76,88,0.8636363636363636
3,1,1,4,5,155,158,0.9810126582278481
3,1,1,4,6,92,97,0.9484536082474226
3,1,1,4,7,137,146,0.9383561643835616
3,1,1,5,0,646,690,0.936231884057971
3,1,1,5,1,382,406,0.9408866995073891
3,1,1,5,2,137,148,0.9256756756756757
3,1,1,5,3,143,151,0.9470198675496688
3,1,1,5,4,46,47,0.9787234042553191
3,1,1,5,5,74,80,0.925
3,1,1,5,6,50,51,0.9803921568627451
3,1,1,5,7,72,76,0.9473684210526315
3,1,1,6,0,380,396,0.9595959595959596
3,1,1,6,1,190,193,0.9844559585492227
3,1,1,6,2,61,64,0.953125
3,1,1,6,3,85,89,0.9550561797752809
3,1,1,6,4,30,31,0.967741935483871
3,1,1,6,5,54,55,0.9818181818181818
3,1,1,6,6,29,30,0.9666666666666667
3,1,1,6,7,49,52,0.9423076923076923
3,1,1,7,0,218,225,0.9688888888888889
3,1,1,7,1,97,98,0.9897959183673469
3,1,1,7,2,52,53,0.9811320754716981
3,1,1,7,3,36,36,1.0
3,1,1,7,4,11,11,1.0
3,1,1,7,5,28,28,1.0
3,1,1,7,6,12,13,0.9230769230769231
3,1,1,7,7,27,28,0.9642857142857143
3,1,1,8,0,92,94,0.9787234042553191
3,1,1,8,1,58,59,0.9830508474576272
3,1,1,8,2,30,31,0.967741935483871
3,1,1,8,3,19,21,0.9047619047619048
3,1,1,8,4,3,3,1.0
3,1,1,8,5,17,17,1.0
3,1,1,8,6,6,6,1.0
3,1,1,8,7,14,14,1.0
3,1,1,9,0,53,53,1.0
3,1,1,9,1,32,32,1.0
3,1,1,9,2,10,10,1.0
3,1,1,9,3,23,23,1.0
3,1,1,9,4,3,3,1.0
3,1,1,9,5,8,8,1.0
3,1,1,9,6,6,6,1.0
3,1,1,9,7,9,9,1.0
3,1,1,10,0,51,51,1.0
3,1,1,10,1,24,24,1.0
3,1,1,10,2,8,8,1.0
3,1,1,10,3,18,18,1.0
3,1,1,10,4,5,5,1.0
3,1,1,10,5,3,3,1.0
3,1,1,10,6,8,8,1.0
3,1,1,10,7,3,3,1.0
3,1,2,-10,0,2,56,0.03571428571428571
3,1,2,-10,1,2,33,0.06060606060606061
3,1,2,-10,2,0,3,0.0
3,1,2,-10,3,1,10,0.1
3,1,2,-10,4,0,6,0.0
3,1,2,-10,5,0,1,0.0
3,1,2,-10,6,0,3,0.0
3,1,2,-10,7,0,2,0.0
3,1,2,-9,0,2,47,0.0425531914893617
3,1,2,-9,1,0,23,0.0
3,1,2,-9,2,0,4,0.0
3,1,2,-9,3,0,2,0.0
3,1,2,-9,4,0,3,0.0
3,1,2,-9,5,0,5,0.0
3,1,2,-9,6,0,1,0.0
3,1,2,-9,7,0,2,0.0
3,1,2,-8,0,3,105,0.02857142857142857
3,1,2,-8,1,2,57,0.03508771929824561
3,1,2,-8,2,1,22,0.045454545454545456
3,1,2,-8,3,1,16,0.0625
3,1,2,-8,4,0,8,0.0
3,1,2,-8,5,0,11,0.0
3,1,2,-8,6,0,2,0.0
3,1,2,-8,7,0,6,0.0
3,1,2,-7,0,7,195,0.035897435897435895
3,1,2,-7,1,9,100,0.09
3,1,2,-7,2,0,37,0.0
3,1,2,-7,3,5,46,0.10869565217391304
3,1,2,-7,4,1,8,0.125
3,1,2,-7,5,1,16,0.0625
3,1,2,-7,6,0,7,0.0
3,1,2,-7,7,0,7,0.0
3,1,2,-6,0,23,376,0.061170212765957445
3,1,2,-6,1,16,187,0.0855614973262032
3,1,2,-6,2,8,75,0.10666666666666667
3,1,2,-6,3,4,61,0.06557377049180328
3,1,2,-6,4,2,25,0.08
3,1,2,-6,5,3,37,0.08108108108108109
3,1,2,-6,6,2,9,0.2222222222222222
3,1,2,-6,7,2,22,0.09090909090909091
3,1,2,-5,0,45,608,0.07401315789473684
3,1,2,-5,1,34,337,0.10089020771513353
3,1,2,-5,2,18,133,0.13533834586466165
3,1,2,-5,3,14,138,0.10144927536231885
3,1,2,-5,4,3,41,0.07317073170731707
3,1,2,-5,5,6,58,0.10344827586206896
3,1,2,-5,6,7,21,0.3333333333333333
3,1,2,-5,7,2,23,0.08695652173913043
3,1,2,-4,0,141,1144,0.12325174825174826
3,1,2,-4,1,87,576,0.15104166666666666
3,1,2,-4,2,32,199,0.16080402010050251
3,1,2,-4,3,41,244,0.1680327868852459
3,1,2,-4,4,8,77,0.1038961038961039
3,1,2,-4,5,11,107,0.102803738317757
3,1,2,-4,6,8,48,0.16666666666666666
3,1,2,-4,7,12,73,0.1643835616438356
3,1,2,-3,0,419,2000,0.2095
3,1,2,-3,1,239,1020,0.23431372549019608
3,1,2,-3,2,86,371,0.23180592991913745
3,1,2,-3,3,103,389,0.2647814910025707
3,1,2,-3,4,38,118,0.3220338983050847
3,1,2,-3,5,52,212,0.24528301886792453
3,1,2,-3,6,13,83,0.1566265060240964
3,1,2,-3,7,34,121,0.2809917355371901
3,1,2,-2,0,941,3241,0.29034248688676334
3,1,2,-2,1,498,1606,0.31008717310087175
3,1,2,-2,2,212,670,0.3164179104477612
3,1,2,-2,3,217,665,0.3263157894736842
3,1,2,-2,4,74,208,0.3557692307692308
3,1,2,-2,5,113,321,0.35202492211838005
3,1,2,-2,6,63,122,0.5163934426229508
3,1,2,-2,7,86,211,0.4075829383886256
3,1,2,-1,0,2144,5179,0.41397953272832594
3,1,2,-1,1,1154,2585,0.44642166344294004
3,1,2,-1,2,432,990,0.43636363636363634
3,1,2,-1,3,513,1050,0.48857142857142855
3,1,2,-1,4,159,356,0.44662921348314605
3,1,2,-1,5,247,522,0.4731800766283525
3,1,2,-1,6,85,196,0.4336734693877551
3,1,2,-1,7,158,312,0.5064102564102564
3,1,2,0,0,4808,9018,0.5331559104014194
3,1,2,0,1,2379,4299,0.5533845080251221
3,1,2,0,2,944,1701,0.5549676660787772
3,1,2,0,3,1078,1801,0.5985563575791227
3,1,2,0,4,339,598,0.5668896321070234
3,1,2,0,5,500,868,0.576036866359447
3,1,2,0,6,184,328,0.5609756097560976
3,1,2,0,7,327,527,0.6204933586337761
3,1,2,1,0,3104,4720,0.6576271186440678
3,1,2,1,1,1871,2761,0.67765302426657
3,1,2,1,2,816,1155,0.7064935064935065
3,1,2,1,3,972,1392,0.6982758620689655
3,1,2,1,4,291,444,0.6554054054054054
3,1,2,1,5,472,690,0.6840579710144927
3,1,2,1,6,208,292,0.7123287671232876
3,1,2,1,7,356,498,0.714859437751004
3,1,2,2,0,2288,2931,0.7806209484817468
3,1,2,2,1,1455,1810,0.8038674033149171
3,1,2,2,2,640,811,0.7891491985203453
3,1,2,2,3,728,921,0.7904451682953312
3,1,2,2,4,213,275,0.7745454545454545
3,1,2,2,5,436,519,0.8400770712909441
3,1,2,2,6,204,252,0.8095238095238095
3,1,2,2,7,300,377,0.7957559681697612
3,1,2,3,0,1443,1714,0.8418903150525088
3,1,2,3,1,944,1116,0.8458781362007168
3,1,2,3,2,427,516,0.8275193798449613
3,1,2,3,3,556,643,0.864696734059098
3,1,2,3,4,171,201,0.8507462686567164
3,1,2,3,5,269,311,0.864951768488746
3,1,2,3,6,133,152,0.875
3,1,2,3,7,193,219,0.8812785388127854
3,1,2,4,0,934,1045,0.8937799043062201
3,1,2,4,1,572,641,0.8923556942277691
3,1,2,4,2,327,356,0.9185393258426966
3,1,2,4,3,381,408,0.9338235294117647
3,1,2,4,4,92,110,0.8363636363636363
3,1,2,4,5,164,184,0.8913043478260869
3,1,2,4,6,120,124,0.967741935483871
3,1,2,4,7,138,151,0.9139072847682119
3,1,2,5,0,572,621,0.9210950080515298
3,1,2,5,1,373,387,0.9638242894056848
3,1,2,5,2,202,215,0.9395348837209302
3,1,2,5,3,193,208,0.9278846153846154
3,1,2,5,4,67,71,0.9436619718309859
3,1,2,5,5,129,133,0.9699248120300752
3,1,2,5,6,70,73,0.958904109589041
3,1,2,5,7,83,84,0.9880952380952381
3,1,2,6,0,345,364,0.9478021978021978
3,1,2,6,1,212,217,0.9769585253456221
3,1,2,6,2,116,120,0.9666666666666667
3,1,2,6,3,122,123,0.991869918699187
3,1,2,6,4,33,37,0.8918918918918919
3,1,2,6,5,67,67,1.0
3,1,2,6,6,34,37,0.918918918918919
3,1,2,6,7,56,59,0.9491525423728814
3,1,2,7,0,195,204,0.9558823529411765
3,1,2,7,1,135,136,0.9926470588235294
3,1,2,7,2,76,77,0.987012987012987
3,1,2,7,3,67,67,1.0
3,1,2,7,4,21,21,1.0
3,1,2,7,5,29,32,0.90625
3,1,2,7,6,20,20,1.0
3,1,2,7,7,28,28,1.0
3,1,2,8,0,100,102,0.9803921568627451
3,1,2,8,1,70,72,0.9722222222222222
3,1,2,8,2,52,52,1.0
3,1,2,8,3,34,37,0.918918918918919
3,1,2,8,4,8,8,1.0
3,1,2,8,5,20,21,0.9523809523809523
3,1,2,8,6,8,8,1.0
3,1,2,8,7,18,18,1.0
3,1,2,9,0,55,55,1.0
3,1,2,9,1,36,38,0.9473684210526315
3,1,2,9,2,25,25,1.0
3,1,2,9,3,20,20,1.0
3,1,2,9,4,3,3,1.0
3,1,2,9,5,8,8,1.0
3,1,2,9,6,9,10,0.9
3,1,2,9,7,18,18,1.0
3,1,2,10,0,64,64,1.0
3,1,2,10,1,40,40,1.0
3,1,2,10,2,24,24,1.0
3,1,2,10,3,20,20,1.0
3,1,2,10,4,8,8,1.0
3,1,2,10,5,8,8,1.0
3,1,2,10,6,10,10,1.0
3,1,2,10,7,13,13,1.0
4,0,0,-10,0,0,143,0.0
4,0,0,-10,1,0,36,0.0
4,0,0,-10,2,0,5,0.0
4,0,0,-10,3,0,6,0.0
4,0,0,-10,4,0,1,0.0
4,0,0,-10,5,0,3,0.0
4,0,0,-10,6,0,1,0.0
4,0,0,-10,7,0,2,0.0
4,0,0,-9,0,2,126,0.015873015873015872
4,0,0,-9,1,1,20,0.05
4,0,0,-9,2,0,10,0.0
4,0,0,-9,3,0,2,0.0
4,0,0,-9,4,0,3,0.0
4,0,0,-9,5,0,1,0.0
4,0,0,-9,6,0,1,0.0
4,0,0,-8,0,5,237,0.02109704641350211
4,0,0,-8,1,2,57,0.03508771929824561
4,0,0,-8,2,0,19,0.0
4,0,0,-8,3,1,12,0.08333333333333333
4,0,0,-8,5,0,5,0.0
4,0,0,-8,6,0,3,0.0
4,0,0,-8,7,1,4,0.25
4,0,0,-7,0,12,440,0.02727272727272727
4,0,0,-7,1,3,107,0.028037383177570093
4,0,0,-7,2,0,23,0.0
4,0,0,-7,3,1,28,0.03571428571428571
4,0,0,-7,4,0,3,0.0
4,0,0,-7,5,0,9,0.0
4,0,0,-7,6,0,4,0.0
4,0,0,-7,7,0,6,0.0
4,0,0,-6,0,34,808,0.04207920792079208
4,0,0,-6,1,18,212,0.08490566037735849
4,0,0,-6,2,4,43,0.09302325581395349
4,0,0,-6,3,5,48,0.10416666666666667
4,0,0,-6,4,0,5,0.0
4,0,0,-6,5,1,10,0.1
4,0,0,-6,6,2,12,0.16666666666666666
4,0,0,-6,7,1,8,0.125
4,0,0,-5,0,99,1437,0.06889352818371608
4,0,0,-5,1,37,363,0.10192837465564739
4,0,0,-5,2,6,96,0.0625
4,0,0,-5,3,8,82,0.0975609756097561
4,0,0,-5,4,1,6,0.16666666666666666
4,0,0,-5,5,4,33,0.12121212121212122
4,0,0,-5,6,3,16,0.1875
4,0,0,-5,7,5,16,0.3125
4,0,0,-4,0,257,2433,0.10563090834360872
4,0,0,-4,1,73,581,0.12564543889845095
4,0,0,-4,2,23,147,0.1564625850340136
4,0,0,-4,3,25,156,0.16025641025641027
4,0,0,-4,4,0,10,0.0
4,0,0,-4,5,7,40,0.175
4,0,0,-4,6,4,31,0.12903225806451613
4,0,0,-4,7,10,35,0.2857142857142857
4,0,0,-3,0,640,3943,0.16231295967537407
4,0,0,-3,1,189,947,0.19957761351636746
4,0,0,-3,2,52,249,0.20883534136546184
4,0,0,-3,3,55,248,0.2217741935483871
4,0,0,-3,4,4,21,0.19047619047619047
4,0,0,-3,5,17,71,0.23943661971830985
4,0,0,-3,6,12,41,0.2926829268292683
4,0,0,-3,7,15,47,0.3191489361702128
4,0,0,-2,0,1478,6344,0.23297604035308953
4,0,0,-2,1,410,1580,0.25949367088607594
4,0,0,-2,2,116,353,0.3286118980169972
4,0,0,-2,3,122,384,0.3177083333333333
4,0,0,-2,4,7,32,0.21875
4,0,0,-2,5,40,117,0.3418803418803419
4,0,0,-2,6,21,74,0.28378378378378377
4,0,0,-2,7,29,84,0.34523809523809523
4,0,0,-1,0,3374,9609,0.35112914975543763
4,0,0,-1,1,951,2333,0.4076296613801972
4,0,0,-1,2,234,561,0.41711229946524064
4,0,0,-1,3,258,583,0.4425385934819897
4,0,0,-1,4,23,51,0.45098039215686275
4,0,0,-1,5,87,181,0.48066298342541436
4,0,0,-1,6,58,114,0.5087719298245614
4,0,0,-1,7,74,124,0.5967741935483871
4,0,0,0,0,7186,15094,0.47608321187226715
4,0,0,0,1,1904,3626,0.525096525096525
4,0,0,0,2,517,892,0.5795964125560538
4,0,0,0,3,534,885,0.6033898305084746
4,0,0,0,4,53,88,0.6022727272727273
