inning,is_bot,outs,score_diff,bases_idx,wins,total,win_rate
6,0,0,-2,4,2,10,0.2
6,0,0,-2,5,21,62,0.3387096774193548
6,0,0,-2,6,0,2,0.0
6,0,0,-2,7,17,37,0.4594594594594595
6,0,0,-1,0,980,3172,0.308953341740227
6,0,0,-1,1,264,709,0.3723554301833568
6,0,0,-1,2,73,174,0.41954022988505746
6,0,0,-1,3,85,180,0.4722222222222222
6,0,0,-1,4,8,18,0.4444444444444444
6,0,0,-1,5,31,70,0.44285714285714284
6,0,0,-1,6,0,2,0.0
6,0,0,-1,7,23,46,0.5
6,0,0,0,0,1835,3820,0.4803664921465969
6,0,0,0,1,493,934,0.5278372591006424
6,0,0,0,2,118,210,0.5619047619047619
6,0,0,0,3,120,200,0.6
6,0,0,0,4,8,19,0.42105263157894735
6,0,0,0,5,72,104,0.6923076923076923
6,0,0,0,6,8,9,0.8888888888888888
6,0,0,0,7,30,47,0.6382978723404256
6,0,0,1,0,2117,3226,0.6562306261624302
6,0,0,1,1,607,884,0.6866515837104072
6,0,0,1,2,113,146,0.773972602739726
6,0,0,1,3,160,220,0.7272727272727273
6,0,0,1,4,11,19,0.5789473684210527
6,0,0,1,5,66,81,0.8148148148148148
6,0,0,1,6,5,5,1.0
6,0,0,1,7,38,53,0.7169811320754716
6,0,0,2,0,1779,2284,0.7788966725043783
6,0,0,2,1,471,581,0.810671256454389
6,0,0,2,2,95,116,0.8189655172413793
6,0,0,2,3,129,152,0.8486842105263158
6,0,0,2,4,7,10,0.7
6,0,0,2,5,54,64,0.84375
6,0,0,2,6,7,9,0.7777777777777778
6,0,0,2,7,40,47,0.851063829787234
6,0,0,3,0,1390,1613,0.8617482951022939
6,0,0,3,1,329,374,0.8796791443850267
6,0,0,3,2,91,103,0.883495145631068
6,0,0,3,3,85,96,0.8854166666666666
6,0,0,3,4,9,11,0.8181818181818182
6,0,0,3,5,56,61,0.9180327868852459
6,0,0,3,6,8,8,1.0
6,0,0,3,7,30,33,0.9090909090909091
6,0,0,4,0,815,884,0.9219457013574661
6,0,0,4,1,259,274,0.9452554744525548
6,0,0,4,2,42,43,0.9767441860465116
6,0,0,4,3,78,81,0.9629629629629629
6,0,0,4,4,6,6,1.0
6,0,0,4,5,31,32,0.96875
6,0,0,4,6,2,2,1.0
6,0,0,4,7,23,24,0.9583333333333334
6,0,0,5,0,584,612,0.954248366013072
6,0,0,5,1,167,173,0.9653179190751445
6,0,0,5,2,30,33,0.9090909090909091
6,0,0,5,3,50,50,1.0
6,0,0,5,4,7,7,1.0
6,0,0,5,5,19,19,1.0
6,0,0,5,6,2,2,1.0
6,0,0,5,7,10,10,1.0
6,0,0,6,0,340,351,0.9686609686609686
6,0,0,6,1,92,94,0.9787234042553191
6,0,0,6,2,13,14,0.9285714285714286
6,0,0,6,3,27,27,1.0
6,0,0,6,4,1,1,1.0
6,0,0,6,5,9,11,0.8181818181818182
6,0,0,6,6,2,2,1.0
6,0,0,6,7,7,7,1.0
6,0,0,7,0,236,240,0.9833333333333333
6,0,0,7,1,68,69,0.9855072463768116
6,0,0,7,2,13,13,1.0
6,0,0,7,3,17,17,1.0
6,0,0,7,4,2,2,1.0
6,0,0,7,5,7,7,1.0
6,0,0,7,7,4,4,1.0
6,0,0,8,0,109,112,0.9732142857142857
6,0,0,8,1,38,38,1.0
6,0,0,8,2,9,9,1.0
6,0,0,8,3,8,8,1.0
6,0,0,8,5,6,6,1.0
6,0,0,8,7,4,4,1.0
6,0,0,9,0,73,74,0.9864864864864865
6,0,0,9,1,25,25,1.0
6,0,0,9,2,4,4,1.0
6,0,0,9,3,6,6,1.0
6,0,0,9,4,1,1,1.0
6,0,0,9,5,2,2,1.0
6,0,0,9,7,2,2,1.0
6,0,0,10,0,72,73,0.9863013698630136
6,0,0,10,1,26,26,1.0
6,0,0,10,2,6,6,1.0
6,0,0,10,3,5,5,1.0
6,0,0,10,5,2,2,1.0
6,0,0,10,7,2,2,1.0
6,0,1,-10,0,1,66,0.015151515151515152
6,0,1,-10,1,0,28,0.0
6,0,1,-10,2,0,10,0.0
6,0,1,-10,3,0,9,0.0
6,0,1,-10,4,0,1,0.0
6,0,1,-10,5,0,4,0.0
6,0,1,-10,7,0,1,0.0
6,0,1,-9,0,1,58,0.017241379310344827
6,0,1,-9,1,1,38,0.02631578947368421
6,0,1,-9,2,0,6,0.0
6,0,1,-9,3,1,17,0.058823529411764705
6,0,1,-9,4,0,1,0.0
6,0,1,-9,5,0,5,0.0
6,0,1,-9,7,1,3,0.3333333333333333
6,0,1,-8,0,0,106,0.0
6,0,1,-8,1,1,56,0.017857142857142856
6,0,1,-8,2,0,7,0.0
6,0,1,-8,3,1,19,0.05263157894736842
6,0,1,-8,4,0,2,0.0
6,0,1,-8,5,0,13,0.0
6,0,1,-8,7,1,5,0.2
6,0,1,-7,0,4,195,0.020512820512820513
6,0,1,-7,1,0,96,0.0
6,0,1,-7,2,1,24,0.041666666666666664
6,0,1,-7,3,1,25,0.04
6,0,1,-7,4,0,7,0.0
6,0,1,-7,5,1,13,0.07692307692307693
6,0,1,-7,6,1,3,0.3333333333333333
6,0,1,-7,7,1,11,0.09090909090909091
6,0,1,-6,0,8,314,0.025477707006369428
6,0,1,-6,1,4,145,0.027586206896551724
6,0,1,-6,2,0,30,0.0
6,0,1,-6,3,3,43,0.06976744186046512
6,0,1,-6,4,1,11,0.09090909090909091
6,0,1,-6,5,2,26,0.07692307692307693
6,0,1,-6,6,0,1,0.0
6,0,1,-6,7,2,9,0.2222222222222222
6,0,1,-5,0,14,495,0.028282828282828285
6,0,1,-5,1,11,240,0.04583333333333333
6,0,1,-5,2,1,45,0.022222222222222223
6,0,1,-5,3,3,74,0.04054054054054054
6,0,1,-5,4,0,19,0.0
6,0,1,-5,5,3,35,0.08571428571428572
6,0,1,-5,6,1,3,0.3333333333333333
6,0,1,-5,7,2,10,0.2
6,0,1,-4,0,45,801,0.056179775280898875
6,0,1,-4,1,26,393,0.06615776081424936
6,0,1,-4,2,4,60,0.06666666666666667
6,0,1,-4,3,8,121,0.06611570247933884
6,0,1,-4,4,2,15,0.13333333333333333
6,0,1,-4,5,7,48,0.14583333333333334
6,0,1,-4,6,2,4,0.5
6,0,1,-4,7,4,36,0.1111111111111111
6,0,1,-3,0,128,1228,0.10423452768729642
6,0,1,-3,1,61,556,0.10971223021582734
6,0,1,-3,2,11,106,0.10377358490566038
6,0,1,-3,3,28,192,0.14583333333333334
6,0,1,-3,4,5,30,0.16666666666666666
6,0,1,-3,5,25,97,0.25773195876288657
6,0,1,-3,6,4,8,0.5
6,0,1,-3,7,9,49,0.1836734693877551
6,0,1,-2,0,304,1761,0.17262918796138557
6,0,1,-2,1,173,818,0.2114914425427873
6,0,1,-2,2,39,180,0.21666666666666667
6,0,1,-2,3,72,265,0.27169811320754716
6,0,1,-2,4,6,42,0.14285714285714285
6,0,1,-2,5,37,128,0.2890625
6,0,1,-2,6,4,14,0.2857142857142857
6,0,1,-2,7,31,89,0.34831460674157305
6,0,1,-1,0,627,2290,0.27379912663755457
6,0,1,-1,1,342,1054,0.32447817836812143
6,0,1,-1,2,72,208,0.34615384615384615
6,0,1,-1,3,138,349,0.3954154727793696
6,0,1,-1,4,24,65,0.36923076923076925
6,0,1,-1,5,69,172,0.4011627906976744
6,0,1,-1,6,19,30,0.6333333333333333
6,0,1,-1,7,63,128,0.4921875
6,0,1,0,0,1215,2711,0.4481741054961269
6,0,1,0,1,648,1330,0.48721804511278194
6,0,1,0,2,165,292,0.565068493150685
6,0,1,0,3,233,403,0.5781637717121588
6,0,1,0,4,37,73,0.5068493150684932
6,0,1,0,5,141,230,0.6130434782608696
6,0,1,0,6,26,36,0.7222222222222222
6,0,1,0,7,87,133,0.6541353383458647
6,0,1,1,0,1441,2278,0.6325724319578577
6,0,1,1,1,797,1202,0.6630615640599001
6,0,1,1,2,146,225,0.6488888888888888
6,0,1,1,3,292,428,0.6822429906542056
6,0,1,1,4,55,74,0.7432432432432432
6,0,1,1,5,141,195,0.7230769230769231
6,0,1,1,6,35,41,0.8536585365853658
6,0,1,1,7,111,154,0.7207792207792207
6,0,1,2,0,1269,1673,0.7585176329946205
6,0,1,2,1,705,889,0.7930258717660292
6,0,1,2,2,148,186,0.7956989247311828
6,0,1,2,3,272,336,0.8095238095238095
6,0,1,2,4,42,50,0.84
6,0,1,2,5,132,151,0.8741721854304636
6,0,1,2,6,25,31,0.8064516129032258
6,0,1,2,7,95,108,0.8796296296296297
6,0,1,3,0,1038,1219,0.8515176374077112
6,0,1,3,1,499,579,0.8618307426597582
6,0,1,3,2,100,124,0.8064516129032258
6,0,1,3,3,180,209,0.861244019138756
6,0,1,3,4,30,35,0.8571428571428571
6,0,1,3,5,112,125,0.896
6,0,1,3,6,23,24,0.9583333333333334
6,0,1,3,7,70,81,0.8641975308641975
6,0,1,4,0,620,684,0.9064327485380117
6,0,1,4,1,367,398,0.9221105527638191
6,0,1,4,2,73,77,0.948051948051948
6,0,1,4,3,139,155,0.896774193548387
6,0,1,4,4,13,14,0.9285714285714286
6,0,1,4,5,76,81,0.9382716049382716
6,0,1,4,6,12,12,1.0
6,0,1,4,7,57,65,0.8769230769230769
6,0,1,5,0,439,461,0.9522776572668112
6,0,1,5,1,266,283,0.9399293286219081
6,0,1,5,2,46,49,0.9387755102040817
6,0,1,5,3,98,106,0.9245283018867925
6,0,1,5,4,15,16,0.9375
6,0,1,5,5,63,66,0.9545454545454546
6,0,1,5,6,8,8,1.0
6,0,1,5,7,28,29,0.9655172413793104
6,0,1,6,0,275,284,0.9683098591549296
6,0,1,6,1,161,166,0.9698795180722891
6,0,1,6,2,30,32,0.9375
6,0,1,6,3,58,59,0.9830508474576272
6,0,1,6,4,8,8,1.0
6,0,1,6,5,41,44,0.9318181818181818
6,0,1,6,6,7,7,1.0
6,0,1,6,7,28,30,0.9333333333333333
6,0,1,7,0,179,182,0.9835164835164835
6,0,1,7,1,108,109,0.9908256880733946
6,0,1,7,2,27,28,0.9642857142857143
6,0,1,7,3,40,41,0.975609756097561
6,0,1,7,4,3,3,1.0
6,0,1,7,5,19,19,1.0
6,0,1,7,6,2,2,1.0
6,0,1,7,7,11,11,1.0
6,0,1,8,0,85,88,0.9659090909090909
6,0,1,8,1,47,47,1.0
6,0,1,8,2,10,10,1.0
6,0,1,8,3,21,21,1.0
6,0,1,8,4,2,2,1.0
6,0,1,8,5,17,17,1.0
6,0,1,8,6,2,2,1.0
6,0,1,8,7,9,9,1.0
6,0,1,9,0,53,54,0.9814814814814815
6,0,1,9,1,38,38,1.0
6,0,1,9,2,2,2,1.0
6,0,1,9,3,10,10,1.0
6,0,1,9,4,3,3,1.0
6,0,1,9,5,7,7,1.0
6,0,1,9,6,1,1,1.0
6,0,1,9,7,6,6,1.0
6,0,1,10,0,55,56,0.9821428571428571
6,0,1,10,1,47,47,1.0
6,0,1,10,2,5,5,1.0
6,0,1,10,3,17,17,1.0
6,0,1,10,4,2,2,1.0
6,0,1,10,5,9,9,1.0
6,0,1,10,6,1,1,1.0
6,0,1,10,7,5,5,1.0
6,0,2,-10,0,1,54,0.018518518518518517
6,0,2,-10,1,1,30,0.03333333333333333
6,0,2,-10,2,0,9,0.0
6,0,2,-10,3,0,11,0.0
6,0,2,-10,4,0,3,0.0
6,0,2,-10,5,0,4,0.0
6,0,2,-10,7,0,3,0.0
6,0,2,-9,0,0,40,0.0
6,0,2,-9,1,0,26,0.0
6,0,2,-9,2,0,7,0.0
6,0,2,-9,3,0,18,0.0
6,0,2,-9,4,0,1,0.0
6,0,2,-9,5,0,3,0.0
6,0,2,-9,6,0,1,0.0
6,0,2,-9,7,0,4,0.0
6,0,2,-8,0,0,73,0.0
6,0,2,-8,1,0,43,0.0
6,0,2,-8,2,0,15,0.0
6,0,2,-8,3,0,13,0.0
6,0,2,-8,5,0,3,0.0
6,0,2,-8,6,0,1,0.0
6,0,2,-8,7,0,1,0.0
6,0,2,-7,0,3,131,0.022900763358778626
6,0,2,-7,1,0,98,0.0
6,0,2,-7,2,1,23,0.043478260869565216
6,0,2,-7,3,0,33,0.0
6,0,2,-7,4,0,4,0.0
6,0,2,-7,5,0,14,0.0
6,0,2,-7,6,0,1,0.0
6,0,2,-7,7,0,10,0.0
6,0,2,-6,0,5,218,0.022935779816513763
6,0,2,-6,1,1,125,0.008
6,0,2,-6,2,1,36,0.027777777777777776
6,0,2,-6,3,1,51,0.0196078431372549
6,0,2,-6,4,0,11,0.0
6,0,2,-6,5,1,27,0.037037037037037035
6,0,2,-6,6,0,3,0.0
6,0,2,-6,7,0,16,0.0
6,0,2,-5,0,7,357,0.0196078431372549
6,0,2,-5,1,6,185,0.032432432432432434
6,0,2,-5,2,2,48,0.041666666666666664
6,0,2,-5,3,1,67,0.014925373134328358
6,0,2,-5,4,0,18,0.0
6,0,2,-5,5,2,38,0.05263157894736842
6,0,2,-5,6,0,7,0.0
6,0,2,-5,7,2,23,0.08695652173913043
6,0,2,-4,0,29,584,0.04965753424657534
6,0,2,-4,1,25,358,0.06983240223463687
6,0,2,-4,2,5,76,0.06578947368421052
6,0,2,-4,3,8,111,0.07207207207207207
6,0,2,-4,4,0,13,0.0
6,0,2,-4,5,6,50,0.12
6,0,2,-4,6,1,6,0.16666666666666666
6,0,2,-4,7,3,27,0.1111111111111111
6,0,2,-3,0,86,865,0.09942196531791908
6,0,2,-3,1,34,480,0.07083333333333333
6,0,2,-3,2,14,119,0.11764705882352941
6,0,2,-3,3,24,182,0.13186813186813187
6,0,2,-3,4,2,22,0.09090909090909091
6,0,2,-3,5,6,79,0.0759493670886076
6,0,2,-3,6,1,16,0.0625
6,0,2,-3,7,6,61,0.09836065573770492
6,0,2,-2,0,190,1303,0.14581734458940906
6,0,2,-2,1,116,746,0.1554959785522788
6,0,2,-2,2,33,175,0.18857142857142858
6,0,2,-2,3,53,294,0.18027210884353742
6,0,2,-2,4,8,49,0.16326530612244897
6,0,2,-2,5,25,108,0.23148148148148148
6,0,2,-2,6,5,21,0.23809523809523808
6,0,2,-2,7,16,78,0.20512820512820512
6,0,2,-1,0,409,1654,0.24727932285368803
6,0,2,-1,1,256,955,0.2680628272251309
6,0,2,-1,2,71,253,0.28063241106719367
6,0,2,-1,3,124,395,0.3139240506329114
6,0,2,-1,4,17,66,0.25757575757575757
6,0,2,-1,5,56,170,0.32941176470588235
6,0,2,-1,6,12,35,0.34285714285714286
6,0,2,-1,7,44,126,0.3492063492063492
6,0,2,0,0,779,1938,0.4019607843137255
6,0,2,0,1,501,1122,0.446524064171123
6,0,2,0,2,123,259,0.4749034749034749
6,0,2,0,3,213,437,0.4874141876430206
6,0,2,0,4,54,109,0.4954128440366973
6,0,2,0,5,121,227,0.5330396475770925
6,0,2,0,6,23,47,0.48936170212765956
6,0,2,0,7,75,136,0.5514705882352942
6,0,2,1,0,1031,1698,0.6071849234393404
6,0,2,1,1,683,1054,0.6480075901328273
6,0,2,1,2,155,242,0.640495867768595
6,0,2,1,3,303,455,0.6659340659340659
6,0,2,1,4,43,72,0.5972222222222222
6,0,2,1,5,131,187,0.7005347593582888
6,0,2,1,6,30,42,0.7142857142857143
6,0,2,1,7,95,137,0.6934306569343066
6,0,2,2,0,927,1233,0.7518248175182481
6,0,2,2,1,592,790,0.7493670886075949
6,0,2,2,2,138,180,0.7666666666666667
6,0,2,2,3,277,355,0.780281690140845
6,0,2,2,4,43,59,0.7288135593220338
6,0,2,2,5,134,163,0.8220858895705522
6,0,2,2,6,29,38,0.7631578947368421
6,0,2,2,7,98,124,0.7903225806451613
6,0,2,3,0,800,929,0.8611410118406889
6,0,2,3,1,483,557,0.8671454219030521
6,0,2,3,2,116,138,0.8405797101449275
6,0,2,3,3,200,232,0.8620689655172413
6,0,2,3,4,35,42,0.8333333333333334
6,0,2,3,5,106,126,0.8412698412698413
6,0,2,3,6,30,31,0.967741935483871
6,0,2,3,7,80,89,0.898876404494382
6,0,2,4,0,513,570,0.9
6,0,2,4,1,371,409,0.9070904645476773
6,0,2,4,2,83,88,0.9431818181818182
6,0,2,4,3,143,161,0.8881987577639752
6,0,2,4,4,29,30,0.9666666666666667
6,0,2,4,5,100,110,0.9090909090909091
6,0,2,4,6,16,18,0.8888888888888888
6,0,2,4,7,57,68,0.8382352941176471
6,0,2,5,0,335,348,0.9626436781609196
6,0,2,5,1,239,252,0.9484126984126984
6,0,2,5,2,60,63,0.9523809523809523
6,0,2,5,3,83,90,0.9222222222222223
6,0,2,5,4,16,16,1.0
6,0,2,5,5,71,75,0.9466666666666667
6,0,2,5,6,14,14,1.0
6,0,2,5,7,36,41,0.8780487804878049
6,0,2,6,0,221,226,0.9778761061946902
6,0,2,6,1,181,190,0.9526315789473684
6,0,2,6,2,43,44,0.9772727272727273
6,0,2,6,3,88,91,0.967032967032967
6,0,2,6,4,6,6,1.0
6,0,2,6,5,39,40,0.975
6,0,2,6,6,6,6,1.0
6,0,2,6,7,25,26,0.9615384615384616
6,0,2,7,0,145,147,0.9863945578231292
6,0,2,7,1,149,150,0.9933333333333333
6,0,2,7,2,21,21,1.0
6,0,2,7,3,45,46,0.9782608695652174
6,0,2,7,4,9,10,0.9
6,0,2,7,5,32,33,0.9696969696969697
6,0,2,7,6,5,5,1.0
6,0,2,7,7,14,15,0.9333333333333333
6,0,2,8,0,73,78,0.9358974358974359
6,0,2,8,1,73,74,0.9864864864864865
6,0,2,8,2,8,9,0.8888888888888888
6,0,2,8,3,34,35,0.9714285714285714
6,0,2,8,4,2,2,1.0
6,0,2,8,5,11,12,0.9166666666666666
6,0,2,8,6,5,5,1.0
6,0,2,8,7,7,7,1.0
6,0,2,9,0,46,47,0.9787234042553191
6,0,2,9,1,40,41,0.975609756097561
6,0,2,9,2,4,4,1.0
6,0,2,9,3,20,21,0.9523809523809523
6,0,2,9,4,3,3,1.0
6,0,2,9,5,11,11,1.0
6,0,2,9,6,1,1,1.0
6,0,2,9,7,4,4,1.0
6,0,2,10,0,54,55,0.9818181818181818
6,0,2,10,1,48,48,1.0
6,0,2,10,2,7,7,1.0
6,0,2,10,3,30,30,1.0
6,0,2,10,4,1,1,1.0
6,0,2,10,5,16,16,1.0
6,0,2,10,6,2,2,1.0
6,0,2,10,7,8,8,1.0
6,1,0,-10,0,1,123,0.008130081300813009
6,1,0,-10,1,0,26,0.0
6,1,0,-10,2,0,7,0.0
6,1,0,-10,3,0,7,0.0
6,1,0,-10,6,0,1,0.0
6,1,0,-9,0,3,103,0.02912621359223301
6,1,0,-9,1,1,23,0.043478260869565216
6,1,0,-9,2,0,4,0.0
6,1,0,-9,3,0,3,0.0
6,1,0,-9,4,0,2,0.0
6,1,0,-9,5,0,3,0.0
6,1,0,-9,7,0,1,0.0
6,1,0,-8,0,6,161,0.037267080745341616
6,1,0,-8,1,3,46,0.06521739130434782
6,1,0,-8,2,1,8,0.125
6,1,0,-8,3,1,10,0.1
6,1,0,-8,5,0,1,0.0
6,1,0,-8,7,0,4,0.0
6,1,0,-7,0,5,350,0.014285714285714285
6,1,0,-7,1,2,80,0.025
6,1,0,-7,2,1,16,0.0625
6,1,0,-7,3,2,14,0.14285714285714285
6,1,0,-7,5,0,4,0.0
6,1,0,-7,7,1,4,0.25
6,1,0,-6,0,13,470,0.027659574468085105
6,1,0,-6,1,5,104,0.04807692307692308
6,1,0,-6,2,0,24,0.0
6,1,0,-6,3,2,29,0.06896551724137931
6,1,0,-6,4,0,2,0.0
6,1,0,-6,5,0,10,0.0
6,1,0,-6,7,0,11,0.0
6,1,0,-5,0,43,743,0.05787348586810229
6,1,0,-5,1,20,186,0.10752688172043011
6,1,0,-5,2,6,46,0.13043478260869565
6,1,0,-5,3,7,52,0.1346153846153846
6,1,0,-5,4,1,6,0.16666666666666666
6,1,0,-5,5,1,20,0.05
6,1,0,-5,7,0,6,0.0
6,1,0,-4,0,114,1167,0.09768637532133675
6,1,0,-4,1,31,279,0.1111111111111111
6,1,0,-4,2,9,65,0.13846153846153847
6,1,0,-4,3,5,55,0.09090909090909091
6,1,0,-4,4,2,6,0.3333333333333333
6,1,0,-4,5,8,38,0.21052631578947367
6,1,0,-4,6,0,2,0.0
6,1,0,-4,7,0,11,0.0
6,1,0,-3,0,263,1713,0.1535318155283129
6,1,0,-3,1,85,438,0.19406392694063926
6,1,0,-3,2,26,92,0.2826086956521739
6,1,0,-3,3,33,118,0.2796610169491525
6,1,0,-3,4,1,5,0.2
6,1,0,-3,5,8,40,0.2
6,1,0,-3,6,2,5,0.4
6,1,0,-3,7,13,26,0.5
6,1,0,-2,0,612,2415,0.253416149068323
6,1,0,-2,1,189,620,0.30483870967741933
6,1,0,-2,2,36,111,0.32432432432432434
6,1,0,-2,3,57,145,0.3931034482758621
6,1,0,-2,4,5,15,0.3333333333333333
6,1,0,-2,5,23,59,0.3898305084745763
6,1,0,-2,6,0,1,0.0
6,1,0,-2,7,20,38,0.5263157894736842
6,1,0,-1,0,1280,3246,0.3943314849044978
6,1,0,-1,1,360,780,0.46153846153846156
6,1,0,-1,2,95,161,0.5900621118012422
6,1,0,-1,3,104,183,0.5683060109289617
6,1,0,-1,4,8,16,0.5
6,1,0,-1,5,48,85,0.5647058823529412
6,1,0,-1,6,4,6,0.6666666666666666
6,1,0,-1,7,30,47,0.6382978723404256
6,1,0,0,0,2079,3507,0.592814371257485
6,1,0,0,1,625,953,0.6558237145855194
6,1,0,0,2,107,171,0.6257309941520468
6,1,0,0,3,166,242,0.6859504132231405
6,1,0,0,4,15,22,0.6818181818181818
6,1,0,0,5,83,102,0.8137254901960784
6,1,0,0,6,6,9,0.6666666666666666
6,1,0,0,7,51,61,0.8360655737704918
6,1,0,1,0,2240,2947,0.7600950118764845
6,1,0,1,1,669,826,0.8099273607748184
6,1,0,1,2,143,165,0.8666666666666667
6,1,0,1,3,191,220,0.8681818181818182
6,1,0,1,4,11,12,0.9166666666666666
6,1,0,1,5,69,84,0.8214285714285714
6,1,0,1,6,6,6,1.0
6,1,0,1,7,48,55,0.8727272727272727
6,1,0,2,0,1986,2311,0.8593682388576374
6,1,0,2,1,553,644,0.8586956521739131
6,1,0,2,2,103,116,0.8879310344827587
6,1,0,2,3,136,157,0.8662420382165605
6,1,0,2,4,10,11,0.9090909090909091
6,1,0,2,5,87,99,0.8787878787878788
6,1,0,2,6,3,3,1.0
6,1,0,2,7,42,47,0.8936170212765957
6,1,0,3,0,1412,1536,0.9192708333333334
6,1,0,3,1,399,423,0.9432624113475178
6,1,0,3,2,74,86,0.8604651162790697
6,1,0,3,3,124,130,0.9538461538461539
6,1,0,3,4,9,10,0.9
6,1,0,3,5,52,54,0.9629629629629629
6,1,0,3,7,32,37,0.8648648648648649
6,1,0,4,0,1004,1054,0.952561669829222
6,1,0,4,1,277,289,0.9584775086505191
6,1,0,4,2,65,68,0.9558823529411765
6,1,0,4,3,85,88,0.9659090909090909
6,1,0,4,4,1,1,1.0
6,1,0,4,5,39,41,0.9512195121951219
6,1,0,4,6,7,7,1.0
6,1,0,4,7,28,28,1.0
6,1,0,5,0,659,676,0.9748520710059172
6,1,0,5,1,202,206,0.9805825242718447
6,1,0,5,2,34,35,0.9714285714285714
6,1,0,5,3,47,48,0.9791666666666666
6,1,0,5,4,7,7,1.0
6,1,0,5,5,29,29,1.0
6,1,0,5,7,18,18,1.0
6,1,0,6,0,410,415,0.9879518072289156
6,1,0,6,1,128,129,0.9922480620155039
6,1,0,6,2,30,30,1.0
6,1,0,6,3,50,50,1.0
6,1,0,6,4,1,1,1.0
6,1,0,6,5,16,16,1.0
6,1,0,6,6,3,3,1.0
6,1,0,6,7,21,21,1.0
6,1,0,7,0,248,252,0.9841269841269841
6,1,0,7,1,80,81,0.9876543209876543
6,1,0,7,2,13,14,0.9285714285714286
6,1,0,7,3,23,23,1.0
6,1,0,7,4,1,1,1.0
6,1,0,7,5,5,5,1.0
6,1,0,7,6,1,1,1.0
6,1,0,7,7,5,5,1.0
6,1,0,8,0,134,134,1.0
6,1,0,8,1,41,42,0.9761904761904762
6,1,0,8,2,6,6,1.0
6,1,0,8,3,8,8,1.0
6,1,0,8,4,1,1,1.0
6,1,0,8,5,9,9,1.0
6,1,0,8,7,2,2,1.0
6,1,0,9,0,94,95,0.9894736842105263
6,1,0,9,1,31,31,1.0
6,1,0,9,2,7,7,1.0
6,1,0,9,3,10,10,1.0
6,1,0,9,4,2,2,1.0
6,1,0,9,5,4,4,1.0
6,1,0,9,7,3,3,1.0
6,1,0,10,0,95,96,0.9895833333333334
6,1,0,10,1,24,24,1.0
6,1,0,10,2,9,9,1.0
6,1,0,10,3,7,7,1.0
6,1,0,10,5,1,1,1.0
6,1,0,10,7,5,5,1.0
6,1,1,-10,0,1,90,0.011111111111111112
6,1,1,-10,1,0,46,0.0
6,1,1,-10,2,0,11,0.0
6,1,1,-10,3,0,17,0.0
6,1,1,-10,4,0,1,0.0
6,1,1,-10,5,0,11,0.0
6,1,1,-10,6,0,1,0.0
6,1,1,-10,7,0,5,0.0
6,1,1,-9,0,2,74,0.02702702702702703
6,1,1,-9,1,2,41,0.04878048780487805
6,1,1,-9,2,0,9,0.0
6,1,1,-9,3,0,10,0.0
6,1,1,-9,4,0,3,0.0
6,1,1,-9,5,0,9,0.0
6,1,1,-8,0,2,105,0.01904761904761905
6,1,1,-8,1,2,58,0.034482758620689655
6,1,1,-8,2,1,9,0.1111111111111111
6,1,1,-8,3,0,20,0.0
6,1,1,-8,4,0,1,0.0
6,1,1,-8,5,2,10,0.2
6,1,1,-8,6,1,1,1.0
6,1,1,-8,7,0,2,0.0
6,1,1,-7,0,3,246,0.012195121951219513
6,1,1,-7,1,1,121,0.008264462809917356
6,1,1,-7,2,0,23,0.0
6,1,1,-7,3,1,34,0.029411764705882353
6,1,1,-7,4,0,3,0.0
6,1,1,-7,5,1,15,0.06666666666666667
6,1,1,-7,6,0,1,0.0
6,1,1,-7,7,2,11,0.18181818181818182
6,1,1,-6,0,7,343,0.02040816326530612
6,1,1,-6,1,5,170,0.029411764705882353
6,1,1,-6,2,0,33,0.0
6,1,1,-6,3,3,44,0.06818181818181818
6,1,1,-6,4,0,6,0.0
6,1,1,-6,5,1,21,0.047619047619047616
6,1,1,-6,6,0,4,0.0
6,1,1,-6,7,2,16,0.125
6,1,1,-5,0,15,495,0.030303030303030304
6,1,1,-5,1,14,262,0.05343511450381679
6,1,1,-5,2,8,51,0.1568627450980392
6,1,1,-5,3,7,87,0.08045977011494253
6,1,1,-5,4,1,11,0.09090909090909091
6,1,1,-5,5,4,46,0.08695652173913043
6,1,1,-5,6,0,3,0.0
6,1,1,-5,7,2,16,0.125
6,1,1,-4,0,73,835,0.08742514970059881
6,1,1,-4,1,50,402,0.12437810945273632
6,1,1,-4,2,11,83,0.13253012048192772
6,1,1,-4,3,17,126,0.1349206349206349
6,1,1,-4,4,2,21,0.09523809523809523
6,1,1,-4,5,9,67,0.13432835820895522
6,1,1,-4,6,0,4,0.0
6,1,1,-4,7,3,35,0.08571428571428572
6,1,1,-3,0,144,1201,0.11990008326394672
6,1,1,-3,1,95,606,0.15676567656765678
6,1,1,-3,2,25,125,0.2
6,1,1,-3,3,40,211,0.1895734597156398
6,1,1,-3,4,7,37,0.1891891891891892
6,1,1,-3,5,13,88,0.14772727272727273
6,1,1,-3,6,3,11,0.2727272727272727
6,1,1,-3,7,15,54,0.2777777777777778
6,1,1,-2,0,383,1692,0.22635933806146571
6,1,1,-2,1,214,851,0.25146886016451236
6,1,1,-2,2,48,162,0.2962962962962963
6,1,1,-2,3,88,270,0.32592592592592595
6,1,1,-2,4,18,51,0.35294117647058826
6,1,1,-2,5,45,149,0.30201342281879195
6,1,1,-2,6,9,15,0.6
6,1,1,-2,7,28,78,0.358974358974359
