team,year,total_war,bat_war,pit_war,actual_w
TEX,2003,18.869999999999997,16.68,2.1899999999999995,71
ATL,2003,65.87,50.9,14.969999999999999,101
SEA,2003,37.09,23.22,13.870000000000001,93
CIN,2003,-1.9900000000000007,2.2199999999999993,-4.21,69
OAK,2003,41.959999999999994,23.849999999999998,18.11,96
SLN,2003,47.49,38.93,8.56,85
MIL,2003,20.490000000000002,20.19,0.3000000000000001,68
MIN,2003,31.81,16.8,15.009999999999998,90
BOS,2003,64.28,42.59,21.69,95
DET,2003,-5.09,-3.4799999999999995,-1.61,43
PHI,2004,42.42,34.54,7.88,86
CIN,2004,16.320000000000004,19.870000000000005,-3.5500000000000003,76
TOR,2004,9.26,7.609999999999999,1.6500000000000006,67
SFN,2004,49.66,34.5,15.159999999999998,91
TEX,2004,26.439999999999998,18.75,7.6899999999999995,89
CHA,2004,26.490000000000002,20.830000000000002,5.660000000000001,83
CHN,2004,57.71000000000001,39.34,18.37,89
ANA,2004,36.73,19.36,17.369999999999997,92
SLN,2004,57.69,41.88,15.809999999999999,105
SDN,2004,44.519999999999996,28.1,16.419999999999998,87
HOU,2004,59.61,43.45,16.16,92
ARI,2004,3.75,4.01,-0.25999999999999973,51
TBA,2004,12.300000000000002,9.510000000000002,2.790000000000001,70
COL,2004,15.959999999999999,20.52,-4.5600000000000005,68
MON,2004,14.57,11.049999999999999,3.5200000000000005,67
PIT,2004,36.650000000000006,26.020000000000003,10.629999999999999,72
FLO,2004,44.78999999999999,29.429999999999996,15.36,83
BOS,2004,54.03,34.64,19.39,98
CLE,2004,34.53,26.740000000000002,7.789999999999999,80
LAN,2004,48.24,34.34,13.9,93
MIL,2004,37.53999999999999,23.189999999999998,14.349999999999998,67
NYN,2004,21.79,10.770000000000001,11.02,71
KCA,2004,-1.4699999999999998,-2.2899999999999996,0.82,58
ATL,2004,49.779999999999994,33.53999999999999,16.240000000000002,96
BAL,2004,29.23,23.23,6.000000000000001,78
MIN,2004,31.519999999999996,10.189999999999998,21.33,92
SEA,2004,10.690000000000001,11.290000000000001,-0.6000000000000005,63
OAK,2004,38.510000000000005,23.810000000000002,14.700000000000003,91
NYA,2004,50.760000000000005,34.71000000000001,16.049999999999997,101
DET,2004,29.48,21.87,7.61,72
MIN,2005,26.009999999999998,5.000000000000001,21.009999999999998,83
PHI,2005,50.31999999999999,36.49999999999999,13.82,88
TOR,2005,34.08,20.900000000000002,13.18,80
FLO,2005,62.81,38.92,23.89,83
SFN,2005,36.76,25.509999999999998,11.249999999999998,75
TEX,2005,40.519999999999996,30.29,10.23,79
KCA,2005,3.7699999999999996,0.8200000000000001,2.9499999999999997,56
LAA,2005,37.76,14.809999999999999,22.95,95
NYN,2005,46.66,29.689999999999998,16.97,83
COL,2005,17.279999999999998,14.239999999999998,3.04,67
CIN,2005,32.589999999999996,30.689999999999994,1.9000000000000004,73
HOU,2005,58.97,34.92,24.05,89
LAN,2005,30.07,20.39,9.68,71
WAS,2005,40.08,21.89,18.189999999999998,81
CLE,2005,47.66000000000001,25.910000000000004,21.750000000000004,93
CHN,2005,49.230000000000004,33.82,15.41,79
PIT,2005,16.439999999999998,10.739999999999998,5.700000000000001,67
NYA,2005,54.34000000000002,42.54000000000001,11.8,95
SEA,2005,11.170000000000002,4.54,6.630000000000001,69
ATL,2005,45.66,28.94,16.72,90
CHA,2005,37.74000000000001,18.930000000000003,18.810000000000002,99
MIL,2005,41.07,29.52,11.55,81
SDN,2005,46.97,25.180000000000003,21.79,82
BAL,2005,25.73,17.8,7.930000000000001,74
TBA,2005,15.02,15.59,-0.5700000000000003,67
SLN,2005,54.260000000000005,35.43,18.830000000000002,100
OAK,2005,32.29,12.850000000000001,19.439999999999998,88
ARI,2005,40.97,33.46,7.51,77
BOS,2005,48.129999999999995,34.86,13.27,95
DET,2005,21.769999999999996,16.529999999999998,5.24,71
FLO,2006,39.300000000000004,31.990000000000002,7.3100000000000005,78
NYA,2006,59.13,41.6,17.53,97
TOR,2006,39.769999999999996,28.619999999999997,11.15,87
SFN,2006,34.84,24.59,10.25,76
CHA,2006,47.43000000000001,34.440000000000005,12.990000000000002,90
LAA,2006,35.49,12.620000000000001,22.87,89
LAN,2006,65.23,42.300000000000004,22.930000000000003,88
BAL,2006,18.720000000000002,17.490000000000002,1.23,70
WAS,2006,18.55,20.12,-1.5700000000000003,71
CIN,2006,39.489999999999995,30.689999999999998,8.8,80
COL,2006,37.18,25.98,11.200000000000001,76
HOU,2006,50.84,33.620000000000005,17.22,82
ATL,2006,47.35000000000001,37.160000000000004,10.190000000000001,79
KCA,2006,4.539999999999999,8.45,-3.9099999999999997,62
TBA,2006,4.8500000000000005,4.2700000000000005,0.5799999999999997,61
TEX,2006,38.55,27.339999999999996,11.21,80
SDN,2006,53.67999999999999,37.089999999999996,16.59,88
CHN,2006,16.92,17.240000000000002,-0.3199999999999996,66
MIN,2006,42.44,19.87,22.57,96
ARI,2006,44.870000000000005,29.98,14.890000000000002,76
PIT,2006,32.28,22.98,9.3,67
MIL,2006,38.98,26.429999999999996,12.55,75
SLN,2006,35.290000000000006,30.570000000000004,4.720000000000002,83
SEA,2006,32.60000000000001,21.160000000000004,11.440000000000001,78
NYN,2006,42.480000000000004,30.110000000000003,12.370000000000001,97
CLE,2006,36.85,22.43,14.420000000000002,78
OAK,2006,33.91,20.06,13.849999999999998,93
PHI,2006,47.62,39.33,8.29,85
DET,2006,40.92,25.209999999999997,15.71,95
BOS,2006,38.49,27.830000000000002,10.659999999999998,86
FLO,2007,32.67,26.32,6.35,71
NYA,2007,53.73,42.3,11.43,94
LAN,2007,44.75,23.71,21.04,82
TOR,2007,34.07,15.450000000000001,18.62,83
SFN,2007,30.619999999999997,16.939999999999998,13.679999999999998,71
NYN,2007,47.839999999999996,33.26,14.58,88
LAA,2007,44.11000000000001,21.630000000000003,22.480000000000004,94
HOU,2007,35.269999999999996,26.869999999999997,8.399999999999999,73
SLN,2007,28.38,18.52,9.86,78
CIN,2007,39.96,32.1,7.86,72
COL,2007,51.47,39.43,12.040000000000001,90
BAL,2007,17.44,15.88,1.559999999999999,69
TBA,2007,27.030000000000005,17.240000000000002,9.790000000000003,66
PHI,2007,56.48,49.12,7.36,89
SDN,2007,63.800000000000004,34.95,28.85,89
CLE,2007,47.18,24.919999999999998,22.26,96
MIN,2007,24.869999999999997,9.09,15.78,79
OAK,2007,27.799999999999997,10.68,17.119999999999997,76
WAS,2007,17.21,13.39,3.8200000000000007,73
PIT,2007,38.88000000000001,26.730000000000004,12.150000000000002,68
SEA,2007,37.459999999999994,24.229999999999997,13.229999999999999,88
TEX,2007,12.100000000000001,9.07,3.0300000000000002,75
CHN,2007,40.67,25.78,14.890000000000002,85
MIL,2007,50.82,33.19,17.630000000000003,83
KCA,2007,16.93,4.7299999999999995,12.2,69
ARI,2007,36.71,22.76,13.950000000000001,90
DET,2007,39.35,28.48,10.87,88
CHA,2007,19.000000000000004,5.6000000000000005,13.400000000000002,72
BOS,2007,53.58,33.120000000000005,20.459999999999997,96
ATL,2007,54.38000000000001,40.580000000000005,13.800000000000004,84
HOU,2008,34.48,21.779999999999998,12.7,86
NYA,2008,45.85,24.65,21.200000000000003,89
NYN,2008,41.88,28.17,13.71,89
FLO,2008,41.150000000000006,27.770000000000003,13.379999999999999,84
CHA,2008,48.49,26.74,21.750000000000004,89
LAA,2008,35.56,15.93,19.630000000000003,100
ATL,2008,32.620000000000005,21.2,11.420000000000002,72
SLN,2008,50.109999999999985,39.50999999999999,10.599999999999998,86
SDN,2008,19.47,10.549999999999999,8.92,63
LAN,2008,65.60000000000001,37.11000000000001,28.490000000000002,84
TEX,2008,23.019999999999996,22.699999999999996,0.3200000000000003,79
CIN,2008,23.0,11.8,11.2,74
COL,2008,46.370000000000005,29.41,16.96,74
CLE,2008,30.04,19.3,10.739999999999998,81
SFN,2008,28.83,14.24,14.59,72
KCA,2008,22.729999999999997,7.35,15.379999999999999,75
TBA,2008,37.89,20.139999999999997,17.75,97
BOS,2008,52.370000000000005,33.33,19.040000000000003,95
SEA,2008,15.14,6.81,8.330000000000002,61
OAK,2008,5.140000000000001,-5.109999999999999,10.25,75
TOR,2008,35.58,11.91,23.669999999999998,86
WAS,2008,3.29,-2.17,5.46,59
PIT,2008,10.25,9.59,0.6600000000000004,67
CHN,2008,65.67,43.13,22.539999999999996,97
MIL,2008,57.37,41.3,16.07,90
PHI,2008,55.809999999999995,39.129999999999995,16.68,92
ARI,2008,64.57000000000001,40.14,24.430000000000003,82
MIN,2008,32.7,15.08,17.62,88
BAL,2008,14.43,18.94,-4.510000000000001,68
DET,2008,24.559999999999995,21.999999999999996,2.56,74
LAA,2009,45.52,32.71,12.81,97
SDN,2009,20.36,10.26,10.100000000000001,75
ARI,2009,33.56,20.849999999999998,12.710000000000003,70
FLO,2009,55.370000000000005,38.99,16.38,87
BOS,2009,48.69,33.14,15.549999999999999,95
ATL,2009,64.13999999999999,36.68,27.459999999999994,86
KCA,2009,21.86,9.209999999999999,12.649999999999999,65
BAL,2009,15.780000000000001,14.59,1.1900000000000004,64
TEX,2009,34.02,23.630000000000003,10.39,87
SLN,2009,71.44,45.769999999999996,25.67,91
CIN,2009,20.250000000000004,13.100000000000003,7.150000000000001,78
COL,2009,64.62,43.35,21.269999999999996,92
SFN,2009,48.3,24.019999999999996,24.28,88
LAN,2009,70.0,42.53999999999999,27.46,95
DET,2009,31.720000000000006,19.270000000000003,12.450000000000001,86
TBA,2009,45.230000000000004,31.32,13.91,84
CHN,2009,44.47,28.14,16.330000000000002,83
PHI,2009,59.42,44.17,15.25,93
TOR,2009,33.080000000000005,19.28,13.800000000000002,75
WAS,2009,19.43,17.51,1.92,59
OAK,2009,21.38,6.989999999999999,14.39,75
CHA,2009,31.439999999999998,14.11,17.33,79
SEA,2009,19.450000000000003,8.040000000000001,11.41,85
NYN,2009,17.84,10.75,7.090000000000001,70
HOU,2009,37.91,24.189999999999998,13.719999999999999,74
CLE,2009,9.690000000000001,9.500000000000002,0.19000000000000006,65
MIL,2009,34.9,30.539999999999996,4.36,80
MIN,2009,45.989999999999995,29.15,16.84,87
NYA,2009,63.89,46.8,17.09,103
PIT,2009,19.259999999999998,9.79,9.47,62
LAA,2010,31.410000000000004,13.330000000000002,18.080000000000002,80
ARI,2010,19.26,16.3,2.960000000000001,65
PIT,2010,19.369999999999997,13.28,6.09,57
LAN,2010,49.28,26.490000000000002,22.790000000000003,80
BAL,2010,7.509999999999997,-2.570000000000001,10.079999999999998,66
TEX,2010,42.879999999999995,20.799999999999997,22.080000000000002,90
ATL,2010,66.28,38.54,27.74,91
NYN,2010,38.55,19.56,18.99,79
CIN,2010,53.74,37.660000000000004,16.08,91
DET,2010,35.99,19.090000000000003,16.9,81
KCA,2010,16.59,5.750000000000001,10.84,67
TBA,2010,41.709999999999994,20.76,20.949999999999996,96
CHN,2010,40.0,23.689999999999998,16.31,75
FLO,2010,48.96000000000001,27.430000000000003,21.53,80
SEA,2010,8.45,-4.04,12.49,61
COL,2010,58.99,36.150000000000006,22.839999999999996,83
OAK,2010,21.64,4.160000000000002,17.48,81
TOR,2010,42.08,22.620000000000005,19.459999999999997,85
CHA,2010,45.370000000000005,19.55,25.82,88
BOS,2010,44.0,23.179999999999996,20.82,89
NYA,2010,47.04,33.31,13.729999999999999,95
WAS,2010,34.04,18.65,15.39,69
SDN,2010,48.099999999999994,20.239999999999995,27.860000000000003,90
PHI,2010,67.55999999999999,43.55,24.009999999999994,97
HOU,2010,28.580000000000002,8.799999999999997,19.780000000000005,76
CLE,2010,8.46,-1.4799999999999995,9.94,69
MIL,2010,47.78999999999999,31.999999999999993,15.790000000000001,77
SFN,2010,58.56,32.43,26.13,92
MIN,2010,47.28999999999999,20.939999999999998,26.349999999999998,94
SLN,2010,54.019999999999996,29.549999999999994,24.47,86
LAA,2011,38.43000000000001,13.840000000000005,24.59,86
SEA,2011,-0.4700000000000024,-17.030000000000005,16.560000000000002,67
BAL,2011,15.64,9.41,6.23,69
COL,2011,25.0,14.69,10.310000000000002,73
OAK,2011,24.41,3.71,20.7,74
CIN,2011,32.06,20.12,11.940000000000001,79
HOU,2011,17.080000000000002,4.460000000000001,12.620000000000001,56
PIT,2011,29.770000000000003,13.940000000000003,15.83,72
FLO,2011,52.08,28.169999999999998,23.910000000000004,72
TEX,2011,60.99999999999999,34.199999999999996,26.799999999999997,96
WAS,2011,36.81,17.349999999999998,19.46,80
TOR,2011,26.490000000000002,15.800000000000002,10.69,81
DET,2011,51.98,25.04,26.939999999999998,95
BOS,2011,55.92999999999999,36.87,19.06,90
CHN,2011,35.019999999999996,18.7,16.32,71
LAN,2011,52.2,25.7,26.5,82
SDN,2011,21.520000000000003,-0.2999999999999994,21.820000000000004,71
NYN,2011,40.88,25.3,15.58,77
ATL,2011,58.32000000000001,27.330000000000002,30.990000000000002,89
CHA,2011,34.11,9.18,24.93,79
SFN,2011,54.09,20.790000000000003,33.3,86
MIN,2011,7.08,-5.9399999999999995,13.02,63
SLN,2011,69.53,38.61000000000001,30.919999999999998,90
MIL,2011,72.53,42.04,30.490000000000002,96
ARI,2011,48.56,25.8,22.76,94
CLE,2011,28.82,7.02,21.8,80
TBA,2011,35.8,16.65,19.15,91
PHI,2011,82.5,46.629999999999995,35.870000000000005,102
KCA,2011,28.390000000000004,14.750000000000004,13.64,71
NYA,2011,54.54,31.22,23.32,97
LAN,2012,61.35000000000001,28.560000000000002,32.790000000000006,86
KCA,2012,20.09,5.520000000000001,14.569999999999999,72
SEA,2012,17.64,-3.299999999999999,20.939999999999998,75
SLN,2012,71.40000000000002,42.20000000000001,29.200000000000006,88
SDN,2012,30.220000000000002,17.590000000000003,12.629999999999999,76
HOU,2012,9.39,0.6799999999999998,8.71,55
PIT,2012,39.78,17.84,21.94,79
BAL,2012,22.9,2.79,20.11,93
TEX,2012,55.150000000000006,29.860000000000007,25.290000000000003,93
WAS,2012,70.87,39.96,30.91,98
MIL,2012,45.50999999999999,26.77,18.739999999999995,83
TOR,2012,19.02,8.07,10.95,73
SFN,2012,64.38000000000001,38.51000000000001,25.87,94
CIN,2012,64.33000000000001,34.56,29.770000000000003,97
DET,2012,55.339999999999996,21.949999999999996,33.39,88
BOS,2012,10.830000000000002,0.830000000000001,10.0,69
LAA,2012,47.410000000000004,26.6,20.810000000000002,89
ATL,2012,49.5,22.860000000000003,26.64,94
CHN,2012,12.459999999999997,7.309999999999999,5.1499999999999995,61
OAK,2012,29.63,6.6499999999999995,22.98,94
NYN,2012,41.769999999999996,20.599999999999998,21.17,74
CHA,2012,37.239999999999995,18.84,18.4,85
ARI,2012,55.309999999999995,31.239999999999995,24.07,81
COL,2012,25.299999999999997,17.86,7.4399999999999995,64
MIA,2012,32.88999999999999,13.179999999999998,19.709999999999997,69
CLE,2012,16.75,5.68,11.07,68
PHI,2012,41.309999999999995,17.35,23.959999999999994,81
MIN,2012,21.28,14.84,6.4399999999999995,66
NYA,2012,55.42,31.25,24.170000000000005,95
TBA,2012,40.83,8.149999999999999,32.68,90
SFN,2013,47.56,23.68,23.880000000000003,76
SEA,2013,26.630000000000003,4.21,22.42,71
NYA,2013,12.950000000000001,-11.12,24.07,85
SLN,2013,78.75,44.529999999999994,34.22,97
SDN,2013,33.91,16.16,17.75,76
HOU,2013,-0.7299999999999989,-2.629999999999999,1.9000000000000001,51
PIT,2013,67.71000000000001,34.650000000000006,33.06,94
TEX,2013,49.67,23.159999999999997,26.51,91
NYN,2013,34.67,7.44,27.23,74
MIL,2013,37.08,20.79,16.29,74
MIN,2013,18.86,1.8700000000000003,16.99,66
COL,2013,50.38000000000001,32.400000000000006,17.98,74
TOR,2013,27.1,12.71,14.389999999999999,74
CIN,2013,58.88,33.46,25.42,90
PHI,2013,35.67999999999999,17.78,17.899999999999995,73
DET,2013,69.46999999999998,31.159999999999993,38.309999999999995,93
CLE,2013,47.239999999999995,21.709999999999997,25.53,92
LAA,2013,33.13,13.81,19.32,78
CHN,2013,27.630000000000003,11.04,16.590000000000003,66
OAK,2013,50.57999999999999,24.449999999999996,26.129999999999995,96
CHA,2013,16.509999999999998,-0.26999999999999935,16.779999999999998,63
ARI,2013,41.56,20.390000000000004,21.17,81
BOS,2013,51.440000000000005,26.380000000000003,25.060000000000002,97
KCA,2013,35.38,10.7,24.680000000000003,86
MIA,2013,18.759999999999998,-6.42,25.18,62
BAL,2013,41.11,19.26,21.85,85
LAN,2013,80.37,44.220000000000006,36.15,92
TBA,2013,46.75,18.85,27.9,92
WAS,2013,64.81,34.84,29.970000000000002,86
ATL,2013,65.51,34.07,31.44,96
NYN,2014,52.980000000000004,25.72,27.26,79
CHA,2014,28.39,7.440000000000001,20.95,73
SEA,2014,36.019999999999996,2.92,33.099999999999994,87
SLN,2014,62.91,28.7,34.209999999999994,90
TEX,2014,-0.13000000000000078,-11.680000000000001,11.55,67
SFN,2014,58.17,24.590000000000003,33.58,88
ARI,2014,29.9,8.040000000000001,21.86,64
CHN,2014,33.52,5.419999999999999,28.1,73
SDN,2014,39.77,7.960000000000001,31.810000000000002,77
HOU,2014,26.220000000000002,4.3500000000000005,21.87,70
MIA,2014,56.940000000000005,25.35,31.590000000000003,77
PIT,2014,63.34,36.45,26.89,88
KCA,2014,43.620000000000005,12.100000000000001,31.52,89
MIN,2014,29.89,7.509999999999999,22.380000000000003,70
COL,2014,40.79,28.729999999999997,12.06,66
PHI,2014,41.82,13.860000000000001,27.96,73
DET,2014,61.53,23.17,38.36,90
CLE,2014,39.66,3.6299999999999994,36.029999999999994,85
LAA,2014,48.05,13.7,34.35,98
CIN,2014,40.980000000000004,19.040000000000003,21.94,76
LAN,2014,88.36,50.03,38.33,94
OAK,2014,53.38,9.93,43.45,88
TOR,2014,41.95,19.04,22.91,83
NYA,2014,40.74000000000001,7.13,33.61000000000001,84
ATL,2014,61.3,27.5,33.8,79
BOS,2014,18.82,5.699999999999999,13.12,71
MIL,2014,57.53,31.369999999999997,26.16,82
WAS,2014,86.28,43.99,42.28999999999999,96
TBA,2014,34.19,5.79,28.4,77
BAL,2014,41.41,14.92,26.49,96
CHA,2015,29.290000000000003,3.8000000000000003,25.490000000000002,76
NYA,2015,42.97,19.36,23.61,87
COL,2015,25.81,20.29,5.52,68
SLN,2015,68.42,33.86000000000001,34.559999999999995,100
SFN,2015,59.0,32.339999999999996,26.66,84
ARI,2015,39.51,24.509999999999998,15.0,79
TEX,2015,32.190000000000005,10.450000000000003,21.740000000000002,88
CLE,2015,40.2,10.129999999999997,30.070000000000004,81
SDN,2015,43.41,20.83,22.580000000000002,74
PHI,2015,12.25,5.03,7.220000000000001,63
HOU,2015,54.010000000000005,18.53,35.480000000000004,86
PIT,2015,80.19999999999999,39.87,40.33,98
LAN,2015,83.44,42.52,40.92,92
MIN,2015,26.949999999999996,4.709999999999999,22.24,83
TBA,2015,26.06,2.309999999999999,23.75,80
CHN,2015,81.25,44.27,36.980000000000004,97
DET,2015,21.63,13.92,7.71,74
LAA,2015,33.120000000000005,8.67,24.450000000000003,85
MIA,2015,25.22,11.28,13.940000000000001,71
CIN,2015,27.520000000000003,16.700000000000003,10.819999999999999,64
TOR,2015,61.66,34.11,27.55,93
ATL,2015,14.58,6.389999999999999,8.190000000000001,67
BOS,2015,32.0,12.280000000000003,19.72,78
SEA,2015,27.6,10.9,16.7,76
MIL,2015,21.490000000000002,7.230000000000001,14.260000000000002,68
OAK,2015,24.82,8.98,15.840000000000002,68
KCA,2015,46.730000000000004,22.17,24.56,95
BAL,2015,30.34,10.739999999999998,19.6,81
NYN,2015,65.54999999999998,33.23,32.31999999999999,90
WAS,2015,66.85,33.19,33.66,83
CHA,2016,20.689999999999998,5.659999999999999,15.03,78
NYA,2016,21.53,6.560000000000001,14.97,84
COL,2016,47.24000000000001,35.86000000000001,11.38,75
SLN,2016,65.6,39.980000000000004,25.619999999999997,86
SFN,2016,60.42999999999999,32.13999999999999,28.29,87
ARI,2016,37.25,26.97,10.280000000000001,69
TEX,2016,42.1,27.1,14.999999999999998,95
CLE,2016,50.34,24.89,25.45,94
CHN,2016,80.66,50.97999999999999,29.68,103
OAK,2016,16.310000000000002,4.75,11.560000000000002,69
PHI,2016,22.35,7.74,14.61,71
HOU,2016,36.41,12.59,23.82,84
BAL,2016,40.15,23.55,16.599999999999998,89
SDN,2016,7.93,2.8299999999999996,5.1,68
MIL,2016,26.47,14.71,11.759999999999998,73
SEA,2016,31.330000000000002,18.46,12.870000000000001,86
DET,2016,36.809999999999995,18.74,18.069999999999997,86
LAA,2016,17.57,8.34,9.229999999999999,74
TOR,2016,49.48,27.15,22.33,89
CIN,2016,11.34,13.3,-1.9600000000000004,68
TBA,2016,18.94,6.140000000000001,12.8,68
PIT,2016,34.75,20.0,14.750000000000002,78
BOS,2016,56.5,30.87,25.630000000000003,93
MIA,2016,47.839999999999996,23.36,24.479999999999997,79
NYN,2016,54.309999999999995,23.179999999999996,31.13,87
KCA,2016,21.229999999999997,8.39,12.839999999999998,81
MIN,2016,18.51,10.170000000000002,8.34,59
ATL,2016,27.929999999999993,19.479999999999993,8.45,68
LAN,2016,60.64,28.549999999999997,32.09,91
WAS,2016,68.5,38.81,29.69,95
CHA,2017,-3.3100000000000005,7.67,-10.98,67
ATL,2017,24.439999999999998,16.919999999999998,7.5200000000000005,72
DET,2017,9.160000000000002,4.4300000000000015,4.73,64
MIN,2017,35.55,26.749999999999996,8.799999999999999,85
MIL,2017,53.39,34.45,18.94,86
ARI,2017,69.75,44.21999999999999,25.53,93
CIN,2017,25.889999999999997,27.619999999999997,-1.7299999999999998,68
PHI,2017,19.310000000000002,11.42,7.8900000000000015,66
CLE,2017,60.800000000000004,25.82,34.980000000000004,102
CHN,2017,54.8,35.11,19.689999999999998,92
SEA,2017,40.96,29.83,11.13,78
HOU,2017,57.67999999999999,32.11,25.569999999999997,101
COL,2017,52.33,36.019999999999996,16.310000000000002,87
MIA,2017,27.98,23.990000000000002,3.9899999999999998,77
TEX,2017,19.230000000000004,15.830000000000002,3.4000000000000004,78
NYN,2017,17.999999999999996,11.499999999999998,6.499999999999999,70
SFN,2017,19.9,6.750000000000002,13.149999999999997,64
SDN,2017,12.7,6.949999999999999,5.749999999999999,71
SLN,2017,46.459999999999994,26.579999999999995,19.879999999999995,83
LAN,2017,69.9,40.36,29.54,104
TOR,2017,20.209999999999997,5.809999999999999,14.399999999999999,76
OAK,2017,13.44,7.79,5.6499999999999995,75
BAL,2017,21.98,18.11,3.87,75
PIT,2017,30.92,15.67,15.25,75
BOS,2017,40.08,12.969999999999999,27.11,93
NYA,2017,58.42,29.53,28.89,91
KCA,2017,30.750000000000004,16.42,14.330000000000002,80
TBA,2017,28.25,10.429999999999998,17.82,80
LAA,2017,28.86,16.54,12.319999999999999,80
WAS,2017,60.629999999999995,37.67,22.959999999999997,97
CHA,2018,8.43,5.39,3.04,62
ATL,2018,57.629999999999995,35.08,22.55,90
TBA,2018,29.540000000000003,10.75,18.790000000000003,90
SLN,2018,48.650000000000006,28.370000000000005,20.280000000000005,88
DET,2018,5.230000000000001,-3.8199999999999994,9.05,64
MIN,2018,12.009999999999998,1.9799999999999995,10.03,78
MIL,2018,56.93000000000001,30.68,26.250000000000004,96
ARI,2018,62.150000000000006,35.06,27.09,82
PHI,2018,61.86,34.58,27.279999999999998,80
CLE,2018,54.47,23.82,30.65,91
KCA,2018,6.090000000000001,-1.0200000000000002,7.110000000000001,58
CHN,2018,53.879999999999995,37.82,16.06,95
HOU,2018,57.519999999999996,18.75,38.769999999999996,103
BAL,2018,-6.949999999999999,-7.739999999999999,0.7900000000000004,47
MIA,2018,8.42,0.11999999999999877,8.3,63
COL,2018,59.95,38.050000000000004,21.900000000000002,91
TEX,2018,16.419999999999998,15.069999999999999,1.3499999999999999,67
NYA,2018,55.31,25.849999999999998,29.460000000000004,100
LAA,2018,25.47,8.29,17.18,80
SDN,2018,14.99,1.97,13.02,66
LAN,2018,78.85,46.24,32.61,92
CIN,2018,33.03,24.25,8.780000000000001,67
OAK,2018,45.57000000000001,23.240000000000002,22.330000000000002,97
SEA,2018,40.06,14.42,25.64,89
PIT,2018,42.47,20.25,22.22,82
SFN,2018,23.759999999999998,2.8999999999999995,20.86,73
BOS,2018,59.66,33.89,25.77,108
NYN,2018,44.04,21.67,22.369999999999997,77
TOR,2018,11.84,5.3,6.54,73
WAS,2018,48.34,30.22,18.120000000000008,82
CHA,2019,14.63,10.99,3.640000000000001,72
ATL,2019,52.18000000000001,36.53,15.650000000000004,97
TBA,2019,42.25,16.180000000000003,26.07,96
WAS,2019,71.63,50.44,21.19,93
MIN,2019,55.13,31.890000000000004,23.24,101
ARI,2019,37.260000000000005,26.520000000000003,10.739999999999998,85
BAL,2019,1.290000000000001,6.7200000000000015,-5.430000000000001,54
MIA,2019,-0.1599999999999997,-1.0999999999999996,0.94,57
SDN,2019,29.529999999999998,12.379999999999999,17.15,70
CLE,2019,40.4,22.729999999999997,17.67,93
CHN,2019,54.75,39.33,15.42,84
NYN,2019,64.03999999999999,41.199999999999996,22.839999999999996,86
COL,2019,27.020000000000003,29.300000000000004,-2.28,71
HOU,2019,70.72,41.61,29.110000000000003,107
TEX,2019,17.98,11.5,6.480000000000001,78
CIN,2019,44.58,26.360000000000003,18.22,75
MIL,2019,41.2,26.85,14.350000000000001,89
PHI,2019,29.49,24.88,4.609999999999999,81
KCA,2019,6.029999999999998,3.2099999999999986,2.8199999999999994,59
SLN,2019,46.46000000000001,30.870000000000005,15.59,91
LAN,2019,68.71,41.42,27.289999999999996,106
OAK,2019,38.77,19.82,18.950000000000003,97
DET,2019,-1.1799999999999993,-3.78,2.6000000000000005,47
SEA,2019,9.920000000000002,7.61,2.3100000000000005,68
PIT,2019,19.12,14.830000000000002,4.29,69
SFN,2019,20.52,12.83,7.6899999999999995,77
LAA,2019,12.129999999999999,10.11,2.0199999999999996,72
BOS,2019,43.3,27.69,15.609999999999998,84
TOR,2019,3.9000000000000004,4.48,-0.58,67
NYA,2019,41.59,28.030000000000005,13.56,103
CHA,2020,15.32,9.88,5.44,35
ATL,2020,18.259999999999998,13.229999999999997,5.030000000000002,35
TBA,2020,13.5,6.74,6.759999999999999,40
LAA,2020,11.259999999999998,5.829999999999998,5.430000000000001,26
MIN,2020,15.41,5.8,9.610000000000001,36
MIA,2020,10.0,6.25,3.7499999999999996,31
ARI,2020,5.449999999999999,4.239999999999999,1.2100000000000002,25
CIN,2020,15.43,6.59,8.84,31
BAL,2020,8.249999999999998,7.839999999999999,0.41000000000000003,25
NYN,2020,17.089999999999996,11.919999999999998,5.17,26
HOU,2020,13.16,6.83,6.33,29
TEX,2020,1.5699999999999998,-0.17000000000000015,1.74,22
NYA,2020,12.83,8.48,4.35,33
BOS,2020,7.250000000000001,6.000000000000001,1.25,24
MIL,2020,12.52,3.1799999999999997,9.34,29
COL,2020,10.559999999999999,7.659999999999999,2.9000000000000004,26
SLN,2020,8.169999999999998,6.079999999999999,2.09,30
CHN,2020,13.35,7.33,6.02,34
LAN,2020,22.79,13.29,9.500000000000002,43
SFN,2020,14.34,8.33,6.01,29
PIT,2020,1.5400000000000003,0.030000000000000193,1.51,19
TOR,2020,10.030000000000001,10.23,-0.20000000000000012,32
PHI,2020,17.19,10.420000000000002,6.7700000000000005,28
DET,2020,4.129999999999999,2.6399999999999997,1.4899999999999998,23
WAS,2020,8.24,5.98,2.26,26
OAK,2020,15.04,7.03,8.01,36
SDN,2020,22.61,15.159999999999998,7.45,37
SEA,2020,8.96,5.45,3.51,27
CLE,2020,17.21,5.91,11.299999999999999,35
KCA,2020,11.05,6.010000000000001,5.04,26
CHA,2021,49.89,17.89,32.0,93
ATL,2021,58.25,34.900000000000006,23.349999999999998,88
