mgr_id,year,team,mgr_name,games,wins,runs_for,runs_against,one_run_games,one_run_wins,extra_inn_games,extra_inn_wins,blowout_games,blowout_wins,total_pitchers_used,avg_opp_pitchers,sb,cs,winpct,pyth_winpct,pyth_expected_W,pyth_residual,one_run_winpct,extra_inn_winpct,blowout_winpct,close_games,close_wins,close_winpct,close_residual,bullpen_aggr,sb_attempts,sb_success,sb_per_game,bat_war,pit_war,top5_war,total_war,years_experience,career_games,predicted_pyth_resid,mgr_value,mgr_value_combined
gastc101,2010,TOR,Cito Gaston,162,85,755,728,52,24,11,5,38,19,617,3.5617283950617282,1164,58,0.5246913580246914,0.5166544773223,83.6980253262126,1.3019746737873987,0.46153846153846156,0.45454545454545453,0.5,63,29,0.4603174603174603,-2.5,3.808641975308642,1222,0.9525368248772504,7.54320987654321,22.620000000000005,19.459999999999997,26.089999999999996,42.08,0,0,0.9512471,0.3507275777256922,0.09550930440798452
gereb001,2010,OAK,Bob Geren,161,81,661,620,43,23,11,4,26,14,581,3.540372670807453,1052,155,0.5031055900621118,0.5292622428501809,85.21122109887912,-4.211221098879122,0.5348837209302325,0.36363636363636365,0.5384615384615384,54,27,0.5,0.0,3.608695652173913,1207,0.8715824357912179,7.496894409937888,4.160000000000002,17.48,17.87,21.64,0,0,-0.9757526,-3.23546850679233,-2.264827954754631
gibbj001,2013,TOR,John Gibbons,161,74,706,746,49,20,17,8,26,11,645,3.8447204968944098,1117,112,0.45962732919254656,0.4748083577063198,76.44414559071748,-2.4441455907174827,0.40816326530612246,0.47058823529411764,0.4230769230769231,66,28,0.42424242424242425,-5.0,4.0062111801242235,1229,0.9088689991863304,7.633540372670807,12.71,14.389999999999999,18.75,27.1,0,0,-3.4438183,0.9996727400472878,0.39977091803310144
gibbj001,2014,TOR,John Gibbons,162,83,723,686,35,15,13,5,32,17,611,3.9876543209876543,1151,78,0.5123456790123457,0.5240147129328752,84.89038349512577,-1.890383495125775,0.42857142857142855,0.38461538461538464,0.53125,48,20,0.4166666666666667,-4.0,3.771604938271605,1229,0.9365337672904801,7.58641975308642,19.04,22.91,24.59,41.95,1,161,-1.9032807,0.01289723989009417,-0.23097193207693406
gibbj001,2015,TOR,John Gibbons,161,92,888,669,43,15,14,8,38,30,627,4.074534161490683,1145,88,0.5714285714285714,0.6267345973992917,100.90427018128597,-8.904270181285966,0.3488372093023256,0.5714285714285714,0.7894736842105263,57,23,0.40350877192982454,-5.5,3.8944099378881987,1233,0.9286293592862936,7.658385093167702,34.11,27.55,32.3,61.66,2,323,-2.6810358,-6.223234424221147,-4.686264096954803
gibbj001,2016,TOR,John Gibbons,159,87,744,655,45,20,12,3,28,16,640,4.220125786163522,1340,54,0.5471698113207547,0.5580255346213372,88.72606000479261,-1.7260600047926147,0.4444444444444444,0.25,0.5714285714285714,57,23,0.40350877192982454,-5.5,4.0251572327044025,1394,0.9612625538020086,8.767295597484276,27.15,22.33,25.46,49.48,3,484,-2.2320776,0.5060175937791627,0.024212315645413873
gibbj001,2017,TOR,John Gibbons,157,74,669,764,51,26,17,5,27,7,713,3.961783439490446,1269,52,0.4713375796178344,0.43954860371984966,69.00913078401639,4.990869215983608,0.5098039215686274,0.29411764705882354,0.25925925925925924,68,31,0.45588235294117646,-3.0,4.54140127388535,1321,0.9606358819076457,8.414012738853502,5.809999999999999,14.399999999999999,19.64,20.209999999999997,4,643,5.6782455,-0.6873763284499859,-0.66116342991499
gibbj001,2018,TOR,John Gibbons,162,73,709,832,40,23,16,10,28,10,752,4.290123456790123,1387,47,0.4506172839506173,0.42732885788714187,69.22727497771699,3.772725022283012,0.575,0.625,0.35714285714285715,56,33,0.5892857142857143,5.0,4.6419753086419755,1434,0.9672245467224547,8.851851851851851,5.3,6.54,11.260000000000002,11.84,5,800,0.80366063,2.9690643911032026,2.3783450737722416
gibsk001,2011,ARI,Kirk Gibson,161,94,726,654,44,28,13,9,19,9,622,4.111801242236025,1243,133,0.5838509316770186,0.5476375871541024,88.16965153181049,5.830348468189513,0.6363636363636364,0.6923076923076923,0.47368421052631576,57,37,0.6491228070175439,8.5,3.8633540372670807,1376,0.903343023255814,8.546583850931677,25.8,22.76,27.07,48.56,1,83,-1.0778265,6.908174968128478,5.345722477689934
gibsk001,2012,ARI,Kirk Gibson,162,81,734,688,42,15,7,3,32,18,623,4.271604938271605,1266,93,0.5,0.5295749233458158,85.79113758202216,-4.791137582022159,0.35714285714285715,0.42857142857142855,0.5625,49,18,0.3673469387755102,-6.5,3.845679012345679,1359,0.9315673289183223,8.38888888888889,31.239999999999995,24.07,25.299999999999997,55.309999999999995,2,244,-1.4467397,-3.3443979084076574,-2.73107853588536
gibsk001,2013,ARI,Kirk Gibson,161,81,684,693,54,34,25,17,27,15,686,4.3229813664596275,1139,62,0.5031055900621118,0.4940198078644874,79.53718906618248,1.4628109338175221,0.6296296296296297,0.68,0.5555555555555556,79,51,0.6455696202531646,11.5,4.260869565217392,1201,0.948376353039134,7.459627329192546,20.390000000000004,21.17,20.66,41.56,3,406,0.5057115,0.9570994379412099,1.3599696065588467
gibsk001,2014,ARI,Kirk Gibson,159,63,604,732,51,23,15,10,21,8,638,4.031446540880503,1151,86,0.39622641509433965,0.41296113122573264,65.6608198648915,-2.6608198648914936,0.45098039215686275,0.6666666666666666,0.38095238095238093,66,33,0.5,0.0,4.012578616352202,1237,0.9304769603880356,7.779874213836478,8.040000000000001,21.86,15.23,29.9,4,567,0.07149524,-2.7323151073083523,-1.9126205751158465
giraj001,2010,NYA,Joe Girardi,162,95,859,693,39,20,14,7,36,25,592,3.9876543209876543,1136,103,0.5864197530864198,0.5969979976239076,96.71367561507303,-1.7136756150730292,0.5128205128205128,0.5,0.6944444444444444,53,27,0.5094339622641509,0.5,3.654320987654321,1239,0.9168684422921711,7.648148148148148,33.31,13.729999999999999,29.019999999999996,47.04,0,0,-2.4222705,0.7085949213497003,0.5260164449447902
giraj001,2011,NYA,Joe Girardi,162,97,867,657,45,21,16,4,35,25,627,3.9012345679012346,1138,147,0.5987654320987654,0.6242342075526301,101.12594162352609,-4.125941623526089,0.4666666666666667,0.25,0.7142857142857143,61,25,0.4098360655737705,-5.5,3.8703703703703702,1285,0.8856031128404669,7.932098765432099,31.22,23.32,30.790000000000003,54.54,1,162,-3.1590276,-0.9669140470795554,-1.0068398329556887
giraj001,2012,NYA,Joe Girardi,162,95,804,668,47,22,9,6,24,17,647,4.0246913580246915,1176,93,0.5864197530864198,0.583976575747097,94.60420527102973,0.395794728970273,0.46808510638297873,0.6666666666666666,0.7083333333333334,56,28,0.5,0.0,3.993827160493827,1269,0.9267139479905437,7.833333333333333,31.25,24.170000000000005,29.400000000000002,55.42,2,324,-1.7429842,2.138778904652341,1.4971452332566386
giraj001,2013,NYA,Joe Girardi,162,85,650,671,46,30,12,6,22,11,590,3.808641975308642,1214,115,0.5246913580246914,0.48545707897726387,78.64404679431675,6.3559532056832495,0.6521739130434783,0.5,0.5,58,36,0.6206896551724138,7.0,3.6419753086419755,1329,0.9134687735139202,8.203703703703704,-11.12,24.07,22.7,12.950000000000001,3,486,3.041671,3.3142821680092993,2.7399975176065094
giraj001,2014,NYA,Joe Girardi,162,84,633,664,52,28,14,7,21,11,637,3.9135802469135803,1133,112,0.5185185185185185,0.47814007860479774,77.45869273397723,6.54130726602277,0.5384615384615384,0.5,0.5238095238095238,66,35,0.5303030303030303,2.0,3.932098765432099,1245,0.9100401606425703,7.685185185185185,7.13,33.61000000000001,23.32,40.74000000000001,4,648,6.610338,-0.06903094503680052,0.07167833847423963
giraj001,2015,NYA,Joe Girardi,162,87,764,698,47,23,13,4,31,16,659,3.9814814814814814,1227,63,0.5370370370370371,0.5412406183198423,87.68098016781445,-0.6809801678144538,0.48936170212765956,0.3076923076923077,0.5161290322580645,60,27,0.45,-3.0,4.067901234567901,1290,0.9511627906976744,7.962962962962963,19.36,23.61,18.85,42.97,5,810,0.9654969,-1.6464770655119025,-1.3325339458583316
giraj001,2016,NYA,Joe Girardi,162,84,680,702,36,24,7,4,31,13,645,3.919753086419753,1188,72,0.5185185185185185,0.48543704292879,78.64080095446397,5.35919904553603,0.6666666666666666,0.5714285714285714,0.41935483870967744,43,28,0.6511627906976745,6.5,3.9814814814814814,1260,0.9428571428571428,7.777777777777778,6.560000000000001,14.97,18.090000000000003,21.53,6,972,2.387595,2.971604107257832,2.4701228750804827
giraj001,2017,NYA,Joe Girardi,161,91,854,655,43,18,11,5,36,30,634,4.453416149068323,1379,89,0.5652173913043478,0.6190437957169805,99.66605111043387,-8.66605111043387,0.4186046511627907,0.45454545454545453,0.8333333333333334,54,23,0.42592592592592593,-4.0,3.937888198757764,1468,0.9393732970027248,9.118012422360248,29.53,28.89,27.21,58.42,7,1134,-6.6250944,-2.0409566966765453,-1.6686696876735816
giraj001,2021,PHI,Joe Girardi,161,81,732,744,54,29,13,9,33,16,682,4.645962732919255,1390,76,0.5031055900621118,0.49256136058056854,79.30237905347154,1.6976209465284597,0.5370370370370371,0.6923076923076923,0.48484848484848486,67,38,0.5671641791044776,4.5,4.236024844720497,1466,0.9481582537517054,9.105590062111801,28.949999999999996,22.41,28.87,51.36,8,1295,2.285701,-0.5880800899247873,-0.14165606294735117
gonzf801,2011,ATL,Fredi Gonzalez,162,89,641,605,55,29,26,14,24,12,672,4.080246913580247,1260,77,0.5493827160493827,0.5264193288058231,85.27993126654334,3.7200687334566567,0.5272727272727272,0.5384615384615384,0.5,81,43,0.5308641975308642,2.5,4.148148148148148,1337,0.9424083769633508,8.253086419753087,27.330000000000002,30.990000000000002,23.07,58.32000000000001,0,0,3.044534,0.6755347654848549,0.6228743358393984
gonzf801,2012,ATL,Fredi Gonzalez,162,94,700,600,38,25,11,7,27,19,622,4.006172839506172,1289,101,0.5802469135802469,0.5700599484585009,92.34971165027716,1.6502883497228424,0.6578947368421053,0.6363636363636364,0.7037037037037037,49,32,0.6530612244897959,7.5,3.8395061728395063,1390,0.9273381294964029,8.580246913580247,22.860000000000003,26.64,24.21,49.5,1,162,1.1144512,0.5358371797551911,0.8250860258286337
gonzf801,2013,ATL,Fredi Gonzalez,160,96,685,530,47,27,17,12,25,20,618,4.01875,1365,64,0.6,0.6152586722222732,98.44138755556371,-2.4413875555637077,0.574468085106383,0.7058823529411765,0.8,64,39,0.609375,7.0,3.8625,1429,0.9552134359692093,8.93125,34.07,31.44,23.58,65.51,2,324,1.8371952,-4.278582713568468,-2.575007899497928
gonzf801,2014,ATL,Fredi Gonzalez,162,79,573,597,53,25,17,7,21,9,634,3.9382716049382718,1369,95,0.4876543209876543,0.4812369508945623,77.96038604491909,1.0396139550809096,0.4716981132075472,0.4117647058823529,0.42857142857142855,70,32,0.45714285714285713,-3.0,3.9135802469135803,1464,0.9351092896174863,9.037037037037036,27.5,33.8,24.799999999999997,61.3,3,484,4.581021,-3.541406876980858,-2.6589848138866006
gonzf801,2015,ATL,Fredi Gonzalez,162,67,573,760,46,28,13,4,28,8,694,4.061728395061729,1107,69,0.41358024691358025,0.3735886656330831,60.52136383255946,6.478636167440541,0.6086956521739131,0.3076923076923077,0.2857142857142857,59,32,0.5423728813559322,2.5,4.283950617283951,1176,0.9413265306122449,7.2592592592592595,6.389999999999999,8.190000000000001,14.64,14.58,4,646,-1.0137385,7.4923746804334,5.3946622763033805
greea001,2016,SDN,Andy Green,162,68,686,770,50,19,12,6,28,12,672,4.172839506172839,1500,125,0.41975308641975306,0.44734876888667513,72.47050055964137,-4.470500559641366,0.38,0.5,0.42857142857142855,62,25,0.4032258064516129,-6.0,4.148148148148148,1625,0.9230769230769231,10.030864197530864,2.8299999999999996,5.1,12.990000000000002,7.93,0,0,-3.3016436,-1.1688569496407553,-1.1781998647485286
greea001,2017,SDN,Andy Green,162,71,604,816,38,19,11,4,39,6,679,3.9691358024691357,1499,89,0.4382716049382716,0.3657397168055393,59.24983412249737,11.750165877502631,0.5,0.36363636363636365,0.15384615384615385,49,23,0.46938775510204084,-1.5,4.191358024691358,1588,0.9439546599496221,9.802469135802468,6.949999999999999,5.749999999999999,11.84,12.7,1,162,-2.4290726,14.179238495987128,9.835466947190989
greea001,2018,SDN,Andy Green,162,66,617,767,43,22,16,5,25,10,697,4.401234567901234,1523,95,0.4074074074074074,0.40173514410556727,65.08109334510189,0.9189066548981089,0.5116279069767442,0.3125,0.4,59,27,0.4576271186440678,-2.5,4.302469135802469,1618,0.9412855377008653,9.987654320987655,1.97,13.02,12.439999999999998,14.99,2,324,1.1666031,-0.2476964334807974,-0.3233875034365582
greea001,2019,SDN,Andy Green,154,69,659,755,47,26,11,4,24,7,663,4.3441558441558445,1491,68,0.44805194805194803,0.43810179464522003,67.46767637536388,1.5323236246361205,0.5531914893617021,0.36363636363636365,0.2916666666666667,58,30,0.5172413793103449,1.0,4.305194805194805,1559,0.9563822963438101,10.123376623376624,12.379999999999999,17.15,14.879999999999999,29.529999999999998,3,486,1.3152754,0.2170481939567992,0.21193373576975943
grifp801,2023,CHA,Pedro Grifol,161,60,636,840,49,19,16,5,33,8,679,4.15527950310559,1419,86,0.37267080745341613,0.3754016951483153,60.43967291887876,-0.43967291887876314,0.3877551020408163,0.3125,0.24242424242424243,65,24,0.36923076923076925,-8.5,4.217391304347826,1505,0.9428571428571428,9.347826086956522,-4.449999999999999,2.7799999999999994,14.16,-1.67,0,0,-0.0226297,-0.4170432182776622,-0.8019302527943635
grifp801,2024,CHA,Pedro Grifol,117,28,360,608,32,8,11,3,25,3,493,4.119658119658119,1020,75,0.23931623931623933,0.27706850982876896,32.41701564996597,-4.417015649965968,0.25,0.2727272727272727,0.12,43,11,0.2558139534883721,-10.5,4.213675213675214,1095,0.9315068493150684,9.35897435897436,-18.799999999999997,3.0699999999999994,7.700000000000001,-15.729999999999997,1,161,-4.517006,0.09999027044418796,-0.5600068106890684
guilo001,2010,CHA,Ozzie Guillen,162,88,752,704,49,28,16,6,28,15,569,3.5617283950617282,922,160,0.5432098765432098,0.5301391870751112,85.88254830616802,2.117451693831981,0.5714285714285714,0.375,0.5357142857142857,65,34,0.5230769230769231,1.5,3.5123456790123457,1082,0.8521256931608133,6.679012345679013,19.55,25.82,23.07,45.370000000000005,0,0,-1.7831354,3.9005871079555163,2.820410975568861
guilo001,2011,CHA,Ozzie Guillen,158,78,644,686,47,23,18,7,26,11,557,3.4683544303797467,958,81,0.4936708860759494,0.47112780747785354,74.43819358150085,3.5618064184991454,0.48936170212765956,0.3888888888888889,0.4230769230769231,65,30,0.46153846153846156,-2.5,3.5253164556962027,1039,0.9220404234841193,6.575949367088608,9.18,24.93,18.64,34.11,1,162,3.1116889,0.4501175661889647,0.16508229633227525
guilo001,2012,MIA,Ozzie Guillen,157,67,593,701,49,24,15,10,23,7,621,3.9745222929936306,1200,146,0.4267515923566879,0.4240465308055981,66.5753053364789,0.42469466352109464,0.4897959183673469,0.6666666666666666,0.30434782608695654,64,34,0.53125,2.0,3.9554140127388533,1346,0.8915304606240714,8.573248407643312,13.179999999999998,19.709999999999997,20.85,32.88999999999999,2,320,-0.24851787,0.6732125344241098,0.5912487740968768
halec001,2015,ARI,Chip Hale,162,79,720,713,44,20,18,9,29,15,712,4.37037037037037,1312,132,0.4876543209876543,0.5044695605983238,81.72406881692847,-2.7240688169284653,0.45454545454545453,0.5,0.5172413793103449,62,29,0.46774193548387094,-2.0,4.395061728395062,1444,0.9085872576177285,8.91358024691358,24.509999999999998,15.0,25.93,39.51,0,0,-2.8017664,0.0776975786403824,-0.06561169495173232
halec001,2016,ARI,Chip Hale,162,69,752,890,39,22,16,8,32,11,737,4.364197530864198,1427,137,0.42592592592592593,0.42352295534092793,68.61071876523033,0.389281234769669,0.5641025641025641,0.5,0.34375,55,30,0.5454545454545454,2.5,4.549382716049383,1564,0.9124040920716112,9.654320987654321,26.97,10.280000000000001,24.130000000000003,37.25,1,162,-1.1723931,1.5616743183420567,1.2431720228394396
hinca001,2015,HOU,A.J. Hinch,162,86,729,618,50,21,14,8,21,12,644,4.037037037037037,1392,121,0.5308641975308642,0.5750019991219839,93.15032385776139,-7.150323857761393,0.42,0.5714285714285714,0.5714285714285714,64,29,0.453125,-3.0,3.9753086419753085,1513,0.9200264375413086,9.339506172839506,18.53,35.480000000000004,24.459999999999997,54.010000000000005,0,0,-1.2898726,-5.860451211429606,-4.2823158480007235
hinca001,2016,HOU,A.J. Hinch,162,84,724,701,53,28,18,10,34,18,662,4.0246913580246915,1452,102,0.5185185185185185,0.5147654092977852,83.39199630624121,0.6080036937587892,0.5283018867924528,0.5555555555555556,0.5294117647058824,71,38,0.5352112676056338,2.5,4.08641975308642,1554,0.9343629343629344,9.592592592592593,12.59,23.82,25.349999999999998,36.41,1,162,1.041776,-0.43377224808996573,-0.15364057366297598
hinca001,2017,HOU,A.J. Hinch,162,101,896,700,32,19,8,4,35,21,681,4.135802469135802,1087,98,0.6234567901234568,0.6110561685059698,98.99109929796711,2.0089007020328893,0.59375,0.5,0.6,40,23,0.575,3.0,4.203703703703703,1185,0.9172995780590717,7.314814814814815,32.11,25.569999999999997,27.99,57.67999999999999,2,324,1.9822533,0.02664738896831409,0.19865317227781987
hinca001,2018,HOU,A.J. Hinch,162,103,797,534,48,24,11,5,37,30,672,4.277777777777778,1197,71,0.6358024691358025,0.6754281105398033,109.41935390744814,-6.419353907448141,0.5,0.45454545454545453,0.8108108108108109,59,29,0.4915254237288136,-0.5,4.148148148148148,1268,0.944006309148265,7.827160493827161,18.75,38.769999999999996,31.31,57.519999999999996,3,486,-6.799984,0.38063007082334366,0.23644104957634052
hinca001,2019,HOU,A.J. Hinch,162,107,920,640,43,24,14,10,37,29,654,4.228395061728395,1166,67,0.6604938271604939,0.6601846200913163,106.94990845479325,0.05009154520675452,0.5581395348837209,0.7142857142857143,0.7837837837837838,57,34,0.5964912280701754,5.5,4.037037037037037,1233,0.9456609894566099,7.611111111111111,41.61,29.110000000000003,35.33,70.72,4,648,-3.4915152,3.541606704813688,2.8091246933695815
hinca001,2021,DET,A.J. Hinch,162,77,697,756,46,23,19,11,25,10,739,4.234567901234568,1514,88,0.47530864197530864,0.4628937426864637,74.98878631520712,2.011213684792878,0.5,0.5789473684210527,0.4,65,34,0.5230769230769231,1.5,4.561728395061729,1602,0.9450686641697877,9.88888888888889,2.5199999999999987,7.280000000000001,15.8,9.8,5,810,2.5932076,-0.5819939129396658,-0.3173957390577661
hinca001,2022,DET,A.J. Hinch,161,66,556,707,42,22,10,3,34,11,738,4.024844720496894,1406,46,0.40993788819875776,0.391817188100521,63.08256728418388,2.917432715816119,0.5238095238095238,0.3,0.3235294117647059,52,25,0.4807692307692308,-1.0,4.583850931677019,1452,0.9683195592286501,9.01863354037267,-12.9,13.31,11.49,0.41000000000000014,6,972,1.5169367,1.4004960560031918,0.9203472392022343
hinca001,2023,DET,A.J. Hinch,162,78,661,740,41,21,18,10,31,11,697,4.296296296296297,1473,85,0.48148148148148145,0.44853285873603593,72.66232311523783,5.337676884762175,0.5121951219512195,0.5555555555555556,0.3548387096774194,59,31,0.5254237288135594,1.5,4.302469135802469,1558,0.9454428754813864,9.617283950617283,6.59,16.34,13.41,22.93,7,1133,2.2420456,3.09563124381674,2.2569418706717177
hinca001,2024,DET,A.J. Hinch,162,86,682,642,55,31,19,10,34,17,666,4.253086419753086,1461,76,0.5308641975308642,0.5276237627052881,85.47504955825667,0.5249504417433286,0.5636363636363636,0.5263157894736842,0.5,74,41,0.5540540540540541,4.0,4.111111111111111,1537,0.9505530253741054,9.487654320987655,-0.7900000000000009,21.18,19.43,20.39,8,1295,0.9959301,-0.47097963390211817,-0.08968574373148269
hinca001,2025,DET,A.J. Hinch,162,87,758,691,33,21,13,5,39,23,670,4.228395061728395,1454,61,0.5370370370370371,0.5422377759047707,87.84251969657286,-0.8425196965728645,0.6363636363636364,0.38461538461538464,0.5897435897435898,46,26,0.5652173913043478,3.0,4.135802469135802,1515,0.9597359735973597,9.351851851851851,14.68,22.08,22.130000000000003,36.76,9,1457,-1.1305063,0.28798658051148607,0.3815906063580402
hurdc001,2011,PIT,Clint Hurdle,162,72,610,712,43,21,13,6,30,10,711,3.9691358024691357,1308,108,0.4444444444444444,0.4297300348291614,69.61626564232415,2.3837343576758485,0.4883720930232558,0.46153846153846156,0.3333333333333333,56,27,0.48214285714285715,-1.0,4.388888888888889,1416,0.923728813559322,8.74074074074074,13.940000000000003,15.83,18.68,29.770000000000003,0,0,3.594363,-1.2106286164910216,-0.907440031543715
hurdc001,2012,PIT,Clint Hurdle,162,79,651,674,57,28,6,4,26,11,645,3.919753086419753,1354,73,0.4876543209876543,0.48412072744001255,78.42755784528204,0.5724421547179617,0.49122807017543857,0.6666666666666666,0.4230769230769231,63,32,0.5079365079365079,0.5,3.9814814814814814,1427,0.948843728100911,8.808641975308642,17.84,21.94,22.41,39.78,1,162,-2.2610638,2.8335059688811697,2.0134541782168185
hurdc001,2013,PIT,Clint Hurdle,162,94,634,577,52,29,18,9,24,13,627,4.203703703703703,1330,94,0.5802469135802469,0.5429931286585109,87.96488684267877,6.035113157321234,0.5576923076923077,0.5,0.5416666666666666,70,38,0.5428571428571428,3.0,3.8703703703703702,1424,0.9339887640449438,8.790123456790123,34.650000000000006,33.06,25.849999999999998,67.71000000000001,2,324,3.5634604,2.471652807284613,1.910156965099229
hurdc001,2014,PIT,Clint Hurdle,162,88,682,631,60,31,15,8,22,11,614,4.037037037037037,1244,104,0.5432098765432098,0.5354988094739465,86.75080713477932,1.249192865220678,0.5166666666666667,0.5333333333333333,0.5,75,39,0.52,1.5,3.7901234567901234,1348,0.9228486646884273,8.320987654320987,36.45,26.89,27.29,63.34,3,486,1.4232018,-0.17400893417202212,-0.031806253920415486
hurdc001,2015,PIT,Clint Hurdle,162,98,697,596,53,36,21,12,25,17,662,4.265432098765432,1322,98,0.6049382716049383,0.5711333971179559,92.52361033310885,5.476389666891151,0.6792452830188679,0.5714285714285714,0.68,74,48,0.6486486486486487,11.0,4.08641975308642,1420,0.9309859154929577,8.765432098765432,39.87,40.33,28.7,80.19999999999999,4,648,4.033575,1.442814608907753,1.669970226235427
hurdc001,2016,PIT,Clint Hurdle,162,78,729,758,41,20,13,8,31,13,687,4.351851851851852,1334,110,0.48148148148148145,0.48216065888834847,78.11002673991246,-0.11002673991245615,0.4878048780487805,0.6153846153846154,0.41935483870967744,54,28,0.5185185185185185,1.0,4.2407407407407405,1444,0.9238227146814404,8.91358024691358,20.0,14.750000000000002,15.459999999999999,34.75,5,810,-1.42174,1.3117133151717724,0.9781993206202406
hurdc001,2017,PIT,Clint Hurdle,160,74,662,722,44,20,17,8,34,14,657,4.25,1200,67,0.4625,0.4603906616291563,73.66250586066501,0.33749413933499284,0.45454545454545453,0.47058823529411764,0.4117647058823529,61,28,0.45901639344262296,-2.5,4.10625,1267,0.9471191791633781,7.91875,15.67,15.25,18.0,30.92,6,972,0.67115307,-0.33365892920748763,-0.3835612504452413
hurdc001,2018,PIT,Clint Hurdle,161,82,692,693,51,29,12,7,25,13,641,4.46583850931677,1229,70,0.5093167701863354,0.4993393504501645,80.39363542247648,1.6063645775235216,0.5686274509803921,0.5833333333333334,0.52,63,36,0.5714285714285714,4.5,3.981366459627329,1299,0.9461123941493457,8.06832298136646,20.25,22.22,17.770000000000003,42.47,7,1132,3.1537106,-1.5473460261904677,-0.8131422183333272
hurdc001,2019,PIT,Clint Hurdle,159,68,744,897,44,19,18,7,42,11,699,4.314465408805032,1192,61,0.4276729559748428,0.41526615307135667,66.02731833834571,1.972681661654292,0.4318181818181818,0.3888888888888889,0.2619047619047619,62,26,0.41935483870967744,-5.0,4.39622641509434,1253,0.951316839584996,7.880503144654088,14.830000000000002,4.29,20.009999999999998,19.12,8,1293,2.331424,-0.3587423362247364,-0.5511196353573155
hydeb801,2019,BAL,Brandon Hyde,162,54,729,981,33,11,10,2,43,14,695,4.351851851851852,1435,84,0.3333333333333333,0.36741451844936945,59.521151988797854,-5.521151988797854,0.3333333333333333,0.2,0.32558139534883723,43,13,0.3023255813953488,-8.5,4.290123456790123,1519,0.9447004608294931,9.376543209876543,6.7200000000000015,-5.430000000000001,16.22,1.290000000000001,0,0,-1.9605467,-3.5606052568490014,-3.002423679794301
hydeb801,2021,BAL,Brandon Hyde,162,52,659,956,37,13,10,4,43,9,731,4.265432098765432,1454,54,0.32098765432098764,0.33607766175192116,54.444581203811225,-2.444581203811225,0.35135135135135137,0.4,0.20930232558139536,47,17,0.3617021276595745,-6.5,4.512345679012346,1508,0.9641909814323607,9.308641975308642,5.260000000000001,-0.46999999999999964,16.19,4.790000000000001,1,162,0.36732244,-2.8119036487269966,-2.3583325541088973
hydeb801,2022,BAL,Brandon Hyde,162,83,674,688,47,23,13,8,27,13,703,4.364197530864198,1390,95,0.5123456790123457,0.4905954916628726,79.47646964938536,3.523530350614635,0.48936170212765956,0.6153846153846154,0.48148148148148145,60,31,0.5166666666666667,1.0,4.339506172839506,1485,0.936026936026936,9.166666666666666,6.23,17.909999999999997,15.62,24.139999999999997,2,324,1.8718351,1.6516952380429188,1.2161866666300432
hydeb801,2023,BAL,Brandon Hyde,162,101,807,678,46,30,17,11,26,15,722,4.222222222222222,1370,114,0.6234567901234568,0.5790178265076038,93.80088789423182,7.1991121057681795,0.6521739130434783,0.6470588235294118,0.5769230769230769,63,41,0.6507936507936508,9.5,4.45679012345679,1484,0.9231805929919138,9.160493827160494,18.73,23.940000000000005,21.659999999999997,42.67,3,486,2.374153,4.824959206979727,3.9474714448858093
hydeb801,2024,BAL,Brandon Hyde,162,91,786,699,32,14,11,5,35,19,708,4.271604938271605,1359,98,0.5617283950617284,0.5534623655631823,89.66090322123553,1.3390967787644712,0.4375,0.45454545454545453,0.5428571428571428,43,19,0.4418604651162791,-2.5,4.37037037037037,1457,0.9327385037748799,8.993827160493828,21.39,25.22,24.230000000000004,46.61,4,648,1.7063646,-0.36726785288836084,-0.40708749702185254
jennd801,2015,MIA,Dan Jennings,124,55,462,519,33,17,8,5,15,8,503,3.9596774193548385,848,88,0.4435483870967742,0.44697504654685416,55.42490577180992,-0.42490577180991806,0.5151515151515151,0.625,0.5333333333333333,41,22,0.5365853658536586,1.5,4.056451612903226,936,0.905982905982906,7.548387096774194,11.28,13.940000000000001,15.689999999999998,25.22,0,0,-0.50688803,0.08198226014961563,0.14738758210473094
johnd105,2012,WAS,Davey Johnson,162,98,731,594,48,27,20,13,25,17,644,4.154320987654321,1325,105,0.6049382716049383,0.5938218439261922,96.19913871604314,1.8008612839568627,0.5625,0.65,0.68,68,40,0.5882352941176471,6.0,3.9753086419753085,1430,0.9265734265734266,8.82716049382716,39.96,30.91,25.98,70.87,1,83,-0.06209611,1.862957395433284,1.6640701768032988
johnd105,2013,WAS,Davey Johnson,162,86,656,626,52,28,15,7,29,13,602,4.037037037037037,1192,88,0.5308641975308642,0.521402679738865,84.46723411769614,1.5327658823038632,0.5384615384615384,0.4666666666666667,0.4482758620689655,67,35,0.5223880597014925,1.5,3.7160493827160495,1280,0.93125,7.901234567901234,34.84,29.970000000000002,25.330000000000002,64.81,2,245,2.2681453,-0.7353794404958194,-0.42476560834707355
kaplg001,2018,PHI,Gabe Kapler,162,80,677,728,41,23,14,8,33,11,758,4.450617283950617,1520,69,0.49382716049382713,0.4668207081322086,75.6249547174178,4.375045282582207,0.5609756097560976,0.5714285714285714,0.3333333333333333,55,31,0.5636363636363636,3.5,4.679012345679013,1589,0.9565764631843927,9.808641975308642,34.58,27.279999999999998,21.41,61.86,0,0,-2.3304412,6.705486519078178,4.903840563354724
