playerID,mgr_name,yearID,teamID,actual_W,actual_L,R,RA,pyth_expected_W,pyth_residual,total_war,sb_per_game,sb_success_rate,cg_rate,mgr_value
garneph01,Phil Garner,2006,HOU,82,80,735.0,719.0,82.63098704333564,-0.6309870433356366,50.84,0.7098765432098766,0.6869565217391305,0.030864197530864196,-0.8207763981368146
garneph01,Phil Garner,2007,HOU,73,89,723.0,813.0,72.3379364265892,0.6620635734108049,35.269999999999996,0.6049382716049383,0.6632653061224489,0.012345679012345678,0.8345229969528276
gastoci01,Cito Gaston,1989,TOR,89,73,731.0,651.0,89.55815088874311,-0.5581508887431141,42.25,1.2469135802469136,0.7128712871287128,0.07407407407407407,-0.6928123844286915
gastoci01,Cito Gaston,1990,TOR,86,76,767.0,661.0,91.95579062109101,-5.955790621091012,41.739999999999995,1.0061728395061729,0.6809815950920245,0.037037037037037035,-2.8261295378695763
gastoci01,Cito Gaston,1991,TOR,91,71,684.0,622.0,88.02455595279982,2.9754440472001846,37.31,1.2407407407407407,0.736318407960199,0.06172839506172839,-0.4482803657179062
gastoci01,Cito Gaston,1992,TOR,96,66,780.0,682.0,90.90123414124481,5.098765858755186,50.129999999999995,1.037037037037037,0.7678571428571429,0.1111111111111111,1.1621072379208357
gastoci01,Cito Gaston,1993,TOR,95,67,847.0,742.0,90.76155475702117,4.238445242978827,46.35,1.3518518518518519,0.776255707762557,0.06790123456790123,-0.4747257622701966
gastoci01,Cito Gaston,1994,TOR,55,60,566.0,579.0,56.305426245507334,-1.3054262455073342,20.33,0.9130434782608695,0.7523809523809524,0.11304347826086956,-0.17525172787580345
gastoci01,Cito Gaston,1995,TOR,56,88,642.0,777.0,59.55293716656614,-3.5529371665661387,13.89,0.6319444444444444,0.8241758241758241,0.1111111111111111,0.03278885615419824
gastoci01,Cito Gaston,1996,TOR,74,88,766.0,809.0,76.95544621282835,-2.955446212828349,22.029999999999998,0.9506172839506173,0.7532467532467533,0.11728395061728394,-0.5785994225146283
gastoci01,Cito Gaston,1997,TOR,76,86,654.0,694.0,76.60451412839916,-0.6045141283991597,17.32,1.1358024691358024,0.7282608695652174,0.11728395061728394,1.1038315232274272
gastoci01,Cito Gaston,2009,TOR,75,87,798.0,771.0,83.55021176082244,-8.550211760822435,33.080000000000005,0.5925925925925926,0.7604166666666666,0.06172839506172839,-1.7990120385323962
gastoci01,Cito Gaston,2010,TOR,85,77,755.0,728.0,83.6980253262126,1.3019746737873987,42.08,0.48148148148148145,0.7435897435897436,0.030864197530864196,0.44045831731919804
gerenbo01,Bob Geren,2007,OAK,76,86,741.0,758.0,79.31910856284064,-3.31910856284064,27.799999999999997,0.4444444444444444,0.7222222222222222,0.024691358024691357,-0.5313177875415676
gerenbo01,Bob Geren,2008,OAK,75,86,646.0,690.0,75.65242538130919,-0.652425381309186,5.140000000000001,0.6770186335403726,0.8073394495412844,0.024844720496894408,1.7968820604022397
gerenbo01,Bob Geren,2009,OAK,75,87,759.0,761.0,80.80496079070154,-5.804960790701543,21.38,1.117283950617284,0.7348066298342542,0.012345679012345678,-0.46138245207849593
gerenbo01,Bob Geren,2010,OAK,81,81,663.0,626.0,85.25211325406045,-4.252113254060447,21.64,1.1975308641975309,0.8041237113402062,0.043209876543209874,-0.1643089365860817
gibbojo02,John Gibbons,2005,TOR,80,82,775.0,705.0,87.99861894328595,-7.998618943285948,34.08,0.6604938271604939,0.6728971962616822,0.05555555555555555,-2.774923665118223
gibbojo02,John Gibbons,2006,TOR,87,75,809.0,754.0,86.210974526455,0.7890254735449957,39.769999999999996,0.6049382716049383,0.6632653061224489,0.037037037037037035,-0.4046631575127435
gibbojo02,John Gibbons,2007,TOR,83,79,753.0,699.0,86.50672223637402,-3.506722236374017,34.07,0.4876543209876543,0.7215189873417721,0.06790123456790123,-0.30199554035961285
gibbojo02,John Gibbons,2013,TOR,74,88,712.0,756.0,76.56026195605826,-2.5602619560582554,27.1,0.9444444444444444,0.7320261437908496,0.024691358024691357,-1.0735956343037998
gibbojo02,John Gibbons,2014,TOR,83,79,723.0,686.0,84.89038349512577,-1.890383495125775,41.95,0.6111111111111112,0.7878787878787878,0.018518518518518517,-1.9799178150630041
gibbojo02,John Gibbons,2015,TOR,93,69,891.0,670.0,101.66126508343939,-8.661265083439389,61.66,0.6851851851851852,0.7927927927927928,0.043209876543209874,-6.4639594041181
gibbojo02,John Gibbons,2016,TOR,89,73,759.0,666.0,90.64179776329334,-1.64179776329334,49.48,0.48148148148148145,0.6923076923076923,0.0,0.09008313995067851
gibbojo02,John Gibbons,2017,TOR,76,86,693.0,784.0,71.89441325134013,4.105586748659874,20.209999999999997,0.47530864197530864,0.6883116883116883,0.012345679012345678,-0.7688515371677624
gibbojo02,John Gibbons,2018,TOR,73,89,709.0,832.0,69.22727497771699,3.772725022283012,11.84,0.47530864197530864,0.6103896103896104,0.0,6.229622281041557
gibsoki01,Kirk Gibson,2011,ARI,94,68,731.0,662.0,88.32825363439743,5.671746365602573,48.56,1.1604938271604939,0.7074468085106383,0.030864197530864196,-0.4328855351847807
gibsoki01,Kirk Gibson,2012,ARI,81,81,734.0,688.0,85.79113758202216,-4.791137582022159,55.309999999999995,0.8888888888888888,0.6458333333333334,0.024691358024691357,-1.163613444525211
gibsoki01,Kirk Gibson,2013,ARI,81,81,685.0,695.0,79.92591372483025,1.0740862751697478,41.56,0.6358024691358025,0.6019417475728155,0.037037037037037035,0.22256007439841596
gibsoki01,Kirk Gibson,2014,ARI,64,98,615.0,742.0,67.22185743552117,-3.221857435521173,29.9,0.7345679012345679,0.7226890756302521,0.012345679012345678,-0.8267673323717588
girarjo01,Joe Girardi,2006,FLO,78,84,758.0,772.0,79.6437359712177,-1.6437359712176942,39.300000000000004,1.037037037037037,0.6547619047619048,0.037037037037037035,-0.6118341348224305
girarjo01,Joe Girardi,2008,NYA,89,73,789.0,727.0,87.05424775250765,1.9457522474923508,45.85,0.9691358024691358,0.7515923566878981,0.006172839506172839,-0.004344955762348945
girarjo01,Joe Girardi,2009,NYA,103,59,915.0,753.0,95.29085015868095,7.7091498413190465,63.89,0.8580246913580247,0.7985611510791367,0.018518518518518517,0.7646079101667027
girarjo01,Joe Girardi,2010,NYA,95,67,859.0,693.0,96.71367561507303,-1.7136756150730292,47.04,0.8209876543209876,0.7744360902255639,0.018518518518518517,-0.12965702700692816
girarjo01,Joe Girardi,2011,NYA,97,65,867.0,657.0,101.12594162352609,-4.125941623526089,54.54,1.191358024691358,0.7616580310880829,0.030864197530864196,-2.27780996687936
girarjo01,Joe Girardi,2012,NYA,95,67,804.0,668.0,94.60420527102973,0.395794728970273,55.42,0.7407407407407407,0.775,0.037037037037037035,-0.603988190913455
girarjo01,Joe Girardi,2013,NYA,85,77,650.0,671.0,78.64404679431675,6.3559532056832495,12.950000000000001,0.9012345679012346,0.7876712328767124,0.043209876543209874,0.39264487133266357
girarjo01,Joe Girardi,2014,NYA,84,78,633.0,664.0,77.45869273397723,6.54130726602277,40.74000000000001,0.8518518518518519,0.8115942028985508,0.030864197530864196,-0.2624504015187341
girarjo01,Joe Girardi,2015,NYA,87,75,764.0,698.0,87.68098016781445,-0.6809801678144538,42.97,0.5432098765432098,0.7159090909090909,0.018518518518518517,-3.6081599811994636
girarjo01,Joe Girardi,2016,NYA,84,78,680.0,702.0,78.64080095446397,5.35919904553603,21.53,0.5802469135802469,0.7659574468085106,0.0,5.028979836341847
girarjo01,Joe Girardi,2017,NYA,91,71,858.0,660.0,100.07999874141879,-9.079998741418791,58.42,0.691358024691358,0.8035714285714286,0.012345679012345678,-9.736725995809508
girarjo01,Joe Girardi,2021,PHI,82,80,734.0,745.0,79.89759338474241,2.1024066152575926,51.36,0.5925925925925926,0.8020833333333334,0.030864197530864196,2.476745093107553
gomezpr01,Preston Gomez,1970,SDN,63,99,681.0,788.0,70.2477995888093,-7.2477995888093005,22.270000000000003,0.6481481481481481,0.5714285714285714,0.14814814814814814,-1.391275598178197
gomezpr01,Preston Gomez,1971,SDN,61,100,486.0,610.0,63.99844936618787,-2.99844936618787,23.21,0.7142857142857143,0.6086956521739131,0.2919254658385093,-3.420866351222813
gomezpr01,Preston Gomez,1974,HOU,81,81,653.0,632.0,83.42192934121026,-2.4219293412102587,39.92,1.0679012345679013,0.6242774566473989,0.2222222222222222,1.117594737158882
gomezpr01,Preston Gomez,1975,HOU,64,97,664.0,711.0,75.93786025056953,-11.937860250569528,20.34,1.2037037037037037,0.6820512820512821,0.24074074074074073,-6.368992567158884
gonzafr99,Fredi Gonzalez,2007,FLO,71,91,790.0,891.0,72.11896113377911,-1.1189611337791092,32.67,0.8580246913580247,0.7553956834532374,0.0,-1.5096694312701828
gonzafr99,Fredi Gonzalez,2008,FLO,84,77,770.0,767.0,80.78753655284835,3.2124634471516487,41.150000000000006,0.6459627329192547,0.7307692307692307,0.012422360248447204,0.8490536895375129
gonzafr99,Fredi Gonzalez,2009,FLO,87,75,772.0,766.0,81.57826359050947,5.421736409490535,55.370000000000005,0.6790123456790124,0.6818181818181818,0.030864197530864196,0.3453900120906326
gonzafr99,Fredi Gonzalez,2011,ATL,89,73,641.0,605.0,85.27993126654334,3.7200687334566567,58.32000000000001,0.7469135802469136,0.6363636363636364,0.018518518518518517,0.653259556057975
gonzafr99,Fredi Gonzalez,2012,ATL,94,68,700.0,600.0,92.34971165027716,1.6502883497228424,49.5,0.8209876543209876,0.7593984962406015,0.030864197530864196,1.6155963901033203
gonzafr99,Fredi Gonzalez,2013,ATL,96,66,688.0,548.0,97.62273244995957,-1.622732449959571,65.51,0.5864197530864198,0.6736842105263158,0.006172839506172839,-1.7320056079733916
gonzafr99,Fredi Gonzalez,2014,ATL,79,83,573.0,597.0,77.96038604491909,1.0396139550809096,61.3,0.7901234567901234,0.7421875,0.030864197530864196,-0.43544948810298933
gonzafr99,Fredi Gonzalez,2015,ATL,67,95,573.0,760.0,60.52136383255946,6.478636167440541,14.58,0.6296296296296297,0.6764705882352942,0.018518518518518517,5.753603957090505
grammal01,Alex Grammas,1976,ML4,66,95,570.0,655.0,70.31653966900748,-4.316539669007483,6.639999999999999,0.7639751552795031,0.5040650406504065,0.2795031055900621,-0.9137305259410766
grammal01,Alex Grammas,1977,ML4,67,95,639.0,765.0,67.78069707400542,-0.7806970740054169,9.97,0.9382716049382716,0.5592105263157895,0.2345679012345679,-0.4225143755171814
greenan01,Andy Green,2016,SDN,68,94,686.0,770.0,72.47050055964137,-4.470500559641366,7.93,1.0493827160493827,0.7352941176470589,0.006172839506172839,-1.5751665542855307
greenan01,Andy Green,2017,SDN,71,91,604.0,816.0,59.24983412249737,11.750165877502631,12.7,0.7530864197530864,0.7295081967213115,0.012345679012345678,9.980601725738715
greenan01,Andy Green,2018,SDN,66,96,617.0,767.0,65.08109334510189,0.9189066548981089,14.99,0.808641975308642,0.7251908396946565,0.0,3.545844044271888
greenan01,Andy Green,2019,SDN,70,92,682.0,789.0,70.26229772619439,-0.2622977261943902,29.529999999999998,0.6604938271604939,0.6542056074766355,0.0,-5.008332825223931
