player_name,player_id,year,xwoba,xba,xslg,xiso,xobp,brl,brl_percent,exit_velocity,max_ev,hard_hit_percent,k_percent,bb_percent,whiff_percent,chase_percent,arm_strength,xera,fb_velocity,fb_spin,curve_spin
"Miller, Tyson",668338,2024,76.0,76.0,53.0,25.0,90.0,64.0,46.0,68.0,49,82.0,50.0,94.0,57.0,83.0,,76.0,4.0,29.0,
"Lorenzen, Michael",547179,2024,23.0,43.0,30.0,22.0,19.0,25.0,43.0,58.0,8,42.0,13.0,15.0,28.0,6.0,,23.0,43.0,70.0,63.0
"McFarland, T.J.",519008,2024,74.0,47.0,78.0,91.0,52.0,91.0,93.0,81.0,12,80.0,7.0,63.0,6.0,82.0,,74.0,1.0,3.0,
"Shuster, Jared",694363,2024,20.0,12.0,27.0,49.0,15.0,47.0,59.0,81.0,39,94.0,10.0,21.0,33.0,16.0,,20.0,26.0,34.0,
"Williams, Gavin",668909,2024,39.0,35.0,53.0,62.0,28.0,54.0,68.0,5.0,55,11.0,56.0,27.0,44.0,53.0,,39.0,88.0,67.0,28.0
"Soto, Gregory",642397,2024,27.0,51.0,62.0,65.0,6.0,77.0,52.0,56.0,54,11.0,76.0,14.0,86.0,66.0,,27.0,94.0,63.0,
"Estes, Joey",683155,2024,27.0,39.0,8.0,3.0,69.0,8.0,14.0,30.0,22,41.0,8.0,92.0,6.0,61.0,,27.0,23.0,78.0,
"Jiménez, Joe",641729,2024,96.0,97.0,97.0,93.0,92.0,91.0,91.0,76.0,41,91.0,90.0,45.0,93.0,88.0,,96.0,56.0,85.0,
"Luzardo, Jesús",666200,2024,24.0,27.0,20.0,20.0,36.0,42.0,12.0,11.0,9,29.0,34.0,50.0,80.0,61.0,,24.0,67.0,36.0,
"Hill, Jaden",677955,2024,,,,,,,,,89,,,,,,,,89.0,50.0,
"Chafin, Andrew",605177,2024,66.0,72.0,76.0,78.0,32.0,88.0,76.0,58.0,73,84.0,85.0,4.0,96.0,97.0,,66.0,16.0,26.0,
"Kelly, Kevin",687330,2024,77.0,43.0,66.0,79.0,84.0,83.0,89.0,89.0,12,67.0,48.0,99.0,9.0,20.0,,77.0,10.0,30.0,
"Schreiber, John",670167,2024,77.0,63.0,93.0,98.0,45.0,96.0,96.0,42.0,29,65.0,29.0,35.0,17.0,16.0,,77.0,25.0,19.0,
"Blackburn, Paul",621112,2024,22.0,14.0,21.0,30.0,33.0,42.0,39.0,79.0,53,75.0,17.0,70.0,34.0,39.0,,22.0,16.0,19.0,53.0
"Tyler, Kyle",667725,2024,,,,,,,,,62,,,,,,,,8.0,17.0,34.0
"Vesia, Alex",681911,2024,94.0,99.0,90.0,36.0,92.0,47.0,3.0,81.0,25,79.0,95.0,5.0,88.0,25.0,,94.0,38.0,85.0,
"Gibson, Kyle",502043,2024,14.0,18.0,22.0,29.0,17.0,3.0,21.0,68.0,31,47.0,33.0,29.0,53.0,22.0,,14.0,10.0,15.0,29.0
"Marinaccio, Ron",676760,2024,,,,,,,,,86,,,,,,,,41.0,39.0,
"Feltner, Ryan",663372,2024,30.0,25.0,30.0,38.0,36.0,21.0,74.0,71.0,49,67.0,25.0,57.0,38.0,16.0,,30.0,56.0,71.0,70.0
"Musgrove, Joe",605397,2024,33.0,36.0,25.0,21.0,51.0,27.0,7.0,14.0,7,34.0,63.0,87.0,72.0,29.0,,33.0,31.0,99.0,91.0
"Poteet, Cody",547001,2024,,,,,,,,,30,,,,,,,,33.0,72.0,
"Mazur, Adam",800049,2024,,,,,,,,,57,,,,,,,,56.0,14.0,38.0
"Ginkel, Kevin",656464,2024,84.0,60.0,70.0,74.0,86.0,77.0,84.0,23.0,32,33.0,75.0,92.0,70.0,84.0,,84.0,78.0,85.0,
"Birdsong, Hayden",806185,2024,19.0,60.0,36.0,21.0,8.0,50.0,24.0,1.0,33,1.0,83.0,1.0,82.0,19.0,,19.0,78.0,61.0,91.0
"Chivilli, Angel",683409,2024,,,,,,,,,53,,,,,,,,82.0,53.0,
"Barlow, Scott",605130,2024,39.0,58.0,70.0,76.0,11.0,91.0,82.0,95.0,65,92.0,84.0,3.0,94.0,29.0,,39.0,12.0,74.0,61.0
"Houser, Adrian",605288,2024,6.0,12.0,13.0,20.0,4.0,40.0,26.0,4.0,14,35.0,2.0,20.0,4.0,2.0,,6.0,30.0,18.0,4.0
"Smith, Burch",572143,2024,27.0,12.0,19.0,27.0,48.0,47.0,18.0,6.0,47,7.0,19.0,92.0,11.0,28.0,,27.0,63.0,59.0,32.0
"Eflin, Zach",621107,2024,60.0,32.0,35.0,38.0,86.0,11.0,54.0,71.0,10,73.0,23.0,98.0,17.0,88.0,,60.0,18.0,20.0,46.0
"Estrada, Jeremiah",669093,2024,96.0,96.0,99.0,96.0,93.0,93.0,87.0,39.0,65,62.0,99.0,33.0,96.0,93.0,,96.0,92.0,43.0,
"Green, Chad",643338,2024,55.0,55.0,15.0,5.0,77.0,64.0,26.0,1.0,11,4.0,42.0,68.0,32.0,74.0,,55.0,73.0,92.0,
"Walston, Blake",686796,2024,,,,,,,,,62,,,,,,,,11.0,14.0,
"Kolek, Stephen",663568,2024,22.0,5.0,35.0,77.0,21.0,96.0,96.0,71.0,23,30.0,14.0,86.0,13.0,41.0,,22.0,71.0,42.0,
"Kerkering, Orion",689147,2024,85.0,75.0,90.0,93.0,69.0,91.0,88.0,86.0,4,86.0,87.0,70.0,69.0,41.0,,85.0,92.0,66.0,
"Lovelady, Richard",663992,2024,,,,,,,,,42,,,,,,,,23.0,45.0,
"Bednar, David",670280,2024,33.0,65.0,31.0,14.0,34.0,50.0,19.0,16.0,49,42.0,43.0,17.0,67.0,80.0,,33.0,92.0,93.0,36.0
"Strickland, Hunter",519326,2024,71.0,84.0,53.0,21.0,84.0,42.0,23.0,47.0,47,76.0,21.0,47.0,28.0,41.0,,71.0,47.0,63.0,
"Germán, Domingo",593334,2024,,,,,,,,,44,,,,,,,,9.0,98.0,75.0
"Hernández, Daysbel",678226,2024,,,,,,,,,41,,,,,,,,94.0,80.0,
"Garabito, Gerson",642520,2024,,,,,,,,,37,,,,,,,,34.0,80.0,63.0
"Steele, Justin",657006,2024,92.0,82.0,93.0,95.0,88.0,50.0,94.0,89.0,18,88.0,60.0,68.0,35.0,54.0,,92.0,16.0,87.0,
"Thielbar, Caleb",573204,2024,43.0,55.0,49.0,45.0,34.0,61.0,10.0,65.0,59,85.0,62.0,14.0,44.0,25.0,,43.0,35.0,57.0,45.0
"Boyle, Joe",671212,2024,36.0,80.0,89.0,89.0,1.0,98.0,95.0,68.0,56,35.0,65.0,1.0,84.0,1.0,,36.0,96.0,95.0,
"Buttó, José",676130,2024,71.0,95.0,87.0,67.0,48.0,64.0,52.0,53.0,15,58.0,78.0,3.0,90.0,72.0,,71.0,47.0,65.0,
"López, Jorge",605347,2024,66.0,76.0,60.0,43.0,74.0,72.0,39.0,53.0,67,40.0,51.0,45.0,29.0,9.0,,66.0,73.0,5.0,41.0
"Priester, Quinn",682990,2024,27.0,10.0,36.0,66.0,27.0,93.0,95.0,35.0,46,4.0,2.0,77.0,22.0,72.0,,27.0,34.0,19.0,69.0
"Bradish, Kyle",680694,2024,,,,,,,,,79,,,,,,,,67.0,49.0,65.0
"Graterol, Brusdar",660813,2024,,,,,,,,,87,,,,,,,,98.0,10.0,
"Bender, Anthony",669622,2024,76.0,60.0,84.0,91.0,57.0,93.0,91.0,78.0,8,33.0,72.0,51.0,22.0,32.0,,76.0,73.0,54.0,
"Akin, Keegan",669211,2024,98.0,98.0,92.0,72.0,99.0,54.0,49.0,65.0,19,61.0,92.0,80.0,82.0,16.0,,98.0,47.0,87.0,
"Young, Alex",622065,2024,,,,,,,,,34,,,,,,,,6.0,46.0,
"Brasier, Ryan",518489,2024,,,,,,,,,3,,,,,,,,56.0,42.0,
"Wood, Alex",622072,2024,,,,,,,,,69,,,,,,,,8.0,2.0,
"Guenther, Sean",674944,2024,,,,,,,,,65,,,,,,,,6.0,11.0,
"Gordon, Tanner",685299,2024,,,,,,,,,13,,,,,,,,20.0,34.0,
"Thorpe, Drew",689672,2024,,,,,,,,,42,,,,,,,,11.0,35.0,
"Kerr, Ray",678061,2024,,,,,,,,,53,,,,,,,,69.0,68.0,3.0
"Allard, Kolby",663465,2024,,,,,,,,,46,,,,,,,,6.0,8.0,1.0
"Yates, Kirby",489446,2024,100.0,100.0,100.0,99.0,96.0,98.0,95.0,81.0,86,88.0,98.0,8.0,94.0,88.0,,100.0,35.0,77.0,
"Rogers, Josh",642028,2024,,,,,,,,,26,,,,,,,,3.0,32.0,
"Burdi, Nick",595897,2024,,,,,,,,,67,,,,,,,,94.0,82.0,
"Criswell, Cooper",681867,2024,33.0,17.0,42.0,62.0,30.0,36.0,65.0,35.0,23,61.0,9.0,62.0,3.0,48.0,,33.0,2.0,7.0,
"Avila, Nick",687014,2024,,,,,,,,,64,,,,,,,,52.0,40.0,
"Whitlock, Garrett",676477,2024,,,,,,,,,92,,,,,,,,38.0,6.0,
"Warren, Austin",681810,2024,,,,,,,,,58,,,,,,,,47.0,53.0,
"Basso, Brady",669620,2024,,,,,,,,,73,,,,,,,,21.0,68.0,15.0
"Darvish, Yu",506433,2024,66.0,65.0,55.0,43.0,77.0,47.0,54.0,32.0,26,38.0,54.0,70.0,50.0,72.0,,66.0,45.0,54.0,63.0
"Anderson, Nick",623433,2024,,,,,,,,,37,,,,,,,,62.0,24.0,3.0
"Little, Brendon",663893,2024,,,,,,,,,45,,,,,,,,56.0,12.0,4.0
"Wells, Tyler",669330,2024,,,,,,,,,41,,,,,,,,26.0,81.0,
"Johnson, Pierce",572955,2024,57.0,72.0,65.0,58.0,46.0,72.0,32.0,32.0,35,42.0,84.0,18.0,70.0,36.0,,57.0,73.0,71.0,95.0
"Woods Richardson, Simeon",680573,2024,46.0,50.0,45.0,37.0,52.0,20.0,39.0,62.0,68,72.0,30.0,44.0,23.0,57.0,,46.0,34.0,34.0,58.0
"Hanifee, Brenan",669724,2024,,,,,,,,,56,,,,,,,,65.0,6.0,
"Bassitt, Chris",605135,2024,25.0,25.0,43.0,60.0,13.0,13.0,54.0,76.0,3,65.0,44.0,32.0,18.0,9.0,,25.0,26.0,17.0,19.0
"Kilian, Caleb",668873,2024,,,,,,,,,69,,,,,,,,41.0,22.0,
"Ureña, José",570632,2024,29.0,22.0,33.0,45.0,28.0,30.0,49.0,42.0,4,40.0,3.0,44.0,29.0,23.0,,29.0,80.0,25.0,
"Williams, Trevor",592866,2024,82.0,78.0,76.0,70.0,88.0,72.0,73.0,32.0,45,44.0,48.0,67.0,25.0,47.0,,82.0,2.0,19.0,
"Castillo, Luis",622491,2024,49.0,39.0,31.0,25.0,65.0,6.0,32.0,25.0,34,22.0,60.0,73.0,53.0,76.0,,49.0,76.0,18.0,
"Harrison, Kyle",690986,2024,14.0,24.0,16.0,18.0,28.0,15.0,10.0,6.0,12,10.0,44.0,51.0,34.0,16.0,,14.0,28.0,38.0,
"Anderson, Chase",502624,2024,23.0,45.0,17.0,9.0,37.0,50.0,32.0,92.0,30,89.0,6.0,47.0,37.0,4.0,,23.0,40.0,50.0,
"Lodolo, Nick",666157,2024,62.0,70.0,75.0,74.0,48.0,31.0,39.0,39.0,17,55.0,64.0,57.0,70.0,67.0,,62.0,51.0,73.0,65.0
"Ray, Robbie",592662,2024,,,,,,,,,83,,,,,,,,51.0,68.0,9.0
"Wrobleski, Justin",680736,2024,,,,,,,,,74,,,,,,,,65.0,77.0,27.0
"Suárez, Albert",544150,2024,43.0,41.0,33.0,25.0,57.0,27.0,63.0,50.0,13,52.0,19.0,56.0,42.0,44.0,,43.0,62.0,83.0,24.0
"Cosgrove, Tom",676680,2024,,,,,,,,,77,,,,,,,,6.0,73.0,
"Manoah, Alek",666201,2024,,,,,,,,,38,,,,,,,,38.0,69.0,
"Bivens, Spencer",702352,2024,,,,,,,,,67,,,,,,,,54.0,1.0,
"Mantiply, Joe",573009,2024,82.0,64.0,60.0,55.0,78.0,64.0,52.0,71.0,23,22.0,40.0,59.0,66.0,100.0,,82.0,2.0,35.0,41.0
"Montas, Frankie",593423,2024,19.0,37.0,21.0,16.0,24.0,8.0,21.0,35.0,27,13.0,47.0,22.0,45.0,38.0,,19.0,70.0,73.0,
"Bolton, Cody",675989,2024,,,,,,,,,24,,,,,,,,61.0,55.0,
"Zerpa, Angel",672582,2024,27.0,18.0,33.0,50.0,23.0,72.0,63.0,14.0,35,11.0,28.0,45.0,1.0,1.0,,27.0,84.0,12.0,
"Snider, Collin",676092,2024,,,,,,,,,80,,,,,,,,52.0,98.0,
"Miller, Bryce",682243,2024,62.0,65.0,36.0,19.0,84.0,2.0,14.0,14.0,56,28.0,60.0,75.0,41.0,29.0,,62.0,65.0,92.0,22.0
"Muñoz, Andrés",662253,2024,91.0,98.0,94.0,78.0,82.0,77.0,28.0,95.0,74,87.0,95.0,13.0,99.0,91.0,,91.0,98.0,28.0,
"Hudson, Bryan",663542,2024,89.0,93.0,83.0,65.0,90.0,83.0,69.0,76.0,45,69.0,77.0,59.0,16.0,10.0,,89.0,12.0,60.0,
"Greene, Hunter",668881,2024,88.0,96.0,93.0,84.0,75.0,42.0,87.0,86.0,17,92.0,81.0,31.0,81.0,54.0,,88.0,95.0,82.0,
"Anderson, Tyler",542881,2024,30.0,37.0,30.0,25.0,32.0,5.0,46.0,87.0,20,89.0,16.0,27.0,69.0,58.0,,30.0,3.0,37.0,
"Cousins, Jake",664776,2024,,,,,,,,,69,,,,,,,,67.0,77.0,
"Ryan, Joe",657746,2024,91.0,86.0,73.0,54.0,98.0,23.0,32.0,65.0,5,68.0,80.0,96.0,58.0,65.0,,91.0,47.0,48.0,
"Alvarado, José",621237,2024,52.0,53.0,65.0,70.0,33.0,77.0,73.0,30.0,42,30.0,61.0,16.0,73.0,39.0,,52.0,96.0,12.0,
"Booser, Cam",592155,2024,,,,,,,,,38,,,,,,,,70.0,13.0,
"Stratton, Hunter",676702,2024,,,,,,,,,57,,,,,,,,73.0,99.0,
"Cuas, Jose",621016,2024,,,,,,,,,73,,,,,,,,19.0,88.0,
"Stratton, Chris",608717,2024,10.0,29.0,39.0,51.0,3.0,54.0,32.0,88.0,56,57.0,9.0,3.0,10.0,8.0,,10.0,17.0,84.0,97.0
"Assad, Javier",665871,2024,11.0,18.0,16.0,20.0,13.0,11.0,26.0,41.0,13,39.0,21.0,24.0,3.0,4.0,,11.0,13.0,2.0,37.0
"Cabrera, Edward",665795,2024,18.0,41.0,30.0,22.0,13.0,36.0,30.0,25.0,14,5.0,71.0,8.0,70.0,46.0,,18.0,84.0,45.0,46.0
"Nance, Tommy",667297,2024,,,,,,,,,78,,,,,,,,56.0,78.0,90.0
"Hicks, Jordan",663855,2024,17.0,29.0,28.0,31.0,13.0,23.0,18.0,27.0,35,20.0,26.0,24.0,42.0,13.0,,17.0,59.0,3.0,
"Wesneski, Hayden",669713,2024,39.0,55.0,23.0,10.0,68.0,45.0,19.0,79.0,25,67.0,55.0,59.0,51.0,66.0,,39.0,54.0,16.0,
"Berroa, Prelander",672860,2024,,,,,,,,,85,,,,,,,,95.0,78.0,
"Severino, Luis",622663,2024,56.0,45.0,62.0,68.0,46.0,25.0,82.0,88.0,13,75.0,34.0,51.0,21.0,60.0,,56.0,79.0,30.0,
"Toussaint, Touki",657053,2024,,,,,,,,,31,,,,,,,,13.0,36.0,42.0
"Mushinski, Parker",656786,2024,,,,,,,,,91,,,,,,,,16.0,89.0,
"Mayza, Tim",641835,2024,,,,,,,,,30,,,,,,,,26.0,11.0,
"Ramírez, Erasmo",541640,2024,,,,,,,,,77,,,,,,,,10.0,38.0,
"Finnegan, Kyle",640448,2024,29.0,18.0,25.0,36.0,28.0,64.0,65.0,1.0,8,2.0,43.0,35.0,29.0,33.0,,29.0,92.0,13.0,
"Gasser, Robert",688107,2024,,,,,,,,,74,,,,,,,,31.0,17.0,
"Farmer, Buck",571656,2024,42.0,50.0,45.0,40.0,24.0,50.0,37.0,65.0,51,74.0,53.0,25.0,54.0,56.0,,42.0,28.0,77.0,
"Okert, Steven",595345,2024,,,,,,,,,47,,,,,,,,31.0,41.0,
"Puk, A.J.",640462,2024,93.0,91.0,96.0,95.0,84.0,93.0,95.0,95.0,53,86.0,90.0,27.0,89.0,86.0,,93.0,70.0,48.0,
"Wilson, Bryse",669060,2024,5.0,6.0,4.0,7.0,19.0,25.0,21.0,25.0,42,10.0,16.0,66.0,11.0,15.0,,5.0,35.0,15.0,33.0
"Paxton, James",572020,2024,16.0,27.0,35.0,48.0,11.0,33.0,43.0,9.0,2,13.0,7.0,12.0,13.0,18.0,,16.0,35.0,13.0,2.0
"Canning, Griffin",656288,2024,17.0,20.0,14.0,17.0,23.0,3.0,30.0,9.0,13,22.0,11.0,35.0,42.0,54.0,,17.0,38.0,19.0,27.0
"Megill, Trevor",656730,2024,,,,,,,,,65,,,,,,,,99.0,92.0,83.0
"Latz, Jacob",656641,2024,,,,,,,,,56,,,,,,,,63.0,72.0,
"Rodriguez, Eduardo",593958,2024,4.0,8.0,3.0,4.0,13.0,47.0,6.0,53.0,3,21.0,33.0,41.0,24.0,51.0,,4.0,18.0,56.0,
"Anderson, Shaun",641312,2024,,,,,,,,,69,,,,,,,,12.0,93.0,
"Schwellenbach, Spencer",680885,2024,74.0,47.0,63.0,68.0,82.0,47.0,90.0,79.0,3,39.0,70.0,95.0,65.0,96.0,,74.0,79.0,40.0,30.0
"Means, John",607644,2024,,,,,,,,,58,,,,,,,,8.0,81.0,
"Nardi, Andrew",677053,2024,92.0,93.0,88.0,74.0,90.0,88.0,56.0,68.0,31,81.0,96.0,40.0,87.0,92.0,,92.0,50.0,62.0,
"Detmers, Reid",672282,2024,46.0,65.0,42.0,23.0,52.0,31.0,6.0,21.0,31,44.0,83.0,25.0,77.0,60.0,,46.0,45.0,22.0,42.0
"Reid-Foley, Sean",656887,2024,,,,,,,,,67,,,,,,,,63.0,39.0,
"Romero, JoJo",668941,2024,10.0,12.0,8.0,12.0,23.0,45.0,7.0,21.0,17,39.0,33.0,70.0,49.0,23.0,,10.0,52.0,25.0,
"Silseth, Chase",681217,2024,,,,,,,,,74,,,,,,,,43.0,87.0,
"Kahnle, Tommy",592454,2024,,,,,,,,,59,,,,,,,,51.0,25.0,
"Winder, Josh",680739,2024,,,,,,,,,87,,,,,,,,69.0,11.0,
"Jacob, Alek",689690,2024,,,,,,,,,73,,,,,,,,1.0,69.0,
"Iglesias, Raisel",628452,2024,99.0,93.0,96.0,94.0,99.0,93.0,95.0,97.0,11,96.0,74.0,92.0,88.0,99.0,,99.0,73.0,65.0,
"Treinen, Blake",595014,2024,,,,,,,,,49,,,,,,,,59.0,71.0,
"Blalock, Bradley",687134,2024,,,,,,,,,42,,,,,,,,40.0,6.0,61.0
"Adam, Jason",592094,2024,84.0,89.0,79.0,65.0,77.0,77.0,75.0,58.0,2,58.0,87.0,47.0,99.0,90.0,,84.0,73.0,100.0,
"Stewart, Brock",592779,2024,,,,,,,,,37,,,,,,,,90.0,96.0,
"Flaherty, Jack",656427,2024,70.0,55.0,57.0,55.0,81.0,21.0,49.0,62.0,3,74.0,90.0,83.0,91.0,72.0,,70.0,35.0,50.0,37.0
"Bickford, Phil",641360,2024,,,,,,,,,84,,,,,,,,36.0,37.0,
"Miller, Shelby",571946,2024,60.0,72.0,50.0,27.0,79.0,72.0,52.0,3.0,71,29.0,40.0,84.0,40.0,28.0,,60.0,40.0,87.0,
"Vines, Darius",670241,2024,,,,,,,,,78,,,,,,,,10.0,43.0,
"Singer, Brady",663903,2024,19.0,12.0,22.0,35.0,24.0,6.0,43.0,47.0,13,25.0,44.0,64.0,46.0,20.0,,19.0,20.0,62.0,
"Quijada, José",650671,2024,,,,,,,,,77,,,,,,,,47.0,45.0,
"López, Reynaldo",625643,2024,53.0,47.0,47.0,49.0,61.0,23.0,26.0,23.0,8,20.0,80.0,53.0,66.0,71.0,,53.0,73.0,12.0,34.0
"Meyer, Max",676974,2024,20.0,45.0,10.0,3.0,51.0,33.0,1.0,7.0,19,2.0,14.0,53.0,38.0,20.0,,20.0,50.0,83.0,
"Faedo, Alex",656412,2024,29.0,32.0,56.0,68.0,10.0,83.0,76.0,65.0,23,82.0,45.0,12.0,87.0,57.0,,29.0,47.0,89.0,
"Skenes, Paul",694973,2024,98.0,94.0,96.0,92.0,96.0,50.0,87.0,76.0,33,70.0,95.0,78.0,75.0,75.0,,98.0,99.0,49.0,47.0
"Kelly, Joe",523260,2024,,,,,,,,,56,,,,,,,,98.0,28.0,95.0
"Castillo, Diego",650895,2024,,,,,,,,,58,,,,,,,,73.0,10.0,
"Soroka, Michael",647336,2024,23.0,53.0,43.0,33.0,13.0,38.0,14.0,79.0,9,78.0,60.0,4.0,44.0,11.0,,23.0,33.0,89.0,
"Rodríguez, Yariel",684320,2024,53.0,63.0,68.0,67.0,34.0,54.0,76.0,76.0,45,64.0,51.0,16.0,51.0,34.0,,53.0,45.0,75.0,82.0
"Kitchen, Austin",685116,2024,,,,,,,,,78,,,,,,,,9.0,1.0,
"Rodriguez, Carlos",692230,2024,,,,,,,,,76,,,,,,,,38.0,24.0,
"Berríos, José",621244,2024,19.0,15.0,15.0,21.0,28.0,5.0,47.0,27.0,15,24.0,22.0,67.0,13.0,58.0,,19.0,41.0,14.0,
"Valdez, Framber",664285,2024,73.0,55.0,80.0,88.0,64.0,33.0,86.0,16.0,13,6.0,58.0,52.0,64.0,50.0,,73.0,51.0,27.0,92.0
"Wilson, Justin",458677,2024,42.0,45.0,16.0,8.0,69.0,50.0,4.0,56.0,39,27.0,61.0,78.0,46.0,95.0,,42.0,73.0,40.0,
"Jay, Tyler",664079,2024,,,,,,,,,55,,,,,,,,33.0,1.0,
"Medina, Luis",665622,2024,,,,,,,,,51,,,,,,,,79.0,82.0,66.0
"Vest, Will",676684,2024,53.0,15.0,60.0,86.0,39.0,96.0,99.0,62.0,46,55.0,40.0,78.0,40.0,54.0,,53.0,79.0,23.0,
"Abreu, Bryan",650556,2024,82.0,92.0,86.0,70.0,73.0,50.0,28.0,11.0,49,55.0,93.0,24.0,95.0,39.0,,82.0,88.0,76.0,
"Núñez, Dedniel",673380,2024,,,,,,,,,26,,,,,,,,84.0,96.0,
"Wingenter, Trey",622259,2024,,,,,,,,,83,,,,,,,,92.0,25.0,
"Gaddis, Hunter",683769,2024,94.0,91.0,83.0,66.0,97.0,77.0,82.0,58.0,49,68.0,55.0,92.0,45.0,75.0,,94.0,71.0,70.0,
"Freeland, Kyle",607536,2024,10.0,7.0,3.0,6.0,41.0,8.0,7.0,14.0,7,33.0,10.0,90.0,2.0,52.0,,10.0,13.0,66.0,35.0
"Peralta, Freddy",642547,2024,56.0,71.0,59.0,45.0,52.0,11.0,28.0,79.0,23,66.0,81.0,29.0,87.0,44.0,,56.0,54.0,90.0,11.0
"Keller, Brad",641745,2024,,,,,,,,,23,,,,,,,,43.0,44.0,
"Blanco, Ronel",669854,2024,52.0,67.0,50.0,31.0,55.0,8.0,19.0,53.0,2,76.0,63.0,22.0,76.0,68.0,,52.0,38.0,44.0,16.0
"Tonkin, Michael",543859,2024,33.0,29.0,49.0,64.0,18.0,50.0,56.0,74.0,49,79.0,67.0,38.0,35.0,78.0,,33.0,31.0,70.0,
"Weathers, Ryan",677960,2024,39.0,43.0,38.0,35.0,50.0,38.0,37.0,30.0,45,53.0,40.0,73.0,54.0,27.0,,39.0,76.0,63.0,
"Cisnero, José",542585,2024,,,,,,,,,77,,,,,,,,69.0,72.0,
"Adon, Joan",672851,2024,,,,,,,,,68,,,,,,,,59.0,27.0,
"Harvey, Hunter",640451,2024,8.0,5.0,8.0,18.0,7.0,64.0,22.0,11.0,34,1.0,67.0,62.0,63.0,78.0,,8.0,96.0,9.0,5.0
"Hartlieb, Geoff",664129,2024,,,,,,,,,92,,,,,,,,87.0,88.0,
"Mlodzinski, Carmen",669387,2024,77.0,65.0,84.0,90.0,57.0,99.0,99.0,35.0,35,78.0,42.0,33.0,54.0,34.0,,77.0,83.0,61.0,
"Keller, Mitch",656605,2024,36.0,35.0,36.0,38.0,45.0,11.0,61.0,50.0,10,44.0,37.0,73.0,16.0,47.0,,36.0,50.0,88.0,68.0
"Festa, Matt",670036,2024,,,,,,,,,51,,,,,,,,18.0,91.0,
"Joyce, Ben",690829,2024,,,,,,,,,51,,,,,,,,99.0,8.0,
"Guerrero, Luis",692285,2024,,,,,,,,,46,,,,,,,,94.0,47.0,
"Uceta, Edwin",670955,2024,,,,,,,,,42,,,,,,,,52.0,84.0,
"Hall, DL",669084,2024,,,,,,,,,30,,,,,,,,36.0,23.0,55.0
"Casparius, Ben",676508,2024,,,,,,,,,88,,,,,,,,73.0,85.0,
"McGough, Scott",543518,2024,,,,,,,,,60,,,,,,,,34.0,76.0,
"Montgomery, Jordan",656756,2024,7.0,3.0,13.0,41.0,5.0,34.0,81.0,56.0,35,30.0,4.0,45.0,61.0,92.0,,7.0,18.0,35.0,20.0
"Saucedo, Tayler",642048,2024,,,,,,,,,47,,,,,,,,12.0,63.0,
"Bermúdez, Jonathan",642834,2024,,,,,,,,,71,,,,,,,,2.0,25.0,
"Winn, Keaton",676775,2024,3.0,10.0,4.0,5.0,8.0,61.0,32.0,1.0,24,1.0,27.0,44.0,47.0,92.0,,3.0,70.0,61.0,
"Brooks, Aaron",605156,2024,,,,,,,,,24,,,,,,,,19.0,3.0,
"Kelly, Merrill",518876,2024,10.0,15.0,5.0,4.0,42.0,35.0,6.0,9.0,63,32.0,33.0,77.0,15.0,71.0,,10.0,20.0,71.0,68.0
"Neely, Jack",680891,2024,,,,,,,,,86,,,,,,,,82.0,37.0,
"Coulombe, Danny",543056,2024,,,,,,,,,78,,,,,,,,8.0,82.0,77.0
"Holmes, Clay",605280,2024,82.0,67.0,86.0,91.0,68.0,83.0,84.0,50.0,51,69.0,67.0,48.0,84.0,38.0,,82.0,88.0,36.0,
"Little, Luke",681432,2024,,,,,,,,,73,,,,,,,,78.0,48.0,
"Cease, Dylan",656302,2024,79.0,85.0,70.0,54.0,86.0,8.0,32.0,42.0,4,51.0,89.0,41.0,92.0,70.0,,79.0,90.0,98.0,78.0
"Brazobán, Huascar",623211,2024,64.0,67.0,91.0,97.0,30.0,96.0,93.0,100.0,62,100.0,53.0,11.0,82.0,85.0,,64.0,86.0,41.0,
"Sandlin, Nick",680704,2024,25.0,72.0,28.0,9.0,24.0,50.0,4.0,1.0,23,15.0,81.0,15.0,95.0,51.0,,25.0,28.0,68.0,
"Pepiot, Ryan",686752,2024,66.0,80.0,64.0,45.0,69.0,23.0,22.0,35.0,21,64.0,74.0,35.0,82.0,48.0,,66.0,63.0,81.0,58.0
"Lucchesi, Joey",664192,2024,,,,,,,,,9,,,,,,,,5.0,27.0,
"Burke, Sean",680732,2024,,,,,,,,,62,,,,,,,,70.0,97.0,46.0
"Paddack, Chris",663978,2024,13.0,10.0,6.0,7.0,44.0,29.0,12.0,11.0,9,13.0,30.0,87.0,39.0,67.0,,13.0,36.0,40.0,7.0
"Herrin, Tim",682120,2024,81.0,87.0,89.0,85.0,65.0,77.0,68.0,89.0,46,69.0,75.0,25.0,78.0,78.0,,81.0,65.0,73.0,29.0
"Walters, Andrew",689958,2024,,,,,,,,,76,,,,,,,,79.0,98.0,
"Doval, Camilo",666808,2024,77.0,97.0,92.0,76.0,46.0,64.0,30.0,30.0,1,15.0,87.0,1.0,95.0,47.0,,77.0,95.0,74.0,
"Long, Sam",669674,2024,,,,,,,,,54,,,,,,,,54.0,74.0,59.0
"Woo, Bryan",693433,2024,93.0,74.0,79.0,80.0,98.0,47.0,91.0,50.0,8,78.0,36.0,100.0,34.0,59.0,,93.0,62.0,53.0,
