player_name,player_id,year,xwoba,xba,xslg,xiso,xobp,brl,brl_percent,exit_velocity,max_ev,hard_hit_percent,k_percent,bb_percent,whiff_percent,chase_percent,arm_strength,xera,fb_velocity,fb_spin,curve_spin
"Henderson, Logan",701656,2025,,,,,,,,,1,,,,,,,,27.0,66.0,
"Gasser, Robert",688107,2025,,,,,,,,,78,,,,,,,,28.0,16.0,
"Lucchesi, Joey",664192,2025,,,,,,,,,36,,,,,,,,23.0,49.0,5.0
"Allen, Logan",671106,2025,28.0,36.0,31.0,32.0,31.0,11.0,36.0,66.0,3,72.0,17.0,30.0,15.0,4.0,,28.0,7.0,18.0,
"Leiter, Jack",683004,2025,28.0,57.0,28.0,18.0,35.0,8.0,13.0,16.0,41,21.0,53.0,16.0,43.0,12.0,,28.0,88.0,81.0,61.0
"Woods Richardson, Simeon",680573,2025,58.0,81.0,47.0,22.0,69.0,21.0,7.0,26.0,11,41.0,50.0,20.0,41.0,22.0,,58.0,30.0,40.0,53.0
"Sears, JP",676664,2025,37.0,47.0,19.0,11.0,69.0,15.0,30.0,50.0,29,59.0,30.0,82.0,20.0,14.0,,37.0,15.0,4.0,18.0
"Leclerc, José",600917,2025,,,,,,,,,61,,,,,,,,46.0,91.0,
"Houser, Adrian",605288,2025,45.0,24.0,58.0,77.0,36.0,41.0,82.0,26.0,28,5.0,16.0,65.0,4.0,57.0,,45.0,53.0,32.0,2.0
"Williams, Gavin",668909,2025,34.0,63.0,45.0,32.0,28.0,15.0,39.0,19.0,12,19.0,65.0,7.0,70.0,22.0,,34.0,84.0,45.0,30.0
"Sewald, Paul",623149,2025,,,,,,,,,78,,,,,,,,7.0,95.0,
"Rolison, Ryan",669020,2025,,,,,,,,,48,,,,,,,,27.0,62.0,66.0
"Knack, Landon",689017,2025,,,,,,,,,1,,,,,,,,29.0,80.0,88.0
"Ureña, José",570632,2025,1.0,2.0,1.0,1.0,1.0,39.0,1.0,42.0,38,54.0,2.0,26.0,11.0,17.0,,1.0,80.0,20.0,
"Dana, Caden",702674,2025,,,,,,,,,80,,,,,,,,60.0,27.0,
"Wrobleski, Justin",680736,2025,75.0,42.0,74.0,90.0,68.0,95.0,98.0,1.0,40,5.0,80.0,84.0,44.0,43.0,,75.0,71.0,54.0,24.0
"Wacha, Michael",608379,2025,38.0,22.0,31.0,46.0,54.0,15.0,64.0,89.0,21,89.0,14.0,79.0,18.0,47.0,,38.0,29.0,14.0,10.0
"Banks, Tanner",621383,2025,60.0,27.0,32.0,41.0,78.0,62.0,60.0,84.0,41,79.0,51.0,97.0,22.0,30.0,,60.0,22.0,15.0,
"Márquez, Germán",608566,2025,3.0,3.0,4.0,7.0,5.0,5.0,9.0,2.0,36,2.0,3.0,46.0,7.0,23.0,,3.0,53.0,24.0,64.0
"Quantrill, Cal",615698,2025,3.0,5.0,2.0,3.0,12.0,7.0,2.0,19.0,23,19.0,9.0,71.0,13.0,51.0,,3.0,39.0,13.0,43.0
"Beck, Tristan",663941,2025,28.0,18.0,26.0,39.0,38.0,62.0,44.0,29.0,47,68.0,16.0,69.0,28.0,43.0,,28.0,56.0,15.0,19.0
"Gaddis, Hunter",683769,2025,66.0,68.0,61.0,55.0,72.0,55.0,28.0,29.0,23,62.0,78.0,55.0,92.0,91.0,,66.0,56.0,55.0,
"Chandler, Bubba",696149,2025,,,,,,,,,1,,,,,,,,98.0,83.0,
"Joyce, Ben",690829,2025,,,,,,,,,86,,,,,,,,95.0,16.0,
"Bellozo, Valente",678368,2025,9.0,20.0,3.0,1.0,43.0,28.0,5.0,38.0,5,43.0,4.0,74.0,13.0,27.0,,9.0,8.0,16.0,81.0
"Slaten, Justin",686580,2025,,,,,,,,,6,,,,,,,,86.0,89.0,75.0
"Alvarez, Andrew",674841,2025,,,,,,,,,32,,,,,,,,11.0,62.0,71.0
"Melton, Troy",675512,2025,,,,,,,,,74,,,,,,,,86.0,32.0,
"Poulin, PJ",676571,2025,,,,,,,,,85,,,,,,,,8.0,22.0,
"Iglesias, Raisel",628452,2025,85.0,82.0,64.0,46.0,91.0,62.0,45.0,57.0,51,88.0,81.0,76.0,88.0,91.0,,85.0,58.0,67.0,
"Jarvis, Bryce",686826,2025,,,,,,,,,3,,,,,,,,41.0,10.0,
"Latz, Jacob",656641,2025,41.0,38.0,53.0,63.0,26.0,62.0,80.0,33.0,1,31.0,44.0,15.0,78.0,55.0,,41.0,47.0,48.0,64.0
"Weathers, Ryan",677960,2025,,,,,,,,,26,,,,,,,,86.0,71.0,
"Hendriks, Liam",521230,2025,,,,,,,,,63,,,,,,,,60.0,66.0,
"Chafin, Andrew",605177,2025,,,,,,,,,70,,,,,,,,4.0,7.0,
"Yoho, Craig",684974,2025,,,,,,,,,36,,,,,,,,24.0,59.0,
"Waldrep, Hurston",694462,2025,49.0,30.0,74.0,93.0,14.0,97.0,97.0,54.0,18,52.0,59.0,22.0,75.0,8.0,,49.0,76.0,24.0,15.0
"Alcantara, Sandy",645261,2025,20.0,18.0,24.0,31.0,26.0,8.0,45.0,11.0,1,15.0,23.0,55.0,17.0,57.0,,20.0,91.0,56.0,
"Civale, Aaron",650644,2025,42.0,60.0,30.0,21.0,61.0,30.0,23.0,69.0,32,62.0,32.0,59.0,22.0,25.0,,42.0,18.0,68.0,98.0
"Maldonado, Anthony",687424,2025,,,,,,,,,3,,,,,,,,22.0,66.0,
"Swanson, Erik",657024,2025,,,,,,,,,81,,,,,,,,27.0,52.0,
"Miller, Shelby",571946,2025,,,,,,,,,28,,,,,,,,64.0,88.0,
"Arrighetti, Spencer",681293,2025,,,,,,,,,41,,,,,,,,28.0,60.0,84.0
"Quintana, Jose",500779,2025,10.0,12.0,13.0,17.0,11.0,15.0,24.0,65.0,19,40.0,7.0,32.0,7.0,32.0,,10.0,7.0,9.0,5.0
"Johnson, Ryan",696270,2025,,,,,,,,,89,,,,,,,,49.0,22.0,
"Fried, Max",608331,2025,78.0,60.0,76.0,82.0,73.0,18.0,74.0,92.0,22,76.0,57.0,76.0,59.0,38.0,,78.0,58.0,19.0,89.0
"Hancock, Emerson",676106,2025,5.0,2.0,11.0,28.0,3.0,43.0,61.0,57.0,41,32.0,9.0,46.0,14.0,25.0,,5.0,58.0,77.0,
"Hernández, Daysbel",678226,2025,,,,,,,,,26,,,,,,,,94.0,59.0,
"Hoffmann, Andrew",694851,2025,,,,,,,,,75,,,,,,,,52.0,46.0,
"Fermin, José",820862,2025,,,,,,,,,26,,,,,,,,86.0,56.0,
"Brown, Hunter",686613,2025,85.0,78.0,86.0,86.0,80.0,34.0,85.0,97.0,18,97.0,85.0,53.0,71.0,63.0,,85.0,80.0,36.0,52.0
"Rodríguez, Randy",678495,2025,,,,,,,,,28,,,,,,,,91.0,99.0,
"Stewart, Brock",592779,2025,,,,,,,,,25,,,,,,,,80.0,97.0,
"Rasmussen, Drew",656876,2025,73.0,56.0,65.0,72.0,75.0,35.0,81.0,14.0,8,25.0,43.0,79.0,24.0,51.0,,73.0,71.0,89.0,77.0
"Lively, Ben",594902,2025,,,,,,,,,1,,,,,,,,5.0,5.0,2.0
"Lauer, Eric",641778,2025,53.0,49.0,32.0,28.0,75.0,39.0,53.0,14.0,23,37.0,59.0,84.0,36.0,27.0,,53.0,14.0,36.0,22.0
"Verlander, Justin",434378,2025,37.0,27.0,32.0,41.0,43.0,18.0,53.0,66.0,44,78.0,36.0,51.0,48.0,43.0,,37.0,43.0,86.0,76.0
"Whisenhunt, Carson",687931,2025,,,,,,,,,3,,,,,,,,23.0,44.0,
"Kremer, Dean",665152,2025,58.0,52.0,38.0,31.0,76.0,11.0,47.0,79.0,32,85.0,30.0,76.0,28.0,72.0,,58.0,29.0,33.0,78.0
"Ray, Robbie",592662,2025,64.0,76.0,60.0,43.0,65.0,7.0,26.0,7.0,16,16.0,65.0,20.0,71.0,40.0,,64.0,37.0,71.0,6.0
"DeSclafani, Anthony",543101,2025,,,,,,,,,40,,,,,,,,44.0,44.0,18.0
"Henry, Cole",669371,2025,26.0,82.0,70.0,57.0,4.0,81.0,62.0,62.0,54,78.0,43.0,2.0,52.0,1.0,,26.0,52.0,93.0,
"Kinley, Tyler",641755,2025,72.0,74.0,77.0,75.0,52.0,67.0,72.0,93.0,35,100.0,58.0,14.0,89.0,81.0,,72.0,63.0,76.0,75.0
"Garcia, Robert",676395,2025,58.0,57.0,49.0,45.0,64.0,67.0,58.0,66.0,47,91.0,71.0,44.0,75.0,85.0,,58.0,50.0,39.0,
"Peralta, Wandy",593974,2025,47.0,26.0,59.0,77.0,24.0,62.0,74.0,87.0,6,83.0,30.0,22.0,77.0,80.0,,47.0,67.0,12.0,
"Mayza, Tim",641835,2025,,,,,,,,,81,,,,,,,,37.0,11.0,
"Gervase, Paul",801434,2025,,,,,,,,,86,,,,,,,,41.0,25.0,
"Trivino, Lou",642152,2025,12.0,27.0,20.0,20.0,9.0,67.0,26.0,93.0,30,98.0,17.0,36.0,50.0,9.0,,12.0,62.0,6.0,
"Ramírez, Erasmo",541640,2025,,,,,,,,,25,,,,,,,,7.0,29.0,
"Lynch IV, Daniel",663738,2025,24.0,27.0,37.0,48.0,14.0,55.0,57.0,66.0,6,32.0,5.0,32.0,25.0,20.0,,24.0,43.0,21.0,9.0
"Puk, A.J.",640462,2025,,,,,,,,,82,,,,,,,,83.0,52.0,
"Murphy, Chris",669684,2025,,,,,,,,,81,,,,,,,,44.0,63.0,44.0
"Hoglund, Gunnar",680684,2025,,,,,,,,,39,,,,,,,,35.0,82.0,
"Cortes, Nestor",641482,2025,,,,,,,,,12,,,,,,,,5.0,38.0,
"Richardson, Lyon",680689,2025,,,,,,,,,7,,,,,,,,66.0,62.0,46.0
"Stanek, Ryne",592773,2025,26.0,56.0,39.0,32.0,20.0,51.0,10.0,22.0,66,23.0,50.0,4.0,71.0,72.0,,26.0,97.0,69.0,
"Thomas, Connor",671162,2025,,,,,,,,,72,,,,,,,,4.0,39.0,
"Nance, Tommy",667297,2025,,,,,,,,,61,,,,,,,,52.0,71.0,93.0
"Horn, Bailey",690544,2025,,,,,,,,,77,,,,,,,,67.0,71.0,
"Neris, Héctor",593576,2025,,,,,,,,,45,,,,,,,,21.0,75.0,
"Patrick, Chad",694477,2025,53.0,49.0,53.0,55.0,57.0,34.0,53.0,45.0,2,35.0,71.0,48.0,34.0,57.0,,53.0,47.0,42.0,
"Suárez, Albert",544150,2025,,,,,,,,,85,,,,,,,,41.0,77.0,
"Bachman, Sam",696147,2025,,,,,,,,,52,,,,,,,,89.0,59.0,
"Chivilli, Angel",683409,2025,6.0,10.0,9.0,11.0,6.0,46.0,21.0,36.0,18,27.0,5.0,41.0,80.0,65.0,,6.0,88.0,56.0,
"Kirby, George",669923,2025,53.0,33.0,50.0,61.0,64.0,30.0,47.0,14.0,29,21.0,76.0,89.0,61.0,68.0,,53.0,80.0,45.0,20.0
"Hahn, Jesse",534910,2025,,,,,,,,,80,,,,,,,,62.0,66.0,
"Soto, Gregory",642397,2025,56.0,52.0,84.0,93.0,18.0,95.0,97.0,60.0,11,70.0,70.0,38.0,82.0,83.0,,56.0,87.0,55.0,
"Paddack, Chris",663978,2025,13.0,8.0,7.0,7.0,43.0,3.0,19.0,11.0,21,11.0,10.0,89.0,16.0,85.0,,13.0,37.0,34.0,4.0
"Gilbert, Tyler",656457,2025,43.0,74.0,45.0,24.0,39.0,67.0,21.0,33.0,44,48.0,51.0,10.0,57.0,22.0,,43.0,5.0,23.0,
"Boushley, Caleb",676961,2025,,,,,,,,,40,,,,,,,,18.0,54.0,34.0
"Myers, Tobias",668964,2025,31.0,16.0,26.0,42.0,38.0,81.0,76.0,22.0,23,16.0,13.0,71.0,18.0,35.0,,31.0,35.0,48.0,
"Schmidt, Clarke",657376,2025,88.0,93.0,86.0,70.0,87.0,67.0,78.0,79.0,39,86.0,54.0,25.0,59.0,28.0,,88.0,33.0,98.0,97.0
"Fairbanks, Pete",664126,2025,86.0,74.0,86.0,88.0,83.0,93.0,93.0,26.0,74,29.0,61.0,63.0,57.0,57.0,,86.0,90.0,86.0,
"Feltner, Ryan",663372,2025,,,,,,,,,44,,,,,,,,35.0,79.0,
"Miller, Bryce",682243,2025,9.0,8.0,13.0,21.0,9.0,35.0,32.0,1.0,4,2.0,22.0,36.0,42.0,20.0,,9.0,56.0,92.0,21.0
"Jacob, Alek",689690,2025,,,,,,,,,56,,,,,,,,1.0,57.0,
"Allard, Kolby",663465,2025,79.0,47.0,57.0,61.0,82.0,76.0,87.0,78.0,9,83.0,6.0,92.0,10.0,25.0,,79.0,5.0,5.0,1.0
"Núñez, Dedniel",673380,2025,,,,,,,,,44,,,,,,,,80.0,69.0,
"Holton, Tyler",663947,2025,60.0,30.0,37.0,46.0,76.0,48.0,52.0,85.0,38,71.0,33.0,91.0,44.0,76.0,,60.0,13.0,26.0,
"Tonkin, Michael",543859,2025,,,,,,,,,53,,,,,,,,20.0,69.0,
"Tinoco, Jesus",622786,2025,,,,,,,,,58,,,,,,,,64.0,37.0,
"Darvish, Yu",506433,2025,68.0,77.0,53.0,29.0,81.0,51.0,41.0,91.0,12,95.0,54.0,76.0,29.0,17.0,,68.0,37.0,60.0,40.0
"Kahnle, Tommy",592454,2025,25.0,42.0,38.0,39.0,14.0,55.0,35.0,75.0,64,75.0,21.0,8.0,52.0,16.0,,25.0,35.0,25.0,
"Bummer, Aaron",607481,2025,38.0,13.0,67.0,94.0,4.0,99.0,99.0,38.0,7,62.0,43.0,59.0,28.0,61.0,,38.0,9.0,24.0,20.0
"Anderson, Ian",666120,2025,,,,,,,,,7,,,,,,,,39.0,2.0,
"Cox, Austin",680735,2025,,,,,,,,,55,,,,,,,,24.0,14.0,37.0
"Petersen, Michael",656848,2025,,,,,,,,,50,,,,,,,,92.0,58.0,
"McGreevy, Michael",700241,2025,19.0,8.0,15.0,24.0,43.0,33.0,43.0,16.0,10,53.0,3.0,93.0,9.0,16.0,,19.0,21.0,31.0,45.0
"López, Pablo",641154,2025,51.0,33.0,51.0,63.0,55.0,72.0,83.0,65.0,5,86.0,56.0,76.0,55.0,87.0,,51.0,50.0,17.0,57.0
"Messick, Parker",800048,2025,,,,,,,,,32,,,,,,,,21.0,9.0,9.0
"Wilson, Bryse",669060,2025,1.0,1.0,1.0,1.0,1.0,48.0,10.0,5.0,18,13.0,1.0,40.0,3.0,59.0,,1.0,18.0,18.0,29.0
"Bednar, David",670280,2025,92.0,88.0,86.0,75.0,91.0,72.0,39.0,50.0,10,36.0,97.0,59.0,89.0,74.0,,92.0,88.0,87.0,31.0
"Barnett, Mason",686930,2025,,,,,,,,,26,,,,,,,,49.0,45.0,86.0
"Ashcraft, Braxton",677952,2025,75.0,57.0,80.0,90.0,61.0,89.0,94.0,80.0,51,66.0,62.0,44.0,57.0,63.0,,75.0,86.0,83.0,77.0
"Hall, DL",669084,2025,,,,,,,,,64,,,,,,,,49.0,30.0,68.0
"Yates, Kirby",489446,2025,,,,,,,,,29,,,,,,,,26.0,63.0,
"Miller, Erik",669062,2025,,,,,,,,,68,,,,,,,,89.0,60.0,
"Dodd, Dylan",689266,2025,,,,,,,,,40,,,,,,,,41.0,18.0,
"McDermott, Chayce",694646,2025,,,,,,,,,70,,,,,,,,35.0,24.0,
"Rodríguez, Manuel",655889,2025,,,,,,,,,58,,,,,,,,88.0,35.0,
"Rodríguez, Elvin",660730,2025,,,,,,,,,52,,,,,,,,50.0,90.0,74.0
"Anderson, Grant",681982,2025,64.0,44.0,74.0,89.0,35.0,85.0,91.0,62.0,1,68.0,66.0,20.0,88.0,67.0,,64.0,32.0,74.0,
"Bello, Brayan",678394,2025,26.0,22.0,41.0,60.0,18.0,21.0,69.0,62.0,23,60.0,16.0,41.0,13.0,37.0,,26.0,64.0,15.0,
"Imanaga, Shota",684007,2025,43.0,60.0,9.0,3.0,89.0,5.0,6.0,11.0,30,24.0,34.0,96.0,44.0,84.0,,43.0,8.0,90.0,
"Shugart, Chase",663767,2025,,,,,,,,,36,,,,,,,,58.0,10.0,
"Ribalta, Orlando",687377,2025,,,,,,,,,36,,,,,,,,80.0,98.0,
"Legumina, Casey",668984,2025,58.0,77.0,64.0,49.0,47.0,76.0,43.0,14.0,34,22.0,70.0,8.0,44.0,45.0,,58.0,47.0,76.0,
"Junk, Janson",676083,2025,28.0,7.0,16.0,30.0,58.0,30.0,47.0,3.0,6,6.0,12.0,99.0,5.0,78.0,,28.0,37.0,52.0,41.0
"Suarez, Robert",663158,2025,66.0,54.0,47.0,43.0,76.0,59.0,36.0,16.0,15,31.0,83.0,85.0,39.0,74.0,,66.0,97.0,79.0,
"Vasil, Mike",678024,2025,45.0,68.0,69.0,70.0,12.0,46.0,69.0,47.0,55,68.0,27.0,5.0,39.0,3.0,,45.0,50.0,30.0,31.0
"Barnes, Jacob",606930,2025,,,,,,,,,69,,,,,,,,46.0,78.0,
"Ramírez, Yohan",670990,2025,,,,,,,,,56,,,,,,,,83.0,63.0,33.0
"Wilson, Justin",458677,2025,69.0,56.0,73.0,81.0,43.0,89.0,72.0,50.0,56,83.0,82.0,20.0,91.0,76.0,,69.0,52.0,40.0,
"Peralta, Freddy",642547,2025,75.0,85.0,74.0,56.0,76.0,14.0,32.0,80.0,1,90.0,84.0,30.0,83.0,49.0,,75.0,58.0,87.0,17.0
"Bigge, Hunter",685801,2025,,,,,,,,,63,,,,,,,,91.0,73.0,
"Woodford, Jake",663765,2025,,,,,,,,,70,,,,,,,,30.0,9.0,
"Newcomb, Sean",656794,2025,53.0,30.0,66.0,82.0,36.0,62.0,87.0,60.0,30,38.0,55.0,51.0,18.0,32.0,,53.0,28.0,62.0,90.0
"Nelson, Ryne",669194,2025,52.0,41.0,39.0,43.0,65.0,26.0,62.0,4.0,12,12.0,40.0,74.0,20.0,41.0,,52.0,72.0,45.0,50.0
"Flaherty, Jack",656427,2025,49.0,62.0,43.0,34.0,58.0,11.0,18.0,38.0,22,22.0,82.0,36.0,66.0,59.0,,49.0,26.0,41.0,21.0
"Fitts, Richard",690916,2025,,,,,,,,,44,,,,,,,,72.0,81.0,39.0
"Banda, Anthony",607455,2025,69.0,85.0,77.0,64.0,41.0,62.0,43.0,36.0,40,64.0,50.0,3.0,65.0,51.0,,69.0,76.0,16.0,
"Berríos, José",621244,2025,16.0,24.0,16.0,14.0,31.0,1.0,9.0,22.0,1,32.0,28.0,48.0,23.0,45.0,,16.0,22.0,7.0,
"Kolek, Stephen",663568,2025,34.0,18.0,43.0,66.0,31.0,45.0,82.0,7.0,46,4.0,10.0,73.0,3.0,23.0,,34.0,41.0,19.0,
"Bido, Osvaldo",674370,2025,7.0,26.0,7.0,3.0,13.0,30.0,4.0,19.0,15,46.0,21.0,22.0,49.0,27.0,,7.0,53.0,82.0,
"Henriquez, Edgardo",683618,2025,,,,,,,,,47,,,,,,,,100.0,89.0,
"Schultz, Paxton",687606,2025,,,,,,,,,48,,,,,,,,41.0,41.0,
"Wheeler, Zack",554430,2025,98.0,97.0,94.0,84.0,99.0,36.0,67.0,91.0,21,92.0,96.0,89.0,90.0,81.0,,98.0,76.0,84.0,82.0
"Johnson, Pierce",572955,2025,68.0,64.0,53.0,42.0,71.0,67.0,43.0,19.0,48,29.0,67.0,48.0,57.0,25.0,,68.0,66.0,70.0,89.0
"Gray, Sonny",543243,2025,53.0,30.0,34.0,42.0,73.0,5.0,23.0,60.0,18,48.0,79.0,93.0,68.0,81.0,,53.0,16.0,89.0,54.0
"Rodriguez, Bradgley",699134,2025,,,,,,,,,81,,,,,,,,96.0,53.0,
"Kimbrel, Craig",518886,2025,,,,,,,,,83,,,,,,,,35.0,53.0,
"Hernández, Carlos",672578,2025,5.0,8.0,9.0,17.0,2.0,59.0,7.0,38.0,17,64.0,24.0,13.0,59.0,34.0,,5.0,94.0,82.0,26.0
"Phillips, Tyler",663969,2025,66.0,49.0,68.0,78.0,61.0,76.0,91.0,50.0,12,25.0,9.0,55.0,66.0,97.0,,66.0,66.0,9.0,48.0
"Laweryson, Cody",689520,2025,,,,,,,,,94,,,,,,,,30.0,76.0,
"Bradley, Taj",671737,2025,42.0,54.0,45.0,41.0,49.0,30.0,67.0,50.0,32,55.0,37.0,28.0,35.0,29.0,,42.0,80.0,52.0,48.0
"Alexander, Tyler",641302,2025,20.0,6.0,23.0,53.0,16.0,51.0,86.0,69.0,18,57.0,27.0,67.0,20.0,38.0,,20.0,8.0,23.0,
"Misiorowski, Jacob",694819,2025,77.0,89.0,83.0,68.0,65.0,76.0,58.0,57.0,74,72.0,93.0,11.0,80.0,51.0,,77.0,99.0,98.0,30.0
"Speier, Gabe",642100,2025,98.0,97.0,94.0,85.0,99.0,72.0,39.0,38.0,40,48.0,96.0,97.0,88.0,98.0,,98.0,58.0,23.0,
"Díaz, Alexis",664747,2025,,,,,,,,,58,,,,,,,,35.0,99.0,
"Hill, Rich",448179,2025,,,,,,,,,68,,,,,,,,1.0,35.0,51.0
"Rea, Colin",607067,2025,24.0,18.0,23.0,29.0,41.0,5.0,18.0,36.0,8,46.0,24.0,74.0,23.0,49.0,,24.0,39.0,25.0,7.0
"Hendricks, Kyle",543294,2025,52.0,38.0,42.0,48.0,65.0,11.0,50.0,97.0,39,91.0,9.0,82.0,6.0,84.0,,52.0,1.0,4.0,84.0
"Flexen, Chris",623167,2025,,,,,,,,,72,,,,,,,,21.0,38.0,62.0
"Bassitt, Chris",605135,2025,39.0,27.0,49.0,63.0,38.0,12.0,47.0,85.0,4,80.0,49.0,67.0,32.0,14.0,,39.0,12.0,12.0,11.0
"Luzardo, Jesús",666200,2025,80.0,65.0,77.0,81.0,76.0,27.0,78.0,69.0,45,77.0,86.0,61.0,87.0,78.0,,80.0,82.0,35.0,
"Johnson, Seth",686751,2025,,,,,,,,,64,,,,,,,,89.0,67.0,
"King, Bryan",687911,2025,87.0,73.0,76.0,75.0,91.0,81.0,86.0,73.0,75,83.0,70.0,99.0,43.0,61.0,,87.0,15.0,12.0,
"Festa, Matt",670036,2025,74.0,62.0,85.0,93.0,59.0,89.0,83.0,91.0,86,92.0,67.0,74.0,66.0,45.0,,74.0,20.0,92.0,
"Chavez, Jesse",445926,2025,,,,,,,,,52,,,,,,,,3.0,3.0,
"Sauer, Matt",669422,2025,,,,,,,,,65,,,,,,,,47.0,16.0,
"Murray, Jayden",681151,2025,,,,,,,,,76,,,,,,,,77.0,84.0,
"Steele, Justin",657006,2025,,,,,,,,,48,,,,,,,,8.0,70.0,
"Woo, Bryan",693433,2025,87.0,80.0,66.0,52.0,95.0,9.0,36.0,54.0,1,38.0,80.0,95.0,57.0,72.0,,87.0,71.0,53.0,
"Hanifee, Brenan",669724,2025,41.0,10.0,33.0,65.0,45.0,67.0,74.0,16.0,8,17.0,4.0,91.0,1.0,5.0,,41.0,67.0,7.0,
"Kopech, Michael",656629,2025,,,,,,,,,91,,,,,,,,92.0,99.0,
"Bivens, Spencer",702352,2025,42.0,36.0,53.0,64.0,45.0,51.0,69.0,89.0,15,75.0,16.0,65.0,3.0,63.0,,42.0,60.0,1.0,
"Kelly, Michael",547184,2025,,,,,,,,,36,,,,,,,,72.0,79.0,
"Romero, JoJo",668941,2025,73.0,74.0,84.0,85.0,39.0,76.0,69.0,91.0,21,88.0,43.0,8.0,63.0,9.0,,73.0,41.0,26.0,
"Suarez, José",660761,2025,,,,,,,,,62,,,,,,,,33.0,80.0,
"Otañez, Michel",671305,2025,,,,,,,,,67,,,,,,,,88.0,63.0,
"Morillo, Juan",666661,2025,,,,,,,,,69,,,,,,,,98.0,36.0,
"Kowar, Jackson",663804,2025,,,,,,,,,58,,,,,,,,90.0,20.0,
"Anderson, Shaun",641312,2025,,,,,,,,,72,,,,,,,,21.0,91.0,
"Singer, Brady",663903,2025,35.0,44.0,40.0,43.0,36.0,9.0,30.0,22.0,5,48.0,51.0,41.0,39.0,18.0,,35.0,16.0,75.0,
"Abreu, Bryan",650556,2025,75.0,82.0,87.0,81.0,59.0,72.0,50.0,14.0,38,12.0,98.0,16.0,99.0,70.0,,75.0,90.0,57.0,
"Montero, Keider",672456,2025,19.0,20.0,19.0,22.0,31.0,41.0,53.0,54.0,40,59.0,20.0,48.0,11.0,47.0,,19.0,41.0,31.0,91.0
"Marinaccio, Ron",676760,2025,,,,,,,,,68,,,,,,,,47.0,53.0,
"Spiers, Carson",686730,2025,,,,,,,,,66,,,,,,,,18.0,26.0,
"Williams, Devin",642207,2025,88.0,96.0,93.0,86.0,81.0,72.0,32.0,44.0,23,85.0,97.0,20.0,99.0,97.0,,88.0,46.0,73.0,
"Bergert, Ryan",686701,2025,32.0,52.0,40.0,35.0,28.0,62.0,72.0,33.0,58,82.0,49.0,13.0,38.0,12.0,,32.0,32.0,79.0,
"Burke, Brock",656271,2025,58.0,33.0,55.0,68.0,52.0,72.0,69.0,57.0,22,47.0,32.0,68.0,33.0,35.0,,58.0,72.0,33.0,
"Thompson, Ryan",657044,2025,,,,,,,,,28,,,,,,,,4.0,5.0,
"Halvorsen, Seth",678020,2025,,,,,,,,,32,,,,,,,,100.0,45.0,
"Doval, Camilo",666808,2025,68.0,74.0,89.0,92.0,26.0,85.0,83.0,66.0,55,50.0,74.0,3.0,74.0,63.0,,68.0,85.0,84.0,
"Castillo, Luis",622491,2025,45.0,41.0,33.0,34.0,65.0,2.0,17.0,22.0,11,8.0,43.0,82.0,44.0,55.0,,45.0,60.0,18.0,
"Estévez, Carlos",608032,2025,65.0,65.0,45.0,30.0,63.0,46.0,14.0,54.0,47,68.0,30.0,44.0,8.0,3.0,,65.0,76.0,19.0,
"Blackburn, Paul",621112,2025,,,,,,,,,43,,,,,,,,23.0,3.0,63.0
"Cano, Yennier",666974,2025,65.0,60.0,79.0,89.0,39.0,93.0,93.0,79.0,72,86.0,38.0,22.0,34.0,59.0,,65.0,63.0,9.0,
"Zastryzny, Rob",642239,2025,,,,,,,,,51,,,,,,,,15.0,94.0,
"Brubaker, JT",664141,2025,,,,,,,,,51,,,,,,,,33.0,44.0,
"Herget, Jimmy",623474,2025,81.0,78.0,78.0,74.0,73.0,55.0,66.0,65.0,69,62.0,55.0,61.0,62.0,22.0,,81.0,18.0,85.0,
"Vest, Will",676684,2025,91.0,78.0,93.0,96.0,83.0,93.0,95.0,62.0,23,43.0,78.0,55.0,61.0,70.0,,91.0,84.0,33.0,
"Pepiot, Ryan",686752,2025,47.0,70.0,48.0,31.0,59.0,12.0,24.0,29.0,8,32.0,65.0,32.0,55.0,51.0,,47.0,64.0,82.0,92.0
"Criswell, Cooper",681867,2025,,,,,,,,,65,,,,,,,,3.0,8.0,
"Hart, Kyle",606996,2025,,,,,,,,,48,,,,,,,,12.0,20.0,
"Martinez, Justin",679885,2025,,,,,,,,,94,,,,,,,,99.0,20.0,
"Gibson, Kyle",502043,2025,,,,,,,,,82,,,,,,,,9.0,12.0,
"Ogasawara, Shinnosuke",829272,2025,,,,,,,,,64,,,,,,,,10.0,28.0,73.0
"Agnos, Zach",688642,2025,,,,,,,,,52,,,,,,,,75.0,72.0,
"Graveman, Kendall",608665,2025,,,,,,,,,51,,,,,,,,50.0,35.0,
"Herget, Kevin",643361,2025,,,,,,,,,93,,,,,,,,18.0,34.0,
"Eovaldi, Nathan",543135,2025,89.0,76.0,76.0,72.0,94.0,36.0,64.0,66.0,48,66.0,75.0,98.0,70.0,72.0,,89.0,44.0,29.0,1.0
"Hernandez, Nick",663321,2025,,,,,,,,,90,,,,,,,,11.0,94.0,
"Adams, Travis",701519,2025,,,,,,,,,15,,,,,,,,53.0,71.0,
"Gipson-Long, Sawyer",687830,2025,,,,,,,,,13,,,,,,,,18.0,41.0,
"Corbin, Patrick",571578,2025,17.0,13.0,22.0,36.0,22.0,15.0,49.0,50.0,32,51.0,28.0,55.0,62.0,66.0,,17.0,12.0,9.0,
