"last_name, first_name",player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,xera,era_minus_xera_diff
"Scott, Christian",681035,2024,197,143,0.25,0.244,0.006,0.433,0.443,-0.01,0.318,0.321,-0.003,4.56,4.22,0.343
"Hall, DL",669084,2024,197,127,0.282,0.236,0.0459999999999999,0.418,0.398,0.0199999999999999,0.35,0.327,0.0229999999999999,5.02,4.4,0.623
"Weems, Jordan",607179,2024,196,135,0.288,0.254,0.0339999999999999,0.482,0.442,0.0399999999999999,0.376,0.351,0.025,6.7,5.17,1.526
"Mayza, Tim",641835,2024,195,151,0.309,0.282,0.027,0.486,0.474,0.012,0.358,0.349,0.009,6.33,5.1,1.228
"McCaughan, Darren",670766,2024,195,146,0.31,0.27,0.0399999999999999,0.532,0.488,0.044,0.39,0.361,0.029,6.21,5.52,0.694
"Little, Brendon",663893,2024,193,137,0.238,0.25,-0.012,0.39,0.384,0.006,0.309,0.318,-0.009,3.75,4.14,-0.395
"Keller, Brad",641745,2024,192,143,0.274,0.246,0.028,0.491,0.457,0.0339999999999999,0.358,0.337,0.0209999999999999,5.44,4.71,0.734
"Hernández, Jonathan",642546,2024,192,124,0.256,0.239,0.017,0.431,0.408,0.023,0.348,0.337,0.0109999999999999,5.4,4.71,0.69
"Latz, Jacob",656641,2024,192,124,0.241,0.24,0.001,0.377,0.433,-0.0559999999999999,0.318,0.342,-0.024,3.71,4.87,-1.16
"Leahy, Kyle",681517,2024,191,147,0.225,0.257,-0.032,0.354,0.455,-0.101,0.27,0.327,-0.0569999999999999,4.07,4.4,-0.332
"Adams, Austin",613534,2024,191,102,0.25,0.202,0.0479999999999999,0.408,0.314,0.0939999999999999,0.354,0.313,0.0409999999999999,3.92,3.99,-0.071
"Matz, Steven",571927,2024,190,140,0.287,0.266,0.0209999999999999,0.468,0.429,0.039,0.352,0.333,0.0189999999999999,5.08,4.58,0.495
"Thorpe, Drew",689672,2024,190,142,0.212,0.238,-0.0259999999999999,0.424,0.44,-0.016,0.315,0.336,-0.021,5.48,4.68,0.801
"Oller, Adam",670124,2024,189,129,0.261,0.233,0.0279999999999999,0.436,0.421,0.015,0.347,0.332,0.0149999999999999,5.32,4.55,0.765
"Wood, Alex",622072,2024,186,129,0.323,0.298,0.025,0.519,0.492,0.027,0.398,0.388,0.01,5.26,6.56,-1.297
"Smith, Will",519293,2024,186,139,0.273,0.278,-0.005,0.467,0.484,-0.0169999999999999,0.347,0.358,-0.011,6.53,5.41,1.122
"Bird, Jake",656234,2024,185,125,0.279,0.254,0.025,0.448,0.453,-0.005,0.368,0.364,0.004,4.5,5.62,-1.12
"Fairbanks, Pete",664126,2024,185,124,0.217,0.253,-0.036,0.313,0.396,-0.083,0.265,0.313,-0.0479999999999999,3.57,3.99,-0.416
"Brito, Jhony",666745,2024,185,146,0.283,0.261,0.0219999999999999,0.387,0.416,-0.0289999999999999,0.308,0.315,-0.007,4.12,4.05,0.072
"Treinen, Blake",595014,2024,184,115,0.194,0.187,0.007,0.335,0.304,0.031,0.257,0.246,0.011,1.93,2.42,-0.491
"Megill, Trevor",656730,2024,183,118,0.2,0.208,-0.0079999999999999,0.291,0.344,-0.0529999999999999,0.239,0.268,-0.029,2.72,2.88,-0.161
"Booser, Cam",592155,2024,183,124,0.25,0.227,0.0229999999999999,0.39,0.389,0.001,0.304,0.298,0.006,3.38,3.59,-0.215
"Henry, Tommy",674072,2024,182,130,0.312,0.285,0.027,0.586,0.52,0.0659999999999999,0.414,0.385,0.0289999999999999,7.04,6.43,0.613
"Martin, Chris",455119,2024,180,123,0.276,0.254,0.022,0.382,0.37,0.012,0.293,0.287,0.006,3.45,3.32,0.131
"Medina, Luis",665622,2024,180,127,0.276,0.254,0.022,0.417,0.415,0.002,0.336,0.335,0.001,5.17,4.64,0.535
"Kahnle, Tommy",592454,2024,179,112,0.19,0.201,-0.011,0.342,0.335,0.007,0.278,0.285,-0.0069999999999999,2.11,3.27,-1.161
"Scherzer, Max",453286,2024,177,126,0.242,0.241,0.001,0.436,0.407,0.029,0.312,0.307,0.005,3.95,3.83,0.116
"Matthews, Zebby",805673,2024,177,121,0.311,0.275,0.0359999999999999,0.567,0.538,0.0289999999999999,0.397,0.371,0.026,6.69,5.88,0.81
"Vieira, Thyago",600986,2024,177,110,0.252,0.236,0.016,0.469,0.441,0.0279999999999999,0.361,0.349,0.012,5.21,5.1,0.111
"Long, Sam",669674,2024,176,114,0.218,0.236,-0.0179999999999999,0.353,0.409,-0.0559999999999999,0.286,0.316,-0.03,3.16,4.08,-0.916
"Lynch IV, Daniel",663738,2024,175,117,0.188,0.207,-0.0189999999999999,0.344,0.389,-0.045,0.274,0.305,-0.0309999999999999,3.32,3.78,-0.457
"Hurter, Brant",676428,2024,175,131,0.204,0.201,0.0029999999999999,0.323,0.308,0.015,0.24,0.239,0.001,2.58,2.29,0.291
"Nastrini, Nick",680897,2024,174,111,0.234,0.232,0.002,0.445,0.472,-0.0269999999999999,0.373,0.382,-0.009,7.07,6.31,0.755
"Leiter, Jack",683004,2024,173,121,0.297,0.278,0.0189999999999999,0.527,0.514,0.013,0.384,0.377,0.007,8.83,6.11,2.722
"Curry, Xzavion",675540,2024,172,137,0.232,0.27,-0.038,0.476,0.516,-0.04,0.309,0.346,-0.0369999999999999,4.64,5.0,-0.359
"Snider, Collin",676092,2024,169,109,0.231,0.249,-0.0179999999999999,0.378,0.41,-0.0319999999999999,0.288,0.312,-0.024,1.94,3.97,-2.026
"Black, Mason",696131,2024,169,120,0.309,0.277,0.0319999999999999,0.517,0.499,0.018,0.387,0.371,0.016,6.44,5.88,0.56
"Swanson, Erik",657024,2024,168,116,0.235,0.268,-0.033,0.516,0.479,0.037,0.349,0.351,-0.002,5.03,5.17,-0.136
"Woodford, Jake",663765,2024,167,129,0.314,0.297,0.017,0.529,0.493,0.036,0.379,0.364,0.015,7.97,5.62,2.351
"Morgan, Eli",669212,2024,167,121,0.197,0.203,-0.006,0.336,0.311,0.025,0.256,0.254,0.002,1.93,2.58,-0.651
"Saucedo, Tayler",642048,2024,166,108,0.24,0.211,0.0289999999999999,0.356,0.308,0.0479999999999999,0.301,0.276,0.0249999999999999,3.49,3.06,0.431
"Boyd, Matthew",571510,2024,166,105,0.213,0.214,-0.001,0.347,0.336,0.0109999999999999,0.279,0.275,0.004,2.72,3.03,-0.307
"Sewald, Paul",623149,2024,165,109,0.232,0.225,0.007,0.437,0.421,0.016,0.311,0.304,0.007,4.31,3.75,0.561
"Young, Danny",664849,2024,165,92,0.21,0.247,-0.037,0.319,0.389,-0.07,0.297,0.34,-0.043,4.54,4.8,-0.26
"Hodge, Porter",687863,2024,164,92,0.132,0.174,-0.0419999999999999,0.215,0.286,-0.0709999999999999,0.214,0.26,-0.046,1.88,2.71,-0.826
"Tate, Dillon",622253,2024,164,121,0.286,0.243,0.0429999999999999,0.381,0.363,0.018,0.326,0.306,0.02,4.66,3.8,0.864
"Montero, Rafael",606160,2024,164,119,0.248,0.266,-0.018,0.461,0.482,-0.0209999999999999,0.352,0.368,-0.016,4.7,5.77,-1.074
"Wilson, Steven",621051,2024,163,100,0.227,0.243,-0.0159999999999999,0.469,0.445,0.0239999999999999,0.347,0.354,-0.007,5.71,5.27,0.442
"Hamilton, Ian",641656,2024,163,105,0.261,0.248,0.013,0.373,0.359,0.014,0.31,0.304,0.006,3.82,3.75,0.073
"Cantillo, Joey",676282,2024,163,104,0.238,0.221,0.0169999999999999,0.435,0.396,0.0389999999999999,0.321,0.303,0.018,4.89,3.72,1.168
"Bradish, Kyle",680694,2024,163,91,0.188,0.177,0.011,0.299,0.295,0.004,0.261,0.259,0.002,2.75,2.68,0.066
"Tinoco, Jesus",622786,2024,162,105,0.184,0.21,-0.0259999999999999,0.279,0.357,-0.0779999999999999,0.241,0.284,-0.0429999999999999,3.32,3.25,0.07
"Peralta, Wandy",593974,2024,162,122,0.231,0.264,-0.033,0.378,0.445,-0.067,0.307,0.355,-0.0479999999999999,3.99,5.3,-1.309
"Sánchez, Sixto",664350,2024,162,128,0.303,0.275,0.0279999999999999,0.43,0.431,-0.001,0.354,0.348,0.006,6.06,5.07,0.986
"Garrett, Braxton",666129,2024,161,118,0.263,0.264,-0.001,0.414,0.45,-0.036,0.313,0.327,-0.014,5.35,4.4,0.951
"Funderburk, Kody",681892,2024,161,109,0.301,0.277,0.0239999999999999,0.478,0.422,0.0559999999999999,0.37,0.354,0.016,6.49,5.27,1.22
"Okert, Steven",595345,2024,160,108,0.266,0.226,0.04,0.46,0.399,0.061,0.347,0.313,0.0339999999999999,5.09,3.99,1.104
"Gordon, Tanner",685299,2024,160,125,0.356,0.306,0.0499999999999999,0.658,0.514,0.144,0.44,0.368,0.072,8.65,5.77,2.88
"Phillips, Tyler",663969,2024,160,123,0.3,0.289,0.011,0.527,0.53,-0.003,0.369,0.373,-0.004,6.87,5.96,0.913
"Alexander, Scott",518397,2024,160,112,0.223,0.241,-0.0179999999999999,0.338,0.412,-0.0739999999999999,0.268,0.314,-0.0459999999999999,2.56,4.02,-1.46
"Uceta, Edwin",670955,2024,159,93,0.174,0.184,-0.01,0.255,0.263,-0.008,0.213,0.222,-0.009,1.51,1.98,-0.468
"Mazur, Adam",800049,2024,158,113,0.301,0.277,0.0239999999999999,0.534,0.447,0.087,0.399,0.366,0.033,7.49,5.7,1.785
"Rodríguez, Manuel",655889,2024,158,106,0.212,0.234,-0.022,0.307,0.334,-0.027,0.268,0.289,-0.0209999999999999,2.15,3.37,-1.22
"Stratton, Hunter",676702,2024,158,115,0.255,0.23,0.0249999999999999,0.372,0.363,0.009,0.297,0.286,0.011,3.58,3.29,0.294
"Pagán, Emilio",641941,2024,158,103,0.278,0.243,0.035,0.444,0.429,0.015,0.33,0.317,0.013,4.5,4.11,0.39
"Cousins, Jake",664776,2024,155,77,0.154,0.184,-0.03,0.292,0.327,-0.035,0.268,0.295,-0.0269999999999999,2.37,3.52,-1.152
"Roycroft, Chris",688297,2024,155,101,0.238,0.219,0.0189999999999999,0.354,0.305,0.0489999999999999,0.309,0.292,0.017,4.19,3.44,0.754
"Burke, Brock",656271,2024,154,95,0.274,0.224,0.05,0.467,0.335,0.132,0.352,0.292,0.06,5.82,3.44,2.384
"Wrobleski, Justin",680736,2024,154,111,0.248,0.276,-0.028,0.511,0.534,-0.023,0.361,0.381,-0.02,5.7,6.27,-0.573
"Anderson, Nick",623433,2024,153,108,0.259,0.267,-0.008,0.474,0.473,0.001,0.344,0.353,-0.009,4.04,5.23,-1.193
"Poche, Colin",621363,2024,153,107,0.217,0.231,-0.014,0.391,0.412,-0.0209999999999999,0.287,0.301,-0.014,3.86,3.67,0.187
"García, Yimi",554340,2024,153,90,0.167,0.183,-0.0159999999999999,0.348,0.375,-0.027,0.252,0.27,-0.018,3.46,2.92,0.542
"Moll, Sam",594580,2024,152,98,0.201,0.194,0.007,0.313,0.328,-0.015,0.261,0.27,-0.009,3.35,2.92,0.425
"Otañez, Michel",671305,2024,151,73,0.214,0.147,0.067,0.302,0.23,0.0719999999999999,0.291,0.251,0.0399999999999999,3.44,2.52,0.921
"Gonzales, Marco",594835,2024,151,117,0.312,0.306,0.006,0.478,0.551,-0.073,0.362,0.391,-0.029,4.54,6.68,-2.135
"Javier, Cristian",664299,2024,150,104,0.233,0.232,0.001,0.411,0.41,0.001,0.324,0.329,-0.005,3.89,4.46,-0.566
"Honeywell, Brent",641703,2024,150,118,0.242,0.281,-0.039,0.371,0.437,-0.066,0.3,0.345,-0.0449999999999999,2.63,4.97,-2.342
"McGough, Scott",543518,2024,150,103,0.274,0.256,0.018,0.532,0.506,0.026,0.382,0.37,0.012,7.44,5.85,1.589
"Lovelady, Richard",663992,2024,147,108,0.258,0.264,-0.006,0.371,0.42,-0.0489999999999999,0.304,0.329,-0.025,4.46,4.46,-0.004
"Blalock, Bradley",687134,2024,147,106,0.278,0.292,-0.0139999999999999,0.468,0.502,-0.0339999999999999,0.371,0.389,-0.018,5.87,6.6,-0.73
"Chargois, JT",608638,2024,146,101,0.183,0.232,-0.049,0.344,0.427,-0.083,0.269,0.321,-0.0519999999999999,2.23,4.22,-1.991
"Diekman, Jake",518617,2024,145,77,0.202,0.217,-0.0149999999999999,0.447,0.4,0.0469999999999999,0.35,0.348,0.002,5.63,5.07,0.555
"Chirinos, Yonny",630023,2024,144,103,0.339,0.243,0.096,0.591,0.438,0.1529999999999999,0.425,0.335,0.0899999999999999,6.3,4.64,1.66
"Howard, Spencer",675921,2024,144,103,0.344,0.27,0.0739999999999999,0.547,0.48,0.067,0.408,0.357,0.0509999999999999,6.21,5.37,0.837
"Kelly, Joe",523260,2024,143,86,0.261,0.233,0.0279999999999999,0.412,0.417,-0.005,0.344,0.345,-0.001,4.78,4.97,-0.189
"Tyler, Kyle",667725,2024,142,98,0.301,0.293,0.008,0.423,0.47,-0.0469999999999999,0.363,0.379,-0.016,5.4,6.19,-0.79
"Leasure, Jordan",673929,2024,142,97,0.267,0.241,0.026,0.492,0.435,0.0569999999999999,0.366,0.339,0.0269999999999999,6.32,4.77,1.549
"Joyce, Ben",690829,2024,142,91,0.21,0.208,0.002,0.25,0.299,-0.0489999999999999,0.263,0.284,-0.0209999999999999,2.08,3.25,-1.173
"Springs, Jeffrey",605488,2024,142,93,0.264,0.227,0.037,0.419,0.385,0.0339999999999999,0.324,0.303,0.021,3.27,3.72,-0.447
"Ginn, J.T.",669372,2024,142,102,0.275,0.267,0.008,0.405,0.434,-0.0289999999999999,0.321,0.331,-0.01,4.24,4.52,-0.285
"Burr, Ryan",621114,2024,140,80,0.228,0.221,0.007,0.402,0.379,0.023,0.307,0.296,0.011,4.13,3.54,0.593
"Bielak, Brandon",656232,2024,140,111,0.312,0.294,0.018,0.52,0.527,-0.007,0.391,0.39,0.001,5.16,6.64,-1.483
"Aguiar, Julian",687924,2024,140,104,0.244,0.228,0.0159999999999999,0.488,0.462,0.0259999999999999,0.354,0.34,0.0139999999999999,6.25,4.8,1.453
"Fleming, Josh",676596,2024,138,106,0.276,0.253,0.023,0.398,0.379,0.019,0.334,0.324,0.01,4.02,4.31,-0.289
"Núñez, Dedniel",673380,2024,135,79,0.189,0.182,0.007,0.299,0.322,-0.023,0.234,0.242,-0.0079999999999999,2.31,2.34,-0.026
"Minter, A.J.",621345,2024,134,87,0.198,0.204,-0.0059999999999999,0.364,0.364,0.0,0.277,0.282,-0.0049999999999999,2.62,3.2,-0.579
"Daniel, Davis",669721,2024,134,99,0.307,0.274,0.0329999999999999,0.512,0.439,0.073,0.367,0.327,0.0399999999999999,6.23,4.4,1.831
"Chivilli, Angel",683409,2024,133,94,0.254,0.261,-0.007,0.475,0.451,0.0239999999999999,0.34,0.34,0.0,4.55,4.8,-0.253
"Salazar, Eduardo",674285,2024,133,91,0.288,0.278,0.0099999999999999,0.39,0.402,-0.012,0.338,0.341,-0.003,2.76,4.84,-2.079
"Kershaw, Clayton",477132,2024,133,98,0.303,0.285,0.018,0.429,0.412,0.017,0.336,0.332,0.004,4.5,4.55,-0.05
"Bowman, Matt",621199,2024,132,93,0.222,0.245,-0.0229999999999999,0.41,0.46,-0.05,0.314,0.342,-0.028,4.4,4.87,-0.468
"Soriano, George",666277,2024,131,85,0.241,0.286,-0.0449999999999999,0.509,0.535,-0.026,0.36,0.39,-0.03,6.75,6.64,0.11
"Ray, Robbie",592662,2024,129,64,0.189,0.179,0.01,0.387,0.361,0.026,0.316,0.304,0.012,4.7,3.75,0.946
"Hernández, Carlos",672578,2024,129,85,0.22,0.212,0.008,0.321,0.391,-0.07,0.287,0.309,-0.022,3.3,3.88,-0.58
"Ferrer, Jose A.",678606,2024,129,96,0.227,0.23,-0.003,0.277,0.296,-0.0189999999999999,0.245,0.263,-0.018,3.38,2.77,0.605
"Lowder, Rhett",695076,2024,128,92,0.219,0.267,-0.048,0.237,0.383,-0.146,0.253,0.326,-0.073,1.17,4.37,-3.196
"Allen, Logan",663531,2024,128,95,0.281,0.302,-0.0209999999999999,0.412,0.453,-0.041,0.33,0.36,-0.0299999999999999,5.46,5.48,-0.016
"Kelly, Michael",547184,2024,128,93,0.241,0.228,0.0129999999999999,0.357,0.362,-0.005,0.294,0.296,-0.002,2.58,3.54,-0.955
"Marte, Yunior",628708,2024,127,89,0.306,0.299,0.007,0.495,0.489,0.006,0.381,0.383,-0.002,6.92,6.35,0.573
"Thompson, Keegan",624522,2024,127,72,0.178,0.218,-0.04,0.318,0.404,-0.086,0.277,0.325,-0.0479999999999999,2.67,4.34,-1.67
"Manning, Matt",666159,2024,123,88,0.287,0.264,0.0229999999999999,0.426,0.428,-0.002,0.336,0.333,0.003,4.88,4.58,0.3
"Devenski, Chris",606965,2024,122,84,0.259,0.247,0.012,0.583,0.538,0.0449999999999999,0.392,0.371,0.021,6.75,5.88,0.87
"Santillan, Tony",663574,2024,122,67,0.186,0.183,0.003,0.319,0.304,0.015,0.25,0.245,0.005,3.0,2.4,0.6
"France, J.P.",641585,2024,121,86,0.29,0.268,0.0219999999999999,0.505,0.495,0.01,0.373,0.363,0.01,7.46,5.59,1.871
"Bubic, Kris",663460,2024,121,77,0.232,0.189,0.043,0.348,0.279,0.0689999999999999,0.252,0.215,0.037,2.67,1.86,0.81
"Hanifee, Brenan",669724,2024,120,91,0.237,0.237,0.0,0.36,0.349,0.011,0.277,0.275,0.002,1.84,3.03,-1.189
"Anderson, Grant",681982,2024,120,80,0.303,0.259,0.0439999999999999,0.615,0.506,0.1089999999999999,0.409,0.35,0.059,8.1,5.13,2.97
"Brooks, Aaron",605156,2024,119,98,0.308,0.304,0.004,0.486,0.535,-0.049,0.358,0.391,-0.033,5.06,6.68,-1.617
"Díaz, Yilber",700270,2024,119,88,0.257,0.28,-0.023,0.429,0.428,0.001,0.327,0.348,-0.0209999999999999,3.81,5.07,-1.258
"Ashby, Aaron",676879,2024,119,76,0.187,0.199,-0.012,0.299,0.331,-0.032,0.247,0.274,-0.027,2.86,3.01,-0.151
"Roberts, Ethan",681799,2024,118,81,0.29,0.252,0.0379999999999999,0.421,0.396,0.0249999999999999,0.341,0.319,0.022,3.71,4.16,-0.448
"Jiménez, Dany",666204,2024,117,72,0.223,0.2,0.0229999999999999,0.5,0.442,0.0579999999999999,0.361,0.348,0.013,4.91,5.07,-0.161
"Toussaint, Touki",657053,2024,117,72,0.361,0.27,0.0909999999999999,0.557,0.418,0.139,0.437,0.364,0.073,7.43,5.62,1.815
"Allard, Kolby",663465,2024,117,86,0.312,0.245,0.067,0.523,0.437,0.086,0.378,0.319,0.059,5.0,4.16,0.84
"Rasmussen, Drew",656876,2024,116,75,0.229,0.194,0.035,0.275,0.261,0.014,0.242,0.227,0.0149999999999999,2.83,2.07,0.756
"Varland, Gus",681402,2024,115,79,0.283,0.242,0.0409999999999999,0.406,0.364,0.042,0.324,0.292,0.032,3.42,3.44,-0.022
"Garabito, Gerson",642520,2024,115,77,0.24,0.273,-0.033,0.396,0.519,-0.123,0.326,0.388,-0.062,4.79,6.56,-1.775
"Jackson, Jay",543351,2024,114,76,0.267,0.254,0.013,0.524,0.46,0.064,0.362,0.336,0.0259999999999999,7.52,4.68,2.839
"Gasser, Robert",688107,2024,114,94,0.264,0.251,0.013,0.33,0.337,-0.007,0.268,0.27,-0.002,2.57,2.92,-0.349
"Brasier, Ryan",518489,2024,110,80,0.218,0.246,-0.0279999999999999,0.376,0.414,-0.0379999999999999,0.265,0.295,-0.0299999999999999,3.54,3.52,0.016
"Warren, Will",701542,2024,110,69,0.34,0.244,0.096,0.608,0.44,0.1679999999999999,0.428,0.329,0.0989999999999999,10.32,4.46,5.864
"White, Mitch",669952,2024,110,83,0.283,0.284,-0.001,0.5,0.529,-0.029,0.366,0.384,-0.018,7.22,6.39,0.835
"King, Bryan",687911,2024,109,64,0.211,0.206,0.005,0.295,0.31,-0.015,0.273,0.279,-0.006,2.39,3.13,-0.738
"Little, Luke",681432,2024,109,59,0.174,0.186,-0.012,0.256,0.273,-0.017,0.282,0.296,-0.014,3.46,3.54,-0.078
"Bazardo, Eduard",660825,2024,108,66,0.204,0.185,0.0189999999999999,0.296,0.279,0.0169999999999999,0.255,0.244,0.011,4.88,2.38,2.5
"Coulombe, Danny",543056,2024,107,70,0.147,0.213,-0.066,0.265,0.365,-0.0999999999999999,0.199,0.271,-0.072,2.12,2.94,-0.816
"Crouse, Hans",668968,2024,107,54,0.161,0.164,-0.003,0.276,0.346,-0.0699999999999999,0.273,0.297,-0.0239999999999999,2.84,3.57,-0.728
"Cimber, Adam",643256,2024,107,68,0.235,0.253,-0.018,0.306,0.402,-0.096,0.313,0.364,-0.0509999999999999,7.03,5.62,1.407
"Rodríguez, Yerry",666720,2024,105,73,0.295,0.305,-0.01,0.602,0.61,-0.008,0.414,0.436,-0.022,8.72,8.83,-0.107
"Speier, Gabe",642100,2024,104,55,0.226,0.193,0.033,0.345,0.307,0.0379999999999999,0.304,0.282,0.022,5.7,3.2,2.504
"Sammons, Bryan",676614,2024,104,76,0.17,0.214,-0.0439999999999999,0.383,0.474,-0.0909999999999999,0.277,0.328,-0.0509999999999999,3.62,4.43,-0.808
"Rosenberg, Kenny",670046,2024,104,79,0.292,0.283,0.009,0.51,0.531,-0.021,0.365,0.371,-0.006,6.0,5.88,0.12
"Kerr, Ray",678061,2024,103,66,0.315,0.25,0.065,0.533,0.448,0.085,0.39,0.346,0.044,5.64,5.0,0.642
"Manoah, Alek",666201,2024,103,65,0.189,0.212,-0.0229999999999999,0.378,0.414,-0.0359999999999999,0.291,0.316,-0.025,3.7,4.08,-0.381
"Staumont, Josh",622251,2024,102,69,0.2,0.248,-0.0479999999999999,0.212,0.326,-0.114,0.252,0.325,-0.073,3.7,4.34,-0.641
"Ellard, Fraser",686642,2024,101,62,0.212,0.238,-0.0259999999999999,0.353,0.378,-0.025,0.28,0.308,-0.0279999999999999,3.75,3.86,-0.11
"Madden, Ty",680744,2024,101,75,0.275,0.255,0.02,0.396,0.412,-0.0159999999999999,0.322,0.325,-0.003,4.3,4.34,-0.036
"Germán, Domingo",593334,2024,100,66,0.298,0.267,0.0309999999999999,0.464,0.447,0.017,0.379,0.362,0.017,7.84,5.55,2.289
"Festa, Matt",670036,2024,100,67,0.233,0.256,-0.0229999999999999,0.389,0.386,0.003,0.296,0.309,-0.013,5.7,3.88,1.824
"Marinaccio, Ron",676760,2024,99,61,0.217,0.213,0.004,0.41,0.387,0.0229999999999999,0.317,0.32,-0.003,3.86,4.19,-0.333
"González, Victor",624647,2024,97,70,0.16,0.236,-0.0759999999999999,0.296,0.427,-0.131,0.277,0.355,-0.0779999999999999,3.86,5.3,-1.443
"Poteet, Cody",547001,2024,96,71,0.207,0.277,-0.07,0.31,0.444,-0.134,0.266,0.343,-0.077,2.22,4.9,-2.681
"Davis, Noah",663562,2024,96,74,0.352,0.268,0.0839999999999999,0.523,0.418,0.105,0.399,0.324,0.075,5.75,4.31,1.444
"Brewer, Colten",605155,2024,95,63,0.293,0.249,0.0439999999999999,0.427,0.388,0.0389999999999999,0.339,0.321,0.018,5.66,4.22,1.441
"Gallegos, Giovanny",606149,2024,94,63,0.286,0.25,0.0359999999999999,0.607,0.434,0.173,0.409,0.337,0.0719999999999999,6.53,4.71,1.822
"Baker, Bryan",641329,2024,93,63,0.235,0.224,0.0109999999999999,0.435,0.369,0.066,0.311,0.295,0.016,5.01,3.52,1.494
"Ryan, Ryder",656924,2024,93,63,0.269,0.267,0.002,0.436,0.458,-0.022,0.346,0.36,-0.014,5.66,5.48,0.181
"Basso, Brady",669620,2024,93,69,0.264,0.248,0.016,0.379,0.396,-0.017,0.297,0.298,-0.001,4.03,3.59,0.44
"Englert, Mason",669438,2024,93,71,0.264,0.271,-0.007,0.529,0.534,-0.005,0.353,0.361,-0.008,5.4,5.52,-0.12
"Ort, Kaleb",672391,2024,93,63,0.18,0.206,-0.0259999999999999,0.438,0.388,0.0499999999999999,0.277,0.275,0.002,2.55,3.03,-0.476
"Nance, Tommy",667297,2024,93,64,0.222,0.248,-0.0259999999999999,0.37,0.418,-0.0479999999999999,0.288,0.329,-0.041,4.09,4.46,-0.369
"Ramirez, Emmanuel",642629,2024,92,60,0.263,0.256,0.007,0.5,0.431,0.069,0.362,0.344,0.018,6.97,4.93,2.038
"Hentges, Sam",656529,2024,91,58,0.212,0.208,0.004,0.388,0.328,0.06,0.278,0.257,0.021,3.04,2.64,0.402
"Lange, Alex",656638,2024,90,50,0.232,0.244,-0.0119999999999999,0.29,0.323,-0.033,0.327,0.345,-0.0179999999999999,4.34,4.97,-0.631
"Petersen, Michael",656848,2024,90,64,0.276,0.249,0.027,0.474,0.427,0.0469999999999999,0.358,0.349,0.009,5.95,5.1,0.849
"Reid-Foley, Sean",656887,2024,90,51,0.173,0.201,-0.028,0.2,0.251,-0.0509999999999999,0.243,0.273,-0.03,1.66,2.99,-1.328
"Hughes, Brandon",676714,2024,89,56,0.316,0.3,0.016,0.697,0.7,-0.003,0.457,0.451,0.006,8.15,9.67,-1.519
"Leone, Dominic",608678,2024,89,58,0.274,0.267,0.007,0.521,0.457,0.064,0.381,0.372,0.009,6.63,5.92,0.712
"Horn, Bailey",690544,2024,88,65,0.293,0.311,-0.018,0.547,0.494,0.053,0.379,0.38,-0.001,6.5,6.23,0.27
"Williams, Devin",642207,2024,88,37,0.133,0.143,-0.0099999999999999,0.227,0.213,0.014,0.228,0.229,-0.001,1.25,2.1,-0.854
"Bush, Ky",681066,2024,87,59,0.29,0.256,0.0339999999999999,0.449,0.426,0.023,0.382,0.363,0.019,5.6,5.59,0.014
"Paredes, Enoli",660600,2024,87,59,0.173,0.227,-0.054,0.227,0.38,-0.153,0.245,0.324,-0.079,1.66,4.31,-2.648
"Criswell, Jeff",676105,2024,87,50,0.263,0.246,0.017,0.474,0.469,0.005,0.353,0.348,0.005,2.75,5.07,-2.324
"McGreevy, Michael",700241,2024,86,65,0.193,0.258,-0.065,0.289,0.383,-0.094,0.223,0.296,-0.0729999999999999,1.96,3.54,-1.583
"Ramírez, Erasmo",541640,2024,85,59,0.164,0.197,-0.033,0.384,0.442,-0.0579999999999999,0.282,0.322,-0.04,4.36,4.25,0.105
"Blewett, Scott",656240,2024,85,58,0.224,0.239,-0.0149999999999999,0.368,0.391,-0.023,0.29,0.307,-0.017,1.77,3.83,-2.06
"Fitts, Richard",690916,2024,85,69,0.25,0.261,-0.011,0.289,0.389,-0.1,0.273,0.316,-0.0429999999999999,1.74,4.08,-2.338
"Anderson, Shaun",641312,2024,85,73,0.415,0.334,0.0809999999999999,0.659,0.561,0.0979999999999999,0.458,0.388,0.07,8.27,6.56,1.705
"Pennington, Walter",679156,2024,84,54,0.268,0.252,0.016,0.38,0.416,-0.0359999999999999,0.342,0.35,-0.0079999999999999,3.0,5.13,-2.13
"Sauer, Matt",669422,2024,84,63,0.324,0.257,0.067,0.535,0.483,0.052,0.408,0.367,0.0409999999999999,7.71,5.73,1.984
"Quijada, José",650671,2024,84,41,0.19,0.215,-0.0249999999999999,0.254,0.358,-0.1039999999999999,0.305,0.345,-0.0399999999999999,3.26,4.97,-1.711
"Walston, Blake",686796,2024,83,52,0.229,0.23,-0.001,0.429,0.428,0.001,0.344,0.345,-0.001,4.42,4.97,-0.552
"Thompson, Zack",668868,2024,83,54,0.324,0.252,0.072,0.622,0.446,0.176,0.432,0.34,0.0919999999999999,9.53,4.8,4.729
"Bolton, Cody",675989,2024,83,57,0.247,0.232,0.0149999999999999,0.438,0.388,0.0499999999999999,0.33,0.31,0.02,4.34,3.91,0.429
