player_name,player_id,year,xwoba,xba,xslg,xiso,xobp,brl,brl_percent,exit_velocity,max_ev,hard_hit_percent,k_percent,bb_percent,whiff_percent,chase_percent,arm_strength,xera,fb_velocity,fb_spin,curve_spin
"Wittgren, Nick",621295,2020,33.0,49.0,20.0,13.0,40.0,46.0,15.0,31.0,58,48.0,74.0,80.0,74.0,24.0,,33.0,43.0,42.0,
"Fry, Jace",605240,2020,56.0,60.0,65.0,66.0,31.0,74.0,58.0,14.0,49,13.0,76.0,5.0,89.0,50.0,,56.0,9.0,41.0,10.0
"Holland, Derek",502706,2020,7.0,17.0,3.0,1.0,22.0,2.0,1.0,1.0,17,4.0,59.0,52.0,49.0,26.0,,7.0,35.0,86.0,15.0
"Neverauskas, Dovydas",596720,2020,18.0,26.0,17.0,19.0,22.0,56.0,26.0,10.0,38,4.0,63.0,24.0,81.0,18.0,,18.0,74.0,52.0,89.0
"Crowe, Wil",640444,2020,,,,,,,,,54,,,,,,,,21.0,36.0,
"Tropeano, Nick",607374,2020,,,,,,,,,25,,,,,,,,17.0,46.0,
"Bumgarner, Madison",518516,2020,2.0,3.0,1.0,1.0,9.0,1.0,1.0,28.0,18,28.0,9.0,74.0,4.0,66.0,,2.0,5.0,79.0,45.0
"Wilson, Justin",458677,2020,74.0,72.0,81.0,86.0,58.0,74.0,65.0,96.0,42,92.0,67.0,30.0,36.0,85.0,,74.0,76.0,56.0,
"Clarke, Taylor",664199,2020,29.0,47.0,22.0,16.0,38.0,13.0,17.0,23.0,49,36.0,41.0,22.0,20.0,16.0,,29.0,67.0,68.0,42.0
"Lamet, Dinelson",659275,2020,91.0,90.0,84.0,72.0,93.0,19.0,47.0,43.0,25,30.0,94.0,63.0,83.0,77.0,,91.0,95.0,93.0,
"Tepera, Ryan",572193,2020,65.0,77.0,88.0,90.0,35.0,88.0,83.0,16.0,33,46.0,94.0,11.0,99.0,71.0,,65.0,60.0,56.0,
"Melancon, Mark",453343,2020,73.0,41.0,70.0,86.0,49.0,74.0,84.0,38.0,65,62.0,6.0,66.0,9.0,65.0,,73.0,,,64.0
"Lucchesi, Joey",664192,2020,,,,,,,,,78,,,,,,,,11.0,24.0,
"Hess, David",605276,2020,,,,,,,,,71,,,,,,,,41.0,11.0,
"Junis, Jakob",596001,2020,16.0,10.0,11.0,15.0,32.0,38.0,36.0,38.0,56,58.0,12.0,88.0,12.0,42.0,,16.0,19.0,17.0,
"Keller, Brad",641745,2020,44.0,21.0,51.0,74.0,33.0,46.0,89.0,33.0,8,37.0,11.0,60.0,7.0,14.0,,44.0,40.0,58.0,
"Civale, Aaron",650644,2020,44.0,25.0,32.0,42.0,58.0,6.0,54.0,71.0,58,70.0,42.0,89.0,38.0,64.0,,44.0,25.0,54.0,85.0
"Perdomo, Angel",622780,2020,,,,,,,,,92,,,,,,,,72.0,95.0,
"De León, José",592254,2020,,,,,,,,,10,,,,,,,,78.0,18.0,
"Urías, Julio",628711,2020,73.0,72.0,65.0,58.0,80.0,33.0,76.0,71.0,25,91.0,29.0,57.0,44.0,47.0,,73.0,66.0,92.0,
"Suárez, Andrew",605498,2020,,,,,,,,,77,,,,,,,,25.0,7.0,
"Workman, Brandon",519443,2020,5.0,7.0,6.0,8.0,5.0,33.0,7.0,19.0,29,3.0,48.0,14.0,44.0,5.0,,5.0,38.0,19.0,57.0
"Rodríguez, Joely",570257,2020,,,,,,,,,53,,,,,,,,72.0,13.0,
"Reid-Foley, Sean",656887,2020,,,,,,,,,34,,,,,,,,69.0,27.0,
"Bleier, Richard",542947,2020,,,,,,,,,63,,,,,,,,6.0,5.0,
"Zimmermann, Bruce",669145,2020,,,,,,,,,57,,,,,,,,21.0,73.0,
"Doolittle, Sean",448281,2020,,,,,,,,,74,,,,,,,,16.0,35.0,
"Paredes, Enoli",660600,2020,15.0,11.0,46.0,77.0,5.0,74.0,72.0,29.0,35,46.0,43.0,17.0,81.0,6.0,,15.0,86.0,79.0,
"Martin, Chris",455119,2020,,,,,,,,,84,,,,,,,,62.0,32.0,
"Farmer, Buck",571656,2020,24.0,21.0,26.0,35.0,47.0,46.0,30.0,17.0,13,23.0,9.0,86.0,10.0,84.0,,24.0,46.0,52.0,
"Webb, Jacob",657097,2020,,,,,,,,,46,,,,,,,,54.0,86.0,
"Dolis, Rafael",503569,2020,77.0,96.0,87.0,64.0,66.0,65.0,46.0,92.0,13,93.0,84.0,8.0,73.0,46.0,,77.0,74.0,45.0,
"Canning, Griffin",656288,2020,46.0,56.0,40.0,29.0,55.0,8.0,26.0,38.0,5,65.0,51.0,38.0,53.0,38.0,,46.0,41.0,72.0,
"Stripling, Ross",548389,2020,7.0,5.0,4.0,6.0,16.0,2.0,13.0,7.0,19,37.0,17.0,55.0,5.0,7.0,,7.0,24.0,53.0,65.0
"Braymer, Ben",664069,2020,,,,,,,,,88,,,,,,,,6.0,7.0,
"López, Pablo",641154,2020,81.0,74.0,78.0,78.0,80.0,38.0,84.0,90.0,38,79.0,55.0,63.0,50.0,86.0,,81.0,57.0,15.0,36.0
"Diehl, Phillip",670426,2020,,,,,,,,,91,,,,,,,,14.0,97.0,
"Foster, Matt",641582,2020,41.0,49.0,27.0,20.0,61.0,33.0,10.0,70.0,49,37.0,74.0,54.0,75.0,24.0,,41.0,59.0,65.0,
"García, Jarlín",606424,2020,,,,,,,,,68,,,,,,,,57.0,35.0,
"Dugger, Robert",667498,2020,,,,,,,,,50,,,,,,,,29.0,59.0,
"Santos, Antonio",665733,2020,,,,,,,,,17,,,,,,,,46.0,8.0,
"Kriske, Brooks",621139,2020,,,,,,,,,21,,,,,,,,75.0,82.0,
"Gonzales, Marco",594835,2020,61.0,46.0,37.0,30.0,87.0,2.0,31.0,81.0,20,65.0,49.0,99.0,10.0,73.0,,61.0,4.0,28.0,20.0
"Perdomo, Luis",606131,2020,,,,,,,,,43,,,,,,,,60.0,3.0,
"Topa, Justin",623437,2020,,,,,,,,,76,,,,,,,,97.0,21.0,
"McGee, Jake",459429,2020,96.0,91.0,74.0,47.0,99.0,65.0,22.0,1.0,71,4.0,99.0,96.0,87.0,44.0,,96.0,76.0,53.0,
"Taylor, Josh",657031,2020,,,,,,,,,47,,,,,,,,54.0,56.0,
"Wacha, Michael",608379,2020,40.0,31.0,24.0,24.0,65.0,28.0,34.0,56.0,56,16.0,52.0,93.0,37.0,67.0,,40.0,39.0,10.0,
"Rogers, Trevor",669432,2020,72.0,72.0,78.0,78.0,61.0,65.0,72.0,68.0,42,35.0,80.0,34.0,73.0,81.0,,72.0,54.0,85.0,
"Castro, Miguel",612434,2020,64.0,66.0,74.0,76.0,49.0,74.0,78.0,9.0,50,9.0,90.0,23.0,77.0,59.0,,64.0,99.0,70.0,
"Buchter, Ryan",488748,2020,,,,,,,,,68,,,,,,,,38.0,42.0,
"Castillo, Diego",650895,2020,90.0,95.0,96.0,91.0,75.0,74.0,66.0,97.0,90,93.0,63.0,16.0,96.0,51.0,,90.0,88.0,5.0,
"Romo, Sergio",489265,2020,58.0,70.0,61.0,55.0,55.0,74.0,66.0,81.0,79,71.0,65.0,57.0,64.0,97.0,,58.0,1.0,63.0,
"Wick, Rowan",592858,2020,,,,,,,,,15,,,,,,,,76.0,70.0,72.0
"Santana, Dennis",642701,2020,,,,,,,,,80,,,,,,,,69.0,75.0,
"Vincent, Nick",543883,2020,10.0,10.0,6.0,6.0,26.0,28.0,5.0,14.0,60,6.0,19.0,75.0,15.0,5.0,,10.0,7.0,65.0,
"Corbin, Patrick",571578,2020,25.0,9.0,18.0,36.0,36.0,8.0,57.0,12.0,4,15.0,30.0,80.0,29.0,90.0,,25.0,12.0,19.0,
"Wood, Alex",622072,2020,,,,,,,,,65,,,,,,,,19.0,40.0,
"Jeffress, Jeremy",502026,2020,38.0,40.0,66.0,81.0,12.0,88.0,91.0,22.0,81,10.0,24.0,10.0,33.0,11.0,,38.0,48.0,10.0,31.0
"Teheran, Julio",527054,2020,1.0,1.0,1.0,1.0,2.0,8.0,7.0,37.0,18,40.0,3.0,28.0,1.0,44.0,,1.0,7.0,51.0,66.0
"Wright, Kyle",657140,2020,5.0,13.0,9.0,13.0,5.0,28.0,38.0,71.0,50,51.0,16.0,7.0,30.0,32.0,,5.0,66.0,60.0,75.0
"Arrieta, Jake",453562,2020,15.0,8.0,24.0,46.0,17.0,19.0,40.0,38.0,27,43.0,13.0,52.0,6.0,15.0,,15.0,29.0,17.0,65.0
"Cortes, Nestor",641482,2020,,,,,,,,,86,,,,,,,,4.0,19.0,
"Gonzalez, Gio",461829,2020,17.0,17.0,38.0,56.0,7.0,38.0,48.0,85.0,16,74.0,43.0,16.0,81.0,41.0,,17.0,9.0,38.0,69.0
"Stashak, Cody",664054,2020,,,,,,,,,60,,,,,,,,27.0,45.0,
"Crick, Kyle",605195,2020,,,,,,,,,86,,,,,,,,17.0,72.0,
"Mazza, Chris",607391,2020,11.0,5.0,21.0,44.0,6.0,56.0,66.0,83.0,13,85.0,37.0,25.0,65.0,71.0,,11.0,29.0,2.0,
"Rodríguez, Dereck",605446,2020,,,,,,,,,29,,,,,,,,40.0,65.0,
"De Jong, Chase",608328,2020,,,,,,,,,16,,,,,,,,45.0,79.0,
"Hughes, Jared",453172,2020,38.0,62.0,64.0,64.0,14.0,56.0,48.0,95.0,10,71.0,24.0,14.0,80.0,95.0,,38.0,21.0,9.0,5.0
"Vesia, Alex",681911,2020,,,,,,,,,25,,,,,,,,25.0,75.0,
"Heaney, Andrew",571760,2020,45.0,38.0,30.0,26.0,61.0,8.0,46.0,45.0,35,35.0,59.0,74.0,58.0,80.0,,45.0,23.0,86.0,52.0
"Thompson, Ryan",657044,2020,79.0,59.0,77.0,83.0,79.0,65.0,78.0,71.0,17,25.0,30.0,70.0,19.0,55.0,,79.0,20.0,2.0,
"Richards, Trevor",670950,2020,30.0,16.0,25.0,38.0,38.0,23.0,26.0,31.0,40,17.0,17.0,66.0,41.0,90.0,,30.0,15.0,28.0,
"Wojciechowski, Asher",592879,2020,14.0,20.0,11.0,12.0,26.0,28.0,43.0,51.0,72,69.0,19.0,46.0,42.0,17.0,,14.0,17.0,26.0,34.0
"Baez, Michel",673258,2020,,,,,,,,,83,,,,,,,,82.0,75.0,
"Thorpe, Lewis",626929,2020,2.0,2.0,4.0,7.0,2.0,38.0,7.0,85.0,72,71.0,3.0,13.0,14.0,1.0,,2.0,9.0,4.0,
"Anderson, Tyler",542881,2020,31.0,26.0,41.0,52.0,26.0,19.0,65.0,77.0,49,85.0,9.0,39.0,34.0,47.0,,31.0,13.0,60.0,
"Wheeler, Zack",554430,2020,69.0,38.0,73.0,90.0,58.0,33.0,87.0,90.0,3,66.0,18.0,86.0,23.0,86.0,,69.0,93.0,57.0,63.0
"Holder, Jonathan",656547,2020,31.0,37.0,28.0,22.0,38.0,46.0,38.0,74.0,14,35.0,4.0,26.0,31.0,34.0,,31.0,31.0,80.0,
"Widener, Taylor",642203,2020,37.0,81.0,44.0,19.0,29.0,56.0,17.0,77.0,72,48.0,57.0,10.0,70.0,2.0,,37.0,71.0,79.0,
"Peralta, Wandy",593974,2020,45.0,47.0,60.0,68.0,33.0,74.0,86.0,91.0,19,87.0,41.0,39.0,65.0,62.0,,45.0,74.0,39.0,
"Garrett, Braxton",666129,2020,,,,,,,,,63,,,,,,,,8.0,40.0,
"Murphy, Patrick",641907,2020,,,,,,,,,67,,,,,,,,93.0,18.0,
"Maeda, Kenta",628317,2020,92.0,80.0,71.0,63.0,97.0,19.0,52.0,93.0,8,98.0,88.0,95.0,90.0,100.0,,92.0,21.0,49.0,
"García, Yimi",554340,2020,,,,,,,,,61,,,,,,,,69.0,97.0,
"Tinoco, Jesus",622786,2020,,,,,,,,,88,,,,,,,,57.0,35.0,
"Mayers, Mike",594577,2020,97.0,96.0,91.0,74.0,98.0,65.0,63.0,37.0,50,44.0,94.0,66.0,91.0,34.0,,97.0,66.0,75.0,
"Musgrove, Joe",605397,2020,81.0,86.0,88.0,82.0,76.0,56.0,70.0,93.0,73,79.0,90.0,39.0,84.0,88.0,,81.0,37.0,78.0,71.0
"Davies, Zach",605200,2020,25.0,23.0,17.0,21.0,46.0,1.0,14.0,64.0,27,53.0,48.0,72.0,41.0,38.0,,25.0,5.0,12.0,
"Rasmussen, Drew",656876,2020,,,,,,,,,92,,,,,,,,97.0,88.0,
"Zuber, Tyler",676604,2020,18.0,72.0,43.0,25.0,5.0,65.0,32.0,38.0,6,33.0,81.0,1.0,42.0,1.0,,18.0,64.0,47.0,
"Soroka, Michael",647336,2020,,,,,,,,,73,,,,,,,,31.0,29.0,
"Williams, Taylor",592865,2020,,,,,,,,,21,,,,,,,,78.0,60.0,
"Darvish, Yu",506433,2020,86.0,60.0,75.0,80.0,89.0,13.0,58.0,43.0,31,65.0,85.0,92.0,80.0,74.0,,86.0,85.0,97.0,74.0
"Milone, Tommy",543548,2020,31.0,19.0,15.0,17.0,64.0,33.0,62.0,33.0,21,55.0,42.0,98.0,57.0,86.0,,31.0,1.0,36.0,
"Plutko, Adam",592644,2020,29.0,21.0,19.0,24.0,46.0,38.0,44.0,43.0,9,71.0,2.0,81.0,26.0,59.0,,29.0,19.0,58.0,93.0
"Wilson, Bryse",669060,2020,,,,,,,,,1,,,,,,,,59.0,24.0,
"Roark, Tanner",543699,2020,7.0,13.0,5.0,3.0,14.0,1.0,5.0,33.0,25,17.0,20.0,30.0,50.0,25.0,,7.0,15.0,13.0,76.0
"Sims, Lucas",608371,2020,98.0,99.0,99.0,98.0,93.0,97.0,98.0,68.0,70,63.0,89.0,22.0,90.0,30.0,,98.0,60.0,100.0,100.0
"Chapman, Aroldis",547973,2020,,,,,,,,,76,,,,,,,,98.0,88.0,
"Hunter, Tommy",488984,2020,19.0,5.0,28.0,55.0,16.0,46.0,28.0,13.0,19,10.0,55.0,82.0,40.0,86.0,,19.0,39.0,93.0,87.0
"Goody, Nick",580792,2020,,,,,,,,,85,,,,,,,,24.0,37.0,
"Menez, Conner",669214,2020,,,,,,,,,52,,,,,,,,27.0,49.0,
"Drake, Oliver",543118,2020,,,,,,,,,1,,,,,,,,19.0,42.0,
"Harris, Will",501789,2020,23.0,24.0,27.0,32.0,24.0,56.0,22.0,7.0,25,8.0,57.0,28.0,65.0,78.0,,23.0,,,53.0
"Wainwright, Adam",425794,2020,41.0,25.0,32.0,42.0,53.0,13.0,59.0,68.0,11,53.0,33.0,84.0,31.0,73.0,,41.0,7.0,37.0,80.0
"García, Rony",665621,2020,3.0,2.0,2.0,3.0,8.0,33.0,11.0,20.0,6,19.0,6.0,41.0,11.0,17.0,,3.0,49.0,54.0,
"Bednar, David",670280,2020,,,,,,,,,57,,,,,,,,86.0,55.0,
"Bailey, Brandon",669064,2020,,,,,,,,,42,,,,,,,,31.0,82.0,
"Maton, Phil",664208,2020,93.0,81.0,97.0,99.0,75.0,97.0,98.0,99.0,77,93.0,91.0,78.0,94.0,55.0,,93.0,53.0,89.0,92.0
"Shreve, Chasen",592741,2020,73.0,80.0,77.0,68.0,67.0,74.0,70.0,10.0,37,25.0,91.0,20.0,95.0,78.0,,73.0,25.0,79.0,
"Littell, Zack",641793,2020,,,,,,,,,60,,,,,,,,60.0,22.0,
"May, Trevor",543507,2020,73.0,83.0,52.0,28.0,92.0,46.0,9.0,8.0,28,37.0,98.0,66.0,99.0,42.0,,73.0,89.0,80.0,
"Loáisiga, Jonathan",642528,2020,43.0,37.0,49.0,57.0,33.0,65.0,61.0,95.0,61,95.0,41.0,70.0,25.0,90.0,,43.0,92.0,72.0,72.0
"Robles, Hansel",570663,2020,4.0,13.0,8.0,8.0,4.0,38.0,2.0,50.0,41,39.0,57.0,15.0,76.0,11.0,,4.0,82.0,68.0,
"Voth, Austin",608723,2020,17.0,25.0,11.0,10.0,32.0,6.0,20.0,29.0,6,17.0,27.0,57.0,18.0,34.0,,17.0,29.0,48.0,82.0
"Magill, Matt",543483,2020,,,,,,,,,19,,,,,,,,27.0,74.0,39.0
"Rosso, Ramón",665759,2020,,,,,,,,,34,,,,,,,,57.0,96.0,
"Greinke, Zack",425844,2020,64.0,40.0,41.0,41.0,86.0,4.0,34.0,77.0,2,59.0,55.0,98.0,57.0,36.0,,64.0,3.0,66.0,35.0
"Samardzija, Jeff",502188,2020,8.0,14.0,3.0,1.0,32.0,38.0,13.0,31.0,31,69.0,1.0,89.0,1.0,5.0,,8.0,16.0,97.0,
"Castellanos, Humberto",528748,2020,,,,,,,,,86,,,,,,,,11.0,8.0,14.0
"Graterol, Brusdar",660813,2020,89.0,64.0,83.0,92.0,87.0,88.0,96.0,42.0,53,71.0,7.0,98.0,1.0,68.0,,89.0,100.0,6.0,
"Elledge, Seth",676220,2020,,,,,,,,,11,,,,,,,,49.0,63.0,
"Brault, Steven",643230,2020,46.0,60.0,69.0,74.0,24.0,56.0,83.0,90.0,33,76.0,37.0,16.0,30.0,20.0,,46.0,31.0,23.0,
"Banda, Anthony",607455,2020,,,,,,,,,46,,,,,,,,35.0,9.0,
"Merryweather, Julian",657240,2020,,,,,,,,,28,,,,,,,,92.0,64.0,
"Means, John",607644,2020,86.0,88.0,59.0,30.0,97.0,23.0,35.0,52.0,1,48.0,53.0,95.0,47.0,71.0,,86.0,59.0,90.0,25.0
"Soto, Gregory",642397,2020,69.0,82.0,89.0,86.0,41.0,74.0,66.0,6.0,21,59.0,79.0,11.0,65.0,8.0,,69.0,96.0,84.0,
"Iglesias, Raisel",628452,2020,95.0,87.0,90.0,86.0,95.0,74.0,66.0,79.0,38,93.0,93.0,87.0,96.0,95.0,,95.0,88.0,84.0,
"Luzardo, Jesús",666200,2020,48.0,32.0,44.0,50.0,50.0,13.0,51.0,38.0,10,52.0,53.0,72.0,70.0,36.0,,48.0,84.0,82.0,
"McKenzie, Triston",663474,2020,64.0,81.0,38.0,15.0,89.0,28.0,8.0,88.0,49,56.0,90.0,69.0,68.0,87.0,,64.0,41.0,68.0,15.0
"Garcia, Luis",677651,2020,,,,,,,,,45,,,,,,,,62.0,55.0,
"Cordero, Jimmy",622772,2020,21.0,8.0,38.0,67.0,14.0,56.0,66.0,94.0,66,80.0,15.0,66.0,16.0,92.0,,21.0,92.0,15.0,
"Lynn, Lance",458681,2020,78.0,80.0,72.0,63.0,81.0,13.0,70.0,45.0,10,47.0,63.0,66.0,40.0,44.0,,78.0,53.0,87.0,62.0
"Neidert, Nick",663734,2020,,,,,,,,,58,,,,,,,,24.0,46.0,
"Newberry, Jake",623470,2020,37.0,52.0,51.0,47.0,23.0,74.0,70.0,38.0,12,14.0,62.0,14.0,92.0,47.0,,37.0,51.0,81.0,
"Lindblom, Josh",458676,2020,55.0,44.0,59.0,69.0,47.0,46.0,76.0,58.0,7,79.0,69.0,52.0,69.0,63.0,,55.0,12.0,97.0,76.0
"Smith, Riley",642092,2020,,,,,,,,,36,,,,,,,,49.0,56.0,
"Phelps, David",475479,2020,43.0,70.0,15.0,2.0,86.0,38.0,2.0,94.0,56,47.0,95.0,82.0,47.0,46.0,,43.0,64.0,63.0,60.0
"Gsellman, Robert",607229,2020,,,,,,,,,13,,,,,,,,53.0,34.0,
"Boyd, Matthew",571510,2020,21.0,31.0,17.0,15.0,36.0,1.0,12.0,65.0,33,51.0,42.0,57.0,60.0,75.0,,21.0,25.0,60.0,46.0
"Kay, Anthony",641743,2020,15.0,24.0,20.0,24.0,10.0,56.0,35.0,43.0,22,49.0,45.0,7.0,45.0,2.0,,15.0,54.0,74.0,49.0
"Leyer, Robinson",622490,2020,,,,,,,,,58,,,,,,,,78.0,52.0,
"LeBlanc, Wade",453281,2020,43.0,32.0,43.0,48.0,44.0,74.0,89.0,87.0,45,88.0,1.0,60.0,35.0,55.0,,43.0,2.0,1.0,
"Cody, Kyle",621129,2020,75.0,86.0,89.0,84.0,57.0,88.0,92.0,38.0,21,64.0,27.0,8.0,15.0,16.0,,75.0,67.0,26.0,
"Smith, Drew",622098,2020,,,,,,,,,65,,,,,,,,80.0,91.0,
"Adams, Chance",664856,2020,,,,,,,,,27,,,,,,,,25.0,73.0,83.0
"Staumont, Josh",622251,2020,59.0,85.0,81.0,76.0,33.0,74.0,70.0,1.0,19,2.0,90.0,7.0,94.0,28.0,,59.0,98.0,77.0,90.0
"Harvey, Matt",518774,2020,,,,,,,,,18,,,,,,,,62.0,24.0,
"Brach, Brad",542960,2020,,,,,,,,,70,,,,,,,,14.0,37.0,
"Pivetta, Nick",601713,2020,,,,,,,,,40,,,,,,,,41.0,67.0,62.0
"Ferguson, Caleb",657571,2020,100.0,97.0,92.0,69.0,100.0,74.0,54.0,56.0,85,71.0,95.0,95.0,67.0,99.0,,100.0,84.0,52.0,
"Hernández, Jonathan",642546,2020,93.0,88.0,93.0,89.0,91.0,74.0,89.0,63.0,54,46.0,57.0,77.0,85.0,51.0,,93.0,98.0,44.0,
"González, Chi Chi",592346,2020,11.0,9.0,31.0,54.0,2.0,74.0,78.0,2.0,24,7.0,14.0,25.0,5.0,9.0,,11.0,35.0,69.0,
"Tapia, Domingo",593619,2020,,,,,,,,,83,,,,,,,,100.0,41.0,
"King, John",667463,2020,,,,,,,,,69,,,,,,,,46.0,8.0,
"Harvey, Hunter",640451,2020,,,,,,,,,86,,,,,,,,96.0,16.0,
"Rogers, Tyler",643511,2020,80.0,56.0,88.0,98.0,69.0,97.0,99.0,90.0,67,56.0,41.0,90.0,32.0,29.0,,80.0,1.0,3.0,
"Ottavino, Adam",493603,2020,66.0,71.0,68.0,66.0,58.0,74.0,62.0,13.0,8,2.0,78.0,29.0,49.0,2.0,,66.0,51.0,42.0,
"Claudio, Alex",592222,2020,82.0,68.0,85.0,92.0,75.0,88.0,92.0,100.0,89,97.0,19.0,66.0,44.0,86.0,,82.0,1.0,2.0,
"Kolarek, Adam",592473,2020,,,,,,,,,83,,,,,,,,7.0,27.0,
"Díaz, Jairo",545064,2020,1.0,1.0,1.0,5.0,1.0,28.0,7.0,23.0,17,29.0,10.0,12.0,28.0,56.0,,1.0,80.0,23.0,
"Velasquez, Vince",592826,2020,47.0,56.0,54.0,50.0,36.0,38.0,36.0,56.0,1,31.0,80.0,25.0,50.0,71.0,,47.0,57.0,83.0,30.0
"Givens, Mychal",571710,2020,59.0,86.0,53.0,24.0,68.0,65.0,51.0,68.0,78,87.0,68.0,27.0,57.0,28.0,,59.0,72.0,83.0,
"Keller, Mitch",656605,2020,11.0,82.0,19.0,3.0,7.0,46.0,10.0,47.0,5,20.0,18.0,1.0,15.0,2.0,,11.0,60.0,66.0,60.0
"Burdi, Zack",641420,2020,,,,,,,,,45,,,,,,,,98.0,98.0,
"Anderson, Nick",623433,2020,,,,,,,,,78,,,,,,,,81.0,43.0,3.0
"Hirano, Yoshihisa",673633,2020,,,,,,,,,70,,,,,,,,11.0,19.0,
"Schmidt, Clarke",657376,2020,,,,,,,,,80,,,,,,,,76.0,84.0,
"Volquez, Edinson",450172,2020,,,,,,,,,91,,,,,,,,67.0,66.0,
"Smeltzer, Devin",656970,2020,,,,,,,,,47,,,,,,,,2.0,80.0,
"Alcala, Jorge",660896,2020,73.0,65.0,67.0,68.0,74.0,74.0,75.0,79.0,80,80.0,75.0,51.0,80.0,25.0,,73.0,94.0,81.0,
"Ryan, Kyle",594986,2020,,,,,,,,,29,,,,,,,,3.0,1.0,
"Alvarado, José",621237,2020,,,,,,,,,69,,,,,,,,94.0,14.0,
"Rodriguez, Nivaldo",670550,2020,,,,,,,,,58,,,,,,,,45.0,7.0,
"Ray, Robbie",592662,2020,8.0,34.0,14.0,11.0,3.0,2.0,5.0,4.0,14,9.0,69.0,2.0,84.0,20.0,,8.0,59.0,83.0,13.0
"Bielak, Brandon",656232,2020,3.0,6.0,5.0,7.0,4.0,28.0,29.0,61.0,37,31.0,14.0,22.0,53.0,58.0,,3.0,48.0,66.0,33.0
"Javier, Cristian",664299,2020,84.0,90.0,73.0,47.0,92.0,28.0,58.0,74.0,53,90.0,60.0,52.0,21.0,17.0,,84.0,34.0,74.0,
"May, Dustin",669160,2020,50.0,34.0,46.0,52.0,57.0,19.0,54.0,56.0,7,69.0,27.0,69.0,6.0,40.0,,50.0,98.0,81.0,
"Díaz, Edwin",621242,2020,96.0,98.0,99.0,97.0,87.0,74.0,53.0,81.0,76,40.0,99.0,20.0,100.0,63.0,,96.0,98.0,72.0,
"Mahle, Tyler",641816,2020,75.0,90.0,75.0,52.0,75.0,38.0,62.0,65.0,59,32.0,80.0,31.0,86.0,66.0,,75.0,60.0,77.0,
"Houck, Tanner",656557,2020,,,,,,,,,79,,,,,,,,35.0,14.0,
"Mejía, Humberto",650668,2020,,,,,,,,,47,,,,,,,,41.0,45.0,
"Hart, Kyle",606996,2020,,,,,,,,,35,,,,,,,,7.0,12.0,
"Alexander, Tyler",641302,2020,31.0,31.0,24.0,22.0,47.0,28.0,30.0,35.0,18,49.0,45.0,82.0,17.0,38.0,,31.0,15.0,33.0,
"Helsley, Ryan",664854,2020,,,,,,,,,46,,,,,,,,94.0,96.0,
"Hatch, Thomas",641672,2020,30.0,47.0,47.0,45.0,23.0,65.0,66.0,83.0,43,26.0,35.0,20.0,78.0,49.0,,30.0,82.0,98.0,
"Hahn, Jesse",534910,2020,,,,,,,,,54,,,,,,,,76.0,51.0,98.0
"Lorenzen, Michael",547179,2020,79.0,81.0,86.0,85.0,64.0,65.0,84.0,97.0,43,96.0,53.0,21.0,90.0,82.0,,79.0,92.0,95.0,
"Mears, Nick",683232,2020,,,,,,,,,50,,,,,,,,86.0,77.0,
"Stephenson, Robert",596112,2020,,,,,,,,,53,,,,,,,,74.0,94.0,
"Erlin, Robbie",572362,2020,18.0,30.0,7.0,2.0,51.0,13.0,4.0,23.0,46,21.0,32.0,84.0,7.0,28.0,,18.0,8.0,50.0,59.0
"Karinchak, James",675916,2020,98.0,100.0,100.0,99.0,89.0,97.0,97.0,61.0,42,61.0,100.0,5.0,99.0,79.0,,98.0,84.0,79.0,28.0
"Kittredge, Andrew",552640,2020,,,,,,,,,40,,,,,,,,62.0,75.0,
"Watson, Tony",453265,2020,,,,,,,,,11,,,,,,,,9.0,56.0,
"Beeks, Jalen",656222,2020,93.0,60.0,91.0,98.0,90.0,97.0,98.0,83.0,35,84.0,87.0,90.0,85.0,99.0,,93.0,45.0,10.0,
"Sandoval, Patrick",663776,2020,20.0,20.0,15.0,17.0,40.0,28.0,38.0,54.0,37,5.0,34.0,63.0,54.0,42.0,,20.0,41.0,9.0,
