player_name,player_id,year,xwoba,xba,xslg,xiso,xobp,brl,brl_percent,exit_velocity,max_ev,hard_hit_percent,k_percent,bb_percent,whiff_percent,chase_percent,arm_strength,sprint_speed,oaa,bat_speed,squared_up_rate,swing_length
"Kemp, Tony",643393,2022,3.0,18.0,1.0,3.0,24.0,3.0,2.0,1.0,11,1.0,94.0,48.0,98.0,50.0,30.0,26,78.0,,,
"Maile, Luke",571912,2022,,,,,,,,,25,,,,,,,13,,,,
"Thomas, Alek",677950,2022,8.0,33.0,10.0,10.0,13.0,10.0,12.0,20.0,75,21.0,71.0,14.0,47.0,20.0,70.0,95,92.0,,,
"Wong, Connor",657136,2022,,,,,,,,,66,,,,,,,90,,,,
"Ramírez, Harold",623912,2022,45.0,93.0,42.0,18.0,55.0,20.0,20.0,41.0,93,57.0,79.0,8.0,44.0,2.0,4.0,71,,,,
"Refsnyder, Rob",608701,2022,,,,,,,,,61,,,,,,90.0,45,,,,
"Burleson, Alec",676475,2022,,,,,,,,,51,,,,,,,10,,,,
"Severino, Pedro",600474,2022,,,,,,,,,34,,,,,,,11,,,,
"Clement, Ernie",676391,2022,,,,,,,,,31,,,,,,33.0,74,,,,
"McCormick, Chas",676801,2022,59.0,24.0,58.0,68.0,53.0,47.0,70.0,35.0,61,46.0,20.0,86.0,9.0,47.0,44.0,84,95.0,,,
"Solano, Donovan",456781,2022,,,,,,,,,31,,,,,,14.0,19,,,,
"Kirilloff, Alex",666135,2022,,,,,,,,,46,,,,,,63.0,57,,,,
"Neuse, Sheldon",641914,2022,,,,,,,,,43,,,,,,57.0,30,7.0,,,
"Longoria, Evan",446334,2022,,,,,,,,,57,,,,,,7.0,12,67.0,,,
"Piña, Manny",444489,2022,,,,,,,,,14,,,,,,,3,,,,
"Nevin, Tyler",663527,2022,,,,,,,,,28,,,,,,30.0,15,,,,
"Langeliers, Shea",669127,2022,,,,,,,,,83,,,,,,,85,,,,
"Hensley, David",682073,2022,,,,,,,,,18,,,,,,,82,,,,
"Hays, Austin",669720,2022,27.0,37.0,33.0,33.0,25.0,38.0,26.0,25.0,48,35.0,58.0,18.0,57.0,11.0,92.0,62,13.0,,,
"Chavis, Michael",656308,2022,1.0,8.0,10.0,22.0,1.0,34.0,47.0,5.0,75,43.0,9.0,9.0,14.0,7.0,46.0,87,10.0,,,
"Ward, Taylor",621493,2022,92.0,81.0,89.0,82.0,87.0,88.0,86.0,69.0,86,66.0,48.0,79.0,63.0,93.0,71.0,79,73.0,,,
"Haseley, Adam",656514,2022,,,,,,,,,7,,,,,,,72,,,,
"Meadows, Austin",640457,2022,,,,,,,,,42,,,,,,32.0,47,,,,
"Lowe, Nathaniel",663993,2022,80.0,88.0,80.0,71.0,70.0,83.0,68.0,73.0,89,75.0,41.0,41.0,47.0,52.0,20.0,45,2.0,,,
"García Jr., Luis",671277,2022,34.0,67.0,53.0,45.0,11.0,34.0,47.0,18.0,92,29.0,42.0,1.0,35.0,3.0,26.0,42,1.0,,,
"Pérez, Carlos",656024,2022,,,,,,,,,6,,,,,,,9,,,,
"Rodríguez, Julio",677594,2022,74.0,59.0,84.0,83.0,49.0,89.0,90.0,92.0,99,95.0,20.0,37.0,16.0,19.0,96.0,98,95.0,,,
"Hernandez, Elier",609274,2022,,,,,,,,,4,,,,,,,80,,,,
"Benson, Will",666181,2022,,,,,,,,,35,,,,,,46.0,93,,,,
"Casas, Triston",671213,2022,,,,,,,,,68,,,,,,23.0,7,,,,
"Gosselin, Phil",594838,2022,,,,,,,,,10,,,,,,,91,,,,
"Barnes, Austin",605131,2022,,,,,,,,,37,,,,,,,34,,,,
"Velázquez, Nelson",676369,2022,,,,,,,,,74,,,,,,91.0,74,,,,
"Stubbs, Garrett",596117,2022,,,,,,,,,18,,,,,,,48,,,,
"Díaz, Lewin",650331,2022,,,,,,,,,81,,,,,,1.0,6,,,,
"Pratto, Nick",668472,2022,,,,,,,,,48,,,,,,19.0,47,,,,
"Marte, Starling",516782,2022,70.0,91.0,66.0,47.0,69.0,45.0,41.0,12.0,91,17.0,61.0,12.0,52.0,24.0,89.0,68,37.0,,,
"Rojas, Jose",670351,2022,,,,,,,,,28,,,,,,,29,,,,
"Harrison, Josh",543281,2022,16.0,26.0,12.0,12.0,27.0,10.0,12.0,20.0,23,11.0,78.0,11.0,67.0,14.0,12.0,46,80.0,,,
"Buxton, Byron",621439,2022,90.0,41.0,96.0,98.0,55.0,74.0,97.0,97.0,92,93.0,7.0,58.0,7.0,64.0,91.0,93,,,,
"Peña, Jeremy",665161,2022,37.0,59.0,56.0,51.0,17.0,75.0,65.0,35.0,68,29.0,30.0,4.0,18.0,8.0,44.0,96,92.0,,,
"Pederson, Joc",592626,2022,94.0,75.0,94.0,95.0,84.0,82.0,95.0,98.0,88,98.0,39.0,67.0,51.0,47.0,44.0,20,2.0,,,
"Cordero, Franchy",614173,2022,,,,,,,,,99,,,,,,48.0,84,3.0,,,
"Semien, Marcus",543760,2022,39.0,44.0,50.0,52.0,31.0,74.0,41.0,18.0,63,22.0,79.0,39.0,76.0,74.0,15.0,88,94.0,,,
"Friedl, TJ",670770,2022,,,,,,,,,30,,,,,,54.0,71,,,,
"Anderson, Brian",605119,2022,41.0,23.0,39.0,50.0,48.0,40.0,65.0,43.0,81,61.0,18.0,67.0,16.0,53.0,99.0,55,9.0,,,
"Astudillo, Willians",553902,2022,,,,,,,,,26,,,,,,,4,,,,
"Wade, Tyler",642180,2022,,,,,,,,,48,,,,,,22.0,91,23.0,,,
"Fox, Lucius",665650,2022,,,,,,,,,12,,,,,,,93,,,,
"Herrera, Odúbel",546318,2022,,,,,,,,,74,,,,,,43.0,42,,,,
"Groshans, Jordan",677954,2022,,,,,,,,,28,,,,,,46.0,30,,,,
"Fairchild, Stuart",656413,2022,,,,,,,,,35,,,,,,70.0,92,,,,
"Arroyo, Christian",624414,2022,,,,,,,,,83,,,,,,40.0,64,9.0,,,
"Lamb, Jake",571875,2022,,,,,,,,,33,,,,,,,21,,,,
"Lux, Gavin",666158,2022,45.0,44.0,32.0,28.0,55.0,31.0,32.0,33.0,41,48.0,55.0,74.0,58.0,79.0,8.0,88,81.0,,,
"Morel, Christopher",666624,2022,55.0,23.0,71.0,79.0,35.0,67.0,91.0,63.0,88,52.0,4.0,58.0,1.0,56.0,99.0,88,4.0,,,
"Wynns, Austin",642851,2022,,,,,,,,,25,,,,,,,7,,,,
"Williams, Luke",663897,2022,,,,,,,,,21,,,,,,47.0,85,,,,
"Thomas, Cody",642137,2022,,,,,,,,,28,,,,,,,27,,,,
"Adams, Riley",656180,2022,,,,,,,,,96,,,,,,,34,,,,
"Hamilton, Billy",571740,2022,,,,,,,,,21,,,,,,,82,,,,
"Caratini, Victor",605170,2022,,,,,,,,,88,,,,,,,7,,,,
"Greene, Riley",682985,2022,51.0,49.0,45.0,40.0,51.0,41.0,60.0,61.0,82,77.0,10.0,55.0,43.0,61.0,66.0,60,71.0,,,
"Fortes, Nick",663743,2022,,,,,,,,,44,,,,,,,63,,,,
"Rivero, Sebastián",665861,2022,,,,,,,,,16,,,,,,,8,,,,
"VanMeter, Josh",642165,2022,,,,,,,,,18,,,,,,11.0,22,,,,
"Raley, Luke",670042,2022,,,,,,,,,71,,,,,,,94,,,,
"Abreu, José",547989,2022,96.0,98.0,91.0,75.0,97.0,88.0,63.0,93.0,89,97.0,82.0,61.0,59.0,45.0,1.0,22,70.0,,,
"Raleigh, Cal",663728,2022,63.0,8.0,87.0,97.0,17.0,76.0,96.0,84.0,94,69.0,9.0,63.0,11.0,34.0,,36,,,,
"Vargas, Miguel",678246,2022,,,,,,,,,24,,,,,,,94,,,,
"Brennan, Will",686823,2022,,,,,,,,,46,,,,,,,53,,,,
"Palacios, Richie",680700,2022,,,,,,,,,17,,,,,,61.0,63,,,,
"Pham, Tommy",502054,2022,43.0,31.0,40.0,43.0,45.0,60.0,50.0,93.0,86,89.0,17.0,59.0,41.0,87.0,74.0,67,10.0,,,
"France, Ty",664034,2022,55.0,75.0,47.0,36.0,67.0,45.0,27.0,24.0,67,30.0,86.0,17.0,83.0,29.0,6.0,6,11.0,,,
"Castro, Willi",650489,2022,14.0,65.0,8.0,4.0,29.0,7.0,10.0,1.0,79,10.0,52.0,3.0,24.0,5.0,87.0,77,46.0,,,
"Lopez, Otto",672640,2022,,,,,,,,,11,,,,,,,55,,,,
"Hager, Jake",606993,2022,,,,,,,,,10,,,,,,32.0,46,,,,
"Bemboom, Anthony",621532,2022,,,,,,,,,25,,,,,,,39,,,,
"Castro, Jason",488771,2022,,,,,,,,,46,,,,,,,26,,,,
"Grossman, Robbie",543257,2022,14.0,4.0,3.0,14.0,39.0,7.0,10.0,10.0,22,8.0,16.0,89.0,55.0,98.0,54.0,66,60.0,,,
"Trammell, Taylor",666211,2022,,,,,,,,,84,,,,,,33.0,37,,,,
"Lewis, Kyle",641786,2022,,,,,,,,,62,,,,,,,2,,,,
"Lowe, Josh",666139,2022,,,,,,,,,33,,,,,,87.0,89,,,,
"Contreras, William",661388,2022,80.0,41.0,88.0,92.0,55.0,60.0,91.0,76.0,97,84.0,13.0,77.0,6.0,54.0,,41,,,,
"Barrero, José",676480,2022,,,,,,,,,45,,,,,,81.0,62,26.0,,,
"Velazquez, Andrew",623205,2022,1.0,3.0,6.0,21.0,1.0,16.0,39.0,33.0,50,18.0,2.0,7.0,6.0,50.0,37.0,92,81.0,,,
"Hummel, Cooper",669450,2022,,,,,,,,,71,,,,,,92.0,88,,,,
"Bride, Jonah",681146,2022,,,,,,,,,48,,,,,,16.0,40,,,,
"Frazier, Clint",640449,2022,,,,,,,,,35,,,,,,,32,,,,
"Sánchez, Gary",596142,2022,51.0,9.0,73.0,85.0,22.0,76.0,92.0,78.0,97,92.0,10.0,53.0,14.0,55.0,,9,,,,
"Iglesias, Jose",578428,2022,11.0,82.0,4.0,1.0,36.0,1.0,1.0,1.0,61,4.0,95.0,1.0,98.0,3.0,35.0,79,43.0,,,
"Peraza, Oswald",672724,2022,,,,,,,,,17,,,,,,,90,,,,
"Edman, Tommy",669242,2022,43.0,70.0,42.0,30.0,49.0,57.0,33.0,42.0,88,36.0,73.0,39.0,76.0,39.0,19.0,86,100.0,,,
"Garcia, Aramis",605244,2022,,,,,,,,,47,,,,,,,20,,,,
"Pinto, René",650907,2022,,,,,,,,,75,,,,,,,37,,,,
"Guthrie, Dalton",656495,2022,,,,,,,,,9,,,,,,,88,,,,
"McKenna, Ryan",663630,2022,,,,,,,,,50,,,,,,80.0,93,,,,
"Barnhart, Tucker",571466,2022,,,,,,,,,20,,,,,,,1,,,,
"Rendon, Anthony",543685,2022,,,,,,,,,31,,,,,,30.0,26,,,,
"Wendle, Joey",621563,2022,8.0,56.0,8.0,6.0,18.0,1.0,3.0,22.0,35,28.0,92.0,5.0,90.0,5.0,26.0,50,83.0,,,
"Hamilton, Caleb",643348,2022,,,,,,,,,19,,,,,,,40,,,,
"Castillo, Diego",660636,2022,,,,,,,,,57,,,,,,73.0,50,24.0,,,
"Correa, Carlos",621043,2022,91.0,84.0,89.0,80.0,86.0,86.0,81.0,67.0,96,74.0,54.0,76.0,65.0,64.0,72.0,44,17.0,,,
"Mercado, Óscar",640458,2022,,,,,,,,,25,,,,,,68.0,78,,,,
"Peralta, David",444482,2022,48.0,53.0,56.0,53.0,49.0,54.0,57.0,75.0,89,73.0,36.0,51.0,39.0,23.0,18.0,55,90.0,,,
"Demeritte, Travis",641513,2022,,,,,,,,,56,,,,,,56.0,75,,,,
"Bradley Jr., Jackie",598265,2022,2.0,18.0,8.0,18.0,6.0,13.0,20.0,24.0,35,33.0,52.0,27.0,20.0,56.0,92.0,44,94.0,,,
"Padlo, Kevin",656821,2022,,,,,,,,,77,,,,,,,11,,,,
"Reks, Zach",676646,2022,,,,,,,,,20,,,,,,,11,,,,
"Turner, Justin",457759,2022,78.0,82.0,72.0,60.0,83.0,60.0,52.0,61.0,47,54.0,78.0,66.0,78.0,65.0,28.0,8,27.0,,,
"Yelich, Christian",592885,2022,73.0,62.0,53.0,47.0,91.0,70.0,53.0,89.0,99,90.0,31.0,94.0,46.0,81.0,27.0,72,14.0,,,
"Bote, David",623520,2022,,,,,,,,,57,,,,,,26.0,33,,,,
"Vázquez, Christian",543877,2022,26.0,70.0,31.0,18.0,31.0,23.0,25.0,31.0,56,29.0,82.0,14.0,89.0,29.0,,13,,,,
"Smith, Kevin",675656,2022,,,,,,,,,63,,,,,,59.0,56,,,,
"Hernández, Enrique",571771,2022,23.0,30.0,20.0,23.0,36.0,23.0,29.0,29.0,84,22.0,72.0,53.0,50.0,63.0,85.0,40,75.0,,,
"Hernández, Teoscar",606192,2022,88.0,78.0,96.0,97.0,43.0,93.0,94.0,96.0,95,98.0,12.0,25.0,5.0,41.0,85.0,84,20.0,,,
"Pache, Cristian",665506,2022,,,,,,,,,45,,,,,,92.0,83,91.0,,,
"Smith, Pavin",656976,2022,,,,,,,,,51,,,,,,51.0,31,,,,
"Guerrero Jr., Vladimir",665489,2022,86.0,93.0,86.0,76.0,81.0,96.0,79.0,96.0,99,94.0,81.0,49.0,52.0,39.0,69.0,35,16.0,,,
"Carlson, Dylan",666185,2022,32.0,28.0,22.0,25.0,47.0,19.0,15.0,7.0,51,4.0,59.0,63.0,42.0,74.0,88.0,70,82.0,,,
"Rivera, Emmanuel",656896,2022,38.0,28.0,56.0,62.0,21.0,40.0,60.0,76.0,71,41.0,39.0,25.0,41.0,59.0,66.0,39,83.0,,,
"Haniger, Mitch",571745,2022,,,,,,,,,73,,,,,,79.0,39,,,,
"Machado, Manny",592518,2022,78.0,78.0,80.0,76.0,76.0,83.0,66.0,89.0,85,91.0,53.0,70.0,47.0,38.0,60.0,28,96.0,,,
"Tovar, Ezequiel",678662,2022,,,,,,,,,23,,,,,,,51,,,,
"Toro, Abraham",647351,2022,12.0,20.0,28.0,37.0,7.0,25.0,41.0,14.0,42,5.0,68.0,24.0,66.0,36.0,34.0,68,55.0,,,
"Ozuna, Marcell",542303,2022,70.0,56.0,89.0,89.0,27.0,86.0,90.0,57.0,94,72.0,31.0,21.0,22.0,20.0,15.0,32,,,,
"Cabrera, Oswaldo",665828,2022,,,,,,,,,34,,,,,,90.0,56,,,,
"Rutschman, Adley",668939,2022,73.0,44.0,55.0,57.0,91.0,45.0,50.0,31.0,71,30.0,69.0,96.0,88.0,82.0,,46,,,,
"Garver, Mitch",641598,2022,,,,,,,,,77,,,,,,,28,,,,
"Bichette, Bo",666182,2022,67.0,86.0,77.0,62.0,47.0,89.0,64.0,91.0,85,94.0,42.0,19.0,59.0,14.0,46.0,54,6.0,,,
"Palacios, Jermaine",650339,2022,,,,,,,,,35,,,,,,41.0,76,,,,
"Vierling, Matt",663837,2022,57.0,88.0,47.0,27.0,64.0,13.0,24.0,86.0,82,85.0,58.0,25.0,81.0,58.0,81.0,96,52.0,,,
"Davis, J.D.",605204,2022,84.0,37.0,85.0,90.0,71.0,63.0,97.0,95.0,87,99.0,2.0,80.0,2.0,71.0,,30,,,,
"Reyes, Victor",622682,2022,,,,,,,,,71,,,,,,83.0,56,30.0,,,
"Martinez, J.D.",502110,2022,84.0,67.0,88.0,84.0,67.0,90.0,87.0,51.0,78,60.0,29.0,57.0,17.0,29.0,,24,,,,
"Fletcher, David",664058,2022,,,,,,,,,5,,,,,,11.0,23,95.0,,,
"Viloria, Meibrys",650619,2022,,,,,,,,,20,,,,,,,14,,,,
"McCutchen, Andrew",457705,2022,57.0,49.0,56.0,55.0,60.0,70.0,57.0,51.0,69,50.0,47.0,70.0,53.0,92.0,36.0,90,,,,
"McMahon, Ryan",641857,2022,67.0,47.0,66.0,68.0,64.0,76.0,72.0,90.0,93,83.0,18.0,75.0,25.0,71.0,56.0,17,96.0,,,
"Crawford, J.P.",641487,2022,49.0,67.0,11.0,5.0,90.0,6.0,4.0,3.0,53,5.0,93.0,86.0,96.0,94.0,36.0,39,2.0,,,
"Kirk, Alejandro",672386,2022,86.0,91.0,72.0,55.0,95.0,54.0,40.0,78.0,63,78.0,98.0,88.0,94.0,80.0,,2,,,,
"Canó, Robinson",429664,2022,,,,,,,,,81,,,,,,10.0,4,,,,
"Wong, Kolten",543939,2022,38.0,28.0,20.0,23.0,64.0,29.0,27.0,14.0,59,25.0,72.0,65.0,77.0,86.0,3.0,24,2.0,,,
"Ramírez, José",608070,2022,57.0,64.0,59.0,57.0,74.0,72.0,39.0,25.0,95,32.0,95.0,75.0,94.0,55.0,23.0,81,86.0,,,
"Ahmed, Nick",605113,2022,,,,,,,,,18,,,,,,36.0,68,,,,
"Almora Jr., Albert",546991,2022,,,,,,,,,45,,,,,,30.0,56,,,,
"Díaz, Yandy",650490,2022,93.0,96.0,64.0,34.0,98.0,31.0,20.0,93.0,95,91.0,98.0,97.0,96.0,97.0,14.0,44,6.0,,,
"Vogelbach, Daniel",596129,2022,86.0,30.0,72.0,78.0,93.0,57.0,75.0,57.0,71,49.0,27.0,99.0,77.0,94.0,,2,,,,
"Bell, Josh",605137,2022,82.0,83.0,60.0,47.0,95.0,67.0,45.0,48.0,83,55.0,83.0,93.0,66.0,73.0,1.0,25,16.0,,,
"Taylor, Tyrone",621438,2022,41.0,31.0,62.0,70.0,18.0,51.0,68.0,33.0,53,34.0,24.0,14.0,38.0,27.0,73.0,80,93.0,,,
"Gomes, Yan",543228,2022,,,,,,,,,34,,,,,,,27,,,,
"Olivares, Edward",658668,2022,,,,,,,,,75,,,,,,82.0,83,,,,
"Kim, Ha-Seong",673490,2022,43.0,56.0,32.0,23.0,60.0,25.0,14.0,10.0,54,12.0,76.0,57.0,84.0,73.0,68.0,79,94.0,,,
"Marte, Ketel",606466,2022,48.0,52.0,37.0,29.0,69.0,41.0,32.0,72.0,96,61.0,70.0,72.0,75.0,59.0,40.0,41,20.0,,,
"Downs, Jeter",669023,2022,,,,,,,,,12,,,,,,,89,,,,
"Albies, Ozzie",645277,2022,,,,,,,,,26,,,,,,6.0,55,85.0,,,
"McCann, James",543510,2022,,,,,,,,,44,,,,,,,23,,,,
"Pérez, Michael",605421,2022,,,,,,,,,20,,,,,,,5,,,,
"Soto, Livan",670869,2022,,,,,,,,,7,,,,,,46.0,53,,,,
"Trevino, Jose",624431,2022,8.0,30.0,22.0,25.0,4.0,16.0,25.0,31.0,54,22.0,73.0,6.0,72.0,4.0,,8,,,,
"Aranda, Jonathan",666018,2022,,,,,,,,,40,,,,,,,20,,,,
"Cave, Jake",595909,2022,,,,,,,,,47,,,,,,78.0,69,,,,
"Suzuki, Kurt",435559,2022,,,,,,,,,15,,,,,,,3,,,,
"Haase, Eric",606992,2022,32.0,35.0,51.0,57.0,20.0,31.0,59.0,25.0,61,63.0,13.0,32.0,9.0,14.0,,66,,,,
"Hayes, Ke'Bryan",663647,2022,32.0,49.0,18.0,14.0,51.0,19.0,13.0,85.0,89,84.0,44.0,55.0,75.0,63.0,29.0,64,99.0,,,
"Inciarte, Ender",542255,2022,,,,,,,,,3,,,,,,,15,,,,
"Robert Jr., Luis",673357,2022,69.0,94.0,80.0,69.0,43.0,51.0,59.0,55.0,99,65.0,61.0,6.0,35.0,1.0,64.0,66,80.0,,,
"Story, Trevor",596115,2022,35.0,14.0,53.0,71.0,18.0,51.0,80.0,48.0,92,54.0,6.0,48.0,14.0,22.0,8.0,80,96.0,,,
"Grandal, Yasmani",518735,2022,14.0,6.0,3.0,10.0,43.0,10.0,20.0,69.0,64,50.0,50.0,91.0,66.0,92.0,,1,,,,
"Berti, Jon",542932,2022,39.0,35.0,24.0,23.0,59.0,20.0,31.0,33.0,50,32.0,43.0,77.0,51.0,85.0,12.0,97,86.0,,,
"Stallings, Jacob",607732,2022,7.0,16.0,4.0,8.0,20.0,6.0,8.0,10.0,56,11.0,45.0,43.0,61.0,68.0,,1,,,,
"Blackmon, Charlie",453568,2022,32.0,70.0,35.0,22.0,40.0,29.0,15.0,8.0,56,8.0,63.0,16.0,69.0,29.0,87.0,63,,,,
"Turner, Trea",607208,2022,71.0,91.0,72.0,55.0,66.0,78.0,48.0,48.0,86,60.0,68.0,25.0,39.0,22.0,39.0,100,35.0,,,
"Gordon, Nick",624503,2022,69.0,73.0,84.0,80.0,37.0,57.0,61.0,80.0,70,74.0,34.0,7.0,28.0,6.0,55.0,61,45.0,,,
"Garcia, Maikel",672580,2022,,,,,,,,,6,,,,,,,81,,,,
"Arenado, Nolan",571448,2022,77.0,78.0,78.0,73.0,71.0,78.0,53.0,46.0,77,45.0,97.0,51.0,84.0,26.0,49.0,13,99.0,,,
"Celestino, Gilberto",665482,2022,5.0,18.0,1.0,2.0,30.0,2.0,6.0,18.0,35,19.0,42.0,63.0,57.0,86.0,93.0,66,74.0,,,
"Tucker, Cole",657061,2022,,,,,,,,,25,,,,,,,58,,,,
"Andujar, Miguel",609280,2022,,,,,,,,,67,,,,,,,51,,,,
"Waters, Drew",671221,2022,,,,,,,,,69,,,,,,98.0,83,,,,
"Rengifo, Luis",650859,2022,25.0,64.0,46.0,36.0,13.0,38.0,27.0,13.0,53,16.0,85.0,1.0,67.0,15.0,52.0,67,5.0,,,
"Hoskins, Rhys",656555,2022,74.0,35.0,79.0,84.0,64.0,88.0,78.0,72.0,83,73.0,25.0,80.0,42.0,81.0,6.0,19,4.0,,,
"González, Luis",670768,2022,2.0,10.0,2.0,7.0,20.0,2.0,6.0,12.0,59,10.0,47.0,55.0,58.0,69.0,88.0,73,10.0,,,
"Chisholm Jr., Jazz",665862,2022,,,,,,,,,57,,,,,,23.0,95,83.0,,,
"Stowers, Kyle",669065,2022,,,,,,,,,63,,,,,,76.0,43,,,,
"Goldschmidt, Paul",502671,2022,96.0,76.0,92.0,90.0,92.0,90.0,82.0,82.0,84,86.0,45.0,92.0,37.0,72.0,1.0,27,10.0,,,
"Engel, Adam",641553,2022,,,,,,,,,74,,,,,,38.0,93,83.0,,,
"Kolozsvary, Mark",656627,2022,,,,,,,,,15,,,,,,,70,,,,
"Katoh, Gosuke",641741,2022,,,,,,,,,4,,,,,,,17,,,,
"Blanco, Dairon",680118,2022,,,,,,,,,2,,,,,,,89,,,,
"Gonzalez, Marwin",503556,2022,,,,,,,,,28,,,,,,85.0,28,,,,
"Mitchell, Garrett",669003,2022,,,,,,,,,61,,,,,,96.0,99,,,,
"Reyes, Franmil",614177,2022,8.0,2.0,29.0,59.0,1.0,63.0,80.0,92.0,85,79.0,3.0,24.0,2.0,57.0,,20,,,,
"Murphy, Sean",669221,2022,80.0,59.0,76.0,74.0,76.0,83.0,73.0,43.0,94,59.0,55.0,63.0,55.0,49.0,,23,,,,
"Ibáñez, Andy",628451,2022,,,,,,,,,16,,,,,,8.0,51,,,,
"Bethancourt, Christian",542194,2022,,,,,,,,,92,,,,,,,71,,,,
"Trejo, Alan",676701,2022,,,,,,,,,18,,,,,,49.0,37,,,,
"Castro, Harold",605612,2022,48.0,87.0,65.0,47.0,34.0,34.0,32.0,14.0,31,14.0,71.0,3.0,78.0,5.0,8.0,26,1.0,,,
"Fraley, Jake",641584,2022,,,,,,,,,62,,,,,,71.0,65,,,,
"Walls, Taylor",670764,2022,4.0,2.0,2.0,19.0,15.0,25.0,33.0,9.0,21,4.0,21.0,86.0,44.0,97.0,57.0,86,1.0,,,
"Lindor, Francisco",596019,2022,67.0,62.0,67.0,65.0,62.0,81.0,54.0,55.0,70,58.0,64.0,51.0,60.0,45.0,37.0,57,98.0,,,
"Bohm, Alec",664761,2022,67.0,97.0,71.0,43.0,62.0,67.0,41.0,73.0,71,67.0,74.0,11.0,72.0,33.0,28.0,43,4.0,,,
"Perdomo, Geraldo",672695,2022,4.0,8.0,1.0,1.0,35.0,3.0,4.0,3.0,17,2.0,53.0,74.0,84.0,89.0,62.0,48,79.0,,,
"Moran, Colin",592567,2022,,,,,,,,,67,,,,,,,2,,,,
"Plawecki, Kevin",608700,2022,,,,,,,,,51,,,,,,,6,,,,
"Kiermaier, Kevin",595281,2022,,,,,,,,,60,,,,,,94.0,93,,,,
"Bellinger, Cody",641355,2022,12.0,6.0,24.0,40.0,4.0,59.0,54.0,57.0,31,39.0,14.0,35.0,33.0,31.0,65.0,70,91.0,,,
"Mateo, Jorge",622761,2022,6.0,18.0,15.0,26.0,4.0,34.0,31.0,12.0,75,13.0,13.0,12.0,12.0,10.0,64.0,99,97.0,,,
"Bregman, Alex",608324,2022,88.0,67.0,69.0,64.0,97.0,72.0,46.0,48.0,51,36.0,96.0,94.0,94.0,99.0,25.0,32,95.0,,,
"Call, Alex",669743,2022,,,,,,,,,46,,,,,,63.0,78,,,,
"Davis, Jaylin",664041,2022,,,,,,,,,41,,,,,,,70,,,,
"Kiner-Falefa, Isiah",643396,2022,18.0,76.0,7.0,1.0,49.0,1.0,1.0,8.0,60,7.0,92.0,29.0,99.0,37.0,24.0,80,13.0,,,
"Varsho, Daulton",662139,2022,27.0,6.0,44.0,66.0,13.0,78.0,70.0,25.0,66,25.0,27.0,46.0,45.0,40.0,45.0,69,99.0,,,
"O'Neill, Tyler",641933,2022,63.0,26.0,62.0,71.0,51.0,51.0,80.0,66.0,66,68.0,16.0,72.0,13.0,69.0,69.0,97,85.0,,,
"Votto, Joey",458015,2022,61.0,10.0,47.0,69.0,69.0,45.0,78.0,65.0,80,58.0,21.0,89.0,19.0,83.0,4.0,11,3.0,,,
"Kennedy, Buddy",671083,2022,,,,,,,,,18,,,,,,16.0,95,,,,
"Young, Jared",676724,2022,,,,,,,,,45,,,,,,,73,,,,
"Lowrie, Jed",476704,2022,,,,,,,,,23,,,,,,,8,,,,
"Hiura, Keston",669374,2022,,,,,,,,,73,,,,,,1.0,54,,,,
"Trout, Mike",545361,2022,98.0,78.0,99.0,99.0,88.0,96.0,99.0,90.0,95,96.0,12.0,81.0,17.0,84.0,84.0,94,84.0,,,
"Escobar, Alcides",444876,2022,,,,,,,,,41,,,,,,32.0,72,,,,
"Hosmer, Eric",543333,2022,37.0,62.0,29.0,19.0,59.0,25.0,29.0,39.0,88,47.0,86.0,57.0,85.0,18.0,11.0,18,37.0,,,
"Paredes, Isaac",670623,2022,27.0,6.0,16.0,39.0,41.0,23.0,36.0,20.0,67,43.0,73.0,88.0,90.0,94.0,33.0,24,88.0,,,
"Stanton, Giancarlo",519317,2022,83.0,31.0,88.0,94.0,60.0,92.0,98.0,99.0,100,98.0,8.0,85.0,3.0,65.0,50.0,5,,,,
"Rosario, Amed",642708,2022,39.0,90.0,45.0,21.0,37.0,41.0,18.0,39.0,71,41.0,79.0,2.0,74.0,4.0,50.0,96,3.0,,,
"Burdick, Peyton",680814,2022,,,,,,,,,60,,,,,,60.0,73,,,,
"Schoop, Jonathan",570731,2022,5.0,23.0,15.0,21.0,3.0,25.0,20.0,14.0,78,43.0,50.0,2.0,25.0,10.0,38.0,43,100.0,,,
"Locastro, Tim",641796,2022,,,,,,,,,41,,,,,,,99,,,,
"Bogaerts, Xander",593428,2022,57.0,72.0,39.0,27.0,76.0,57.0,37.0,35.0,89,47.0,65.0,59.0,49.0,51.0,30.0,66,88.0,,,
"DeLuzio, Ben",641512,2022,,,,,,,,,6,,,,,,,98,,,,
"Batten, Matthew",676946,2022,,,,,,,,,19,,,,,,,97,,,,
"Melendez, MJ",669004,2022,69.0,33.0,59.0,66.0,73.0,72.0,72.0,81.0,71,69.0,27.0,92.0,29.0,78.0,95.0,61,,,,
"Siani, Michael",672279,2022,,,,,,,,,12,,,,,,,9,,,,
"Taveras, Leody",665750,2022,2.0,22.0,4.0,8.0,8.0,7.0,15.0,55.0,88,27.0,21.0,23.0,24.0,31.0,98.0,95,87.0,,,
"Nuñez, Dom",624513,2022,,,,,,,,,12,,,,,,,4,,,,
"Meyers, Jake",676694,2022,,,,,,,,,37,,,,,,42.0,89,,,,
