player_name,player_id,year,xwoba,xba,xslg,xiso,xobp,brl,brl_percent,exit_velocity,max_ev,hard_hit_percent,k_percent,bb_percent,whiff_percent,chase_percent,arm_strength,sprint_speed,oaa,bat_speed,squared_up_rate,swing_length
"Escarra, J.C.",641555,2025,,,,,,,,,23,,,,,,,14,,,,
"Sánchez, Ali",645305,2025,,,,,,,,,13,,,,,,,8,,,,
"Meidroth, Chase",805367,2025,21.0,57.0,4.0,3.0,64.0,4.0,2.0,23.0,23,20.0,88.0,58.0,96.0,84.0,23.0,41,80.0,4.0,99.0,94.0
"Alfaro, Jorge",595751,2025,,,,,,,,,85,,,,,,,72,,,,
"Turner, Trea",607208,2025,44.0,82.0,41.0,26.0,52.0,38.0,22.0,39.0,73,44.0,78.0,30.0,46.0,30.0,36.0,100,99.0,36.0,51.0,18.0
"MacIver, Willie",680862,2025,,,,,,,,,39,,,,,,,51,,,,
"Steer, Spencer",668715,2025,13.0,8.0,15.0,27.0,22.0,42.0,37.0,14.0,35,14.0,41.0,59.0,44.0,72.0,6.0,66,84.0,29.0,24.0,40.0
"Hassell III, Robert",690987,2025,,,,,,,,,43,,,,,,77.0,70,,,,
"Yorke, Nick",694377,2025,,,,,,,,,84,,,,,,,69,,,,
"Caglianone, Jac",695506,2025,,,,,,,,,90,,,,,,98.0,34,,,,
"Kiner-Falefa, Isiah",643396,2025,2.0,40.0,1.0,1.0,6.0,2.0,2.0,1.0,19,5.0,77.0,2.0,91.0,22.0,22.0,47,44.0,2.0,82.0,84.0
"Marte, Starling",516782,2025,,,,,,,,,66,,,,,,,27,,,,
"Harris, Brett",695391,2025,,,,,,,,,21,,,,,,,58,,,,
"Moncada, Yoán",660162,2025,,,,,,,,,83,,,,,,24.0,22,1.0,,,
"Collins, Isaac",686555,2025,47.0,43.0,14.0,14.0,87.0,13.0,17.0,30.0,68,31.0,51.0,90.0,63.0,98.0,55.0,58,86.0,61.0,37.0,94.0
"Rocchio, Brayan",677587,2025,15.0,43.0,13.0,14.0,30.0,6.0,9.0,20.0,49,18.0,55.0,18.0,52.0,31.0,40.0,39,17.0,20.0,67.0,48.0
"Bader, Harrison",664056,2025,16.0,9.0,23.0,35.0,22.0,51.0,60.0,12.0,79,36.0,12.0,44.0,22.0,20.0,84.0,85,92.0,71.0,9.0,58.0
"Johnson, Bryce",669369,2025,,,,,,,,,21,,,,,,,80,,,,
"Edman, Tommy",669242,2025,44.0,87.0,42.0,24.0,50.0,11.0,13.0,24.0,38,34.0,81.0,10.0,78.0,46.0,40.0,77,96.0,21.0,88.0,84.0
"Neto, Zach",687263,2025,76.0,50.0,89.0,89.0,40.0,85.0,87.0,72.0,70,69.0,12.0,22.0,22.0,36.0,59.0,69,6.0,40.0,58.0,69.0
"Huff, Sam",669087,2025,,,,,,,,,13,,,,,,,1,,,,
"Mullins, Cedric",656775,2025,8.0,2.0,8.0,22.0,17.0,24.0,25.0,30.0,35,19.0,32.0,71.0,60.0,58.0,45.0,77,87.0,34.0,24.0,28.0
"d'Arnaud, Travis",518595,2025,,,,,,,,,18,,,,,,,24,,,,
"McKinney, Billy",641856,2025,,,,,,,,,6,,,,,,,34,,,,
"Vaughn, Andrew",683734,2025,81.0,86.0,81.0,73.0,62.0,66.0,75.0,84.0,68,79.0,70.0,32.0,67.0,48.0,22.0,17,77.0,27.0,92.0,48.0
"McKinstry, Zach",656716,2025,29.0,46.0,13.0,14.0,52.0,27.0,24.0,5.0,39,9.0,47.0,59.0,62.0,60.0,90.0,75,54.0,4.0,36.0,90.0
"Clemens, Kody",665019,2025,64.0,34.0,74.0,81.0,34.0,48.0,75.0,84.0,51,80.0,32.0,40.0,54.0,50.0,13.0,64,86.0,50.0,61.0,48.0
"Abrams, CJ",682928,2025,31.0,40.0,37.0,36.0,29.0,56.0,37.0,29.0,82,33.0,57.0,20.0,49.0,20.0,39.0,70,2.0,55.0,39.0,18.0
"Margot, Manuel",622534,2025,,,,,,,,,7,,,,,,,8,,,,
"Naylor, Bo",666310,2025,13.0,1.0,22.0,46.0,14.0,35.0,56.0,45.0,61,26.0,34.0,78.0,66.0,66.0,,53,,55.0,27.0,7.0
"Bart, Joey",663698,2025,,,,,,,,,84,,,,,,,29,,,,
"Paredes, Isaac",670623,2025,42.0,22.0,26.0,29.0,72.0,20.0,27.0,14.0,25,14.0,74.0,83.0,89.0,90.0,20.0,12,15.0,10.0,58.0,3.0
"Freeman, Freddie",518692,2025,81.0,78.0,76.0,68.0,80.0,77.0,63.0,69.0,90,62.0,53.0,67.0,30.0,46.0,17.0,11,10.0,19.0,58.0,84.0
"Vierling, Matt",663837,2025,,,,,,,,,29,,,,,,45.0,57,,,,
"Yelich, Christian",592885,2025,61.0,40.0,62.0,64.0,59.0,72.0,62.0,55.0,86,66.0,20.0,71.0,21.0,65.0,19.0,71,,68.0,29.0,28.0
"Waters, Drew",671221,2025,,,,,,,,,56,,,,,,70.0,54,,,,
"Story, Trevor",596115,2025,33.0,49.0,50.0,51.0,20.0,74.0,58.0,82.0,73,73.0,12.0,10.0,20.0,12.0,36.0,82,3.0,34.0,17.0,40.0
"Bouchard, Sean",656248,2025,,,,,,,,,25,,,,,,,35,,,,
"Caissie, Owen",683357,2025,,,,,,,,,90,,,,,,,64,,,,
"Alvarez Jr., Nacho",805373,2025,,,,,,,,,34,,,,,,30.0,32,75.0,,,
"Kennedy, Buddy",671083,2025,,,,,,,,,27,,,,,,,84,,,,
"Mauricio, Ronny",677595,2025,,,,,,,,,70,,,,,,76.0,13,,,,
"García Jr., Luis",671277,2025,72.0,93.0,76.0,61.0,46.0,59.0,50.0,55.0,73,63.0,82.0,12.0,67.0,6.0,17.0,25,7.0,55.0,88.0,40.0
"Perdomo, Geraldo",672695,2025,86.0,91.0,51.0,29.0,96.0,52.0,25.0,16.0,34,11.0,95.0,93.0,98.0,96.0,70.0,44,87.0,7.0,92.0,84.0
"Sweeney, Trey",700242,2025,,,,,,,,,63,,,,,,15.0,78,9.0,,,
"Bellinger, Cody",641355,2025,55.0,57.0,57.0,55.0,46.0,62.0,36.0,24.0,56,26.0,91.0,54.0,84.0,36.0,83.0,72,93.0,20.0,72.0,7.0
"Goodman, Hunter",696100,2025,50.0,38.0,75.0,80.0,16.0,85.0,80.0,66.0,97,72.0,17.0,18.0,8.0,8.0,,45,,83.0,15.0,48.0
"Basallo, Samuel",694212,2025,,,,,,,,,77,,,,,,,12,,,,
"Noel, Jhonkensy",678877,2025,,,,,,,,,98,,,,,,83.0,42,,,,
"Walton, Donovan",622268,2025,,,,,,,,,9,,,,,,,16,,,,
"Santana, Carlos",467793,2025,11.0,6.0,10.0,20.0,30.0,15.0,17.0,16.0,85,25.0,62.0,80.0,50.0,70.0,37.0,12,95.0,39.0,22.0,18.0
"Vientos, Mark",668901,2025,42.0,43.0,58.0,60.0,27.0,58.0,72.0,82.0,59,89.0,28.0,29.0,6.0,19.0,56.0,19,6.0,36.0,54.0,18.0
"Anderson, Tim",641313,2025,,,,,,,,,10,,,,,,51.0,62,,,,
"Arenado, Nolan",571448,2025,9.0,40.0,18.0,17.0,22.0,13.0,12.0,10.0,35,12.0,96.0,28.0,85.0,16.0,43.0,10,82.0,40.0,76.0,1.0
"Mitchell, Garrett",669003,2025,,,,,,,,,63,,,,,,87.0,89,,,,
"Isbel, Kyle",664728,2025,1.0,9.0,1.0,2.0,2.0,2.0,2.0,18.0,48,20.0,69.0,16.0,84.0,46.0,42.0,61,97.0,,,
"Bride, Jonah",681146,2025,,,,,,,,,11,,,,,,,33,,,,
"Azocar, José",640492,2025,,,,,,,,,47,,,,,,,88,,,,
"Rodgers, Brendan",663898,2025,,,,,,,,,78,,,,,,18.0,24,,,,
"Volpe, Anthony",683011,2025,23.0,10.0,39.0,58.0,7.0,72.0,64.0,39.0,60,43.0,24.0,36.0,43.0,77.0,33.0,76,8.0,59.0,48.0,58.0
"Trevino, Jose",624431,2025,,,,,,,,,30,,,,,,,2,,,,
"Villar, David",681584,2025,,,,,,,,,36,,,,,,,23,,,,
"Montes, Coco",663796,2025,,,,,,,,,14,,,,,,,11,,,,
"Solano, Donovan",456781,2025,,,,,,,,,20,,,,,,3.0,6,,,,
"Hicks, Liam",689414,2025,36.0,38.0,12.0,10.0,81.0,7.0,9.0,1.0,36,5.0,87.0,80.0,91.0,98.0,,22,,,,
"Pérez, Wenceel",672761,2025,32.0,32.0,32.0,34.0,34.0,30.0,47.0,58.0,51,35.0,41.0,48.0,38.0,19.0,77.0,61,79.0,23.0,69.0,76.0
"Toro, Abraham",647351,2025,,,,,,,,,47,,,,,,27.0,62,19.0,,,
"Murphy, Sean",669221,2025,,,,,,,,,92,,,,,,,4,,,,
"Young, Jacob",696285,2025,16.0,70.0,6.0,2.0,52.0,2.0,4.0,16.0,22,15.0,70.0,39.0,88.0,77.0,77.0,94,98.0,,,
"Maile, Luke",571912,2025,,,,,,,,,17,,,,,,,1,,,,
"Caminero, Junior",691406,2025,78.0,59.0,91.0,90.0,32.0,96.0,87.0,92.0,97,92.0,64.0,26.0,47.0,22.0,47.0,30,19.0,100.0,20.0,1.0
"Smith, Dominic",642086,2025,,,,,,,,,50,,,,,,1.0,12,,,,
"Contreras, Willson",575929,2025,86.0,62.0,84.0,85.0,78.0,84.0,86.0,63.0,93,83.0,24.0,44.0,23.0,35.0,76.0,49,91.0,95.0,10.0,3.0
"Ramírez, Agustín",682663,2025,65.0,64.0,70.0,67.0,40.0,81.0,67.0,66.0,98,73.0,61.0,24.0,41.0,24.0,,31,,89.0,39.0,28.0
"Ohtani, Shohei",660271,2025,99.0,87.0,100.0,100.0,98.0,100.0,100.0,99.0,100,100.0,22.0,97.0,4.0,62.0,,66,,93.0,45.0,5.0
"Clase, Jonatan",682729,2025,,,,,,,,,32,,,,,,69.0,95,,,,
"Nootbaar, Lars",663457,2025,39.0,17.0,36.0,46.0,51.0,66.0,60.0,79.0,84,87.0,53.0,80.0,73.0,87.0,81.0,39,39.0,68.0,78.0,84.0
"Bohm, Alec",664761,2025,50.0,88.0,44.0,25.0,56.0,32.0,25.0,66.0,49,66.0,80.0,20.0,93.0,60.0,32.0,26,26.0,44.0,93.0,48.0
"Siri, Jose",642350,2025,,,,,,,,,13,,,,,,,79,,,,
"Miller, Owen",680911,2025,,,,,,,,,21,,,,,,,99,,,,
"Carroll, Corbin",682998,2025,93.0,70.0,94.0,94.0,83.0,92.0,90.0,89.0,96,87.0,35.0,74.0,46.0,26.0,62.0,98,96.0,86.0,29.0,48.0
"Fortes, Nick",663743,2025,,,,,,,,,70,,,,,,,33,,,,
"Freeman, Tyler",671289,2025,52.0,91.0,20.0,6.0,89.0,4.0,5.0,53.0,49,38.0,94.0,46.0,97.0,63.0,94.0,80,1.0,39.0,90.0,84.0
"Refsnyder, Rob",608701,2025,,,,,,,,,78,,,,,,84.0,31,,,,
"Lowe, Nathaniel",663993,2025,26.0,15.0,22.0,28.0,36.0,37.0,33.0,35.0,73,41.0,18.0,72.0,47.0,76.0,12.0,22,10.0,61.0,13.0,58.0
"Julien, Edouard",666397,2025,,,,,,,,,55,,,,,,14.0,50,,,,
"Matos, Luis",682641,2025,,,,,,,,,72,,,,,,95.0,49,,,,
"McCann, James",543510,2025,,,,,,,,,57,,,,,,,25,,,,
"Rivas, Leo",660844,2025,,,,,,,,,11,,,,,,13.0,59,,,,
"Contreras, William",661388,2025,64.0,55.0,35.0,28.0,86.0,42.0,28.0,75.0,90,81.0,68.0,90.0,51.0,67.0,,21,,67.0,75.0,69.0
"Swanson, Dansby",621020,2025,77.0,77.0,80.0,76.0,51.0,85.0,74.0,61.0,46,80.0,19.0,38.0,14.0,67.0,20.0,80,85.0,29.0,51.0,40.0
"Jackson, Alex",656577,2025,,,,,,,,,39,,,,,,,54,,,,
"Johnston, Troy",687859,2025,,,,,,,,,17,,,,,,,27,,,,
"Grisham, Trent",663757,2025,91.0,48.0,91.0,92.0,91.0,86.0,89.0,75.0,51,66.0,36.0,96.0,62.0,99.0,54.0,32,32.0,31.0,84.0,18.0
"Kepler, Max",596146,2025,65.0,34.0,64.0,68.0,58.0,62.0,73.0,66.0,74,57.0,58.0,72.0,57.0,58.0,45.0,38,62.0,39.0,80.0,40.0
"Busch, Michael",683737,2025,95.0,70.0,96.0,97.0,78.0,96.0,95.0,90.0,75,76.0,38.0,64.0,43.0,82.0,7.0,26,37.0,16.0,77.0,76.0
"Trammell, Taylor",666211,2025,,,,,,,,,78,,,,,,44.0,71,,,,
"Wiemer, Joey",686894,2025,,,,,,,,,27,,,,,,86.0,77,,,,
"Wilson, Jacob",805779,2025,26.0,90.0,17.0,5.0,52.0,7.0,6.0,1.0,36,2.0,100.0,13.0,99.0,22.0,80.0,39,22.0,1.0,97.0,100.0
"Robertson, Will",683770,2025,,,,,,,,,47,,,,,,47.0,63,,,,
"Mountcastle, Ryan",663624,2025,34.0,55.0,56.0,52.0,16.0,38.0,74.0,64.0,97,75.0,10.0,3.0,8.0,5.0,1.0,55,,89.0,4.0,28.0
"Church, Nathan",701675,2025,,,,,,,,,22,,,,,,92.0,84,,,,
"Herrera, Jose",645444,2025,,,,,,,,,17,,,,,,,4,,,,
"Ornelas, Tirso",672359,2025,,,,,,,,,25,,,,,,,35,,,,
"Mesa Jr., Victor",683748,2025,,,,,,,,,17,,,,,,,37,,,,
"Trout, Mike",545361,2025,86.0,23.0,78.0,88.0,92.0,77.0,93.0,69.0,95,85.0,2.0,98.0,16.0,92.0,74.0,62,,77.0,6.0,28.0
"Realmuto, J.T.",592663,2025,38.0,55.0,42.0,38.0,38.0,52.0,47.0,50.0,59,61.0,38.0,28.0,50.0,22.0,,76,,47.0,30.0,28.0
"LeMahieu, DJ",518934,2025,,,,,,,,,30,,,,,,7.0,11,,,,
"Ballesteros, Moisés",694208,2025,,,,,,,,,83,,,,,,,17,,,,
"Rushing, Dalton",687221,2025,,,,,,,,,76,,,,,,,58,,,,
"Castro, Willi",650489,2025,30.0,20.0,20.0,22.0,48.0,20.0,28.0,9.0,75,25.0,30.0,56.0,26.0,24.0,86.0,72,4.0,42.0,8.0,58.0
"Benson, Will",666181,2025,,,,,,,,,71,,,,,,75.0,94,48.0,,,
"Quero, Edgar",700337,2025,11.0,23.0,10.0,13.0,28.0,8.0,10.0,59.0,51,66.0,72.0,46.0,72.0,97.0,,5,,4.0,95.0,94.0
"Gonzalez, Romy",663853,2025,76.0,89.0,81.0,71.0,46.0,46.0,79.0,95.0,81,99.0,35.0,14.0,20.0,13.0,14.0,75,25.0,,,
"De La Cruz, Elly",682829,2025,47.0,50.0,51.0,51.0,56.0,80.0,60.0,72.0,98,54.0,20.0,67.0,9.0,46.0,93.0,91,23.0,84.0,33.0,58.0
"Nimmo, Brandon",607043,2025,44.0,54.0,48.0,45.0,43.0,66.0,47.0,88.0,79,88.0,48.0,44.0,55.0,75.0,48.0,46,42.0,53.0,57.0,58.0
"Sánchez, Gary",596142,2025,,,,,,,,,73,,,,,,,3,,,,
"Pozo, Yohel",650968,2025,,,,,,,,,42,,,,,,,4,,,,
"Doyle, Brenton",686668,2025,21.0,27.0,45.0,56.0,6.0,66.0,65.0,48.0,70,56.0,22.0,16.0,17.0,36.0,97.0,96,92.0,28.0,57.0,58.0
"Kim, Ha-Seong",673490,2025,,,,,,,,,36,,,,,,45.0,53,,,,
"Gorski, Matt",685301,2025,,,,,,,,,94,,,,,,,83,,,,
"O'Neill, Tyler",641933,2025,,,,,,,,,87,,,,,,90.0,74,,,,
"Domínguez, Jasson",691176,2025,30.0,24.0,21.0,22.0,42.0,20.0,33.0,63.0,77,85.0,14.0,67.0,31.0,31.0,92.0,84,3.0,80.0,13.0,7.0
"Seymour, Bob",676044,2025,,,,,,,,,94,,,,,,,18,,,,
"Meadows, Parker",678009,2025,,,,,,,,,45,,,,,,64.0,90,,,,
"Kim, Hyeseong",808975,2025,,,,,,,,,15,,,,,,51.0,85,,,,
"Heyward, Jason",518792,2025,,,,,,,,,41,,,,,,,44,,,,
"Baty, Brett",683146,2025,66.0,54.0,70.0,72.0,38.0,59.0,80.0,64.0,96,72.0,26.0,42.0,30.0,70.0,28.0,38,70.0,86.0,22.0,40.0
"Wynns, Austin",642851,2025,,,,,,,,,30,,,,,,,2,,,,
"Vivas, Jorbit",678391,2025,,,,,,,,,22,,,,,,,24,,,,
"Acosta, Maximo",691185,2025,,,,,,,,,31,,,,,,,87,,,,
"Schwarber, Kyle",656941,2025,98.0,50.0,99.0,99.0,95.0,99.0,99.0,98.0,98,100.0,11.0,97.0,5.0,90.0,,14,,98.0,23.0,28.0
"Elko, Tim",671284,2025,,,,,,,,,67,,,,,,,61,,,,
"Gonzales, Nick",693304,2025,12.0,57.0,20.0,15.0,20.0,13.0,13.0,30.0,52,30.0,70.0,12.0,47.0,27.0,27.0,87,86.0,23.0,68.0,18.0
"Encarnacion-Strand, Christian",687952,2025,,,,,,,,,71,,,,,,,51,,,,
"Narváez, Carlos",665966,2025,13.0,9.0,26.0,40.0,10.0,37.0,51.0,75.0,68,56.0,26.0,51.0,28.0,39.0,,11,,53.0,50.0,18.0
"Fitzgerald, Ryan",680837,2025,,,,,,,,,55,,,,,,,79,,,,
"Schmitt, Casey",669477,2025,58.0,61.0,60.0,57.0,51.0,27.0,50.0,43.0,72,52.0,34.0,44.0,40.0,26.0,64.0,55,17.0,,,
"Jung, Josh",673962,2025,26.0,40.0,45.0,46.0,10.0,42.0,42.0,39.0,68,70.0,24.0,14.0,41.0,18.0,43.0,28,89.0,22.0,51.0,76.0
"Fermín, José",665877,2025,,,,,,,,,15,,,,,,,42,,,,
"Lowe, Josh",666139,2025,18.0,29.0,21.0,21.0,28.0,18.0,23.0,28.0,45,34.0,25.0,42.0,27.0,8.0,61.0,67,16.0,55.0,5.0,48.0
"O'Hearn, Ryan",656811,2025,75.0,80.0,56.0,39.0,90.0,38.0,37.0,42.0,47,46.0,56.0,76.0,59.0,55.0,4.0,53,89.0,45.0,51.0,69.0
"Navarreto, Brian",640459,2025,,,,,,,,,16,,,,,,,30,,,,
"Mateo, Jorge",622761,2025,,,,,,,,,28,,,,,,,94,,,,
"McCutchen, Andrew",457705,2025,66.0,64.0,45.0,37.0,85.0,46.0,44.0,43.0,56,46.0,50.0,88.0,36.0,92.0,,41,,34.0,36.0,12.0
"Kreidler, Ryan",668952,2025,,,,,,,,,22,,,,,,,49,,,,
"Barrero, José",676480,2025,,,,,,,,,12,,,,,,,34,,,,
"Pham, Tommy",502054,2025,40.0,43.0,34.0,33.0,66.0,24.0,29.0,84.0,79,76.0,52.0,81.0,61.0,95.0,66.0,45,29.0,68.0,80.0,76.0
"Handley, Maverick",668974,2025,,,,,,,,,13,,,,,,,44,,,,
"De La Cruz, Bryan",650559,2025,,,,,,,,,20,,,,,,,60,,,,
"Adell, Jo",666176,2025,90.0,68.0,97.0,97.0,42.0,94.0,96.0,86.0,96,87.0,16.0,20.0,25.0,19.0,49.0,63,1.0,99.0,6.0,12.0
"Knizner, Andrew",668800,2025,,,,,,,,,32,,,,,,,16,,,,
"Montgomery, Colson",695657,2025,,,,,,,,,92,,,,,,33.0,46,92.0,,,
"Schneemann, Daniel",682177,2025,16.0,5.0,30.0,51.0,14.0,46.0,70.0,33.0,68,42.0,9.0,59.0,18.0,63.0,95.0,63,94.0,29.0,43.0,76.0
"Wallner, Matt",670242,2025,55.0,2.0,61.0,86.0,39.0,48.0,85.0,72.0,88,61.0,6.0,84.0,1.0,46.0,99.0,33,17.0,96.0,1.0,40.0
"Machado, Manny",592518,2025,85.0,84.0,89.0,81.0,68.0,93.0,81.0,93.0,93,92.0,61.0,48.0,37.0,38.0,63.0,13,8.0,84.0,58.0,7.0
"Ozuna, Marcell",542303,2025,84.0,27.0,66.0,76.0,91.0,66.0,70.0,48.0,77,56.0,30.0,98.0,40.0,85.0,,9,,64.0,32.0,58.0
"Rooker, Brent",667670,2025,82.0,69.0,85.0,84.0,68.0,94.0,84.0,64.0,85,58.0,46.0,62.0,12.0,59.0,62.0,50,,72.0,35.0,69.0
"Acuña Jr., Ronald",660670,2025,98.0,73.0,95.0,95.0,99.0,59.0,93.0,92.0,95,94.0,28.0,99.0,15.0,82.0,98.0,64,2.0,96.0,8.0,18.0
"Wisely, Brett",689172,2025,,,,,,,,,17,,,,,,30.0,51,,,,
"Crawford, J.P.",641487,2025,59.0,76.0,29.0,16.0,87.0,29.0,16.0,12.0,55,16.0,66.0,82.0,76.0,88.0,20.0,31,1.0,34.0,32.0,58.0
"Guerrero Jr., Vladimir",665489,2025,96.0,99.0,92.0,73.0,99.0,92.0,76.0,88.0,100,90.0,90.0,87.0,68.0,90.0,38.0,36,25.0,97.0,81.0,18.0
"Haggerty, Sam",664059,2025,,,,,,,,,55,,,,,,58.0,88,,,,
"Dalbec, Bobby",666915,2025,,,,,,,,,23,,,,,,,48,,,,
"Thaiss, Matt",642136,2025,,,,,,,,,52,,,,,,,7,,,,
"Gasper, Mickey",681508,2025,,,,,,,,,36,,,,,,,34,,,,
"Bernabel, Warming",682653,2025,,,,,,,,,32,,,,,,33.0,79,,,,
"McCusker, Carson",676812,2025,,,,,,,,,31,,,,,,,73,,,,
"Morel, Christopher",666624,2025,,,,,,,,,95,,,,,,92.0,66,,,,
"Lee, Brooks",686797,2025,9.0,20.0,23.0,26.0,8.0,30.0,22.0,28.0,57,28.0,74.0,21.0,52.0,25.0,28.0,19,15.0,15.0,76.0,58.0
"Gray, Tristan",656484,2025,,,,,,,,,61,,,,,,35.0,43,,,,
"Barrosa, Jorge",678489,2025,,,,,,,,,31,,,,,,28.0,87,,,,
"Miranda, Jose",669304,2025,,,,,,,,,50,,,,,,,1,,,,
"Sosa, Edmundo",624641,2025,,,,,,,,,61,,,,,,30.0,96,89.0,,,
"Altuve, Jose",514888,2025,21.0,24.0,28.0,31.0,29.0,46.0,25.0,4.0,61,10.0,78.0,51.0,74.0,5.0,23.0,36,13.0,18.0,51.0,18.0
"O'Hoppe, Logan",681351,2025,23.0,15.0,52.0,65.0,3.0,62.0,83.0,69.0,79,72.0,4.0,14.0,5.0,26.0,,46,,47.0,30.0,18.0
"Rodríguez, Endy",682848,2025,,,,,,,,,18,,,,,,,43,,,,
"Moreno, Gabriel",672515,2025,,,,,,,,,57,,,,,,,40,,,,
"Pasquantino, Vinnie",686469,2025,66.0,64.0,73.0,72.0,44.0,90.0,65.0,69.0,92,57.0,83.0,36.0,84.0,34.0,13.0,9,6.0,58.0,84.0,40.0
"McLain, Matt",680574,2025,11.0,4.0,15.0,33.0,17.0,37.0,38.0,30.0,52,39.0,6.0,64.0,25.0,60.0,40.0,93,87.0,18.0,33.0,84.0
"Hampson, Garrett",641658,2025,,,,,,,,,3,,,,,,11.0,87,,,,
"Tolbert, Tyler",686475,2025,,,,,,,,,17,,,,,,67.0,88,,,,
"Hoskins, Rhys",656555,2025,,,,,,,,,67,,,,,,9.0,4,,,,
"Rojas, Josh",668942,2025,,,,,,,,,29,,,,,,55.0,21,7.0,,,
"Burleson, Alec",676475,2025,77.0,85.0,77.0,68.0,62.0,66.0,54.0,72.0,67,49.0,86.0,35.0,85.0,44.0,75.0,10,14.0,55.0,94.0,28.0
"France, Ty",664034,2025,58.0,64.0,52.0,44.0,56.0,38.0,38.0,43.0,60,54.0,76.0,4.0,70.0,28.0,1.0,6,96.0,31.0,68.0,28.0
"Rutschman, Adley",668939,2025,52.0,31.0,41.0,46.0,59.0,24.0,36.0,42.0,70,29.0,83.0,80.0,94.0,88.0,,31,,,,
"Lukes, Nathan",664770,2025,36.0,64.0,32.0,22.0,59.0,15.0,15.0,19.0,28,24.0,91.0,54.0,94.0,27.0,82.0,46,81.0,6.0,87.0,97.0
"Ruiz, Keibert",660688,2025,,,,,,,,,59,,,,,,,3,,,,
"Polanco, Jorge",593871,2025,75.0,76.0,74.0,67.0,62.0,70.0,62.0,66.0,75,63.0,83.0,48.0,59.0,54.0,20.0,42,17.0,36.0,89.0,58.0
"Keirsey Jr., DaShawn",680577,2025,,,,,,,,,42,,,,,,71.0,81,,,,
"Kelenic, Jarred",672284,2025,,,,,,,,,35,,,,,,,19,,,,
"Burger, Jake",669394,2025,50.0,43.0,80.0,86.0,5.0,59.0,86.0,59.0,93,81.0,28.0,1.0,21.0,4.0,15.0,63,32.0,85.0,23.0,40.0
"Edwards, Xavier",669364,2025,15.0,70.0,4.0,1.0,56.0,1.0,1.0,10.0,42,7.0,88.0,46.0,98.0,55.0,7.0,75,77.0,3.0,91.0,98.0
"Beck, Jordan",687597,2025,23.0,17.0,33.0,42.0,16.0,56.0,55.0,14.0,88,28.0,5.0,38.0,12.0,52.0,69.0,83,30.0,67.0,3.0,12.0
"Carter, Evan",694497,2025,,,,,,,,,67,,,,,,56.0,90,,,,
"Wood, James",695578,2025,88.0,64.0,87.0,87.0,87.0,93.0,94.0,98.0,99,98.0,2.0,89.0,5.0,73.0,61.0,62,6.0,95.0,32.0,12.0
"Schanuel, Nolan",694384,2025,55.0,70.0,30.0,18.0,86.0,20.0,13.0,16.0,51,6.0,93.0,74.0,92.0,76.0,12.0,18,27.0,4.0,93.0,94.0
"Marchán, Rafael",665561,2025,,,,,,,,,32,,,,,,,23,,,,
"Alvarez, Francisco",682626,2025,,,,,,,,,94,,,,,,,16,,,,
"Brown, Seth",664913,2025,,,,,,,,,75,,,,,,12.0,57,,,,
"Fulford, Braxton",690924,2025,,,,,,,,,82,,,,,,,91,,,,
"Taylor, Tyrone",621438,2025,18.0,62.0,17.0,11.0,36.0,6.0,12.0,8.0,48,18.0,45.0,7.0,62.0,34.0,82.0,94,84.0,,,
"Hoerner, Nico",663538,2025,47.0,98.0,31.0,8.0,76.0,11.0,6.0,9.0,32,8.0,99.0,22.0,99.0,20.0,7.0,82,98.0,8.0,96.0,58.0
"Andujar, Miguel",609280,2025,18.0,64.0,27.0,18.0,24.0,11.0,15.0,20.0,71,18.0,87.0,10.0,86.0,10.0,94.0,36,,,,
"Thomas, Rhylan",689041,2025,,,,,,,,,6,,,,,,,13,,,,
"Avans, Drew",682183,2025,,,,,,,,,4,,,,,,,92,,,,
"Benintendi, Andrew",643217,2025,42.0,20.0,57.0,65.0,29.0,62.0,67.0,20.0,36,23.0,74.0,51.0,48.0,42.0,37.0,30,4.0,9.0,82.0,69.0
"Guillorme, Luis",641645,2025,,,,,,,,,8,,,,,,,1,,,,
"Bleday, JJ",668709,2025,4.0,1.0,10.0,32.0,6.0,18.0,40.0,29.0,52,29.0,14.0,74.0,16.0,70.0,81.0,43,5.0,,,
"Seigler, Anthony",678011,2025,,,,,,,,,9,,,,,,,32,,,,
"Rivero, Sebastián",665861,2025,,,,,,,,,14,,,,,,,4,,,,
"Lockridge, Brandon",663604,2025,,,,,,,,,32,,,,,,70.0,99,,,,
"Garver, Mitch",641598,2025,,,,,,,,,39,,,,,,,16,,,,
"McCoy, Mason",669200,2025,,,,,,,,,10,,,,,,,89,,,,
"Jansen, Danny",643376,2025,,,,,,,,,25,,,,,,,20,,,,
"Young, Jared",676724,2025,,,,,,,,,23,,,,,,,59,,,,
"Diaz, Yainer",673237,2025,54.0,78.0,74.0,65.0,22.0,74.0,55.0,48.0,72,45.0,77.0,2.0,58.0,1.0,,46,,50.0,68.0,48.0
"Williams, Luke",663897,2025,,,,,,,,,8,,,,,,,78,,,,
"Crim, Blaine",688760,2025,,,,,,,,,71,,,,,,,21,,,,
"Chapman, Matt",656305,2025,73.0,34.0,46.0,52.0,86.0,52.0,59.0,90.0,86,78.0,36.0,94.0,42.0,94.0,74.0,69,87.0,88.0,23.0,28.0
"Laureano, Ramón",657656,2025,89.0,82.0,93.0,91.0,67.0,77.0,85.0,58.0,82,84.0,30.0,36.0,29.0,63.0,85.0,60,2.0,50.0,32.0,76.0
