player_name,player_id,year,xwoba,xba,xslg,xiso,xobp,brl,brl_percent,exit_velocity,max_ev,hard_hit_percent,k_percent,bb_percent,whiff_percent,chase_percent,arm_strength,sprint_speed,oaa,bat_speed,squared_up_rate,swing_length
"Bell, Josh",605137,2024,41.0,27.0,44.0,51.0,36.0,60.0,48.0,46.0,74,49.0,61.0,56.0,37.0,57.0,3.0,9,2.0,25.0,70.0,5.0
"Westbrook, Jamie",642197,2024,,,,,,,,,23,,,,,,,34,,,,
"Ohtani, Shohei",660271,2024,99.0,99.0,100.0,100.0,99.0,100.0,100.0,100.0,100,100.0,44.0,85.0,19.0,61.0,,70,,96.0,72.0,13.0
"Wendzel, Davis",673995,2024,,,,,,,,,26,,,,,,,46,,,,
"Reyes, Pablo",622569,2024,,,,,,,,,35,,,,,,,48,,,,
"Vierling, Matt",663837,2024,41.0,62.0,44.0,35.0,42.0,56.0,46.0,62.0,74,54.0,50.0,38.0,78.0,89.0,50.0,87,60.0,37.0,85.0,39.0
"Rodríguez, Julio",677594,2024,83.0,90.0,84.0,69.0,69.0,79.0,69.0,87.0,93,89.0,27.0,22.0,14.0,7.0,90.0,96,93.0,96.0,11.0,5.0
"Lopez, Nicky",670032,2024,4.0,22.0,1.0,1.0,25.0,1.0,1.0,3.0,23,1.0,88.0,55.0,79.0,54.0,39.0,42,89.0,1.0,95.0,94.0
"Bethancourt, Christian",542194,2024,,,,,,,,,71,,,,,,,53,,,,
"Schunk, Aaron",668845,2024,,,,,,,,,44,,,,,,43.0,70,,,,
"Stowers, Kyle",669065,2024,,,,,,,,,57,,,,,,73.0,73,,,,
"McCarthy, Jake",664983,2024,42.0,81.0,20.0,6.0,77.0,6.0,4.0,1.0,24,2.0,83.0,23.0,86.0,30.0,21.0,98,89.0,5.0,63.0,94.0
"Harper, Bryce",547180,2024,91.0,80.0,89.0,84.0,91.0,81.0,73.0,80.0,91,87.0,46.0,94.0,38.0,19.0,23.0,51,93.0,81.0,13.0,48.0
"Urías, Ramón",602104,2024,,,,,,,,,54,,,,,,23.0,36,2.0,,,
"Toro, Abraham",647351,2024,21.0,48.0,25.0,22.0,22.0,10.0,14.0,17.0,59,9.0,78.0,14.0,88.0,31.0,52.0,66,51.0,,,
"Heim, Jonah",641680,2024,7.0,20.0,21.0,27.0,6.0,37.0,28.0,38.0,58,27.0,70.0,13.0,72.0,25.0,,8,,23.0,74.0,39.0
"Rodríguez, Johnathan",671286,2024,,,,,,,,,66,,,,,,,35,,,,
"Feduccia, Hunter",676439,2024,,,,,,,,,7,,,,,,,57,,,,
"Taveras, Leody",665750,2024,24.0,34.0,28.0,27.0,25.0,37.0,28.0,49.0,62,24.0,52.0,49.0,40.0,46.0,91.0,81,86.0,39.0,42.0,29.0
"DeJong, Paul",657557,2024,17.0,9.0,44.0,63.0,4.0,56.0,69.0,23.0,77,59.0,3.0,8.0,3.0,14.0,27.0,33,84.0,54.0,2.0,86.0
"Grissom, Vaughn",687093,2024,,,,,,,,,16,,,,,,17.0,51,,,,
"Freeman, Freddie",518692,2024,94.0,88.0,86.0,74.0,95.0,77.0,60.0,56.0,84,61.0,84.0,94.0,75.0,61.0,13.0,15,70.0,20.0,69.0,91.0
"Alvarez, Yordan",670541,2024,99.0,97.0,99.0,99.0,98.0,97.0,92.0,95.0,99,93.0,88.0,82.0,77.0,34.0,34.0,19,,97.0,77.0,18.0
"Mead, Curtis",678554,2024,,,,,,,,,85,,,,,,25.0,39,,,,
"Vaughn, Andrew",683734,2024,48.0,37.0,68.0,72.0,18.0,77.0,63.0,70.0,83,67.0,50.0,20.0,66.0,21.0,6.0,24,3.0,30.0,79.0,18.0
"Azocar, José",640492,2024,,,,,,,,,39,,,,,,67.0,91,,,,
"Abreu, Wilyer",677800,2024,55.0,22.0,64.0,74.0,32.0,58.0,76.0,86.0,93,94.0,14.0,61.0,20.0,51.0,98.0,55,91.0,85.0,24.0,39.0
"Neto, Zach",687263,2024,47.0,27.0,56.0,65.0,34.0,65.0,55.0,38.0,76,42.0,39.0,26.0,35.0,29.0,74.0,73,10.0,34.0,54.0,72.0
"Burleson, Alec",676475,2024,66.0,86.0,69.0,56.0,54.0,58.0,35.0,60.0,72,60.0,96.0,19.0,81.0,14.0,70.0,10,4.0,38.0,91.0,29.0
"Kelly, Carson",608348,2024,,,,,,,,,32,,,,,,,12,,,,
"Berti, Jon",542932,2024,,,,,,,,,67,,,,,,,91,,,,
"Swanson, Dansby",621020,2024,55.0,40.0,58.0,60.0,47.0,68.0,62.0,56.0,58,64.0,35.0,62.0,27.0,78.0,30.0,63,99.0,45.0,47.0,39.0
"Campero, Gustavo",672569,2024,,,,,,,,,46,,,,,,,77,,,,
"Brennan, Will",686823,2024,31.0,84.0,29.0,14.0,46.0,12.0,16.0,6.0,47,14.0,94.0,14.0,84.0,17.0,70.0,73,23.0,,,
"Meadows, Parker",678009,2024,,,,,,,,,60,,,,,,70.0,93,92.0,,,
"Naylor, Bo",666310,2024,1.0,1.0,7.0,29.0,1.0,27.0,52.0,44.0,47,38.0,5.0,44.0,29.0,57.0,,28,,26.0,31.0,39.0
"Alvarez, Eddy",657193,2024,,,,,,,,,7,,,,,,,82,,,,
"Sanoja, Javier",691594,2024,,,,,,,,,17,,,,,,,85,,,,
"Steer, Spencer",668715,2024,50.0,30.0,38.0,44.0,71.0,52.0,34.0,26.0,35,46.0,55.0,83.0,59.0,75.0,78.0,73,29.0,43.0,57.0,39.0
"McKenna, Ryan",663630,2024,,,,,,,,,38,,,,,,,72,,,,
"Pagés, Pedro",686780,2024,,,,,,,,,57,,,,,,,17,,,,
"Caratini, Victor",605170,2024,,,,,,,,,73,,,,,,,2,,,,
"Lee, Jung Hoo",808982,2024,,,,,,,,,46,,,,,,97.0,79,,,,
"Bichette, Bo",666182,2024,,,,,,,,,74,,,,,,37.0,49,71.0,,,
"Vázquez, Christian",543877,2024,,,,,,,,,44,,,,,,,4,,,,
"Baldwin, Brooks",681460,2024,,,,,,,,,20,,,,,,22.0,92,,,,
"Carpenter, Kerry",681481,2024,,,,,,,,,55,,,,,,80.0,60,,,,
"Zavala, Seby",664874,2024,,,,,,,,,20,,,,,,,18,,,,
"Turner, Trea",607208,2024,54.0,79.0,60.0,48.0,37.0,52.0,40.0,51.0,66,52.0,72.0,10.0,41.0,16.0,32.0,96,26.0,43.0,57.0,18.0
"LeMahieu, DJ",518934,2024,,,,,,,,,39,,,,,,16.0,20,87.0,,,
"Sanó, Miguel",593934,2024,,,,,,,,,95,,,,,,,14,,,,
"Young, Jacob",696285,2024,15.0,67.0,4.0,1.0,52.0,1.0,1.0,6.0,24,8.0,64.0,17.0,80.0,55.0,59.0,97,100.0,7.0,85.0,86.0
"Gamel, Ben",592325,2024,,,,,,,,,65,,,,,,73.0,37,,,,
"Ozuna, Marcell",542303,2024,98.0,94.0,98.0,98.0,94.0,98.0,96.0,91.0,95,96.0,30.0,80.0,12.0,62.0,,13,,81.0,33.0,39.0
"Anderson, Tim",641313,2024,,,,,,,,,46,,,,,,54.0,43,29.0,,,
"Paris, Kyren",677347,2024,,,,,,,,,64,,,,,,39.0,89,,,,
"Helman, Michael",680737,2024,,,,,,,,,3,,,,,,,82,,,,
"Villar, David",681584,2024,,,,,,,,,24,,,,,,,21,,,,
"Suzuki, Seiya",673548,2024,83.0,62.0,78.0,77.0,83.0,77.0,78.0,87.0,96,91.0,18.0,80.0,50.0,94.0,82.0,76,19.0,68.0,59.0,62.0
"Baker, Luken",663609,2024,,,,,,,,,52,,,,,,,5,,,,
"McKinney, Billy",641856,2024,,,,,,,,,8,,,,,,,42,,,,
"Bailey, Patrick",672275,2024,52.0,70.0,47.0,35.0,62.0,20.0,24.0,84.0,62,66.0,44.0,60.0,56.0,73.0,,8,,39.0,78.0,48.0
"Clase, Jonatan",682729,2024,,,,,,,,,19,,,,,,,99,,,,
"Shewmake, Braden",669699,2024,,,,,,,,,48,,,,,,57.0,62,,,,
"Gonzalez, Romy",663853,2024,,,,,,,,,84,,,,,,29.0,90,14.0,,,
"Bauers, Jake",641343,2024,29.0,3.0,37.0,68.0,29.0,27.0,70.0,56.0,62,65.0,2.0,88.0,24.0,95.0,7.0,46,,,,
"Soler, Jorge",624585,2024,84.0,43.0,77.0,83.0,84.0,83.0,86.0,73.0,96,70.0,32.0,92.0,26.0,61.0,52.0,36,,94.0,18.0,5.0
"Wong, Connor",657136,2024,15.0,22.0,19.0,23.0,13.0,34.0,32.0,11.0,48,20.0,38.0,16.0,27.0,44.0,,79,,54.0,16.0,48.0
"Betts, Mookie",605141,2024,92.0,94.0,82.0,65.0,94.0,42.0,29.0,64.0,53,44.0,98.0,92.0,94.0,93.0,55.0,31,19.0,13.0,99.0,86.0
"Lopez, Otto",672640,2024,46.0,88.0,44.0,20.0,52.0,20.0,21.0,26.0,44,42.0,74.0,17.0,67.0,26.0,36.0,85,98.0,28.0,87.0,97.0
"Schwarber, Kyle",656941,2024,96.0,62.0,94.0,96.0,95.0,96.0,96.0,97.0,97,98.0,13.0,99.0,11.0,93.0,,15,,99.0,33.0,13.0
"Haggerty, Sam",664059,2024,,,,,,,,,59,,,,,,,62,,,,
"Lee, Korey",686676,2024,1.0,6.0,10.0,22.0,1.0,27.0,46.0,32.0,60,37.0,6.0,6.0,1.0,11.0,,56,,42.0,5.0,62.0
"Conine, Griffin",665052,2024,,,,,,,,,85,,,,,,96.0,54,,,,
"Garver, Mitch",641598,2024,10.0,1.0,7.0,44.0,16.0,30.0,55.0,64.0,43,45.0,7.0,96.0,14.0,95.0,,17,,,,
"Walls, Taylor",670764,2024,,,,,,,,,12,,,,,,37.0,62,21.0,,,
"Turner, Justin",457759,2024,66.0,60.0,39.0,30.0,90.0,20.0,16.0,16.0,25,14.0,74.0,82.0,90.0,72.0,5.0,9,,1.0,77.0,99.0
"Shenton, Austin",668853,2024,,,,,,,,,10,,,,,,,7,,,,
"Freeman, Tyler",671289,2024,34.0,31.0,11.0,12.0,72.0,3.0,6.0,22.0,50,21.0,93.0,40.0,91.0,46.0,92.0,74,16.0,,,
"Ortiz, Joey",687401,2024,34.0,26.0,12.0,14.0,71.0,18.0,16.0,23.0,77,41.0,59.0,83.0,89.0,75.0,46.0,85,96.0,76.0,30.0,29.0
"Davis, Henry",680779,2024,,,,,,,,,77,,,,,,,61,,,,
"León, Pedro",694175,2024,,,,,,,,,46,,,,,,,18,,,,
"Lukes, Nathan",664770,2024,,,,,,,,,12,,,,,,86.0,39,,,,
"Johnson, Bryce",669369,2024,,,,,,,,,10,,,,,,34.0,72,,,,
"Judge, Aaron",592450,2024,100.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,99,100.0,35.0,100.0,15.0,97.0,75.0,36,8.0,99.0,44.0,1.0
"Slater, Austin",596103,2024,,,,,,,,,18,,,,,,66.0,74,,,,
"Wisdom, Patrick",621550,2024,,,,,,,,,85,,,,,,,63,,,,
"Raley, Luke",670042,2024,50.0,12.0,64.0,78.0,27.0,56.0,75.0,68.0,96,61.0,8.0,19.0,4.0,54.0,73.0,90,9.0,89.0,3.0,62.0
"Winker, Jesse",608385,2024,62.0,45.0,35.0,31.0,90.0,45.0,48.0,40.0,50,35.0,55.0,96.0,78.0,96.0,65.0,19,2.0,17.0,66.0,48.0
"Bryant, Kris",592178,2024,,,,,,,,,30,,,,,,,13,,,,
"Barnhart, Tucker",571466,2024,,,,,,,,,6,,,,,,,2,,,,
"Castro, Willi",650489,2024,54.0,43.0,36.0,34.0,74.0,54.0,41.0,19.0,84,30.0,38.0,51.0,25.0,27.0,83.0,66,63.0,26.0,13.0,72.0
"Driscoll, Logan",686482,2024,,,,,,,,,19,,,,,,,11,,,,
"Serven, Brian",661531,2024,,,,,,,,,16,,,,,,,19,,,,
"Benson, Will",666181,2024,3.0,1.0,11.0,46.0,4.0,37.0,78.0,56.0,67,49.0,1.0,76.0,1.0,89.0,57.0,87,28.0,55.0,1.0,5.0
"Vargas, Ildemaro",545121,2024,,,,,,,,,41,,,,,,10.0,32,70.0,,,
"Wagaman, Eric",676572,2024,,,,,,,,,80,,,,,,,42,,,,
"Wade Jr., LaMonte",664774,2024,89.0,64.0,66.0,62.0,97.0,39.0,65.0,74.0,70,70.0,43.0,99.0,53.0,94.0,6.0,7,21.0,,,
"Langeliers, Shea",669127,2024,61.0,31.0,75.0,84.0,29.0,81.0,87.0,84.0,90,69.0,19.0,46.0,23.0,32.0,,61,,82.0,38.0,48.0
"Pinto, René",650907,2024,,,,,,,,,36,,,,,,,3,,,,
"Wendle, Joey",621563,2024,,,,,,,,,5,,,,,,,56,,,,
"Massey, Michael",686681,2024,45.0,71.0,60.0,54.0,18.0,30.0,42.0,52.0,60,31.0,84.0,6.0,86.0,6.0,12.0,34,85.0,32.0,88.0,62.0
"Ahmed, Nick",605113,2024,,,,,,,,,11,,,,,,17.0,60,94.0,,,
"Stallings, Jacob",607732,2024,,,,,,,,,29,,,,,,,1,,,,
"Gurriel, Yuli",493329,2024,,,,,,,,,22,,,,,,,27,,,,
"Marlowe, Cade",687799,2024,,,,,,,,,2,,,,,,,55,,,,
"Williams, Luke",663897,2024,,,,,,,,,13,,,,,,,83,,,,
"Doyle, Brenton",686668,2024,62.0,57.0,68.0,68.0,44.0,79.0,72.0,52.0,62,58.0,27.0,45.0,19.0,39.0,99.0,94,98.0,32.0,46.0,39.0
"Kirilloff, Alex",666135,2024,,,,,,,,,27,,,,,,40.0,35,,,,
"Peralta, David",444482,2024,,,,,,,,,79,,,,,,37.0,38,,,,
"Keith, Colt",690993,2024,42.0,81.0,41.0,23.0,50.0,39.0,25.0,23.0,53,22.0,62.0,26.0,58.0,40.0,10.0,61,64.0,39.0,74.0,94.0
"Black, Tyler",672012,2024,,,,,,,,,8,,,,,,,32,,,,
"Jung, Josh",673962,2024,,,,,,,,,39,,,,,,22.0,48,,,,
"Hurtubise, Jacob",674441,2024,,,,,,,,,5,,,,,,,39,,,,
"Giménez, Andrés",665926,2024,26.0,76.0,19.0,7.0,42.0,14.0,5.0,9.0,55,8.0,86.0,5.0,61.0,6.0,62.0,89,100.0,9.0,46.0,82.0
"Wall, Forrest",657088,2024,,,,,,,,,6,,,,,,,88,,,,
"Nootbaar, Lars",663457,2024,89.0,76.0,79.0,76.0,91.0,48.0,66.0,88.0,89,91.0,65.0,98.0,82.0,100.0,75.0,40,69.0,,,
"Casas, Triston",671213,2024,,,,,,,,,81,,,,,,10.0,1,,,,
"Barger, Addison",680718,2024,,,,,,,,,67,,,,,,99.0,68,,,,
"Donovan, Brendan",680977,2024,76.0,90.0,62.0,42.0,84.0,52.0,24.0,43.0,43,37.0,97.0,38.0,94.0,80.0,52.0,40,87.0,19.0,98.0,86.0
"McCann, James",543510,2024,,,,,,,,,65,,,,,,,6,,,,
"Mountcastle, Ryan",663624,2024,70.0,87.0,73.0,62.0,46.0,60.0,58.0,76.0,89,74.0,42.0,13.0,45.0,4.0,1.0,57,80.0,90.0,15.0,29.0
"Bohm, Alec",664761,2024,80.0,94.0,71.0,51.0,80.0,60.0,39.0,70.0,70,76.0,92.0,28.0,86.0,59.0,33.0,23,89.0,56.0,95.0,39.0
"Laureano, Ramón",657656,2024,,,,,,,,,67,,,,,,89.0,63,7.0,,,
"McCray, Grant",687529,2024,,,,,,,,,46,,,,,,99.0,93,,,,
"Romo, Drew",691011,2024,,,,,,,,,6,,,,,,,37,,,,
"Reynolds, Bryan",668804,2024,85.0,85.0,84.0,74.0,82.0,83.0,66.0,64.0,79,75.0,42.0,54.0,22.0,38.0,75.0,67,1.0,43.0,66.0,91.0
"Ramírez, Harold",623912,2024,,,,,,,,,71,,,,,,,70,,,,
"Hernaiz, Darell",687231,2024,,,,,,,,,32,,,,,,18.0,55,,,,
"Toglia, Michael",669911,2024,90.0,40.0,93.0,96.0,75.0,81.0,98.0,91.0,81,94.0,4.0,92.0,3.0,57.0,4.0,51,12.0,70.0,16.0,29.0
"Duran, Jarren",680776,2024,74.0,84.0,73.0,67.0,69.0,87.0,63.0,76.0,91,68.0,48.0,40.0,47.0,51.0,75.0,96,95.0,77.0,31.0,18.0
"Joe, Connor",656582,2024,6.0,4.0,2.0,12.0,23.0,12.0,17.0,4.0,53,14.0,46.0,78.0,43.0,90.0,84.0,37,42.0,,,
"Julks, Corey",667452,2024,,,,,,,,,41,,,,,,63.0,80,,,,
"Lowe, Josh",666139,2024,21.0,18.0,40.0,54.0,14.0,42.0,70.0,76.0,52,77.0,4.0,55.0,11.0,20.0,63.0,79,30.0,73.0,4.0,62.0
"Canha, Mark",592192,2024,17.0,7.0,2.0,8.0,61.0,6.0,9.0,34.0,26,35.0,56.0,83.0,68.0,82.0,55.0,63,,11.0,83.0,62.0
"Báez, Javier",595879,2024,,,,,,,,,73,,,,,,80.0,55,40.0,,,
"Urshela, Gio",570482,2024,34.0,78.0,42.0,26.0,27.0,24.0,20.0,11.0,47,8.0,85.0,10.0,74.0,8.0,16.0,6,87.0,7.0,82.0,72.0
"Gurriel Jr., Lourdes",666971,2024,56.0,81.0,64.0,49.0,44.0,52.0,37.0,34.0,66,48.0,70.0,12.0,75.0,22.0,63.0,29,82.0,26.0,59.0,29.0
"Margot, Manuel",622534,2024,38.0,73.0,32.0,18.0,44.0,12.0,20.0,29.0,74,17.0,84.0,20.0,72.0,35.0,17.0,53,16.0,,,
"Torrens, Luis",620443,2024,,,,,,,,,42,,,,,,,29,,,,
"Moore, Dylan",664238,2024,23.0,2.0,6.0,25.0,57.0,37.0,58.0,34.0,48,26.0,15.0,94.0,47.0,99.0,11.0,68,66.0,68.0,11.0,72.0
"Martin, Austin",668885,2024,,,,,,,,,44,,,,,,67.0,75,5.0,,,
"Tromp, Chadwick",644433,2024,,,,,,,,,31,,,,,,,1,,,,
"Semien, Marcus",543760,2024,48.0,60.0,48.0,39.0,61.0,68.0,36.0,19.0,82,22.0,91.0,61.0,75.0,72.0,10.0,81,100.0,9.0,90.0,13.0
"Maile, Luke",571912,2024,,,,,,,,,22,,,,,,,10,,,,
"Higashioka, Kyle",543309,2024,,,,,,,,,29,,,,,,,9,,,,
"Espinal, Santiago",669289,2024,20.0,73.0,15.0,5.0,37.0,1.0,2.0,6.0,20,2.0,93.0,20.0,94.0,53.0,18.0,47,17.0,,,
"Smith, Josh",669701,2024,36.0,43.0,21.0,17.0,67.0,16.0,10.0,23.0,35,33.0,58.0,47.0,68.0,67.0,37.0,58,40.0,22.0,77.0,91.0
"Kirk, Alejandro",672386,2024,62.0,64.0,46.0,35.0,72.0,30.0,37.0,56.0,86,54.0,95.0,62.0,92.0,50.0,,4,,,,
"Muncy, Max",571970,2024,,,,,,,,,60,,,,,,43.0,38,65.0,,,
"Rendon, Anthony",543685,2024,,,,,,,,,46,,,,,,34.0,35,30.0,,,
"Short, Zack",670097,2024,,,,,,,,,46,,,,,,,35,,,,
"Vosler, Jason",613564,2024,,,,,,,,,22,,,,,,,31,,,,
"Fraley, Jake",641584,2024,15.0,50.0,6.0,2.0,32.0,3.0,6.0,1.0,43,3.0,70.0,31.0,69.0,28.0,82.0,77,67.0,50.0,10.0,72.0
"Fletcher, David",664058,2024,,,,,,,,,1,,,,,,,37,,,,
"O'Hoppe, Logan",681351,2024,66.0,54.0,76.0,80.0,36.0,74.0,81.0,70.0,79,79.0,8.0,23.0,7.0,16.0,,71,,28.0,26.0,48.0
"Andujar, Miguel",609280,2024,,,,,,,,,70,,,,,,96.0,29,,,,
"Carroll, Corbin",682998,2024,61.0,36.0,43.0,46.0,77.0,65.0,43.0,55.0,77,54.0,68.0,79.0,74.0,74.0,34.0,96,96.0,78.0,74.0,82.0
"Contreras, William",661388,2024,90.0,81.0,86.0,77.0,91.0,84.0,68.0,94.0,100,91.0,57.0,90.0,32.0,70.0,,25,,86.0,62.0,48.0
"Pauley, Graham",688363,2024,,,,,,,,,16,,,,,,,24,,,,
"Bote, David",623520,2024,,,,,,,,,31,,,,,,,39,,,,
"Arozarena, Randy",668227,2024,52.0,8.0,29.0,49.0,74.0,60.0,54.0,70.0,82,68.0,23.0,88.0,20.0,77.0,32.0,71,9.0,64.0,42.0,39.0
"Velázquez, Nelson",676369,2024,,,,,,,,,72,,,,,,86.0,54,,,,
"Rivera, Emmanuel",656896,2024,,,,,,,,,50,,,,,,57.0,33,32.0,,,
"Solano, Donovan",456781,2024,,,,,,,,,31,,,,,,,10,,,,
"Kepler, Max",596146,2024,27.0,45.0,31.0,27.0,23.0,24.0,31.0,46.0,96,30.0,60.0,14.0,50.0,34.0,68.0,34,86.0,42.0,55.0,29.0
"Gasper, Mickey",681508,2024,,,,,,,,,15,,,,,,,41,,,,
"Jones, Jahmai",663330,2024,,,,,,,,,54,,,,,,,56,,,,
"Machado, Manny",592518,2024,74.0,83.0,80.0,72.0,58.0,90.0,75.0,93.0,97,90.0,66.0,36.0,50.0,41.0,56.0,15,39.0,90.0,52.0,8.0
"Tauchman, Mike",643565,2024,64.0,31.0,38.0,40.0,88.0,20.0,45.0,49.0,64,55.0,60.0,98.0,63.0,88.0,43.0,45,,,,
"Foscue, Justin",679822,2024,,,,,,,,,29,,,,,,,32,,,,
"Farmer, Kyle",571657,2024,,,,,,,,,43,,,,,,26.0,16,88.0,,,
"Beck, Jordan",687597,2024,,,,,,,,,77,,,,,,77.0,84,,,,
"Taylor, Tyrone",621438,2024,29.0,52.0,42.0,37.0,23.0,20.0,42.0,18.0,67,22.0,39.0,14.0,65.0,23.0,90.0,90,81.0,,,
"Crawford, Brandon",543063,2024,,,,,,,,,39,,,,,,47.0,6,,,,
"Arraez, Luis",650333,2024,62.0,99.0,50.0,5.0,85.0,6.0,1.0,9.0,39,1.0,100.0,3.0,100.0,11.0,12.0,30,1.0,1.0,100.0,100.0
"White, Eli",642201,2024,,,,,,,,,11,,,,,,,96,,,,
"Schneemann, Daniel",682177,2024,,,,,,,,,39,,,,,,95.0,76,47.0,,,
"Kavadas, Niko",694359,2024,,,,,,,,,34,,,,,,,19,,,,
"Alonso, Pete",624413,2024,80.0,36.0,83.0,88.0,72.0,95.0,89.0,62.0,98,80.0,30.0,75.0,48.0,67.0,2.0,20,3.0,90.0,26.0,48.0
"Fairchild, Stuart",656413,2024,,,,,,,,,70,,,,,,52.0,92,85.0,,,
"Meneses, Joey",608841,2024,,,,,,,,,93,,,,,,7.0,11,,,,
"Jones, Nolan",666134,2024,,,,,,,,,81,,,,,,100.0,72,,,,
"Schmitt, Casey",669477,2024,,,,,,,,,57,,,,,,83.0,68,,,,
"Polanco, Jorge",593871,2024,38.0,16.0,48.0,60.0,36.0,45.0,59.0,32.0,67,34.0,10.0,70.0,30.0,78.0,8.0,54,1.0,19.0,38.0,62.0
"Haniger, Mitch",571745,2024,23.0,9.0,29.0,48.0,18.0,39.0,60.0,74.0,81,76.0,8.0,68.0,10.0,80.0,59.0,22,13.0,66.0,44.0,72.0
"Calhoun, Willie",641432,2024,,,,,,,,,55,,,,,,,2,,,,
"Trevino, Jose",624431,2024,,,,,,,,,33,,,,,,,3,,,,
"Soderstrom, Tyler",691016,2024,,,,,,,,,82,,,,,,17.0,40,,,,
"Siri, Jose",642350,2024,24.0,2.0,56.0,84.0,3.0,68.0,94.0,20.0,72,60.0,1.0,32.0,1.0,11.0,97.0,99,99.0,61.0,1.0,8.0
"Chisholm Jr., Jazz",665862,2024,46.0,31.0,56.0,60.0,37.0,76.0,66.0,60.0,62,57.0,33.0,56.0,22.0,45.0,65.0,82,93.0,52.0,26.0,29.0
"Soto, Juan",665742,2024,100.0,99.0,99.0,99.0,100.0,99.0,99.0,98.0,97,99.0,79.0,100.0,68.0,98.0,48.0,36,17.0,94.0,93.0,48.0
"Florial, Estevan",664314,2024,,,,,,,,,67,,,,,,,85,,,,
"Maldonado, Martín",455117,2024,,,,,,,,,32,,,,,,,1,,,,
"Tatis Jr., Fernando",665487,2024,96.0,96.0,96.0,93.0,92.0,81.0,92.0,97.0,98,99.0,46.0,40.0,30.0,50.0,98.0,77,39.0,86.0,78.0,48.0
"Ornelas, Jonathan",680716,2024,,,,,,,,,63,,,,,,,47,,,,
"Herrera, Iván",671056,2024,,,,,,,,,85,,,,,,,47,,,,
"Fermín, José",665877,2024,,,,,,,,,19,,,,,,,89,,,,
"Martini, Nick",605361,2024,,,,,,,,,33,,,,,,,50,,,,
"Vargas, Miguel",678246,2024,,,,,,,,,70,,,,,,89.0,84,,,,
"Dunn, Oliver",686554,2024,,,,,,,,,67,,,,,,,92,,,,
"Adames, Willy",642715,2024,76.0,37.0,82.0,86.0,62.0,91.0,81.0,40.0,84,52.0,28.0,80.0,21.0,51.0,75.0,50,64.0,77.0,14.0,2.0
"Jeffers, Ryan",680777,2024,34.0,16.0,39.0,53.0,26.0,48.0,54.0,13.0,91,17.0,59.0,32.0,55.0,15.0,,23,,66.0,17.0,29.0
"Hernández, Enrique",571771,2024,14.0,24.0,26.0,31.0,11.0,14.0,18.0,59.0,85,59.0,64.0,32.0,60.0,63.0,60.0,41,69.0,45.0,63.0,39.0
"Stephenson, Tyler",663886,2024,56.0,34.0,52.0,56.0,62.0,58.0,60.0,68.0,72,68.0,40.0,64.0,62.0,80.0,,27,,30.0,88.0,39.0
"Marchán, Rafael",665561,2024,,,,,,,,,9,,,,,,,20,,,,
"Palacios, Richie",680700,2024,,,,,,,,,41,,,,,,60.0,64,79.0,,,
"Wallner, Matt",670242,2024,,,,,,,,,98,,,,,,99.0,55,,,,
"Cave, Jake",595909,2024,7.0,30.0,19.0,20.0,8.0,10.0,22.0,20.0,25,33.0,14.0,12.0,30.0,19.0,61.0,60,32.0,,,
"Correa, Carlos",621043,2024,89.0,87.0,74.0,65.0,92.0,42.0,62.0,70.0,91,71.0,80.0,82.0,74.0,70.0,78.0,34,87.0,,,
"Lewis, Royce",668904,2024,,,,,,,,,79,,,,,,37.0,28,74.0,,,
"Springer, George",543807,2024,56.0,37.0,52.0,54.0,62.0,76.0,63.0,20.0,66,35.0,69.0,70.0,44.0,82.0,65.0,72,43.0,52.0,54.0,39.0
"Winn, Masyn",691026,2024,20.0,64.0,20.0,12.0,29.0,24.0,10.0,14.0,73,14.0,76.0,26.0,82.0,35.0,95.0,87,83.0,23.0,63.0,48.0
"Outman, James",681546,2024,,,,,,,,,67,,,,,,81.0,87,,,,
"Wisely, Brett",689172,2024,,,,,,,,,26,,,,,,44.0,62,90.0,,,
"Ford, Mike",645801,2024,,,,,,,,,26,,,,,,,1,,,,
"Arenado, Nolan",571448,2024,24.0,64.0,18.0,11.0,44.0,18.0,6.0,9.0,31,12.0,92.0,32.0,88.0,39.0,44.0,9,95.0,28.0,74.0,1.0
"Alcántara, Kevin",682634,2024,,,,,,,,,25,,,,,,,92,,,,
"Whitcomb, Shay",694376,2024,,,,,,,,,59,,,,,,,51,,,,
"Walker, Christian",572233,2024,86.0,45.0,83.0,86.0,79.0,86.0,90.0,82.0,91,86.0,36.0,73.0,44.0,77.0,3.0,21,97.0,89.0,8.0,29.0
"Adams, Jordyn",677941,2024,,,,,,,,,18,,,,,,,98,,,,
"Raleigh, Cal",663728,2024,82.0,22.0,88.0,93.0,64.0,95.0,96.0,78.0,91,86.0,14.0,85.0,13.0,22.0,,28,,84.0,8.0,8.0
"Paredes, Isaac",670623,2024,36.0,13.0,13.0,22.0,77.0,30.0,15.0,3.0,30,6.0,81.0,93.0,88.0,63.0,31.0,16,35.0,7.0,44.0,4.0
"Cabrera, Oswaldo",665828,2024,,,,,,,,,29,,,,,,26.0,51,80.0,,,
"Bellinger, Cody",641355,2024,29.0,40.0,42.0,44.0,32.0,48.0,32.0,23.0,50,15.0,85.0,49.0,65.0,23.0,74.0,77,50.0,13.0,89.0,18.0
"Kjerstad, Heston",677008,2024,,,,,,,,,41,,,,,,92.0,81,,,,
